交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-08-06,41.0,34.9,41.15,34.53,185603.0,690676341.0,35.78,88.65,16.4,73.96
2024-08-07,33.5,31.3,33.79,30.91,124300.0,400439260.0,8.25,-10.32,-3.6,49.53
2024-08-08,31.56,33.5,37.75,31.56,148715.0,505448760.0,19.78,7.03,2.2,59.26
2024-08-09,35.0,32.0,36.98,31.8,120869.0,420436792.0,15.46,-4.48,-1.5,48.16
2024-08-12,30.48,29.64,31.13,29.11,96909.0,290326999.0,6.31,-7.38,-2.36,38.62
2024-08-13,29.8,30.55,31.19,29.35,73640.0,222445940.0,6.21,3.07,0.91,29.34
2024-08-14,30.37,29.31,30.77,29.19,68736.0,205832051.0,5.17,-4.06,-1.24,27.39
2024-08-15,29.01,30.18,31.4,28.66,77633.0,233411168.0,9.35,2.97,0.87,30.94
2024-08-16,30.07,30.58,32.09,30.04,82058.0,254359611.0,6.79,1.33,0.4,32.7
2024-08-19,30.0,29.29,30.79,29.01,59951.0,178559126.0,5.82,-4.22,-1.29,23.89
2024-08-20,29.4,28.93,29.86,28.83,52533.0,154031311.0,3.52,-1.23,-0.36,20.93
2024-08-21,28.5,27.67,28.8,27.58,57448.0,161234598.0,4.22,-4.36,-1.26,22.89
2024-08-22,27.6,26.68,27.75,26.52,41111.0,111629631.0,4.45,-3.58,-0.99,16.38
2024-08-23,26.63,27.45,27.75,26.52,44112.0,120689026.0,4.61,2.89,0.77,17.58
2024-08-26,27.17,27.05,27.94,26.93,35768.0,97490639.0,3.68,-1.46,-0.4,14.25
2024-08-27,27.02,26.41,27.02,26.19,35542.0,94390081.0,3.07,-2.37,-0.64,14.16
2024-08-28,26.49,27.17,27.65,26.26,38606.0,104862480.0,5.26,2.88,0.76,15.38
2024-08-29,27.0,27.5,27.95,26.9,45345.0,124616051.0,3.86,1.21,0.33,18.07
2024-08-30,27.2,28.66,29.49,27.0,64403.0,183129367.0,9.05,4.22,1.16,25.66
2024-09-02,28.11,27.13,28.95,27.1,48187.0,134384423.0,6.45,-5.34,-1.53,19.2
2024-09-03,26.92,28.49,29.48,26.92,56883.0,162118204.0,9.44,5.01,1.36,22.67
2024-09-04,27.87,28.88,30.37,27.87,54898.0,159424219.0,8.78,1.37,0.39,21.88
2024-09-05,28.66,28.3,29.2,28.0,44420.0,126158469.0,4.16,-2.01,-0.58,17.7
2024-09-06,28.29,27.72,28.73,27.5,38272.0,107478192.0,4.35,-2.05,-0.58,15.25
2024-09-09,27.89,27.68,28.17,27.45,25511.0,70867771.0,2.6,-0.14,-0.04,10.17
2024-09-10,27.5,28.0,28.44,26.94,31243.0,86233917.0,5.42,1.16,0.32,12.45
2024-09-11,27.81,27.15,27.81,27.05,26588.0,72641109.0,2.71,-3.04,-0.85,10.6
2024-09-12,27.3,26.4,27.58,26.4,28624.0,77135837.0,4.35,-2.76,-0.75,11.41
2024-09-13,26.5,25.38,26.56,25.35,33121.0,85764640.0,4.58,-3.86,-1.02,13.2
2024-09-18,25.84,25.82,26.17,25.35,30259.0,78204213.0,3.23,1.73,0.44,12.06
2024-09-19,25.85,25.71,26.28,25.41,29876.0,77193140.0,3.37,-0.43,-0.11,11.9
2024-09-20,25.85,25.04,26.07,24.82,27682.0,70055336.0,4.86,-2.61,-0.67,11.03
2024-09-23,25.0,25.15,25.25,24.72,14387.0,36061909.0,2.12,0.44,0.11,5.73
2024-09-24,25.25,26.53,26.7,24.81,41661.0,108191041.0,7.51,5.49,1.38,16.6
2024-09-25,26.55,26.41,27.46,26.35,43822.0,117500266.0,4.18,-0.45,-0.12,17.46
2024-09-26,26.55,27.11,27.15,26.21,32656.0,87171694.0,3.56,2.65,0.7,13.01
2024-09-27,27.43,28.62,28.77,27.26,36004.0,100963704.0,5.57,5.57,1.51,14.35
2024-09-30,30.08,34.34,34.34,29.13,92955.0,295662426.0,18.2,19.99,5.72,37.04
2024-10-08,41.21,41.21,41.21,39.77,69641.0,285610815.0,4.19,20.01,6.87,27.75
2024-10-09,42.0,49.45,49.45,41.21,126370.0,594753884.0,20.0,20.0,8.24,50.36
2024-10-10,49.0,41.27,49.0,40.18,131123.0,578158373.0,17.84,-16.54,-8.18,52.25
2024-10-11,40.0,43.9,48.58,39.77,111120.0,483573972.0,21.35,6.37,2.63,44.28
