交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-12-02,70.01,65.75,77.0,65.51,122821.0,872858736.0,41.48,137.36,38.05,74.27
2020-12-03,59.53,57.6,62.55,57.5,77537.0,459113232.0,7.68,-12.4,-8.15,46.89
2020-12-04,57.0,56.91,59.85,56.52,43324.0,251091009.0,5.78,-1.2,-0.69,26.2
2020-12-07,56.98,53.59,57.0,53.5,41220.0,224948918.0,6.15,-5.83,-3.32,24.93
2020-12-08,53.69,51.59,53.98,51.51,27523.0,144299470.0,4.61,-3.73,-2.0,16.64
2020-12-09,51.8,51.9,53.2,51.3,25067.0,131134805.0,3.68,0.6,0.31,15.16
2020-12-10,51.81,49.3,52.18,49.2,23558.0,118089807.0,5.74,-5.01,-2.6,14.25
2020-12-11,49.5,47.29,49.63,46.57,23094.0,110081187.0,6.21,-4.08,-2.01,13.96
2020-12-14,47.11,46.59,47.68,46.2,12760.0,59723589.0,3.13,-1.48,-0.7,7.72
2020-12-15,46.59,48.12,48.35,46.0,18422.0,87164797.0,5.04,3.28,1.53,11.14
2020-12-16,47.83,46.1,48.68,46.0,14941.0,70636347.0,5.57,-4.2,-2.02,9.03
2020-12-17,45.55,46.4,46.98,44.7,13695.0,62784495.0,4.95,0.65,0.3,8.28
2020-12-18,46.38,45.32,46.38,45.01,10577.0,48172054.0,2.95,-2.33,-1.08,6.4
2020-12-21,45.4,45.3,45.88,45.06,7995.0,36286182.0,1.81,-0.04,-0.02,4.83
2020-12-22,45.3,43.45,45.5,43.33,14938.0,65846805.0,4.79,-4.08,-1.85,9.03
2020-12-23,43.23,42.3,43.88,42.23,9515.0,40666750.0,3.8,-2.65,-1.15,5.75
2020-12-24,42.01,40.15,42.2,40.04,13324.0,54399865.0,5.11,-5.08,-2.15,8.06
2020-12-25,40.25,40.76,42.34,39.62,12579.0,51867790.0,6.77,1.52,0.61,7.61
2020-12-28,41.05,39.15,41.72,38.71,10124.0,40165637.0,7.38,-3.95,-1.61,6.12
