交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2023-07-12,82.0,77.35,84.2,77.0,44591,355616941.0,8.58,-7.81,-6.55,49.84,2046760051.6999998
2023-07-13,77.8,75.23,78.8,75.06,25977,198715361.0,4.84,-2.74,-2.12,29.03,1990662685.0600002
2023-07-14,76.22,74.22,76.48,73.91,18779,140555836.0,3.42,-1.34,-1.01,20.99,1963937052.84
2023-07-17,73.31,72.08,74.0,71.8,13090,94800121.0,2.96,-2.88,-2.14,14.63,1907310465.76
2023-07-18,72.5,72.17,73.18,71.7,9732,70270300.0,2.05,0.12,0.09,10.88,1909691957.74
2023-07-19,71.99,70.9,72.23,70.5,11881,84399928.0,2.4,-1.76,-1.27,13.28,1876086459.8000002
2023-07-20,70.77,70.98,72.72,70.77,10781,77415029.0,2.75,0.11,0.08,12.05,1878203341.5600002
2023-07-21,70.99,69.64,71.2,69.38,8527,59631074.0,2.56,-1.89,-1.34,9.53,1842745572.08
2023-07-24,69.82,68.95,70.29,68.85,5477,37919622.0,2.07,-0.99,-0.69,6.12,1824487466.9
2023-07-25,69.63,69.6,69.68,69.13,4698,32605402.0,0.8,0.94,0.65,5.25,1841687131.1999998
2023-07-26,69.53,69.02,69.6,68.85,3711,25649784.0,1.08,-0.83,-0.58,4.15,1826339738.4399998
2023-07-27,69.0,69.2,69.31,68.66,3935,27159361.0,0.94,0.26,0.18,4.4,1831102722.4
2023-07-28,69.2,68.95,69.26,68.17,4379,30105184.0,1.58,-0.36,-0.25,4.89,1824487466.9
2023-07-31,69.15,69.27,69.94,68.74,4122,28618448.0,1.74,0.46,0.32,4.61,1832954993.9399998
2023-08-01,69.29,69.35,69.86,69.05,3124,21713321.0,1.17,0.12,0.08,3.49,1835071875.6999998
2023-08-02,69.4,69.53,70.67,69.34,4964,34755360.0,1.92,0.26,0.18,5.55,1839834859.66
2023-08-03,69.69,69.75,70.39,69.42,2870,20019050.0,1.4,0.32,0.22,3.21,1845656284.5
2023-08-04,69.77,68.53,70.2,68.51,5774,39915447.0,2.42,-1.75,-1.22,6.45,1813373837.66
2023-08-07,68.72,67.93,68.93,67.46,5148,34882676.0,2.15,-0.88,-0.6,5.75,1797497224.4600003
2023-08-08,68.09,68.03,68.38,67.65,2086,14197313.0,1.07,0.15,0.1,2.33,1800143326.66
2023-08-09,68.25,69.05,69.69,67.55,6331,43439054.0,3.15,1.5,1.02,7.08,1827133569.1
2023-08-10,68.6,71.14,71.44,68.6,11730,82660941.0,4.11,3.03,2.09,13.11,1882437105.08
2023-08-11,70.8,69.61,70.8,69.59,5144,36019977.0,1.7,-2.15,-1.53,5.75,1841951741.42
2023-08-14,69.11,68.77,69.25,68.3,3341,22973739.0,1.36,-1.21,-0.84,3.73,1819724482.9399998
2023-08-15,68.47,68.23,68.97,68.0,3341,22818583.0,1.41,-0.79,-0.54,3.73,1805435531.0600002
2023-08-16,68.13,67.57,69.0,67.4,4276,29066011.0,2.35,-0.97,-0.66,4.78,1787971256.5399997
2023-08-17,67.29,68.28,68.38,67.2,2807,19033429.0,1.75,1.05,0.71,3.14,1806758582.16
2023-08-18,72.0,72.44,77.77,72.0,26983,199726281.0,8.45,6.09,4.16,30.16,1916836433.6799998
2023-08-21,71.1,71.3,73.85,70.06,19214,137727884.0,5.23,-1.57,-1.14,21.47,1886670868.6
2023-08-22,70.92,68.77,71.66,67.4,14393,99165676.0,5.97,-3.55,-2.53,16.09,1819724482.9399998
2023-08-23,68.82,66.49,68.82,66.02,6869,45920207.0,4.07,-3.32,-2.28,7.68,1759393352.78
2023-08-24,66.37,66.01,66.79,64.75,5260,34475666.0,3.07,-0.72,-0.48,5.88,1746692062.22
2023-08-25,66.29,64.4,67.47,64.4,5612,36832297.0,4.65,-2.44,-1.61,6.27,1704089816.8000002
