交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-08-05,98.0,99.0,117.95,81.18,262638.0,2436092911.0,66.05,77.83,43.33,83.16
2022-08-08,90.23,84.55,91.21,83.33,169575.0,1468680611.0,7.96,-14.6,-14.45,53.69
2022-08-09,83.0,91.24,91.24,82.5,162010.0,1408021375.0,10.34,7.91,6.69,51.3
2022-08-10,88.64,89.02,97.74,86.06,156308.0,1434099218.0,12.8,-2.43,-2.22,49.49
2022-08-11,90.42,102.0,102.4,90.42,175368.0,1699334175.0,13.46,14.58,12.98,55.53
2022-08-12,104.0,90.4,104.0,90.3,152428.0,1459325138.0,13.43,-11.37,-11.6,48.26
2022-08-15,88.0,87.5,92.9,87.11,90352.0,804476591.0,6.4,-3.21,-2.9,28.61
2022-08-16,86.88,85.6,88.26,84.48,74080.0,638542442.0,4.32,-2.17,-1.9,23.46
2022-08-17,86.5,89.1,89.88,84.41,79617.0,698069744.0,6.39,4.09,3.5,25.21
2022-08-18,87.0,86.21,88.78,85.18,68541.0,594158632.0,4.04,-3.24,-2.89,21.7
2022-08-19,86.38,81.98,89.0,81.86,75838.0,648186288.0,8.28,-4.91,-4.23,24.01
2022-08-22,80.0,75.93,80.8,73.0,85375.0,657105478.0,9.51,-7.38,-6.05,27.03
2022-08-23,74.99,73.49,76.28,73.4,51633.0,384459138.0,3.79,-3.21,-2.44,16.35
2022-08-24,73.2,69.12,74.39,68.3,64159.0,455755818.0,8.29,-5.95,-4.37,20.32
2022-08-25,69.21,70.12,72.48,67.76,59665.0,420335301.0,6.83,1.45,1.0,18.89
2022-08-26,70.0,65.48,70.0,65.48,58037.0,390349990.0,6.45,-6.62,-4.64,18.38
2022-08-29,63.63,65.7,67.3,63.0,33075.0,218681049.0,6.57,0.34,0.22,10.47
2022-08-30,65.57,66.07,68.36,65.57,36873.0,246941344.0,4.25,0.56,0.37,11.68
2022-08-31,66.0,66.16,68.19,65.19,48067.0,321546619.0,4.54,0.14,0.09,15.22
2022-09-01,66.99,64.87,68.16,64.8,36351.0,241579696.0,5.08,-1.95,-1.29,11.51
