交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2025-03-25,31.0,27.46,31.0,25.77,251104,693741990.0,57.6,202.42,18.38,77.09,894502140.72
2025-03-26,25.5,24.49,25.9,24.49,148890,373061331.0,5.13,-10.82,-2.97,45.71,797755186.68
2025-03-27,24.14,24.37,25.94,24.14,128548,321846065.0,7.35,-0.49,-0.12,39.46,793846218.84
2025-03-28,24.6,22.97,24.66,22.84,104848,246154554.0,7.47,-5.74,-1.4,32.19,748241594.04
2025-03-31,23.25,23.79,27.14,22.95,168390,418244762.0,18.24,3.57,0.82,51.69,774952874.28
2025-04-01,22.98,24.61,25.78,22.8,123590,297489646.0,12.53,3.45,0.82,37.94,801664154.52
2025-04-02,24.18,24.26,25.07,24.11,84997,208419394.0,3.9,-1.42,-0.35,26.09,790262998.32
2025-04-03,24.02,25.09,25.48,24.0,93778,233956818.0,6.1,3.42,0.83,28.79,817300025.88
2025-04-07,23.39,20.44,23.43,20.07,101815,223495803.0,13.39,-18.53,-4.65,31.26,665827522.08
2025-04-08,20.88,21.87,22.09,20.88,72103,155041056.0,5.92,7.0,1.43,22.13,712409388.84
2025-04-09,21.3,22.42,22.99,19.7,75017,164235155.0,15.04,2.51,0.55,23.03,730325491.44
2025-04-10,22.65,22.61,23.5,22.55,68241,156750964.0,4.24,0.85,0.19,20.95,736514690.52
2025-04-11,22.1,24.85,25.98,22.1,105029,257989821.0,17.16,9.91,2.24,32.24,809482090.2
2025-04-14,25.2,24.9,25.91,24.81,63729,160857210.0,4.43,0.2,0.05,19.56,811110826.8
2025-04-15,24.92,25.06,25.5,24.4,38132,94961247.0,4.42,0.64,0.16,11.71,816322783.92
2025-04-16,24.97,23.96,25.23,23.58,48098,116478555.0,6.58,-4.39,-1.1,14.77,780490578.72
2025-04-17,23.62,24.11,24.67,23.56,40572,98488496.0,4.63,0.63,0.15,12.46,785376788.52
2025-04-18,24.0,23.41,24.09,23.03,35559,83483176.0,4.4,-2.9,-0.7,10.92,762574476.12
2025-04-21,23.31,25.9,26.55,23.31,84345,214468052.0,13.84,10.64,2.49,25.89,843685558.8
2025-04-22,25.7,25.85,26.16,25.43,46895,120853820.0,2.82,-0.19,-0.05,14.4,842056822.2
2025-04-23,25.61,25.18,25.99,24.95,44574,112319941.0,4.02,-2.59,-0.67,13.68,820231751.76
2025-04-24,25.34,23.9,25.38,23.85,44954,109099072.0,6.08,-5.08,-1.28,13.8,778536094.8
2025-04-25,24.28,23.54,24.86,23.4,60881,146283331.0,6.11,-1.51,-0.36,18.69,766809191.28
2025-04-28,23.66,23.98,24.19,23.32,50415,120013204.0,3.7,1.87,0.44,15.48,781142073.36
2025-04-29,23.67,23.23,23.97,23.16,38659,90799327.0,3.38,-3.13,-0.75,11.87,756711024.36
2025-04-30,23.2,23.68,24.13,23.1,38207,90668136.0,4.43,1.94,0.45,11.73,771369653.76
2025-05-06,23.98,24.92,25.12,23.91,52316,129291398.0,5.11,5.24,1.24,16.06,811762321.44
2025-05-07,25.18,25.1,25.86,24.71,49564,124883202.0,4.61,0.72,0.18,15.22,817625773.2
2025-05-08,24.97,25.33,25.82,24.71,39290,99298364.0,4.42,0.92,0.23,12.06,825117961.56
2025-05-09,25.21,24.01,25.3,24.0,40641,98774309.0,5.13,-5.21,-1.32,12.48,782119315.32
2025-05-12,24.26,25.09,25.37,24.19,43570,108769149.0,4.91,4.5,1.08,13.38,817300025.88
2025-05-13,25.35,24.85,25.4,24.6,27741,69070242.0,3.19,-0.96,-0.24,8.52,809482090.2
2025-05-14,25.18,24.95,25.5,24.51,33963,84873040.0,3.98,0.4,0.1,10.43,812739563.4
2025-05-15,24.8,24.45,24.8,24.15,25742,62722881.0,2.61,-2.0,-0.5,7.9,796452197.4
2025-05-16,24.42,24.13,24.68,24.11,28899,70384728.0,2.33,-1.31,-0.32,8.87,786028283.16
2025-05-19,24.2,24.4,24.43,23.8,22181,53586705.0,2.61,1.12,0.27,6.81,794823460.8
2025-05-20,24.29,24.42,24.51,24.1,19158,46616669.0,1.68,0.08,0.02,5.88,795474955.44
2025-05-21,24.43,23.72,24.49,23.42,39801,94279741.0,4.38,-2.87,-0.7,12.22,772672643.04
2025-05-22,23.6,23.59,24.15,23.31,24242,57220301.0,3.54,-0.55,-0.13,7.44,768437927.88
2025-05-23,23.52,23.15,23.84,23.1,23815,55664131.0,3.14,-1.87,-0.44,7.31,754105045.8
2025-05-26,23.08,23.36,23.62,23.01,19894,46300065.0,2.63,0.91,0.21,6.11,760945739.52
2025-05-27,23.2,23.0,23.22,22.73,17930,41157519.0,2.1,-1.54,-0.36,5.5,749218836.0
2025-05-28,23.03,22.77,23.16,22.64,16003,36506927.0,2.26,-1.0,-0.23,4.91,741726647.64
2025-05-29,22.99,23.45,23.67,22.82,26519,62017527.0,3.73,2.99,0.68,8.14,763877465.4
2025-05-30,23.45,22.93,23.45,22.91,15864,36545777.0,2.3,-2.22,-0.52,4.87,746938604.76
2025-06-03,22.83,23.41,23.85,22.78,21140,49309533.0,4.67,2.09,0.48,6.49,762574476.12
2025-06-04,23.46,23.33,23.58,23.23,13786,32248096.0,1.5,-0.34,-0.08,4.23,759968497.56
2025-06-05,23.25,23.34,23.37,23.05,17921,41635917.0,1.37,0.04,0.01,5.5,760294244.88
2025-06-06,23.38,23.11,23.38,23.03,15023,34760867.0,1.5,-0.99,-0.23,4.61,752802056.52
2025-06-09,23.26,23.58,23.58,23.11,18525,43245813.0,2.03,2.03,0.47,5.69,768112180.56
2025-06-10,23.62,22.93,23.62,22.69,23686,54688287.0,3.94,-2.76,-0.65,7.27,746938604.76
2025-06-11,23.0,23.22,23.33,22.95,17516,40601770.0,1.66,1.26,0.29,5.38,756385277.04
2025-06-12,23.08,23.4,23.68,23.08,18817,43878135.0,2.58,0.78,0.18,5.78,762248728.8
2025-06-13,23.25,22.9,23.25,22.81,21359,49120930.0,1.88,-2.14,-0.5,6.56,745961362.8
2025-06-16,22.74,23.17,23.35,22.74,12579,29164883.0,2.66,1.18,0.27,3.86,754756540.44
2025-06-17,23.17,23.03,23.37,22.9,10921,25241583.0,2.03,-0.6,-0.14,3.35,750196077.96
2025-06-18,22.96,23.46,23.53,22.84,23139,53763335.0,3.0,1.87,0.43,7.1,764203212.72
2025-06-19,23.45,22.99,23.83,22.76,28349,66042388.0,4.56,-2.0,-0.47,8.7,748893088.68
2025-06-20,22.99,23.0,23.59,22.71,29820,68938885.0,3.83,0.04,0.01,9.15,749218836.0
2025-06-23,23.19,23.37,23.37,22.59,31208,71926781.0,3.39,1.61,0.37,9.58,761271486.84
2025-06-24,23.3,24.34,24.57,23.22,52148,126034447.0,5.78,4.15,0.97,16.01,792868976.88
2025-06-25,24.16,24.3,24.48,23.8,28935,69826435.0,2.79,-0.16,-0.04,8.88,791565987.6
2025-06-26,24.31,24.76,26.0,24.21,62846,156808545.0,7.37,1.89,0.46,19.29,806550364.32
2025-06-27,24.6,29.71,29.71,24.5,157598,446099715.0,21.04,19.99,4.95,48.38,967795287.72
2025-06-30,30.0,28.26,30.88,27.76,128591,368153212.0,10.5,-4.88,-1.45,39.48,920561926.32
2025-07-01,28.12,28.64,30.88,27.42,133150,383734280.0,12.24,1.34,0.38,40.88,932940324.48
2025-07-02,27.88,26.56,28.08,26.4,90795,245169093.0,5.87,-7.26,-2.08,27.87,865184881.92
2025-07-03,26.56,26.69,27.13,26.24,48039,127542629.0,3.35,0.49,0.13,14.75,869419597.08
2025-07-04,26.52,26.5,26.98,26.0,43402,114456081.0,3.67,-0.71,-0.19,13.32,863230398.0
2025-07-07,26.7,26.51,26.71,26.11,31116,82166375.0,2.26,0.04,0.01,9.55,863556145.32
2025-07-08,26.46,26.52,26.86,26.25,39754,105695043.0,2.3,0.04,0.01,12.2,863881892.64
2025-07-09,26.69,26.32,27.24,26.28,43931,117400338.0,3.62,-0.75,-0.2,13.49,857366946.24
2025-07-10,26.33,25.9,26.43,25.74,33894,88059591.0,2.62,-1.6,-0.42,10.41,843685558.8
2025-07-11,25.9,26.39,26.85,25.6,36518,95988754.0,4.83,1.89,0.49,11.21,859647177.48
2025-07-14,26.42,26.36,26.59,26.16,17558,46174489.0,1.63,-0.11,-0.03,5.39,858669935.52
2025-07-15,26.4,26.28,26.46,25.85,20172,52697966.0,2.31,-0.3,-0.08,6.19,856063956.96
2025-07-16,26.33,26.4,26.85,26.07,25022,66123213.0,2.97,0.46,0.12,7.68,859972924.8
2025-07-17,26.58,26.52,26.68,26.21,21054,55646275.0,1.78,0.45,0.12,6.46,863881892.64
2025-07-18,26.44,26.45,26.96,26.28,26440,70207445.0,2.56,-0.26,-0.07,8.12,861601661.4
2025-07-21,26.51,27.13,27.48,26.28,40868,110039057.0,4.54,2.57,0.68,12.55,883752479.16
2025-07-22,27.02,26.72,27.27,26.52,29101,77785378.0,2.76,-1.51,-0.41,8.93,870396839.04
2025-07-23,26.5,25.89,26.85,25.89,36516,95429327.0,3.59,-3.11,-0.83,11.21,843359811.48
2025-07-24,25.96,26.14,26.29,25.9,20900,54667478.0,1.51,0.97,0.25,6.42,851503494.48
2025-07-25,26.22,26.93,26.98,25.98,37976,100467064.0,3.83,3.02,0.79,11.66,877237532.76
2025-07-28,27.0,27.16,27.65,26.67,40057,108617645.0,3.64,0.85,0.23,12.3,884729721.12
2025-07-29,27.05,27.82,28.28,26.89,55750,154233150.0,5.12,2.43,0.66,17.11,906229044.24
2025-07-30,27.75,28.46,29.29,27.56,63963,180963703.0,6.22,2.3,0.64,19.64,927076872.72
2025-07-31,27.9,27.9,28.5,27.71,42759,120222019.0,2.78,-1.97,-0.56,13.13,908835022.8
2025-08-01,28.0,27.53,28.91,27.48,39005,109201994.0,5.13,-1.33,-0.37,11.97,896782371.96
2025-08-04,27.17,29.58,29.69,27.1,66716,191812055.0,9.41,7.45,2.05,20.48,963560572.56
2025-08-05,29.29,29.23,29.68,28.69,51209,148867589.0,3.35,-1.18,-0.35,15.72,952159416.36
2025-08-06,29.31,29.49,29.56,28.72,41853,121741001.0,2.87,0.89,0.26,12.85,960628846.68
2025-08-07,29.47,29.73,31.15,28.75,65865,197739855.0,8.14,0.81,0.24,20.22,968446782.36
2025-08-08,29.37,28.88,29.97,28.74,45815,133145018.0,4.14,-2.86,-0.85,14.06,940758260.16
