交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2022-11-07,53.66,45.09,54.5,44.55,136612,665291725.0,26.29,19.13,7.24,73.26,1387554524.91
2022-11-08,45.0,43.03,46.4,41.95,91128,401139492.0,9.87,-4.57,-2.06,48.87,1324162146.97
2022-11-09,42.5,47.14,47.88,42.23,100280,455180104.0,13.13,9.55,4.11,53.77,1450639172.8600001
2022-11-10,46.09,43.6,47.5,43.2,78266,352922091.0,9.12,-7.51,-3.54,41.97,1341702756.4
2022-11-11,45.25,42.01,45.41,41.85,58514,255458268.0,8.17,-3.65,-1.59,31.38,1292773687.99
2022-11-14,42.0,41.55,42.52,40.24,38691,159467406.0,5.43,-1.09,-0.46,20.75,1278618108.4499998
2022-11-15,41.04,43.22,44.36,41.04,47597,203606686.0,7.99,4.02,1.67,25.52,1330009016.78
2022-11-16,42.75,41.23,43.4,41.0,38635,161439304.0,5.55,-4.6,-1.99,20.72,1268770748.77
2022-11-17,41.4,43.26,43.65,40.42,39405,165441438.0,7.83,4.92,2.03,21.13,1331239936.74
2022-11-18,42.5,40.86,43.18,40.78,32805,137149937.0,5.55,-5.55,-2.4,17.59,1257384739.1399999
2022-11-21,40.9,41.01,41.35,40.39,19906,81353278.0,2.35,0.37,0.15,10.67,1262000688.99
2022-11-22,40.6,40.88,42.37,40.6,20135,83124018.0,4.32,-0.32,-0.13,10.8,1258000199.1200001
2022-11-23,40.95,39.2,41.2,38.18,25638,100819434.0,7.39,-4.11,-1.68,13.75,1206301560.8000002
2022-11-24,39.0,39.23,39.52,38.81,14798,57937784.0,1.81,0.08,0.03,7.93,1207224750.77
2022-11-25,39.18,38.9,39.85,38.5,13792,53981779.0,3.44,-0.84,-0.33,7.4,1197069661.1
2022-11-28,38.0,38.83,39.25,37.81,11454,44189855.0,3.7,-0.18,-0.07,6.14,1194915551.1699998
2022-11-29,38.83,39.26,39.7,38.56,12028,47235336.0,2.94,1.11,0.43,6.45,1208147940.74
2022-11-30,39.14,38.7,39.25,38.28,12405,48022263.0,2.47,-1.43,-0.56,6.65,1190915061.3000002
2022-12-01,39.03,38.81,39.48,38.54,13413,52415968.0,2.43,0.28,0.11,7.19,1194300091.19
2022-12-02,38.98,39.56,39.62,38.62,15115,59519681.0,2.58,1.93,0.75,8.11,1217379840.44
2022-12-05,39.72,39.68,40.0,39.18,8930,35269208.0,2.07,0.3,0.12,4.79,1221072600.32
2022-12-06,39.68,39.99,40.65,39.48,13586,54457177.0,2.95,0.78,0.31,7.29,1230612230.01
2022-12-07,39.53,38.63,39.96,38.5,19736,77051322.0,3.65,-3.4,-1.36,10.58,1188760951.3700001
2022-12-08,38.69,38.15,38.9,38.1,10059,38634928.0,2.07,-1.24,-0.48,5.39,1173989911.85
2022-12-09,38.15,38.23,38.75,38.07,9068,34785432.0,1.78,0.21,0.08,4.86,1176451751.77
2022-12-12,38.24,39.23,39.49,37.51,17941,69564676.0,5.18,2.62,1.0,9.62,1207224750.77
2022-12-13,39.04,37.85,39.2,37.8,11839,45371730.0,3.57,-3.52,-1.38,6.35,1164758012.15
2022-12-14,39.8,39.38,41.12,39.28,40466,163033481.0,4.86,4.04,1.53,21.7,1211840700.6200001
2022-12-15,38.5,39.53,40.88,38.21,29683,118322548.0,6.78,0.38,0.15,15.92,1216456650.47
2022-12-16,39.0,38.01,39.0,37.87,23920,91467030.0,2.86,-3.85,-1.52,12.83,1169681691.99
2022-12-19,38.01,35.42,38.08,35.11,26456,96391916.0,7.81,-6.81,-2.59,14.19,1089979624.5800002
2022-12-20,35.11,35.65,35.8,34.88,11841,41838771.0,2.6,0.65,0.23,6.35,1097057414.35
2022-12-21,35.58,34.2,35.58,33.9,12590,43512950.0,4.71,-4.07,-1.45,6.75,1052436565.8000001
2022-12-22,34.46,33.13,34.5,33.05,9636,32526891.0,4.24,-3.13,-1.07,5.17,1019509456.8700001
