交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,流通市值
2023-08-17,46.8,43.84,56.0,43.83,460380,2166614579.0,43.46,56.57,15.84,79.17,16420076955.840002
2023-08-18,45.3,47.71,52.6,44.58,401756,1943704708.0,18.29,8.83,3.87,69.09,17869568238.21
2023-08-21,45.5,43.26,45.53,41.51,299660,1298995208.0,8.43,-9.33,-4.45,51.53,16202840536.259998
2023-08-22,43.18,40.83,45.62,40.33,256811,1108721718.0,12.23,-5.62,-2.43,44.16,15292694847.33
2023-08-23,39.0,36.51,40.21,36.5,229802,868718391.0,9.09,-10.58,-4.32,39.52,13674658067.009998
2023-08-24,36.0,33.82,36.0,33.56,189752,652323582.0,6.68,-7.37,-2.69,32.63,12667130534.82
2023-08-25,33.4,30.9,34.39,30.75,185696,596673412.0,10.76,-8.63,-2.92,31.93,11573457525.9
2023-08-28,33.25,30.91,33.45,30.67,153761,491508029.0,9.0,0.03,0.01,26.44,11577202981.41
2023-08-29,30.13,33.29,33.68,30.1,193390,628395862.0,11.58,7.7,2.38,33.26,12468621392.789999
2023-08-30,32.84,33.51,34.75,32.6,161782,543571400.0,6.46,0.66,0.22,27.82,12551021414.009998
2023-08-31,33.8,33.7,34.15,32.7,101735,341889632.0,4.33,0.57,0.19,17.49,12622185068.7
2023-09-01,33.61,32.58,33.82,32.4,86271,283714345.0,4.21,-3.32,-1.12,14.84,12202694051.58
2023-09-04,32.3,32.65,33.2,32.3,58132,190428697.0,2.76,0.21,0.07,10.0,12228912240.15
2023-09-05,32.6,32.49,32.98,31.78,68125,220881659.0,3.68,-0.49,-0.16,11.71,12168984951.990002
2023-09-06,32.5,34.14,34.83,31.78,165553,557826927.0,9.39,5.08,1.65,28.47,12786985111.14
2023-09-07,33.72,31.82,34.49,31.81,119081,391420127.0,7.85,-6.8,-2.32,20.48,11918039432.82
2023-09-08,31.83,33.48,34.4,31.83,135110,452459996.0,8.08,5.22,1.66,23.23,12539785047.48
2023-09-11,33.1,32.7,33.6,32.05,78125,254440221.0,4.63,-2.33,-0.78,13.43,12247639517.7
2023-09-12,32.59,32.15,32.98,31.28,71669,230026912.0,5.2,-1.68,-0.55,12.32,12041639464.65
2023-09-13,32.01,31.38,32.46,31.11,65322,206216646.0,4.2,-2.4,-0.77,11.23,11753239390.38
2023-09-14,31.5,30.5,31.55,30.14,63911,195845557.0,4.49,-2.8,-0.88,10.99,11423639305.5
2023-09-15,30.9,29.79,30.95,29.76,53309,160076525.0,3.9,-2.33,-0.71,9.17,11157711964.289999
2023-09-18,29.65,30.97,31.88,29.6,77538,240847180.0,7.65,3.96,1.18,13.33,11599675714.47
2023-09-19,31.0,30.49,31.25,30.26,40561,124341997.0,3.2,-1.55,-0.48,6.97,11419893849.99
2023-09-20,30.49,31.01,31.78,30.16,63916,198785739.0,5.31,1.71,0.52,10.99,11614657536.51
2023-09-21,30.95,29.96,31.6,29.92,65694,200198568.0,5.42,-3.39,-1.05,11.3,11221384707.960001
2023-09-22,29.83,30.21,30.28,29.39,51814,154768258.0,2.97,0.83,0.25,8.91,11315021095.710001
2023-09-25,30.15,30.0,30.44,29.8,38187,114651687.0,2.12,-0.7,-0.21,6.57,11236366530.0
2023-09-26,30.37,29.83,30.38,29.55,51597,153983812.0,2.77,-0.57,-0.17,8.87,11172693786.33
2023-09-27,29.6,29.46,30.28,29.2,46985,139922846.0,3.62,-1.24,-0.37,8.08,11034111932.460001
2023-09-28,29.57,29.57,30.04,29.45,40329,119819066.0,2.0,0.37,0.11,6.94,11075311943.07
2023-10-09,29.79,29.06,29.8,28.88,37267,109063156.0,3.11,-1.72,-0.51,6.41,10884293712.06
2023-10-10,29.07,28.68,29.48,28.68,39311,113887083.0,2.75,-1.31,-0.38,6.76,10741966402.68
2023-10-11,28.68,28.69,29.0,28.15,37466,107231208.0,2.96,0.03,0.01,6.44,10745711858.19
2023-10-12,28.73,28.89,29.05,28.3,36404,104569428.0,2.61,0.7,0.2,6.26,10820620968.39
2023-10-13,28.8,28.15,28.8,28.01,38787,109726854.0,2.73,-2.56,-0.74,6.67,10543457260.65
2023-10-16,28.46,27.74,28.66,27.5,37828,105833546.0,4.12,-1.46,-0.41,6.5,10389893584.74
2023-10-17,27.58,27.76,28.03,27.32,28955,80006379.0,2.56,0.07,0.02,4.98,10397384495.76
2023-10-18,27.92,26.78,27.93,26.66,38890,104858856.0,4.57,-3.53,-0.98,6.69,10030329855.78
2023-10-19,26.82,26.98,27.45,26.6,40710,110498383.0,3.17,0.75,0.2,7.0,10105238965.98
2023-10-20,26.9,26.84,27.97,26.76,42012,114641006.0,4.48,-0.52,-0.14,7.22,10052802588.84
2023-10-23,26.52,25.6,26.65,25.54,37291,96744229.0,4.14,-4.62,-1.24,6.41,9588366105.6
2023-10-24,25.84,26.25,26.35,25.4,31050,80985924.0,3.71,2.54,0.65,5.34,9831820713.75
2023-10-25,26.31,26.59,26.79,26.22,31636,83896205.0,2.17,1.3,0.34,5.44,9959166201.09
2023-10-26,26.46,26.74,26.74,26.06,25322,66861517.0,2.56,0.56,0.15,4.35,10015348033.74
2023-10-27,26.78,27.12,27.34,26.62,36338,98528608.0,2.69,1.42,0.38,6.25,10157675343.12
2023-10-30,26.8,26.96,27.24,26.7,32076,86706803.0,1.99,-0.59,-0.16,5.52,10097748054.960001
2023-10-31,26.96,26.59,27.15,26.42,23884,63653951.0,2.71,-1.37,-0.37,4.11,9959166201.09
2023-11-01,26.57,26.99,27.18,26.5,25479,68604218.0,2.56,1.5,0.4,4.38,10108984421.49
2023-11-02,27.0,26.24,27.2,26.2,23819,63293112.0,3.71,-2.78,-0.75,4.1,9828075258.24
2023-11-03,26.5,27.01,27.38,26.34,31882,86229249.0,3.96,2.93,0.77,5.48,10116475332.51
2023-11-06,27.08,27.56,27.77,27.06,29714,81743979.0,2.63,2.04,0.55,5.11,10322475385.56
2023-11-07,27.55,27.43,27.68,27.2,20628,56457972.0,1.74,-0.47,-0.13,3.55,10273784463.93
2023-11-08,27.38,27.25,27.43,27.06,21056,57312117.0,1.35,-0.66,-0.18,3.62,10206366264.75
2023-11-09,27.2,26.96,27.51,26.88,21595,58624410.0,2.31,-1.06,-0.29,3.71,10097748054.960001
2023-11-10,26.86,27.0,27.27,26.42,22585,60733874.0,3.15,0.15,0.04,3.88,10112729877.0
2023-11-13,27.04,27.42,27.44,27.04,26523,72451568.0,1.48,1.56,0.42,4.56,10270039008.42
2023-11-14,27.27,27.47,27.7,27.24,22485,61697329.0,1.68,0.18,0.05,3.87,10288766285.97
2023-11-15,27.58,27.72,27.94,27.55,31204,86508808.0,1.42,0.91,0.25,5.37,10382402673.72
2023-11-16,27.61,27.04,27.7,27.02,27798,75964303.0,2.45,-2.45,-0.68,4.78,10127711699.039999
2023-11-17,26.98,27.35,27.37,26.85,22742,61861886.0,1.92,1.15,0.31,3.91,10243820819.85
2023-11-20,27.44,27.95,28.26,27.31,43060,119894979.0,3.47,2.19,0.6,7.4,10468548150.449999
2023-11-21,27.81,27.61,28.11,27.6,36140,100485603.0,1.82,-1.22,-0.34,6.21,10341202663.11
2023-11-22,27.61,26.63,27.75,26.6,40110,108216588.0,4.17,-3.55,-0.98,6.9,9974148023.13
2023-11-23,26.59,27.22,27.44,26.36,37585,101389068.0,4.06,2.22,0.59,6.46,10195129898.22
2023-11-24,27.3,26.22,27.3,26.02,40399,106636896.0,4.7,-3.67,-1.0,6.95,9820584347.22
2023-11-27,26.44,26.19,26.72,25.91,30843,80826773.0,3.09,-0.11,-0.03,5.3,9809347980.69
2023-11-28,26.12,26.45,26.56,25.83,23113,60879037.0,2.79,0.99,0.26,3.97,9906729823.949999
2023-11-29,26.33,26.06,26.73,26.0,22110,58286771.0,2.76,-1.47,-0.39,3.8,9760657059.06
2023-11-30,26.06,25.26,26.18,25.1,34044,86809665.0,4.14,-3.07,-0.8,5.85,9461020618.26
2023-12-01,25.13,25.15,25.35,24.73,24542,61313501.0,2.45,-0.44,-0.11,4.22,9419820607.65
2023-12-04,25.18,24.95,25.34,24.95,22717,57003821.0,1.55,-0.8,-0.2,3.91,9344911497.449999
2023-12-05,24.95,24.27,24.96,24.27,23159,56896350.0,2.77,-2.73,-0.68,3.98,9090220522.77
2023-12-06,24.3,24.74,25.31,24.24,39043,97261255.0,4.41,1.94,0.47,6.71,9266256931.74
2023-12-07,24.71,24.19,24.88,24.12,26898,65470740.0,3.07,-2.22,-0.55,4.63,9060256878.69
2023-12-08,24.23,24.01,24.56,23.95,22436,54270935.0,2.52,-0.74,-0.18,3.86,8992838679.51
2023-12-11,24.01,24.18,24.22,23.65,18036,43234920.0,2.37,0.71,0.17,3.1,9056511423.18
2023-12-12,24.19,23.92,24.24,23.85,17388,41728442.0,1.61,-1.08,-0.26,2.99,8959129579.92
2023-12-13,23.92,23.66,23.97,23.54,20519,48654646.0,1.8,-1.09,-0.26,3.53,8861747736.66
2023-12-14,23.79,23.4,24.05,23.4,20188,47706233.0,2.75,-1.1,-0.26,3.47,8764365893.4
2023-12-15,23.59,23.46,23.74,23.38,16915,39813317.0,1.54,0.26,0.06,2.91,8786838626.460001
2023-12-18,23.31,22.92,23.43,22.85,19901,45871479.0,2.47,-2.3,-0.54,3.42,8584584028.920001
2023-12-19,22.9,22.88,23.13,22.7,18470,42300659.0,1.88,-0.17,-0.04,3.18,8569602206.879999
2023-12-20,22.88,22.9,23.39,22.86,21855,50554820.0,2.32,0.09,0.02,3.76,8577093117.9
2023-12-21,22.84,22.95,23.05,22.36,24313,55285144.0,3.01,0.22,0.05,4.18,8595820395.449999
2023-12-22,23.01,22.77,23.19,22.67,26717,61120063.0,2.27,-0.78,-0.18,4.59,8528402196.2699995
