交易日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,前收盘价,开盘涨跌幅
2005-01-04,zs000300,994.77,982.79,994.77,980.66,7412868.0,4431977400.0,0.0,0.0,0.0,0.02,,
2005-01-05,zs000300,981.58,992.56,997.32,979.88,7119108.0,4529208200.0,1.77,0.99,9.77,0.02,982.79,-0.12
2005-01-06,zs000300,993.33,983.17,993.79,980.33,6288029.0,3921015400.0,1.36,-0.95,-9.39,0.02,992.56,0.08
2005-01-07,zs000300,983.05,983.96,995.71,979.81,7298694.0,4737469400.0,1.62,0.08,0.79,0.02,983.17,-0.01
2005-01-10,zs000300,983.76,993.88,993.96,979.79,5791697.0,3762932900.0,1.44,1.01,9.92,0.02,983.96,-0.02
2005-01-11,zs000300,994.19,997.14,999.55,991.09,5849079.0,3704076700.0,0.85,0.33,3.26,0.02,993.88,0.03
2005-01-12,zs000300,996.65,996.75,996.98,989.26,5014525.0,3093299700.0,0.77,-0.04,-0.39,0.02,997.14,-0.05
2005-01-13,zs000300,996.08,996.88,999.47,992.7,6044065.0,3842173300.0,0.68,0.01,0.13,0.02,996.75,-0.07
2005-01-14,zs000300,996.62,988.31,1006.46,987.23,7297842.0,4162921200.0,1.93,-0.86,-8.57,0.02,996.88,-0.03
2005-01-17,zs000300,979.11,967.45,981.53,965.08,7288188.0,4249807800.0,1.66,-2.11,-20.86,0.02,988.31,-0.93
2005-01-18,zs000300,967.37,974.69,974.87,960.29,7311847.0,4117944100.0,1.51,0.75,7.24,0.02,967.45,-0.01
2005-01-19,zs000300,974.33,967.21,974.33,965.26,6338091.0,3427951300.0,0.93,-0.77,-7.48,0.02,974.69,-0.04
2005-01-20,zs000300,963.21,956.24,963.21,952.23,7727106.0,4399350600.0,1.14,-1.13,-10.97,0.02,967.21,-0.41
2005-01-21,zs000300,954.46,982.6,984.27,943.44,14450059.0,8152086100.0,4.27,2.76,26.36,0.04,956.24,-0.19
2005-01-24,zs000300,1001.85,998.13,1001.85,986.24,14359461.0,8360161500.0,1.59,1.58,15.53,0.04,982.6,1.96
2005-01-25,zs000300,995.64,997.78,997.95,985.24,9862529.0,6157022400.0,1.27,-0.04,-0.35,0.03,998.13,-0.25
2005-01-26,zs000300,995.78,989.93,999.47,988.48,7663290.0,4719440400.0,1.1,-0.79,-7.85,0.02,997.78,-0.2
2005-01-27,zs000300,987.34,974.63,987.7,973.77,6945364.0,4094398900.0,1.41,-1.55,-15.3,0.02,989.93,-0.26
2005-01-28,zs000300,974.63,969.21,975.62,965.21,5748807.0,3280950300.0,1.07,-0.56,-5.42,0.02,974.63,0.0
2005-01-31,zs000300,965.79,954.88,965.79,953.14,6788706.0,3863573600.0,1.31,-1.48,-14.33,0.02,969.21,-0.35
2005-02-01,zs000300,953.33,955.95,965.48,952.74,7433066.0,4275706800.0,1.33,0.11,1.07,0.02,954.88,-0.16
2005-02-02,zs000300,956.7,1006.91,1006.93,956.7,17057338.0,10202904300.0,5.25,5.33,50.96,0.05,955.95,0.08
2005-02-03,zs000300,1005.56,993.22,1014.19,992.16,16974539.0,10057310300.0,2.19,-1.36,-13.69,0.05,1006.91,-0.13
2005-02-04,zs000300,992.25,1016.86,1021.03,989.94,15736214.0,9549870600.0,3.13,2.38,23.64,0.05,993.22,-0.1
2005-02-16,zs000300,1023.32,1023.58,1033.25,1018.49,12131293.0,7438168200.0,1.45,0.66,6.72,0.04,1016.86,0.64
2005-02-17,zs000300,1024.43,1020.61,1024.43,1010.48,8968297.0,5513063300.0,1.36,-0.29,-2.97,0.03,1023.58,0.08
2005-02-18,zs000300,1020.12,1006.05,1021.2,1005.63,8139939.0,4817732100.0,1.53,-1.43,-14.56,0.02,1020.61,-0.05
2005-02-21,zs000300,1006.69,1025.63,1025.66,1006.69,9886094.0,6052394900.0,1.89,1.95,19.58,0.03,1006.05,0.06
2005-02-22,zs000300,1026.84,1046.74,1048.68,1024.53,17937842.0,10922776800.0,2.35,2.06,21.11,0.05,1025.63,0.12
2005-02-23,zs000300,1046.81,1043.94,1049.61,1036.63,18696929.0,11231940700.0,1.24,-0.27,-2.8,0.06,1046.74,0.01
2005-02-24,zs000300,1042.25,1045.46,1045.96,1034.73,14681788.0,8993752200.0,1.08,0.15,1.52,0.04,1043.94,-0.16
2005-02-25,zs000300,1046.27,1046.76,1059.48,1045.98,18170003.0,11489961200.0,1.29,0.12,1.3,0.06,1045.46,0.08
2005-02-28,zs000300,1046.21,1039.99,1048.28,1035.04,12971046.0,8190101300.0,1.26,-0.65,-6.77,0.04,1046.76,-0.05
2005-03-01,zs000300,1039.35,1035.93,1042.74,1031.17,9962090.0,6288790700.0,1.11,-0.39,-4.06,0.03,1039.99,-0.06
2005-03-02,zs000300,1036.37,1021.32,1045.76,1021.0,14225135.0,8971307900.0,2.39,-1.41,-14.61,0.04,1035.93,0.04
2005-03-03,zs000300,1019.88,1027.71,1028.4,1014.75,9203085.0,5582812000.0,1.34,0.63,6.39,0.03,1021.32,-0.14
2005-03-04,zs000300,1027.93,1023.67,1031.85,1022.18,8173641.0,5383868100.0,0.94,-0.39,-4.04,0.02,1027.71,0.02
2005-03-07,zs000300,1024.48,1029.87,1031.34,1024.48,7932949.0,5316473200.0,0.67,0.61,6.2,0.02,1023.67,0.08
2005-03-08,zs000300,1033.79,1048.99,1049.29,1032.85,14295793.0,9851274600.0,1.6,1.86,19.12,0.04,1029.87,0.38
2005-03-09,zs000300,1051.26,1046.54,1054.64,1041.98,15327488.0,9877624300.0,1.21,-0.23,-2.45,0.05,1048.99,0.22
2005-03-10,zs000300,1046.69,1022.41,1046.69,1019.63,13295953.0,8380547700.0,2.59,-2.31,-24.13,0.04,1046.54,0.01
2005-03-11,zs000300,1021.08,1027.43,1028.12,1016.93,11476381.0,7654557000.0,1.09,0.49,5.02,0.03,1022.41,-0.13
2005-03-14,zs000300,1027.18,1031.03,1041.57,1014.93,14466089.0,10229428900.0,2.59,0.35,3.6,0.04,1027.43,-0.02
2005-03-15,zs000300,1030.86,1013.52,1030.94,1011.64,12007492.0,8091209200.0,1.87,-1.7,-17.51,0.04,1031.03,-0.02
2005-03-16,zs000300,1011.85,1003.07,1012.2,995.97,10622782.0,7153745900.0,1.6,-1.03,-10.45,0.03,1013.52,-0.16
2005-03-17,zs000300,1001.97,992.86,1004.82,992.12,9969011.0,6535061300.0,1.27,-1.02,-10.21,0.03,1003.07,-0.11
2005-03-18,zs000300,991.89,978.66,996.4,975.71,9652059.0,6314991200.0,2.08,-1.43,-14.2,0.03,992.86,-0.1
2005-03-21,zs000300,977.3,981.89,983.18,973.0,7252564.0,4594520000.0,1.04,0.33,3.23,0.02,978.66,-0.14
2005-03-22,zs000300,981.71,964.02,982.14,959.56,11375717.0,6955307700.0,2.3,-1.82,-17.87,0.03,981.89,-0.02
2005-03-23,zs000300,962.82,959.01,975.36,955.99,10930053.0,7092055400.0,2.01,-0.52,-5.01,0.03,964.02,-0.12
2005-03-24,zs000300,957.43,964.8,965.06,948.53,9260714.0,6446642600.0,1.72,0.6,5.79,0.03,959.01,-0.16
2005-03-25,zs000300,964.25,962.96,966.97,959.06,7107322.0,4258127200.0,0.82,-0.19,-1.84,0.02,964.8,-0.06
2005-03-28,zs000300,961.65,960.7,961.65,948.81,6669246.0,4141656400.0,1.33,-0.23,-2.26,0.02,962.96,-0.14
2005-03-29,zs000300,960.42,955.19,968.12,954.74,7577378.0,4842151100.0,1.39,-0.57,-5.51,0.02,960.7,-0.03
2005-03-30,zs000300,952.71,937.03,952.71,936.38,8950164.0,5459378800.0,1.71,-1.9,-18.16,0.03,955.19,-0.26
2005-03-31,zs000300,934.85,942.2,942.37,928.34,7859445.0,4555322800.0,1.5,0.55,5.17,0.02,937.03,-0.23
2005-04-01,zs000300,941.43,978.15,989.9,937.55,16347504.0,10109402800.0,5.56,3.82,35.95,0.05,942.2,-0.08
2005-04-04,zs000300,968.49,962.17,974.06,956.13,11435093.0,7296500000.0,1.83,-1.63,-15.98,0.03,978.15,-0.99
2005-04-05,zs000300,960.54,955.6,967.75,953.59,9534536.0,6069514000.0,1.47,-0.68,-6.57,0.03,962.17,-0.17
2005-04-06,zs000300,955.6,973.67,977.86,948.95,14282421.0,9727656100.0,3.03,1.89,18.07,0.04,955.6,0.0
2005-04-07,zs000300,975.97,984.73,1000.27,974.31,20754211.0,13260560600.0,2.67,1.14,11.06,0.06,973.67,0.24
2005-04-08,zs000300,984.66,1003.45,1003.7,979.53,14762526.0,9151349808.0,2.45,1.9,18.72,0.04,984.73,-0.01
2005-04-11,zs000300,1003.88,995.42,1008.73,992.77,15936066.0,10436232248.0,1.59,-0.8,-8.03,0.05,1003.45,0.04
2005-04-12,zs000300,993.71,978.7,993.71,978.2,10226193.0,6479563495.0,1.56,-1.68,-16.72,0.03,995.42,-0.17
2005-04-13,zs000300,987.95,1000.9,1006.5,987.95,16071687.0,10029602129.0,1.9,2.27,22.2,0.05,978.7,0.95
2005-04-14,zs000300,1004.64,986.97,1006.42,985.58,12945710.0,7813424514.0,2.08,-1.39,-13.93,0.04,1000.9,0.37
2005-04-15,zs000300,982.61,974.08,982.61,971.93,10408955.0,6541675456.0,1.08,-1.31,-12.89,0.03,986.97,-0.44
2005-04-18,zs000300,970.91,963.77,970.91,958.65,8598400.0,5329138712.0,1.26,-1.06,-10.31,0.03,974.08,-0.33
2005-04-19,zs000300,962.92,965.89,968.87,957.91,9212623.0,5768907755.0,1.14,0.22,2.12,0.03,963.77,-0.09
2005-04-20,zs000300,964.15,950.87,964.15,946.2,8850705.0,5300003714.0,1.86,-1.56,-15.02,0.03,965.89,-0.18
2005-04-21,zs000300,948.86,943.98,955.55,938.59,9946145.0,6140646108.0,1.78,-0.72,-6.89,0.03,950.87,-0.21
2005-04-22,zs000300,942.91,939.1,947.91,934.96,10691884.0,6373550345.0,1.37,-0.52,-4.88,0.03,943.98,-0.11
2005-04-25,zs000300,935.99,930.07,935.99,920.16,11470478.0,6667303132.0,1.69,-0.96,-9.03,0.03,939.1,-0.33
2005-04-26,zs000300,928.43,937.08,939.7,924.66,11690471.0,7029373085.0,1.62,0.75,7.01,0.04,930.07,-0.18
2005-04-27,zs000300,938.57,926.6,938.91,925.9,10780611.0,6432845906.0,1.39,-1.12,-10.48,0.03,937.08,0.16
2005-04-28,zs000300,923.53,942.07,945.5,914.83,14343486.0,8315813742.0,3.31,1.67,15.47,0.04,926.6,-0.33
2005-04-29,zs000300,940.81,932.4,942.45,929.81,11235419.0,6853192443.0,1.34,-1.03,-9.67,0.03,942.07,-0.13
2005-05-09,zs000300,934.65,909.17,937.39,909.17,8529115.0,4889696446.0,3.03,-2.49,-23.23,0.03,932.4,0.24
2005-05-10,zs000300,905.54,913.08,913.39,892.31,10494331.0,5960910722.0,2.32,0.43,3.91,0.03,909.17,-0.4
2005-05-11,zs000300,911.84,901.85,917.22,900.44,9042047.0,5128333208.0,1.84,-1.23,-11.23,0.03,913.08,-0.14
2005-05-12,zs000300,899.97,885.82,900.06,883.51,10228720.0,6107327165.0,1.84,-1.78,-16.03,0.03,901.85,-0.21
2005-05-13,zs000300,883.51,887.54,898.51,875.58,11244906.0,6228419643.0,2.59,0.19,1.72,0.03,885.82,-0.26
2005-05-16,zs000300,885.39,875.27,885.39,869.33,8224288.0,4630088469.0,1.81,-1.38,-12.27,0.02,887.54,-0.24
2005-05-17,zs000300,873.08,881.46,888.28,868.21,8772273.0,4635198616.0,2.29,0.71,6.19,0.03,875.27,-0.25
2005-05-18,zs000300,881.14,883.2,890.4,871.82,7878610.0,4615409280.0,2.11,0.2,1.74,0.02,881.46,-0.04
2005-05-19,zs000300,882.84,884.17,888.02,871.29,8149583.0,4263472583.0,1.89,0.11,0.97,0.02,883.2,-0.04
2005-05-20,zs000300,883.51,882.76,891.02,879.18,7226676.0,3835476288.0,1.34,-0.16,-1.41,0.02,884.17,-0.07
2005-05-23,zs000300,880.28,863.34,880.28,862.1,7279795.0,3725791093.0,2.06,-2.2,-19.42,0.02,882.76,-0.28
2005-05-24,zs000300,861.2,868.46,871.77,855.59,9206929.0,4777971875.0,1.87,0.59,5.12,0.03,863.34,-0.25
2005-05-25,zs000300,867.66,868.45,876.3,861.66,7238556.0,3742173189.0,1.69,0.0,-0.01,0.02,868.46,-0.09
2005-05-26,zs000300,867.76,857.33,872.84,854.96,6622786.0,3470051082.0,2.06,-1.28,-11.12,0.02,868.45,-0.08
2005-05-27,zs000300,855.59,849.51,864.96,848.4,7749983.0,4240678764.0,1.93,-0.91,-7.82,0.02,857.33,-0.2
2005-05-30,zs000300,847.63,855.61,858.46,842.1,6971583.0,3712116331.0,1.93,0.72,6.1,0.02,849.51,-0.22
2005-05-31,zs000300,856.56,855.95,863.2,853.29,7047821.0,3601006687.0,1.16,0.04,0.34,0.02,855.61,0.11
2005-06-01,zs000300,855.21,837.53,857.66,836.04,7902302.0,4274074912.0,2.53,-2.15,-18.42,0.02,855.95,-0.09
2005-06-02,zs000300,835.47,818.38,835.49,812.99,9508657.0,5220786229.0,2.69,-2.29,-19.15,0.03,837.53,-0.25
2005-06-03,zs000300,816.55,818.03,823.86,807.97,7936056.0,4164754479.0,1.94,-0.04,-0.35,0.02,818.38,-0.22
2005-06-06,zs000300,816.73,839.0,839.15,807.78,9009185.0,4685006534.0,3.83,2.56,20.97,0.03,818.03,-0.16
2005-06-07,zs000300,841.58,837.28,858.09,835.18,13067068.0,7248577634.0,2.73,-0.21,-1.72,0.04,839.0,0.31
2005-06-08,zs000300,848.54,905.77,908.83,844.47,32907839.0,17414544247.0,7.69,8.18,68.49,0.1,837.28,1.34
2005-06-09,zs000300,907.57,912.6,925.36,895.04,33141840.0,17782386004.0,3.35,0.75,6.83,0.1,905.77,0.2
2005-06-10,zs000300,911.94,894.56,911.94,889.1,22391502.0,12006754528.0,2.5,-1.98,-18.04,0.07,912.6,-0.07
2005-06-13,zs000300,895.0,892.96,900.18,877.69,15628002.0,7944060172.0,2.51,-0.18,-1.6,0.05,894.56,0.05
2005-06-14,zs000300,895.39,883.54,905.41,882.86,14343570.0,7692070462.0,2.53,-1.05,-9.42,0.04,892.96,0.27
2005-06-15,zs000300,881.21,866.83,881.25,865.14,11454056.0,6272310250.0,1.82,-1.89,-16.71,0.03,883.54,-0.26
2005-06-16,zs000300,866.66,879.24,879.49,861.83,11049685.0,6115269193.0,2.04,1.43,12.41,0.03,866.83,-0.02
2005-06-17,zs000300,883.6,880.34,888.08,876.04,14963009.0,8285455982.0,1.37,0.13,1.1,0.05,879.24,0.5
2005-06-20,zs000300,881.62,906.26,906.48,872.56,18992082.0,10290889580.0,3.85,2.94,25.92,0.06,880.34,0.15
2005-06-21,zs000300,906.31,896.17,906.31,894.39,12774784.0,6890936652.0,1.32,-1.11,-10.09,0.04,906.26,0.01
2005-06-22,zs000300,894.77,900.65,901.24,891.93,10478134.0,5882401451.0,1.04,0.5,4.48,0.03,896.17,-0.16
2005-06-23,zs000300,900.06,893.57,904.9,892.83,9509308.0,5465028353.0,1.34,-0.79,-7.08,0.03,900.65,-0.07
2005-06-24,zs000300,892.06,898.3,898.67,888.4,8918739.0,4732186046.0,1.15,0.53,4.73,0.03,893.57,-0.17
2005-06-27,zs000300,904.21,916.04,920.65,904.21,16545402.0,8903493734.0,1.83,1.97,17.74,0.05,898.3,0.66
2005-06-28,zs000300,913.48,903.72,913.48,901.21,10402219.0,5536098456.0,1.34,-1.34,-12.32,0.03,916.04,-0.28
2005-06-29,zs000300,906.75,898.9,907.57,898.08,10806746.0,5751998008.0,1.05,-0.53,-4.82,0.03,903.72,0.34
2005-06-30,zs000300,897.1,878.69,897.1,876.88,10855472.0,5597946269.0,2.25,-2.25,-20.21,0.03,898.9,-0.2
2005-07-01,zs000300,875.93,859.49,875.93,858.37,10094597.0,5086726820.0,2.0,-2.19,-19.2,0.03,878.69,-0.31
2005-07-04,zs000300,855.32,855.93,856.1,842.81,8840277.0,4026099534.0,1.55,-0.41,-3.56,0.03,859.49,-0.49
2005-07-05,zs000300,853.68,849.68,856.74,845.36,7992688.0,4529674417.0,1.33,-0.73,-6.25,0.02,855.93,-0.26
2005-07-06,zs000300,850.25,842.56,854.45,838.61,6898314.0,3627265630.0,1.86,-0.84,-7.12,0.02,849.68,0.07
2005-07-07,zs000300,841.75,844.73,848.02,839.28,5962465.0,2901826588.0,1.04,0.26,2.17,0.02,842.56,-0.1
2005-07-08,zs000300,842.62,829.49,842.62,827.23,7221000.0,3447787083.0,1.82,-1.8,-15.24,0.02,844.73,-0.25
2005-07-11,zs000300,837.86,824.1,850.66,822.52,8439006.0,4092653674.0,3.39,-0.65,-5.39,0.03,829.49,1.01
2005-07-12,zs000300,821.91,851.82,854.29,818.86,14989871.0,7519245269.0,4.3,3.36,27.72,0.05,824.1,-0.27
2005-07-13,zs000300,850.47,846.23,851.95,841.86,9398842.0,4674024437.0,1.18,-0.66,-5.59,0.03,851.82,-0.16
2005-07-14,zs000300,844.94,849.59,856.09,843.18,9361968.0,4742557429.0,1.53,0.4,3.36,0.03,846.23,-0.15
2005-07-15,zs000300,849.87,841.0,854.6,837.78,8889563.0,4203939701.0,1.98,-1.01,-8.59,0.03,849.59,0.03
2005-07-18,zs000300,839.22,832.99,840.01,829.68,8500006.0,3767754660.0,1.23,-0.95,-8.01,0.03,841.0,-0.21
2005-07-19,zs000300,831.5,835.61,840.14,829.28,7891818.0,3622924794.0,1.3,0.31,2.62,0.02,832.99,-0.18
2005-07-20,zs000300,835.3,842.64,844.71,832.14,8526473.0,3953440082.0,1.5,0.84,7.03,0.03,835.61,-0.04
2005-07-21,zs000300,842.75,843.99,843.99,835.76,8366101.0,4118496717.0,0.98,0.16,1.35,0.03,842.64,0.01
2005-07-22,zs000300,847.54,859.69,867.16,842.99,21630000.0,10210013616.0,2.86,1.86,15.7,0.07,843.99,0.42
2005-07-25,zs000300,858.33,856.86,860.95,854.28,11816080.0,5762385031.0,0.78,-0.33,-2.83,0.04,859.69,-0.16
2005-07-26,zs000300,856.19,876.48,880.03,856.19,21826776.0,10513580671.0,2.78,2.29,19.62,0.07,856.86,-0.08
2005-07-27,zs000300,876.94,894.01,894.03,876.04,20409537.0,9688109273.0,2.05,2.0,17.53,0.06,876.48,0.05
2005-07-28,zs000300,893.88,890.89,901.0,888.5,20622527.0,10326374188.0,1.4,-0.35,-3.12,0.06,894.01,-0.01
2005-07-29,zs000300,889.41,888.16,892.29,883.38,13397406.0,6409062024.0,1.0,-0.31,-2.73,0.04,890.89,-0.17
2005-08-01,zs000300,887.72,891.61,897.28,885.85,11808309.0,5451576867.0,1.29,0.39,3.45,0.04,888.16,-0.05
2005-08-02,zs000300,892.13,903.6,903.65,888.4,14292547.0,6441958706.0,1.71,1.34,11.99,0.04,891.61,0.06
2005-08-03,zs000300,905.18,909.57,919.28,903.76,25786298.0,11911777040.0,1.72,0.66,5.97,0.08,903.6,0.17
2005-08-04,zs000300,907.42,904.15,909.83,901.62,14519256.0,6682690057.0,0.9,-0.6,-5.42,0.04,909.57,-0.24
2005-08-05,zs000300,904.04,923.8,923.81,903.94,19123765.0,9585685726.0,2.2,2.17,19.65,0.06,904.15,-0.01
2005-08-08,zs000300,926.57,927.47,933.15,923.57,21608944.0,11135756693.0,1.04,0.4,3.67,0.07,923.8,0.3
2005-08-09,zs000300,926.97,933.09,933.39,919.11,19532907.0,9704541246.0,1.54,0.61,5.62,0.06,927.47,-0.05
2005-08-10,zs000300,933.26,940.37,940.37,926.28,21515763.0,10214864206.0,1.51,0.78,7.28,0.07,933.09,0.02
2005-08-11,zs000300,940.78,953.99,953.99,939.39,27073666.0,14042061872.0,1.55,1.45,13.62,0.08,940.37,0.04
2005-08-12,zs000300,954.72,938.32,959.27,933.98,29168144.0,14457553256.0,2.65,-1.64,-15.67,0.09,953.99,0.08
2005-08-15,zs000300,937.71,954.5,954.5,936.11,20430813.0,10503460782.0,1.96,1.72,16.18,0.06,938.32,-0.07
2005-08-16,zs000300,955.27,945.06,959.34,939.92,23861818.0,12606079730.0,2.03,-0.99,-9.44,0.07,954.5,0.08
2005-08-17,zs000300,943.41,953.01,953.34,930.33,21457769.0,10910460911.0,2.43,0.84,7.95,0.07,945.06,-0.17
2005-08-18,zs000300,954.16,920.67,956.84,919.12,31855327.0,15916423709.0,3.96,-3.39,-32.34,0.1,953.01,0.12
2005-08-19,zs000300,918.09,923.04,927.32,910.08,22242679.0,10881501177.0,1.87,0.26,2.37,0.07,920.67,-0.28
2005-08-22,zs000300,923.11,931.67,933.35,919.22,16031010.0,7745835021.0,1.53,0.93,8.63,0.05,923.04,0.01
2005-08-23,zs000300,931.81,923.41,931.81,915.03,15406488.0,7508824639.0,1.8,-0.89,-8.26,0.05,931.67,0.02
2005-08-24,zs000300,923.56,930.65,935.23,923.56,15959747.0,7736512283.0,1.26,0.78,7.24,0.05,923.41,0.02
2005-08-25,zs000300,930.97,930.12,933.2,920.61,16292057.0,7604864624.0,1.35,-0.06,-0.53,0.05,930.65,0.03
2005-08-26,zs000300,930.25,928.26,930.33,921.84,15429804.0,7186198527.0,0.91,-0.2,-1.86,0.05,930.12,0.01
2005-08-29,zs000300,928.34,917.37,928.34,913.77,15462261.0,7137708170.0,1.57,-1.17,-10.89,0.05,928.26,0.01
2005-08-30,zs000300,916.09,914.88,920.21,912.84,12438170.0,5858436210.0,0.8,-0.27,-2.49,0.04,917.37,-0.14
2005-08-31,zs000300,915.12,927.92,928.21,911.51,14623630.0,7034282250.0,1.83,1.43,13.04,0.04,914.88,0.03
2005-09-01,zs000300,928.52,944.56,944.95,926.06,22306384.0,10558677965.0,2.04,1.79,16.64,0.07,927.92,0.06
2005-09-02,zs000300,945.98,947.87,947.92,941.31,18614438.0,8864773608.0,0.7,0.35,3.31,0.06,944.56,0.15
2005-09-05,zs000300,949.08,952.72,952.98,944.63,17843318.0,8242226133.0,0.88,0.51,4.85,0.05,947.87,0.13
2005-09-06,zs000300,953.41,936.61,956.3,934.97,21222255.0,10583985179.0,2.24,-1.69,-16.11,0.06,952.72,0.07
2005-09-07,zs000300,934.99,952.76,952.9,932.65,19608466.0,9956808193.0,2.16,1.72,16.15,0.06,936.61,-0.17
2005-09-08,zs000300,954.27,955.28,958.87,947.71,22424393.0,11753260243.0,1.17,0.26,2.52,0.07,952.76,0.16
2005-09-09,zs000300,955.11,949.07,959.9,946.02,16219310.0,7924193974.0,1.45,-0.65,-6.21,0.05,955.28,-0.02
2005-09-12,zs000300,949.78,949.51,952.55,945.4,11672613.0,5610130326.0,0.75,0.05,0.44,0.04,949.07,0.07
2005-09-13,zs000300,949.58,963.77,963.92,948.13,16579431.0,7999031246.0,1.66,1.5,14.26,0.05,949.51,0.01
2005-09-14,zs000300,964.97,970.19,970.26,961.64,19958291.0,9942627972.0,0.89,0.67,6.42,0.06,963.77,0.12
2005-09-15,zs000300,970.58,969.6,970.96,965.66,16377679.0,8098160518.0,0.55,-0.06,-0.59,0.05,970.19,0.04
2005-09-16,zs000300,969.62,967.49,970.37,964.28,13978571.0,6989327513.0,0.63,-0.22,-2.11,0.04,969.6,0.0
2005-09-19,zs000300,967.44,971.14,971.99,964.26,14737421.0,7427481654.0,0.8,0.38,3.65,0.04,967.49,-0.01
2005-09-20,zs000300,971.38,961.92,971.65,957.12,18636604.0,9189438331.0,1.5,-0.95,-9.22,0.06,971.14,0.02
2005-09-21,zs000300,961.37,944.41,961.37,943.82,18541895.0,8760459022.0,1.82,-1.82,-17.51,0.06,961.92,-0.06
2005-09-22,zs000300,942.73,923.27,942.73,914.23,18115525.0,8625589892.0,3.02,-2.24,-21.14,0.06,944.41,-0.18
2005-09-23,zs000300,921.51,916.15,927.42,914.81,11547644.0,5549882042.0,1.37,-0.77,-7.12,0.04,923.27,-0.19
2005-09-26,zs000300,915.84,918.48,919.65,913.61,8836241.0,4398425669.0,0.66,0.25,2.33,0.03,916.15,-0.03
2005-09-27,zs000300,918.87,904.21,921.13,903.39,11086056.0,5576097392.0,1.93,-1.55,-14.27,0.03,918.48,0.04
2005-09-28,zs000300,903.33,903.72,910.33,901.38,8850310.0,4331475905.0,0.99,-0.05,-0.49,0.03,904.21,-0.1
2005-09-29,zs000300,904.28,915.97,915.97,904.28,11938978.0,5798238295.0,1.29,1.36,12.25,0.04,903.72,0.06
2005-09-30,zs000300,916.59,917.39,918.66,913.45,9001433.0,4529466676.0,0.57,0.16,1.42,0.03,915.97,0.07
2005-10-10,zs000300,917.21,907.32,917.21,906.88,7158451.0,3665624376.0,1.13,-1.1,-10.07,0.02,917.39,-0.02
2005-10-11,zs000300,906.63,919.72,919.8,904.04,7758295.0,4032539378.0,1.74,1.37,12.4,0.02,907.32,-0.08
2005-10-12,zs000300,920.45,923.48,926.09,917.38,12208852.0,6653231000.0,0.95,0.41,3.76,0.04,919.72,0.08
2005-10-13,zs000300,923.43,916.5,926.01,916.28,10828904.0,6021814326.0,1.05,-0.76,-6.98,0.03,923.48,-0.01
2005-10-14,zs000300,916.34,904.83,917.89,902.81,10123940.0,5568049025.0,1.65,-1.27,-11.67,0.03,916.5,-0.02
2005-10-17,zs000300,903.27,897.62,903.27,892.36,10552506.0,5516482064.0,1.21,-0.8,-7.21,0.03,904.83,-0.17
2005-10-18,zs000300,897.37,902.37,903.0,895.62,11366317.0,5849997730.0,0.82,0.53,4.75,0.03,897.62,-0.03
2005-10-19,zs000300,902.04,898.74,907.88,897.04,11033048.0,5474099406.0,1.2,-0.4,-3.63,0.03,902.37,-0.04
2005-10-20,zs000300,898.89,899.91,900.13,889.57,12608725.0,6082545635.0,1.17,0.13,1.17,0.04,898.74,0.02
2005-10-21,zs000300,899.65,904.41,907.79,897.99,11364588.0,5645096184.0,1.09,0.5,4.5,0.03,899.91,-0.03
2005-10-24,zs000300,905.13,906.65,908.45,900.23,9218982.0,4674775354.0,0.91,0.25,2.24,0.03,904.41,0.08
2005-10-25,zs000300,905.97,894.27,905.97,893.61,11213401.0,5687104900.0,1.36,-1.37,-12.38,0.03,906.65,-0.08
2005-10-26,zs000300,892.62,875.82,892.62,873.9,12167123.0,5911800808.0,2.09,-2.06,-18.45,0.04,894.27,-0.18
2005-10-27,zs000300,873.47,875.85,879.67,869.72,11908588.0,5881848405.0,1.14,0.0,0.03,0.04,875.82,-0.27
2005-10-28,zs000300,875.86,867.73,880.21,859.69,11973376.0,5565266453.0,2.34,-0.93,-8.12,0.04,875.85,0.0
2005-10-31,zs000300,866.62,876.28,878.41,866.15,10443651.0,4954801462.0,1.41,0.99,8.55,0.03,867.73,-0.13
2005-11-01,zs000300,875.96,872.86,875.96,862.69,10082745.0,4762514458.0,1.51,-0.39,-3.42,0.03,876.28,-0.04
2005-11-02,zs000300,873.39,882.48,884.94,873.39,13104973.0,6115386842.0,1.32,1.1,9.62,0.04,872.86,0.06
2005-11-03,zs000300,882.19,874.58,885.68,872.11,12179182.0,5843191842.0,1.54,-0.9,-7.9,0.04,882.48,-0.03
2005-11-04,zs000300,873.35,878.36,878.36,869.68,9567310.0,4570236086.0,0.99,0.43,3.78,0.03,874.58,-0.14
2005-11-07,zs000300,877.62,877.28,877.62,870.08,7713259.0,3758294613.0,0.86,-0.12,-1.08,0.02,878.36,-0.08
2005-11-08,zs000300,876.43,881.52,881.9,870.96,10128761.0,4617261094.0,1.25,0.48,4.24,0.03,877.28,-0.1
2005-11-09,zs000300,881.51,879.25,884.94,878.68,11774405.0,5544780425.0,0.71,-0.26,-2.27,0.04,881.52,-0.0
2005-11-10,zs000300,878.62,862.97,878.62,862.09,10853771.0,5071603818.0,1.88,-1.85,-16.28,0.03,879.25,-0.07
2005-11-11,zs000300,861.22,864.79,867.33,857.79,9219720.0,4221479222.0,1.11,0.21,1.82,0.03,862.97,-0.2
