交易日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,前收盘价,开盘涨跌幅
2004-02-24,zs000016,1090.25,1093.1,1095.94,1072.33,84493.0,6881090367.0,2.16,0.0,-0.04,0.0,1093.14,-0.26
2004-02-25,zs000016,1094.43,1070.36,1104.35,1067.13,80640.0,6373129920.0,3.4,-2.08,-22.74,0.0,1093.1,0.12
2004-02-26,zs000016,1068.13,1079.9,1080.23,1061.2,81008.0,6041586122.0,1.78,0.89,9.54,0.0,1070.36,-0.21
2004-02-27,zs000016,1081.72,1088.73,1090.89,1079.93,72930.0,5654382402.0,1.01,0.82,8.83,0.0,1079.9,0.17
2004-03-01,zs000016,1089.65,1094.24,1095.23,1076.08,64417.0,5297533595.0,1.76,0.51,5.51,0.0,1088.73,0.08
2004-03-02,zs000016,1096.11,1093.39,1099.71,1086.72,55773.0,4608231808.0,1.19,-0.08,-0.85,0.0,1094.24,0.17
2004-03-03,zs000016,1093.36,1072.64,1093.74,1067.94,52148.0,4177177058.0,2.36,-1.9,-20.75,0.0,1093.39,-0.0
2004-03-04,zs000016,1070.9,1078.35,1079.27,1061.89,48104.0,3854363357.0,1.62,0.53,5.71,0.0,1072.64,-0.16
2004-03-05,zs000016,1080.34,1071.58,1083.14,1070.3,33650.0,2754915383.0,1.19,-0.63,-6.77,0.0,1078.35,0.18
2004-03-08,zs000016,1070.11,1057.1,1075.75,1056.04,45998.0,3706593742.0,1.84,-1.35,-14.48,0.0,1071.58,-0.14
2004-03-09,zs000016,1057.36,1061.16,1075.22,1056.88,69180.0,4876685815.0,1.73,0.38,4.06,0.0,1057.1,0.02
2004-03-10,zs000016,1062.98,1091.1,1091.35,1062.98,61139.0,4768362429.0,2.67,2.82,29.94,0.0,1061.16,0.17
2004-03-11,zs000016,1092.74,1095.56,1102.22,1086.55,57617.0,4817175725.0,1.44,0.41,4.46,0.0,1091.1,0.15
2004-03-12,zs000016,1096.35,1099.08,1102.13,1088.44,52360.0,4158684024.0,1.25,0.32,3.52,0.0,1095.56,0.07
2004-03-15,zs000016,1100.4,1131.68,1134.28,1100.15,102520.0,8500648458.0,3.11,2.97,32.6,0.0,1099.08,0.12
2004-03-16,zs000016,1136.27,1135.57,1139.49,1127.85,73293.0,6223977129.0,1.03,0.34,3.89,0.0,1131.68,0.41
2004-03-17,zs000016,1136.45,1135.17,1139.28,1124.6,54898.0,4842844317.0,1.29,-0.04,-0.4,0.0,1135.57,0.08
2004-03-18,zs000016,1134.93,1111.85,1141.81,1110.32,68698.0,5785905281.0,2.77,-2.05,-23.32,0.0,1135.17,-0.02
2004-03-19,zs000016,1110.44,1129.78,1130.26,1107.1,58859.0,4782877132.0,2.08,1.61,17.93,0.0,1111.85,-0.13
2004-03-22,zs000016,1130.87,1134.79,1141.81,1126.19,50936.0,4319534599.0,1.38,0.44,5.01,0.0,1129.78,0.1
2004-03-23,zs000016,1133.99,1121.33,1134.13,1115.67,55875.0,4644463952.0,1.63,-1.19,-13.46,0.0,1134.79,-0.07
2004-03-24,zs000016,1120.21,1115.51,1125.06,1109.33,48001.0,4213864128.0,1.4,-0.52,-5.82,0.0,1121.33,-0.1
2004-03-25,zs000016,1114.75,1115.24,1126.19,1108.18,46092.0,3777134579.0,1.61,-0.02,-0.27,0.0,1115.51,-0.07
2004-03-26,zs000016,1115.49,1112.78,1118.72,1105.55,53945.0,4629500173.0,1.18,-0.22,-2.46,0.0,1115.24,0.02
2004-03-29,zs000016,1112.28,1101.66,1115.05,1100.43,53362.0,4156404720.0,1.31,-1.0,-11.12,0.0,1112.78,-0.04
2004-03-30,zs000016,1100.8,1101.27,1106.01,1093.12,41586.0,3465947282.0,1.17,-0.04,-0.39,0.0,1101.66,-0.08
2004-03-31,zs000016,1102.29,1108.54,1113.74,1097.87,42478.0,3468943518.0,1.44,0.66,7.27,0.0,1101.27,0.09
2004-04-01,zs000016,1109.72,1123.44,1124.25,1108.91,46827.0,3975839852.0,1.38,1.34,14.9,0.0,1108.54,0.11
2004-04-02,zs000016,1125.36,1127.81,1133.44,1122.64,57889.0,4954578188.0,0.96,0.39,4.37,0.0,1123.44,0.17
2004-04-05,zs000016,1128.51,1118.27,1129.82,1112.29,62597.0,5142214408.0,1.55,-0.85,-9.54,0.0,1127.81,0.06
2004-04-06,zs000016,1117.89,1123.86,1124.02,1106.6,55459.0,4525595373.0,1.56,0.5,5.59,0.0,1118.27,-0.03
2004-04-07,zs000016,1124.25,1117.44,1125.63,1116.13,46744.0,4104683825.0,0.85,-0.57,-6.42,0.0,1123.86,0.03
2004-04-08,zs000016,1117.12,1112.84,1118.48,1109.78,57587.0,4997167504.0,0.78,-0.41,-4.6,0.0,1117.44,-0.03
2004-04-09,zs000016,1113.72,1088.16,1119.15,1083.33,69219.0,5577014949.0,3.22,-2.22,-24.68,0.0,1112.84,0.08
2004-04-12,zs000016,1082.45,1080.08,1087.48,1071.12,50211.0,3920294084.0,1.5,-0.74,-8.08,0.0,1088.16,-0.52
2004-04-13,zs000016,1081.05,1072.73,1087.32,1070.84,49588.0,3738541002.0,1.53,-0.68,-7.35,0.0,1080.08,0.09
2004-04-14,zs000016,1072.2,1065.68,1074.63,1052.92,48380.0,3806044083.0,2.02,-0.66,-7.05,0.0,1072.73,-0.05
2004-04-15,zs000016,1066.18,1055.89,1072.24,1053.08,36012.0,2762241150.0,1.8,-0.92,-9.79,0.0,1065.68,0.05
2004-04-16,zs000016,1056.8,1071.23,1071.55,1049.03,44376.0,3409113103.0,2.13,1.45,15.34,0.0,1055.89,0.09
2004-04-19,zs000016,1072.5,1054.74,1073.4,1052.5,40786.0,2964938216.0,1.95,-1.54,-16.49,0.0,1071.23,0.12
2004-04-20,zs000016,1053.44,1052.24,1059.42,1045.2,33938.0,2559575773.0,1.35,-0.24,-2.5,0.0,1054.74,-0.12
2004-04-21,zs000016,1053.38,1043.53,1061.65,1040.37,44928.0,3406300979.0,2.02,-0.83,-8.71,0.0,1052.24,0.11
2004-04-22,zs000016,1042.47,1050.76,1055.21,1039.35,41356.0,3094117948.0,1.52,0.69,7.23,0.0,1043.53,-0.1
2004-04-23,zs000016,1048.23,1034.41,1048.27,1032.87,32363.0,2428809078.0,1.47,-1.56,-16.35,0.0,1050.76,-0.24
2004-04-26,zs000016,1034.04,1039.0,1041.59,1030.06,25079.0,1895935759.0,1.11,0.44,4.59,0.0,1034.41,-0.04
2004-04-27,zs000016,1040.92,1031.22,1045.24,1027.56,35993.0,2718657863.0,1.7,-0.75,-7.78,0.0,1039.0,0.18
2004-04-28,zs000016,1028.46,1029.81,1034.91,1015.87,37334.0,2926455856.0,1.85,-0.14,-1.41,0.0,1031.22,-0.27
2004-04-29,zs000016,1028.59,1016.51,1037.75,1015.5,48114.0,3833891295.0,2.16,-1.29,-13.3,0.0,1029.81,-0.12
2004-04-30,zs000016,1017.64,1025.95,1029.62,1011.21,47818.0,3631128478.0,1.81,0.93,9.44,0.0,1016.51,0.11
2004-05-10,zs000016,1028.46,996.16,1031.02,993.64,27972.0,2017385657.0,3.64,-2.9,-29.79,0.0,1025.95,0.24
2004-05-11,zs000016,994.06,1003.9,1006.17,989.31,21331.0,1583534920.0,1.69,0.78,7.74,0.0,996.16,-0.21
2004-05-12,zs000016,1004.8,1025.02,1025.41,1001.97,32019.0,2256198839.0,2.33,2.1,21.12,0.0,1003.9,0.09
2004-05-13,zs000016,1026.67,1021.0,1026.82,1016.25,21051.0,1611706388.0,1.03,-0.39,-4.02,0.0,1025.02,0.16
2004-05-14,zs000016,1020.9,997.95,1021.31,994.95,26758.0,1859103878.0,2.58,-2.26,-23.05,0.0,1021.0,-0.01
2004-05-17,zs000016,993.14,981.74,999.45,980.67,29757.0,2112824131.0,1.88,-1.62,-16.21,0.0,997.95,-0.48
2004-05-18,zs000016,978.3,989.21,989.5,966.06,52228.0,3990088878.0,2.39,0.76,7.47,0.0,981.74,-0.35
2004-05-19,zs000016,989.87,988.92,1001.9,981.12,38523.0,2707214720.0,2.1,-0.03,-0.29,0.0,989.21,0.07
2004-05-20,zs000016,988.99,985.93,1000.27,981.28,26132.0,1916713817.0,1.92,-0.3,-2.99,0.0,988.92,0.01
2004-05-21,zs000016,985.93,994.45,995.18,985.14,25837.0,1798512030.0,1.02,0.86,8.52,0.0,985.93,0.0
2004-05-24,zs000016,995.08,991.85,997.72,989.21,20524.0,1540019063.0,0.86,-0.26,-2.6,0.0,994.45,0.06
2004-05-25,zs000016,991.77,978.6,992.0,977.22,23118.0,1642335890.0,1.49,-1.34,-13.25,0.0,991.85,-0.01
2004-05-26,zs000016,976.52,985.0,986.94,972.41,17746.0,1280284170.0,1.48,0.65,6.4,0.0,978.6,-0.21
2004-05-27,zs000016,984.58,1003.29,1006.69,977.73,40149.0,2728369357.0,2.94,1.86,18.29,0.0,985.0,-0.04
2004-05-28,zs000016,1003.93,995.64,1005.88,994.41,21025.0,1485279799.0,1.14,-0.76,-7.65,0.0,1003.29,0.06
2004-05-31,zs000016,995.83,1001.19,1003.76,994.68,17876.0,1243435743.0,0.91,0.56,5.55,0.0,995.64,0.02
2004-06-01,zs000016,1000.28,1014.17,1014.21,999.33,29041.0,2269399926.0,1.49,1.3,12.98,0.0,1001.19,-0.09
2004-06-02,zs000016,1014.31,1001.69,1014.71,999.22,26566.0,1929636378.0,1.53,-1.23,-12.48,0.0,1014.17,0.01
2004-06-03,zs000016,1001.0,986.45,1001.14,985.1,20883.0,1542200333.0,1.6,-1.52,-15.24,0.0,1001.69,-0.07
2004-06-04,zs000016,985.55,986.23,992.03,981.62,20908.0,1490411261.0,1.06,-0.02,-0.22,0.0,986.45,-0.09
2004-06-07,zs000016,984.04,973.22,984.08,967.64,21632.0,1456315548.0,1.67,-1.32,-13.01,0.0,986.23,-0.22
2004-06-08,zs000016,971.03,954.77,974.65,952.84,32903.0,2191539097.0,2.24,-1.9,-18.45,0.0,973.22,-0.23
2004-06-09,zs000016,952.19,941.3,956.68,938.96,30923.0,2182544126.0,1.86,-1.41,-13.47,0.0,954.77,-0.27
2004-06-10,zs000016,939.5,944.25,951.35,936.64,28515.0,1976829929.0,1.56,0.31,2.95,0.0,941.3,-0.19
2004-06-11,zs000016,947.5,942.86,961.57,941.55,29489.0,1948677757.0,2.12,-0.15,-1.39,0.0,944.25,0.34
2004-06-14,zs000016,941.04,924.59,941.04,919.53,28910.0,1871260637.0,2.28,-1.94,-18.27,0.0,942.86,-0.19
2004-06-15,zs000016,922.93,942.68,948.28,919.96,30572.0,2012642986.0,3.06,1.96,18.09,0.0,924.59,-0.18
2004-06-16,zs000016,943.36,947.16,959.0,933.48,33626.0,2174803698.0,2.71,0.48,4.48,0.0,942.68,0.07
2004-06-17,zs000016,946.56,926.04,948.37,924.79,25907.0,1730966541.0,2.49,-2.23,-21.12,0.0,947.16,-0.06
2004-06-18,zs000016,922.34,910.19,922.34,899.27,35720.0,2423699639.0,2.49,-1.71,-15.85,0.0,926.04,-0.4
2004-06-21,zs000016,904.95,909.05,913.91,899.22,21256.0,1377606469.0,1.61,-0.13,-1.14,0.0,910.19,-0.58
2004-06-22,zs000016,908.86,918.8,924.62,905.94,25032.0,1619832423.0,2.05,1.07,9.75,0.0,909.05,-0.02
2004-06-23,zs000016,918.43,912.85,918.43,905.41,22272.0,1390556925.0,1.42,-0.65,-5.95,0.0,918.8,-0.04
2004-06-24,zs000016,911.36,906.42,918.32,905.0,23116.0,1452108249.0,1.46,-0.7,-6.43,0.0,912.85,-0.16
2004-06-25,zs000016,904.48,891.79,912.88,890.22,24486.0,1529802288.0,2.5,-1.61,-14.63,0.0,906.42,-0.21
2004-06-28,zs000016,887.16,883.76,892.58,880.53,22460.0,1344801499.0,1.35,-0.9,-8.03,0.0,891.79,-0.52
2004-06-29,zs000016,885.06,901.05,901.39,877.32,31396.0,1837818791.0,2.72,1.96,17.29,0.0,883.76,0.15
2004-06-30,zs000016,900.34,897.71,907.37,894.19,27006.0,1597220086.0,1.46,-0.37,-3.34,0.0,901.05,-0.08
2004-07-01,zs000016,896.38,925.0,927.62,896.01,44600.0,2891951000.0,3.52,3.04,27.29,0.0,897.71,-0.15
2004-07-02,zs000016,924.08,926.62,931.42,917.04,31608.0,2032093065.0,1.55,0.18,1.62,0.0,925.0,-0.1
2004-07-05,zs000016,925.37,928.67,928.75,919.0,33073.0,2111429211.0,1.05,0.22,2.05,0.0,926.62,-0.13
2004-07-06,zs000016,928.76,931.88,944.29,928.39,42260.0,2620930339.0,1.71,0.35,3.21,0.0,928.67,0.01
2004-07-07,zs000016,930.68,923.86,930.74,921.24,21190.0,1355974934.0,1.02,-0.86,-8.02,0.0,931.88,-0.13
2004-07-08,zs000016,922.63,927.04,927.37,917.47,20793.0,1223529965.0,1.07,0.34,3.18,0.0,923.86,-0.13
2004-07-09,zs000016,927.22,923.2,936.92,922.28,22562.0,1465359315.0,1.58,-0.41,-3.84,0.0,927.04,0.02
2004-07-12,zs000016,919.79,904.55,919.79,901.52,25283.0,1611869365.0,1.98,-2.02,-18.65,0.0,923.2,-0.37
2004-07-13,zs000016,902.27,906.97,909.93,898.08,21188.0,1347094435.0,1.31,0.27,2.42,0.0,904.55,-0.25
2004-07-14,zs000016,907.52,912.19,914.71,897.23,30500.0,1875739815.0,1.93,0.58,5.22,0.0,906.97,0.06
2004-07-15,zs000016,912.92,925.68,926.25,909.65,45549.0,3066440290.0,1.82,1.48,13.49,0.0,912.19,0.08
2004-07-16,zs000016,927.4,946.18,948.85,926.43,83714.0,5033078400.0,2.42,2.21,20.5,0.0,925.68,0.19
2004-07-19,zs000016,946.34,947.42,954.16,938.69,42512.0,2691093108.0,1.63,0.13,1.24,0.0,946.18,0.02
2004-07-20,zs000016,945.73,939.23,946.01,934.73,37158.0,2443010167.0,1.19,-0.86,-8.19,0.0,947.42,-0.18
2004-07-21,zs000016,937.45,940.51,943.11,932.28,23265.0,1564224863.0,1.15,0.14,1.28,0.0,939.23,-0.19
2004-07-22,zs000016,940.38,913.14,941.76,910.21,48326.0,3174565344.0,3.35,-2.91,-27.37,0.0,940.51,-0.01
2004-07-23,zs000016,910.21,915.04,915.99,901.76,43915.0,2693614747.0,1.56,0.21,1.9,0.0,913.14,-0.32
2004-07-26,zs000016,910.31,903.75,914.24,899.64,26261.0,1605693313.0,1.6,-1.23,-11.29,0.0,915.04,-0.52
2004-07-27,zs000016,902.9,903.32,909.44,896.24,29569.0,1838285179.0,1.46,-0.05,-0.43,0.0,903.75,-0.09
2004-07-28,zs000016,904.29,906.05,914.04,891.72,35245.0,2092747447.0,2.47,0.3,2.73,0.0,903.32,0.11
2004-07-29,zs000016,905.67,918.79,918.86,905.54,40660.0,2257106083.0,1.47,1.41,12.74,0.0,906.05,-0.04
2004-07-30,zs000016,919.94,906.27,920.52,905.63,32013.0,1906124568.0,1.62,-1.36,-12.52,0.0,918.79,0.13
2004-08-02,zs000016,901.81,900.02,905.9,897.61,19964.0,1368181415.0,0.91,-0.69,-6.25,0.0,906.27,-0.49
2004-08-03,zs000016,898.49,893.3,905.3,891.76,23331.0,1636258738.0,1.5,-0.75,-6.72,0.0,900.02,-0.17
2004-08-04,zs000016,893.06,923.02,938.24,888.79,76718.0,4394513358.0,5.54,3.33,29.72,0.0,893.3,-0.03
2004-08-05,zs000016,919.84,909.08,929.26,907.7,44038.0,2575705867.0,2.34,-1.51,-13.94,0.0,923.02,-0.34
2004-08-06,zs000016,908.33,911.56,920.02,904.56,33897.0,2125442885.0,1.7,0.27,2.48,0.0,909.08,-0.08
2004-08-09,zs000016,909.42,920.76,922.94,906.66,29366.0,1762248719.0,1.79,1.01,9.2,0.0,911.56,-0.23
2004-08-10,zs000016,921.7,926.54,927.93,918.08,25373.0,1594622269.0,1.07,0.63,5.78,0.0,920.76,0.1
2004-08-11,zs000016,926.48,914.61,926.94,911.86,25060.0,1450838920.0,1.63,-1.29,-11.93,0.0,926.54,-0.01
2004-08-12,zs000016,909.68,907.83,909.68,899.66,26617.0,1539754250.0,1.1,-0.74,-6.78,0.0,914.61,-0.54
2004-08-13,zs000016,901.26,907.0,914.54,898.73,37554.0,2447547129.0,1.74,-0.09,-0.83,0.0,907.83,-0.72
2004-08-16,zs000016,905.52,904.01,912.12,901.45,25788.0,1591172636.0,1.18,-0.33,-2.99,0.0,907.0,-0.16
2004-08-17,zs000016,903.78,910.86,912.7,898.87,20790.0,1355623357.0,1.53,0.76,6.85,0.0,904.01,-0.03
2004-08-18,zs000016,910.93,911.85,922.17,910.41,25939.0,1827817754.0,1.29,0.11,0.99,0.0,910.86,0.01
2004-08-19,zs000016,911.49,903.32,911.49,898.99,24784.0,1588466127.0,1.37,-0.94,-8.53,0.0,911.85,-0.04
2004-08-20,zs000016,900.85,904.83,909.52,896.7,25247.0,1585797144.0,1.42,0.17,1.51,0.0,903.32,-0.27
2004-08-23,zs000016,903.19,889.66,903.21,889.03,20735.0,1388248799.0,1.57,-1.68,-15.17,0.0,904.83,-0.18
2004-08-24,zs000016,887.91,897.77,900.31,883.26,24236.0,1407404484.0,1.92,0.91,8.11,0.0,889.66,-0.2
2004-08-25,zs000016,897.65,894.37,899.26,892.14,15450.0,910583445.0,0.79,-0.38,-3.4,0.0,897.77,-0.01
2004-08-26,zs000016,893.45,892.1,895.65,886.43,15302.0,971337060.0,1.03,-0.25,-2.27,0.0,894.37,-0.1
2004-08-27,zs000016,891.99,883.7,894.89,879.67,20797.0,1246730322.0,1.71,-0.94,-8.4,0.0,892.1,-0.01
2004-08-30,zs000016,880.65,882.05,884.71,876.55,16391.0,875080163.0,0.92,-0.19,-1.65,0.0,883.7,-0.35
2004-08-31,zs000016,896.86,895.78,908.21,888.37,29101.0,1758483486.0,2.25,1.56,13.73,0.0,882.05,1.68
2004-09-01,zs000016,894.62,880.54,894.62,879.4,20201.0,1210200557.0,1.7,-1.7,-15.24,0.0,895.78,-0.13
2004-09-02,zs000016,878.63,881.57,882.63,867.02,31592.0,1755491139.0,1.77,0.12,1.03,0.0,880.54,-0.22
2004-09-03,zs000016,882.08,879.42,884.16,875.38,15972.0,888022574.0,1.0,-0.24,-2.15,0.0,881.57,0.06
2004-09-06,zs000016,878.4,873.96,879.27,871.15,13790.0,722968779.0,0.92,-0.62,-5.46,0.0,879.42,-0.12
2004-09-07,zs000016,874.1,877.77,878.86,869.87,15973.0,873013689.0,1.03,0.44,3.81,0.0,873.96,0.02
2004-09-08,zs000016,877.14,864.59,877.75,858.86,38340.0,1650678497.0,2.15,-1.5,-13.18,0.0,877.77,-0.07
2004-09-09,zs000016,862.36,848.46,862.54,847.07,29605.0,1563017827.0,1.79,-1.87,-16.13,0.0,864.59,-0.26
2004-09-10,zs000016,846.38,851.97,852.65,839.93,18009.0,993716674.0,1.5,0.41,3.51,0.0,848.46,-0.25
2004-09-13,zs000016,850.23,834.1,850.23,833.09,18634.0,1039460266.0,2.01,-2.1,-17.87,0.0,851.97,-0.2
2004-09-14,zs000016,838.55,860.1,864.66,838.55,39629.0,2148503645.0,3.13,3.12,26.0,0.0,834.1,0.53
2004-09-15,zs000016,862.57,892.77,905.63,859.89,85206.0,4849469438.0,5.32,3.8,32.67,0.0,860.1,0.29
2004-09-16,zs000016,899.9,903.4,909.91,893.38,65117.0,3628404854.0,1.85,1.19,10.63,0.0,892.77,0.8
2004-09-17,zs000016,905.57,932.32,932.82,901.65,98758.0,5755648231.0,3.45,3.2,28.92,0.0,903.4,0.24
2004-09-20,zs000016,939.42,965.11,965.29,938.46,131342.0,7945315642.0,2.88,3.52,32.79,0.0,932.32,0.76
2004-09-21,zs000016,967.56,955.0,967.78,947.78,90685.0,5622232888.0,2.07,-1.05,-10.11,0.0,965.11,0.25
2004-09-22,zs000016,951.84,933.1,957.47,929.85,90214.0,5655622840.0,2.89,-2.29,-21.9,0.0,955.0,-0.33
2004-09-23,zs000016,931.67,967.32,967.76,926.37,61978.0,4001841745.0,4.44,3.67,34.22,0.0,933.1,-0.15
2004-09-24,zs000016,975.12,951.09,991.74,950.34,136354.0,9451564848.0,4.28,-1.68,-16.23,0.0,967.32,0.81
2004-09-27,zs000016,964.02,946.14,971.35,940.37,63801.0,3967508423.0,3.26,-0.52,-4.95,0.0,951.09,1.36
2004-09-28,zs000016,948.18,947.77,954.1,937.3,43361.0,2713172890.0,1.78,0.17,1.63,0.0,946.14,0.22
2004-09-29,zs000016,948.51,936.46,950.99,934.95,38877.0,2445125211.0,1.69,-1.19,-11.31,0.0,947.77,0.08
2004-09-30,zs000016,936.38,924.36,938.69,920.54,43173.0,2600394979.0,1.94,-1.29,-12.1,0.0,936.46,-0.01
2004-10-08,zs000016,922.8,936.01,936.24,904.98,47315.0,3030504542.0,3.38,1.26,11.65,0.0,924.36,-0.17
2004-10-11,zs000016,936.48,923.22,938.64,920.6,63026.0,4238534467.0,1.93,-1.37,-12.79,0.0,936.01,0.05
2004-10-12,zs000016,920.78,902.72,921.42,900.19,51087.0,3339712218.0,2.3,-2.22,-20.5,0.0,923.22,-0.26
2004-10-13,zs000016,901.27,901.97,909.13,894.67,42510.0,3012747016.0,1.6,-0.08,-0.75,0.0,902.72,-0.16
2004-10-14,zs000016,902.47,876.82,903.48,874.7,49722.0,3487964612.0,3.19,-2.79,-25.15,0.0,901.97,0.06
2004-10-15,zs000016,873.76,879.72,884.78,867.3,40024.0,2882171232.0,1.99,0.33,2.9,0.0,876.82,-0.35
2004-10-18,zs000016,880.27,882.66,887.64,869.04,25585.0,1805715808.0,2.11,0.33,2.94,0.0,879.72,0.06
2004-10-19,zs000016,885.38,884.93,901.29,882.85,34561.0,2289001724.0,2.09,0.26,2.27,0.0,882.66,0.31
2004-10-20,zs000016,884.54,879.39,884.54,867.6,33477.0,2238481067.0,1.91,-0.63,-5.54,0.0,884.93,-0.04
2004-10-21,zs000016,879.66,864.31,885.56,861.61,60557.0,4023164944.0,2.72,-1.71,-15.08,0.0,879.39,0.03
2004-10-22,zs000016,864.38,878.74,881.19,858.6,52239.0,3418105697.0,2.61,1.67,14.43,0.0,864.31,0.01
2004-10-25,zs000016,886.05,865.65,893.11,864.42,59314.0,3696518562.0,3.26,-1.49,-13.09,0.0,878.74,0.83
2004-10-26,zs000016,864.43,875.86,875.96,851.45,58156.0,3687137679.0,2.83,1.18,10.21,0.0,865.65,-0.14
2004-10-27,zs000016,876.98,884.85,885.11,866.56,74507.0,4359400740.0,2.12,1.03,8.99,0.0,875.86,0.13
2004-10-28,zs000016,885.41,882.91,892.78,879.47,59234.0,3650357116.0,1.5,-0.22,-1.94,0.0,884.85,0.06
2004-10-29,zs000016,867.57,870.79,881.24,860.68,61567.0,3746724231.0,2.33,-1.37,-12.12,0.0,882.91,-1.74
2004-11-01,zs000016,869.17,862.83,875.43,862.42,38962.0,2212848230.0,1.49,-0.91,-7.96,0.0,870.79,-0.19
2004-11-02,zs000016,861.96,862.25,865.19,853.39,35054.0,2123590518.0,1.37,-0.07,-0.58,0.0,862.83,-0.1
2004-11-03,zs000016,864.36,877.53,879.06,862.05,42182.0,2859490054.0,1.97,1.77,15.28,0.0,862.25,0.24
2004-11-04,zs000016,877.76,860.81,885.61,858.14,46418.0,2880399970.0,3.13,-1.91,-16.72,0.0,877.53,0.03
2004-11-05,zs000016,864.71,862.26,870.06,857.46,30292.0,1841079391.0,1.46,0.17,1.45,0.0,860.81,0.45
2004-11-08,zs000016,860.63,864.34,866.15,853.31,19982.0,1230129021.0,1.49,0.24,2.08,0.0,862.26,-0.19
