交易日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,前收盘价,开盘涨跌幅
2005-02-28,zs000905,1023.19,1020.85,1026.04,1014.94,7028051.0,4174609104.0,1.08,-0.32,-3.27,0.06,1024.12,-0.09
2005-03-01,zs000905,1020.6,1021.16,1023.96,1011.56,6675636.0,3803211754.0,1.21,0.03,0.31,0.06,1020.85,-0.02
2005-03-02,zs000905,1021.36,1006.15,1028.33,1005.34,7457971.0,4197819828.0,2.25,-1.47,-15.01,0.07,1021.16,0.02
2005-03-03,zs000905,1004.1,1011.29,1011.7,996.36,5372494.0,2991525954.0,1.52,0.51,5.14,0.05,1006.15,-0.2
2005-03-04,zs000905,1011.2,1003.21,1012.67,1001.85,4525189.0,2551598958.0,1.07,-0.8,-8.08,0.04,1011.29,-0.01
2005-03-07,zs000905,1004.34,1006.95,1008.36,1001.86,4475140.0,2595513439.0,0.65,0.37,3.74,0.04,1003.21,0.11
2005-03-08,zs000905,1007.68,1029.46,1029.46,1007.68,7187007.0,4502177472.0,2.16,2.24,22.51,0.06,1006.95,0.07
2005-03-09,zs000905,1031.6,1032.55,1034.62,1024.89,8257822.0,5012633412.0,0.95,0.3,3.09,0.07,1029.46,0.21
2005-03-10,zs000905,1032.27,1005.55,1032.27,1002.42,7106020.0,4259483416.0,2.89,-2.61,-27.0,0.06,1032.55,-0.03
2005-03-11,zs000905,1003.78,1009.43,1010.86,999.11,5955310.0,3681413477.0,1.17,0.39,3.88,0.05,1005.55,-0.18
2005-03-14,zs000905,1009.18,1007.77,1016.54,991.06,7550503.0,4838849569.0,2.52,-0.16,-1.66,0.07,1009.43,-0.02
2005-03-15,zs000905,1007.89,993.83,1007.89,992.02,6499568.0,4049428975.0,1.57,-1.38,-13.94,0.06,1007.77,0.01
2005-03-16,zs000905,992.64,983.92,992.64,977.13,5311964.0,3199203625.0,1.56,-1.0,-9.91,0.05,993.83,-0.12
2005-03-17,zs000905,983.11,970.97,984.25,970.34,5313307.0,3178910836.0,1.41,-1.32,-12.95,0.05,983.92,-0.08
2005-03-18,zs000905,969.12,949.51,973.1,945.6,5393917.0,3123548577.0,2.83,-2.21,-21.46,0.05,970.97,-0.19
2005-03-21,zs000905,947.57,949.55,952.76,940.09,4192190.0,2502435568.0,1.33,0.0,0.04,0.04,949.51,-0.2
2005-03-22,zs000905,948.78,922.56,949.07,918.09,5795013.0,3283723310.0,3.26,-2.84,-26.99,0.05,949.55,-0.08
2005-03-23,zs000905,921.07,923.19,937.68,914.54,5290283.0,3122090437.0,2.51,0.07,0.63,0.05,922.56,-0.16
2005-03-24,zs000905,922.18,933.35,933.92,914.65,4319201.0,2510676346.0,2.09,1.1,10.16,0.04,923.19,-0.11
2005-03-25,zs000905,933.17,931.42,936.13,927.18,4189844.0,2271998365.0,0.96,-0.21,-1.93,0.04,933.35,-0.02
2005-03-28,zs000905,930.17,922.92,930.17,909.17,4019570.0,2155906688.0,2.25,-0.91,-8.5,0.04,931.42,-0.13
2005-03-29,zs000905,922.66,916.81,929.46,916.65,3698567.0,1999394257.0,1.39,-0.66,-6.11,0.03,922.92,-0.03
2005-03-30,zs000905,915.09,888.95,915.09,887.98,4689495.0,2457661169.0,2.96,-3.04,-27.86,0.04,916.81,-0.19
2005-03-31,zs000905,887.07,896.07,896.41,880.88,4125613.0,2042255429.0,1.75,0.8,7.12,0.04,888.95,-0.21
2005-04-01,zs000905,895.23,927.55,934.55,884.63,6921793.0,3665270899.0,5.57,3.51,31.48,0.06,896.07,-0.09
2005-04-04,zs000905,919.14,909.87,920.62,904.62,5333838.0,2893226429.0,1.72,-1.91,-17.68,0.05,927.55,-0.91
2005-04-05,zs000905,908.19,901.74,912.38,899.8,4572502.0,2391142553.0,1.38,-0.89,-8.13,0.04,909.87,-0.18
2005-04-06,zs000905,901.74,918.56,921.64,893.03,6805027.0,3830190110.0,3.17,1.87,16.82,0.06,901.74,0.0
2005-04-07,zs000905,919.24,932.33,945.57,917.63,9540235.0,5349441629.0,3.04,1.5,13.77,0.08,918.56,0.07
2005-04-08,zs000905,931.77,949.46,949.47,928.06,7997380.0,4357191759.0,2.3,1.84,17.13,0.07,932.33,-0.06
2005-04-11,zs000905,949.85,948.51,957.34,943.72,8688242.0,4741992562.0,1.43,-0.1,-0.95,0.08,949.46,0.04
2005-04-12,zs000905,947.12,927.41,947.12,927.11,6039966.0,3247372938.0,2.11,-2.22,-21.1,0.05,948.51,-0.15
2005-04-13,zs000905,932.31,950.23,951.2,932.31,8141086.0,4490048505.0,2.04,2.46,22.82,0.07,927.41,0.53
2005-04-14,zs000905,952.54,935.43,954.14,934.13,6983687.0,3795040134.0,2.11,-1.56,-14.8,0.06,950.23,0.24
2005-04-15,zs000905,931.67,913.27,931.67,911.32,6661596.0,3459646367.0,2.18,-2.37,-22.16,0.06,935.43,-0.4
2005-04-18,zs000905,910.89,901.12,910.89,895.28,5003269.0,2575525210.0,1.71,-1.33,-12.15,0.04,913.27,-0.26
2005-04-19,zs000905,899.93,902.79,905.05,893.29,4798602.0,2427298091.0,1.31,0.19,1.67,0.04,901.12,-0.13
2005-04-20,zs000905,902.22,884.08,902.22,880.93,5321650.0,2598639279.0,2.36,-2.07,-18.71,0.05,902.79,-0.06
2005-04-21,zs000905,881.68,867.33,886.44,863.14,6250349.0,3136724162.0,2.64,-1.89,-16.75,0.06,884.08,-0.27
2005-04-22,zs000905,865.82,857.4,870.01,851.34,6224884.0,3135517460.0,2.15,-1.14,-9.93,0.06,867.33,-0.17
2005-04-25,zs000905,846.14,841.06,847.81,829.55,5819861.0,2874936589.0,2.13,-1.91,-16.34,0.05,857.4,-1.31
2005-04-26,zs000905,839.25,855.24,858.11,835.86,6199955.0,2916330757.0,2.65,1.69,14.18,0.06,841.06,-0.22
2005-04-27,zs000905,857.95,839.95,857.95,839.56,5943654.0,2978917961.0,2.15,-1.79,-15.29,0.05,855.24,0.32
2005-04-28,zs000905,837.38,860.62,863.45,825.51,7643112.0,3771427201.0,4.52,2.46,20.67,0.07,839.95,-0.31
2005-04-29,zs000905,860.39,847.61,860.39,845.44,6013685.0,2897477422.0,1.74,-1.51,-13.01,0.05,860.62,-0.03
2005-05-09,zs000905,848.09,818.4,851.21,818.11,4206100.0,2068561512.0,3.91,-3.45,-29.21,0.04,847.61,0.06
2005-05-10,zs000905,814.77,818.09,818.5,791.1,4946935.0,2367569440.0,3.35,-0.04,-0.31,0.04,818.4,-0.44
2005-05-11,zs000905,816.82,811.57,822.77,809.58,4637579.0,2279227682.0,1.61,-0.8,-6.52,0.04,818.09,-0.16
2005-05-12,zs000905,810.16,807.51,814.89,799.82,4597105.0,2220225105.0,1.86,-0.5,-4.06,0.04,811.57,-0.17
2005-05-13,zs000905,806.73,814.88,819.42,801.87,5197528.0,2399090157.0,2.17,0.91,7.37,0.05,807.51,-0.1
2005-05-16,zs000905,814.06,808.17,814.06,802.82,4537502.0,2010607218.0,1.38,-0.82,-6.71,0.04,814.88,-0.1
2005-05-17,zs000905,806.81,818.46,821.05,803.42,4955081.0,2184321836.0,2.18,1.27,10.29,0.04,808.17,-0.17
2005-05-18,zs000905,818.12,824.64,824.77,811.04,4558077.0,1982282524.0,1.68,0.76,6.18,0.04,818.46,-0.04
2005-05-19,zs000905,824.83,824.94,828.58,814.15,4776276.0,2170371655.0,1.75,0.04,0.3,0.04,824.64,0.02
2005-05-20,zs000905,824.57,819.13,828.08,818.37,4327522.0,1945065867.0,1.18,-0.7,-5.81,0.04,824.94,-0.04
2005-05-23,zs000905,816.2,793.72,816.2,793.05,4312715.0,1802802915.0,2.83,-3.1,-25.41,0.04,819.13,-0.36
2005-05-24,zs000905,791.13,808.74,811.67,788.82,4695292.0,1976718785.0,2.88,1.89,15.02,0.04,793.72,-0.33
2005-05-25,zs000905,808.52,809.7,817.67,803.94,5294537.0,2206568910.0,1.7,0.12,0.96,0.05,808.74,-0.03
2005-05-26,zs000905,808.66,799.02,812.69,795.43,4838787.0,2104358596.0,2.13,-1.32,-10.68,0.04,809.7,-0.13
2005-05-27,zs000905,797.18,791.0,806.25,789.86,4167631.0,1818239407.0,2.05,-1.0,-8.02,0.04,799.02,-0.23
2005-05-30,zs000905,788.64,797.53,799.4,783.85,3848708.0,1627664116.0,1.97,0.83,6.53,0.03,791.0,-0.3
2005-05-31,zs000905,798.33,796.87,802.04,793.88,4299736.0,1769831486.0,1.02,-0.08,-0.66,0.04,797.53,0.1
2005-06-01,zs000905,795.82,778.67,795.82,774.35,4648727.0,1920798554.0,2.69,-2.28,-18.2,0.04,796.87,-0.13
2005-06-02,zs000905,777.47,769.42,779.23,764.15,4950638.0,2099951737.0,1.94,-1.19,-9.25,0.04,778.67,-0.15
2005-06-03,zs000905,767.67,765.97,772.83,755.26,4586315.0,1841785231.0,2.28,-0.45,-3.45,0.04,769.42,-0.23
2005-06-06,zs000905,764.66,778.21,778.4,751.32,4763542.0,1973905289.0,3.54,1.6,12.24,0.04,765.97,-0.17
2005-06-07,zs000905,779.72,779.84,795.42,776.12,7087300.0,3116981334.0,2.48,0.21,1.63,0.06,778.21,0.19
2005-06-08,zs000905,782.01,841.36,845.06,782.01,14973544.0,6612786780.0,8.08,7.89,61.52,0.13,779.84,0.28
2005-06-09,zs000905,840.23,849.73,858.75,829.28,15311451.0,7083905756.0,3.5,0.99,8.37,0.14,841.36,-0.13
2005-06-10,zs000905,850.02,831.61,850.02,827.75,10035948.0,4618584575.0,2.62,-2.13,-18.12,0.09,849.73,0.03
2005-06-13,zs000905,830.8,834.25,837.38,818.58,6894838.0,3143331122.0,2.26,0.32,2.64,0.06,831.61,-0.1
2005-06-14,zs000905,835.35,818.19,841.33,817.53,7401586.0,3214101518.0,2.85,-1.93,-16.06,0.07,834.25,0.13
2005-06-15,zs000905,815.73,796.26,815.73,794.85,5884532.0,2611882535.0,2.55,-2.68,-21.93,0.05,818.19,-0.3
2005-06-16,zs000905,795.76,803.95,804.04,786.01,5514482.0,2463681172.0,2.26,0.97,7.69,0.05,796.26,-0.06
2005-06-17,zs000905,805.75,800.14,809.58,796.89,5478499.0,2541412672.0,1.58,-0.47,-3.81,0.05,803.95,0.22
2005-06-20,zs000905,799.47,823.73,823.91,786.43,7966476.0,3695814708.0,4.68,2.95,23.59,0.07,800.14,-0.08
2005-06-21,zs000905,823.54,816.2,824.04,813.28,6385113.0,2928451825.0,1.31,-0.91,-7.53,0.06,823.73,-0.02
2005-06-22,zs000905,814.91,818.65,819.49,808.77,4992737.0,2228747206.0,1.31,0.3,2.45,0.04,816.2,-0.16
2005-06-23,zs000905,818.19,809.35,821.46,808.56,5246658.0,2368349381.0,1.58,-1.14,-9.3,0.05,818.65,-0.06
2005-06-24,zs000905,807.68,813.2,813.28,802.49,4276755.0,1868202982.0,1.33,0.48,3.85,0.04,809.35,-0.21
2005-06-27,zs000905,817.28,834.35,838.42,817.28,9280984.0,4445204662.0,2.6,2.6,21.15,0.08,813.2,0.5
2005-06-28,zs000905,832.16,819.05,832.16,817.29,5747787.0,2677620074.0,1.78,-1.83,-15.3,0.05,834.35,-0.26
2005-06-29,zs000905,818.09,814.06,821.08,813.08,5149890.0,2397803068.0,0.98,-0.61,-4.99,0.05,819.05,-0.12
2005-06-30,zs000905,813.15,791.5,813.15,790.76,5354700.0,2487038569.0,2.75,-2.77,-22.56,0.05,814.06,-0.11
2005-07-01,zs000905,789.18,760.35,789.18,758.71,6469073.0,2803467961.0,3.85,-3.94,-31.15,0.06,791.5,-0.29
2005-07-04,zs000905,756.03,749.48,756.03,732.86,5909701.0,2464867355.0,3.05,-1.43,-10.87,0.05,760.35,-0.57
2005-07-05,zs000905,747.89,744.6,752.77,739.62,4391462.0,1957584553.0,1.75,-0.65,-4.88,0.04,749.48,-0.21
2005-07-06,zs000905,744.8,743.44,750.3,738.38,4280243.0,1849285309.0,1.6,-0.16,-1.16,0.04,744.6,0.03
2005-07-07,zs000905,743.32,747.42,751.13,740.49,3925134.0,1689526507.0,1.43,0.54,3.98,0.03,743.44,-0.02
2005-07-08,zs000905,746.29,722.85,746.29,722.28,5099620.0,2074276437.0,3.21,-3.29,-24.57,0.05,747.42,-0.15
2005-07-11,zs000905,725.64,714.48,742.95,712.97,5045519.0,2115139680.0,4.15,-1.16,-8.37,0.04,722.85,0.39
2005-07-12,zs000905,712.31,739.53,740.59,708.99,6903271.0,2925420187.0,4.42,3.51,25.05,0.06,714.48,-0.3
2005-07-13,zs000905,738.61,732.44,738.74,729.59,5718450.0,2534914868.0,1.24,-0.96,-7.09,0.05,739.53,-0.12
2005-07-14,zs000905,732.01,732.54,740.05,729.27,5236366.0,2238519576.0,1.47,0.01,0.1,0.05,732.44,-0.06
2005-07-15,zs000905,732.67,714.49,736.41,712.44,5942104.0,2376343496.0,3.27,-2.46,-18.05,0.05,732.54,0.02
2005-07-18,zs000905,712.32,696.85,712.32,694.85,4817896.0,1869008405.0,2.45,-2.47,-17.64,0.04,714.49,-0.3
2005-07-19,zs000905,695.77,703.07,705.08,692.7,4185245.0,1665130039.0,1.78,0.89,6.22,0.04,696.85,-0.15
2005-07-20,zs000905,703.17,707.29,711.01,699.19,4243009.0,1771294806.0,1.68,0.6,4.22,0.04,703.07,0.01
2005-07-21,zs000905,707.05,704.79,707.94,695.38,4745981.0,1948020673.0,1.78,-0.35,-2.5,0.04,707.29,-0.03
2005-07-22,zs000905,704.61,721.45,728.52,704.23,9508555.0,3877378333.0,3.45,2.36,16.66,0.08,704.79,-0.03
2005-07-25,zs000905,720.61,718.87,720.99,714.68,5771020.0,2427919376.0,0.87,-0.36,-2.58,0.05,721.45,-0.12
2005-07-26,zs000905,718.62,735.86,736.72,718.6,9191361.0,3765644687.0,2.52,2.36,16.99,0.08,718.87,-0.03
2005-07-27,zs000905,736.29,750.02,750.09,731.08,9472478.0,3880395437.0,2.58,1.92,14.16,0.08,735.86,0.06
2005-07-28,zs000905,750.4,747.23,755.94,744.02,10747152.0,4372350126.0,1.59,-0.37,-2.79,0.1,750.02,0.05
2005-07-29,zs000905,746.59,744.83,748.38,739.4,7056953.0,2815158251.0,1.2,-0.32,-2.4,0.06,747.23,-0.09
2005-08-01,zs000905,744.77,750.49,751.05,742.9,6317943.0,2559324066.0,1.09,0.76,5.66,0.06,744.83,-0.01
2005-08-02,zs000905,750.96,763.29,763.29,746.82,8902167.0,3550207898.0,2.19,1.71,12.8,0.08,750.49,0.06
2005-08-03,zs000905,764.94,769.75,781.03,763.87,14083549.0,5550136894.0,2.25,0.85,6.46,0.13,763.29,0.22
2005-08-04,zs000905,767.57,765.26,769.34,761.36,8661784.0,3626523924.0,1.04,-0.58,-4.49,0.08,769.75,-0.28
2005-08-05,zs000905,765.39,787.82,787.93,765.39,12490262.0,5533624993.0,2.95,2.95,22.56,0.11,765.26,0.02
2005-08-08,zs000905,792.4,800.12,805.6,790.18,15361394.0,7002623029.0,1.96,1.56,12.3,0.14,787.82,0.58
2005-08-09,zs000905,800.84,814.19,814.26,794.18,14016400.0,6101487287.0,2.51,1.76,14.07,0.12,800.12,0.09
2005-08-10,zs000905,814.76,823.84,823.99,804.52,15201123.0,6584951194.0,2.39,1.19,9.65,0.14,814.19,0.07
2005-08-11,zs000905,823.72,832.84,833.68,820.29,16463304.0,7294366339.0,1.63,1.09,9.0,0.15,823.84,-0.01
2005-08-12,zs000905,833.46,816.39,839.52,811.38,17643086.0,7822259553.0,3.38,-1.98,-16.45,0.16,832.84,0.07
2005-08-15,zs000905,814.84,839.67,839.68,814.56,12625261.0,5910134742.0,3.08,2.85,23.28,0.11,816.39,-0.19
2005-08-16,zs000905,841.32,839.26,846.66,830.73,15515941.0,7207373072.0,1.9,-0.05,-0.41,0.14,839.67,0.2
2005-08-17,zs000905,837.9,854.53,854.61,823.44,16792374.0,7512966671.0,3.71,1.82,15.27,0.15,839.26,-0.16
2005-08-18,zs000905,855.88,820.66,865.69,819.88,21332119.0,9560360288.0,5.36,-3.96,-33.87,0.19,854.53,0.16
2005-08-19,zs000905,816.96,820.87,828.12,803.28,13860548.0,6154915639.0,3.03,0.03,0.21,0.12,820.66,-0.45
2005-08-22,zs000905,819.48,831.5,833.27,817.17,9724413.0,4163217016.0,1.96,1.29,10.63,0.09,820.87,-0.17
2005-08-23,zs000905,830.74,816.91,830.74,809.46,9183851.0,3972885901.0,2.56,-1.75,-14.59,0.08,831.5,-0.09
2005-08-24,zs000905,816.74,826.72,826.73,816.61,8841057.0,3843597951.0,1.24,1.2,9.81,0.08,816.91,-0.02
2005-08-25,zs000905,827.01,836.42,836.58,821.58,10375848.0,4467612011.0,1.81,1.17,9.7,0.09,826.72,0.04
2005-08-26,zs000905,837.41,840.43,842.3,830.58,11880800.0,5071290126.0,1.4,0.48,4.01,0.11,836.42,0.12
2005-08-29,zs000905,839.31,832.25,840.04,826.36,10782556.0,4519192344.0,1.63,-0.97,-8.18,0.1,840.43,-0.13
2005-08-30,zs000905,831.49,827.55,834.21,827.09,9242035.0,4041234187.0,0.86,-0.56,-4.7,0.08,832.25,-0.09
2005-08-31,zs000905,827.23,845.14,845.15,822.17,11349943.0,4923412337.0,2.78,2.13,17.59,0.1,827.55,-0.04
2005-09-01,zs000905,845.93,865.41,865.41,842.81,17034066.0,7438827221.0,2.67,2.4,20.27,0.15,845.14,0.09
2005-09-02,zs000905,866.55,872.49,874.16,861.48,15365547.0,6860942930.0,1.47,0.82,7.08,0.14,865.41,0.13
2005-09-05,zs000905,873.86,884.29,884.4,871.88,12504192.0,5688037076.0,1.43,1.35,11.8,0.11,872.49,0.16
2005-09-06,zs000905,885.36,862.49,892.22,860.36,17050903.0,7680093922.0,3.6,-2.47,-21.8,0.15,884.29,0.12
2005-09-07,zs000905,860.38,888.13,888.18,857.76,13957595.0,6427215445.0,3.53,2.97,25.64,0.12,862.49,-0.24
2005-09-08,zs000905,890.19,889.69,894.74,878.28,14699157.0,6867746252.0,1.85,0.18,1.56,0.13,888.13,0.23
2005-09-09,zs000905,889.55,879.5,893.83,875.61,10399467.0,4923128531.0,2.05,-1.15,-10.19,0.09,889.69,-0.02
2005-09-12,zs000905,878.73,883.56,883.56,874.77,7656523.0,3536951802.0,1.0,0.46,4.06,0.07,879.5,-0.09
2005-09-13,zs000905,884.25,904.31,904.31,883.46,12496272.0,5855690757.0,2.36,2.35,20.75,0.11,883.56,0.08
2005-09-14,zs000905,906.21,914.98,915.13,902.56,16597333.0,7824404409.0,1.39,1.18,10.67,0.15,904.31,0.21
2005-09-15,zs000905,914.91,918.51,920.95,910.77,13582384.0,6488990073.0,1.11,0.39,3.53,0.12,914.98,-0.01
2005-09-16,zs000905,918.26,917.64,918.8,910.84,10961532.0,5247184805.0,0.87,-0.09,-0.87,0.1,918.51,-0.03
2005-09-19,zs000905,918.13,930.49,930.59,915.93,12056208.0,5691535255.0,1.6,1.4,12.85,0.11,917.64,0.05
2005-09-20,zs000905,931.88,924.16,931.89,915.14,15747605.0,7657830324.0,1.8,-0.68,-6.33,0.14,930.49,0.15
2005-09-21,zs000905,921.92,909.79,922.18,908.98,15603139.0,7226512985.0,1.43,-1.55,-14.37,0.14,924.16,-0.24
2005-09-22,zs000905,906.05,880.01,907.29,866.95,14408321.0,6671951660.0,4.43,-3.27,-29.78,0.13,909.79,-0.41
2005-09-23,zs000905,876.31,868.55,883.54,868.16,9799784.0,4676865548.0,1.75,-1.3,-11.46,0.09,880.01,-0.42
2005-09-26,zs000905,867.22,874.84,875.03,862.19,6965689.0,3388518590.0,1.48,0.72,6.29,0.06,868.55,-0.15
2005-09-27,zs000905,875.1,856.96,877.66,856.5,8805881.0,4224674796.0,2.42,-2.04,-17.88,0.08,874.84,0.03
2005-09-28,zs000905,855.8,852.36,863.81,849.89,7510781.0,3557058811.0,1.62,-0.54,-4.6,0.07,856.96,-0.14
2005-09-29,zs000905,852.04,871.29,871.49,852.04,8835360.0,4257378974.0,2.28,2.22,18.93,0.08,852.36,-0.04
2005-09-30,zs000905,871.23,869.51,873.11,866.83,7529963.0,3718773617.0,0.72,-0.2,-1.78,0.07,871.29,-0.01
2005-10-10,zs000905,870.05,858.75,870.05,857.97,6119495.0,2951252757.0,1.39,-1.24,-10.76,0.05,869.51,0.06
2005-10-11,zs000905,857.64,878.62,878.69,854.27,7635267.0,3795362544.0,2.84,2.31,19.87,0.07,858.75,-0.13
2005-10-12,zs000905,879.05,887.71,891.86,874.98,9459205.0,4850252978.0,1.92,1.03,9.09,0.08,878.62,0.05
2005-10-13,zs000905,888.3,883.45,890.86,881.23,8287048.0,4252389601.0,1.08,-0.48,-4.26,0.07,887.71,0.07
2005-10-14,zs000905,882.87,876.05,883.84,873.46,7954049.0,3964014247.0,1.17,-0.84,-7.4,0.07,883.45,-0.07
2005-10-17,zs000905,874.85,878.76,878.89,868.46,7687888.0,3784372720.0,1.19,0.31,2.71,0.07,876.05,-0.14
2005-10-18,zs000905,878.78,893.7,893.98,878.45,9716210.0,4925305812.0,1.77,1.7,14.94,0.09,878.76,0.0
2005-10-19,zs000905,893.47,886.31,900.68,884.99,9843633.0,4721479562.0,1.76,-0.83,-7.39,0.09,893.7,-0.03
2005-10-20,zs000905,885.34,886.55,886.84,872.48,9521935.0,4825303991.0,1.62,0.03,0.24,0.08,886.31,-0.11
2005-10-21,zs000905,886.43,895.03,898.25,885.28,10024927.0,5016318205.0,1.46,0.96,8.48,0.09,886.55,-0.01
2005-10-24,zs000905,895.43,897.76,899.44,891.96,8789354.0,4214112192.0,0.84,0.31,2.73,0.08,895.03,0.04
2005-10-25,zs000905,896.69,877.58,896.69,877.54,8676966.0,4083950279.0,2.13,-2.25,-20.18,0.08,897.76,-0.12
2005-10-26,zs000905,875.54,854.03,876.41,853.6,9382014.0,4389740208.0,2.6,-2.68,-23.55,0.08,877.58,-0.23
2005-10-27,zs000905,851.08,847.59,856.97,841.86,8103937.0,3752921927.0,1.77,-0.75,-6.44,0.07,854.03,-0.35
2005-10-28,zs000905,846.7,825.06,850.91,814.12,8668966.0,3980409645.0,4.34,-2.66,-22.53,0.08,847.59,-0.11
2005-10-31,zs000905,823.23,828.66,831.18,819.36,6492574.0,2962992897.0,1.43,0.44,3.6,0.06,825.06,-0.22
2005-11-01,zs000905,827.89,823.33,827.89,808.4,6944239.0,3125533566.0,2.35,-0.64,-5.33,0.06,828.66,-0.09
2005-11-02,zs000905,823.21,840.32,843.15,823.21,9095992.0,4040775904.0,2.42,2.06,16.99,0.08,823.33,-0.01
2005-11-03,zs000905,839.86,828.91,842.52,826.12,7559623.0,3426888486.0,1.95,-1.36,-11.41,0.07,840.32,-0.05
2005-11-04,zs000905,828.04,835.12,835.22,820.9,6449610.0,3104914686.0,1.73,0.75,6.21,0.06,828.91,-0.1
2005-11-07,zs000905,835.06,842.0,842.06,829.74,6132963.0,2821363619.0,1.48,0.82,6.88,0.05,835.12,-0.01
2005-11-08,zs000905,841.93,848.97,849.11,835.81,7297838.0,3303265390.0,1.58,0.83,6.97,0.07,842.0,-0.01
2005-11-09,zs000905,848.74,845.11,852.03,844.76,7612746.0,3571895901.0,0.86,-0.45,-3.86,0.07,848.97,-0.03
2005-11-10,zs000905,843.62,821.27,843.62,820.64,8439580.0,3914752386.0,2.72,-2.82,-23.84,0.08,845.11,-0.18
