feature,importance
industry_证券_pct,90434.60958862305
concept_湖北自贸_pct,89941.88342285156
concept_专精特新_x_ret,89785.25228786469
concept_养老概念_pct,89717.48712158203
concept_合成生物_pct,89339.74522399902
industry_光伏设备_pct,89150.89384460449
concept_IPv6_pct,88812.6275024414
industry_航空机场_pct,88231.1932144165
concept_租售同权_pct,87832.65927124023
concept_存储芯片_pct,87474.05688476562
concept_黄金概念_pct,87331.14785766602
concept_宠物经济_pct,86509.84399414062
concept_央视50__pct,86212.87145996094
concept_上证50__pct,85869.51364135742
concept_标准普尔_pct,82915.796875
industry_美容护理_pct,82897.47045898438
concept_C2M概念_pct,82703.79544067383
industry_农牧饲渔_pct,80700.14372634888
concept_新零售_pct,80506.8984375
industry_包装材料_pct,79694.77520751953
concept_PEEK材料概念_pct,78435.46499633789
concept_汽车一体化压铸_pct,78292.85522460938
concept_胎压监测_pct,78145.90826416016
成交量,77684.87980103493
concept_被动元件_pct,76076.00915527344
industry_化肥行业_pct,74250.33676147461
industry_医疗器械_pct,73385.92855834961
concept_房屋检测_pct,73271.76287841797
concept_低碳冶金_pct,71194.7642211914
concept_并购重组概念_pct,71192.34259033203
concept_融资融券_x_ret,69960.62967681885
concept_昨日连板_pct,69290.6481628418
industry_交运设备_pct,69226.81149291992
concept_钙钛矿电池_pct,67432.46240234375
concept_冰雪经济_pct,67312.63012695312
industry_半导体_x_ret,66723.83288574219
concept_民爆概念_pct,66169.61552429199
concept_国产芯片_pct,65696.6015625
concept_高带宽内存_pct,64611.19592285156
industry_装修装饰_pct,64569.99462890625
concept_电子后视镜_pct,61472.77151489258
最高价,61205.59199142456
收盘价,58777.86809921265
concept_Sora概念_pct,56913.59420776367
concept_啤酒概念_pct,56894.514221191406
concept_3D玻璃_pct,56459.32963562012
concept_进口博览_pct,56065.799560546875
concept_新型城镇化_pct,54741.54113769531
industry_电子元件_pct,53478.813537597656
concept_空间计算_pct,53405.70910644531
industry_农药兽药_pct,53361.95217895508
concept_成渝特区_pct,53238.31628417969
concept_人形机器人_pct,52524.117614746094
concept_量子科技_pct,52019.06982421875
concept_辅助生殖_pct,51755.72247314453
concept_京东金融_pct,51678.372467041016
industry_石油行业_pct,51546.13000488281
concept_EDA概念_pct,51227.23828125
concept_信创_x_ret,49242.52551269531
concept_中特估_pct,49056.80078125
industry_银行_pct,48300.68453979492
concept_土壤修复_pct,47832.227127075195
concept_培育钻石_pct,47504.420654296875
industry_半导体,46815.582107543945
concept_超超临界发电_pct,46232.23849487305
concept_同步磁阻电机_pct,45835.92004394531
concept_重组蛋白_pct,44846.85369873047
concept_标准普尔,43861.76922607422
industry_橡胶制品_pct,43334.88900756836
concept_NFT概念_pct,42877.053283691406
concept_专精特新,41363.290924072266
industry_通信设备_pct,40760.37780761719
concept_PLC概念_pct,39775.77996826172
industry_互联网服务_pct,39701.91548156738
industry_工程机械_pct,39514.491760253906
concept_盲盒经济_pct,39402.81677246094
concept_大数据_pct,39027.30078125
最低价,38791.549016952515
concept_F5G概念_pct,37535.49987792969
concept_农业种植_pct,37485.12600708008
concept_净水概念_pct,37236.511779785156
concept_智慧灯杆_pct,36820.3984375
concept_CRO_pct,35989.39944458008
concept_旅游概念_pct,35980.45652770996
concept_智谱AI_pct,35450.524841308594
开盘价,35293.294290065765
concept_荣耀概念_pct,34777.160400390625
concept_特高压_pct,34552.711364746094
concept_智能穿戴_pct,34202.3984375
concept_机器人概念_x_ret,33595.189865112305
concept_人工智能_x_ret,33512.70262527466
industry_旅游酒店_pct,33167.27233886719
concept_钒电池_pct,32716.486389160156
industry_化学制药_pct,32483.752197265625
concept_华为概念_x_ret,32241.27741241455
concept_磷化工_pct,31694.942749023438
concept_AI制药（医疗）_pct,30727.230270385742
concept_娃哈哈概念_pct,30117.0693359375
concept_华为概念,29339.46694946289
concept_减肥药_pct,29220.522369384766
concept_社保重仓_pct,29046.886993408203
concept_人脑工程_pct,28870.47705078125
concept_富时罗素_pct,28490.509643554688
concept_第四代半导体_pct,28459.458129882812
concept_免税概念_pct,28323.661376953125
concept_中俄贸易概念_pct,28108.54217529297
industry_珠宝首饰_pct,27927.719848632812
concept_上海自贸_pct,27474.10986328125
concept_退税商店_pct,26684.671264648438
concept_毛发医疗_pct,26679.1005859375
concept_IGBT概念_pct,26643.786376953125
concept_粮食概念_pct,26519.862915039062
concept_供销社概念_pct,26106.847511291504
concept_AI眼镜_pct,25679.11993408203
concept_青蒿素_pct,24607.299255371094
concept_TOPCon电池_pct,24506.03955078125
concept_华为欧拉_pct,24240.645431518555
concept_职业教育_pct,24215.400390625
concept_财税数字化_pct,24064.58770751953
industry_通信服务_pct,23303.889892578125
concept_破净股_x_ret,22740.005889892578
industry_玻璃玻纤_pct,22710.750366210938
concept_国产芯片_x_ret,22255.845836639404
industry_软件开发,22125.02456665039
concept_央国企改革_x_ret,21938.68475341797
concept_ChatGPT概念_pct,21760.731567382812
industry_燃气_pct,21653.27197265625
concept_MSCI中国_x_ret,21569.070892333984
concept_高压快充_pct,21352.946533203125
concept_SPD概念_pct,21350.321319580078
concept_人工智能_pct,21023.69921875
industry_生物制品_pct,20523.194213867188
concept_融资融券,19600.63878250122
concept_海绵城市_pct,19454.310607910156
concept_有机硅_pct,19224.87286376953
concept_GDR_pct,19208.084060668945
concept_地热能_pct,18975.952209472656
concept_标准普尔_x_ret,18807.6785736084
concept_Chiplet概念_pct,18531.166625976562
concept_MLCC_pct,18235.08709716797
concept_光刻机(胶)_pct,17670.274810791016
concept_基金重仓_pct,17576.8564453125
concept_券商概念_pct,17456.787963867188
concept_氦气概念_pct,17310.36688232422
industry_非金属材料_pct,17192.554481506348
concept_跨境支付_pct,16976.819366455078
concept_小红书概念_pct,16974.509368896484
concept_毫米波概念_pct,16961.07958984375
concept_参股券商_pct,16767.18017578125
concept_创新药_pct,16563.19921875
concept_AH股_pct,16558.629852294922
concept_机器人概念,16511.347190856934
industry_化学原料_pct,16365.864074707031
concept_社区团购_pct,16339.32958984375
concept_卫星互联网_pct,16331.719970703125
concept_草甘膦_pct,16187.85986328125
concept_水产养殖_pct,16144.503997802734
concept_玻璃基板_pct,15577.920166015625
industry_仪器仪表_pct,15530.809898376465
concept_远程办公_pct,15445.2001953125
concept_人工智能,15390.815841674805
concept_EDR概念_pct,15292.2021484375
concept_滨海新区_pct,15202.15966796875
concept_生态农业_pct,15164.209716796875
concept_网红经济_pct,14697.7998046875
concept_熔盐储能_pct,14649.165222167969
industry_造纸印刷_pct,14451.666610717773
concept_拼多多概念_pct,14364.635925292969
concept_信创,13989.61116027832
industry_电池_pct,13881.32876586914
concept_智慧城市_pct,13875.0
concept_人形机器人,13810.517744064331
concept_谷子经济_pct,13330.246765136719
concept_数据安全_pct,13196.81298828125
concept_科创板做市商_pct,13192.662048339844
concept_时空大数据_pct,13158.599609375
concept_预制菜概念_pct,13154.840789794922
concept_铜缆高速连接_pct,13109.892059326172
concept_转基因_pct,13013.40982055664
concept_昨日连板_含一字_pct,12881.169952392578
concept_半导体概念_x_ret,12723.980445861816
concept_混合现实_pct,12598.329833984375
concept_昨日涨停_含一字_pct,12380.797012329102
concept_CPO概念_pct,12365.079895019531
concept_PPP模式_pct,12273.2001953125
concept_广电_pct,12168.706115722656
concept_抽水蓄能_pct,12044.275329589844
concept_发电机概念_pct,11855.687896728516
industry_医药商业_pct,11586.89051246643
industry_农牧饲渔,11523.129089355469
concept_赛马概念_pct,11161.996124267578
concept_首发经济_pct,11002.043045043945
concept_华为海思_pct,10961.805068969727
concept_半导体概念,10871.761638641357
industry_风电设备_pct,10617.502868652344
concept_钠离子电池_pct,10435.083129882812
concept_轮毂电机_pct,10340.7001953125
industry_贸易行业_pct,10191.122741699219
concept_超级品牌_pct,10186.286010742188
industry_消费电子_pct,10076.607940673828
concept_低价股_pct,9971.66372680664
concept_商汤概念_pct,9865.159912109375
industry_综合行业_pct,9760.818908691406
concept_ST股_x_ret,9679.768035888672
industry_电子化学品_pct,9603.6611328125
concept_储能_pct,9485.129913330078
concept_华为汽车_pct,9433.6103515625
concept_中证500_pct,9344.334167480469
concept_氟化工_pct,9324.77001953125
concept_国产芯片,9259.020931243896
industry_水泥建材_pct,9060.769119262695
concept_中芯概念_pct,9043.173919677734
concept_噪声防治_pct,8978.339965820312
concept_富时罗素_x_ret,8893.47216796875
concept_深股通,8867.887161254883
concept_ERP概念_pct,8824.329956054688
concept_化债(AMC)概念_pct,8745.124771118164
industry_文化传媒,8704.323974609375
industry_装修建材_pct,8572.408081054688
concept_乡村振兴_pct,8566.26953125
concept_深股通_x_ret,8443.251899719238
industry_煤炭行业_pct,8327.0638961792
concept_深成500,8268.75601196289
concept_幽门螺杆菌概念_pct,8024.164978027344
concept_工业母机_pct,7797.843078613281
concept_MSCI中国,7480.209060668945
industry_酿酒行业_pct,7417.048797607422
concept_沪股通_x_ret,7250.521739959717
concept_半导体概念_pct,7212.27001953125
industry_文化传媒_pct,7094.297027587891
concept_中字头,7036.299987792969
industry_医疗服务_pct,7019.156997680664
concept_小红书概念,6993.795989990234
concept_军工,6884.280181884766
concept_HIT电池_pct,6776.3060302734375
concept_数字水印_pct,6737.830078125
concept_参股期货_pct,6674.3302001953125
concept_鸡肉概念_pct,6654.821914672852
industry_游戏_pct,6645.488037109375
concept_MiniLED_pct,6628.47021484375
industry_软件开发_pct,6576.547058105469
concept_工程机械概念_pct,6543.2430419921875
concept_PVDF概念_pct,6519.4171142578125
concept_央国企改革,6488.188058853149
concept_抗菌面料_pct,6166.937789916992
industry_船舶制造_pct,6133.604866027832
concept_数字阅读_pct,6052.570907592773
concept_宁组合_pct,6031.469970703125
concept_粤港自贸_pct,6026.533172607422
industry_航天航空_pct,5973.834976196289
concept_养老金_pct,5937.2000732421875
concept_航母概念_pct,5902.157867431641
concept_土地流转_pct,5805.97998046875
concept_券商概念,5780.984024047852
concept_机器人概念_pct,5697.169921875
concept_空间站概念_pct,5662.949951171875
concept_IPO受益_pct,5568.10009765625
concept_大数据_x_ret,5562.226089477539
concept_屏下摄像_pct,5367.352111816406
industry_软件开发_x_ret,5322.119033813477
concept_鸿蒙概念_pct,5218.601135253906
concept_深成500_x_ret,5207.580017089844
concept_痘病毒防治_pct,5193.862976074219
concept_裸眼3D_pct,5085.7498779296875
concept_上证380_pct,5033.239990234375
concept_虚拟电厂_pct,5007.8939208984375
concept_减速器,5001.3170166015625
concept_气溶胶检测_pct,4900.519866943359
concept_建筑节能_pct,4845.5699462890625
concept_茅指数_pct,4831.157043457031
concept_换电概念_pct,4818.9998779296875
industry_计算机设备_pct,4808.330078125
concept_锂矿概念_pct,4790.58984375
concept_MLOps概念_pct,4756.6590576171875
concept_国产软件_x_ret,4724.050994873047
concept_生物质能发电_pct,4582.77001953125
concept_互联医疗_x_ret,4568.1719970703125
industry_电机_pct,4501.287033081055
concept_REITs概念_pct,4459.908050537109
concept_Kimi概念_pct,4405.8939208984375
concept_国资云概念_pct,4373.731376647949
concept_AI智能体_pct,4346.798980712891
concept_AI语料_pct,4300.622009277344
concept_新零售_x_ret,4270.816009521484
concept_减速器_pct,4230.591110229492
concept_在线教育,4229.315864562988
concept_汽车芯片_pct,4185.6201171875
industry_环保行业_pct,4167.721984863281
concept_环氧丙烷_pct,4152.7000732421875
concept_消毒剂_pct,4027.7799072265625
concept_低价股_x_ret,3984.2349243164062
concept_阿兹海默_pct,3963.760986328125
concept_增强现实_pct,3937.75
concept_汽车拆解_pct,3934.4300537109375
concept_肝炎概念_pct,3923.7960815429688
industry_化纤行业_pct,3880.303009033203
concept_共享经济_pct,3838.8580322265625
concept_华为昇腾_pct,3800.724853515625
industry_化学制药_x_ret,3727.489990234375
concept_军工_x_ret,3703.0867080688477
concept_微盘股_x_ret,3589.3339233398438
industry_房地产开发,3578.7259826660156
concept_化工原料_pct,3566.85009765625
concept_互联金融_x_ret,3552.3319702148438
concept_煤化工_pct,3548.8170166015625
industry_电网设备_pct,3444.842056274414
concept_化妆品概念_pct,3430.135986328125
concept_水利建设_pct,3370.169921875
concept_户外露营_pct,3331.1920166015625
concept_网络游戏_pct,3289.8870239257812
concept_中证500_x_ret,3267.8739624023438
industry_电源设备_pct,3210.340576171875
concept_云计算_x_ret,3194.753089904785
concept_快手概念_pct,3139.5970458984375
concept_ST股,3126.3680267333984
concept_快递概念_pct,3093.7099609375
industry_汽车零部件_pct,3057.9599609375
concept_尾气治理_pct,3020.781005859375
industry_汽车服务_pct,2926.271041870117
industry_互联网服务,2891.811019897461
concept_互联医疗,2885.8299560546875
concept_百元股_pct,2864.2440185546875
industry_汽车零部件_x_ret,2847.928985595703
concept_百度概念,2795.856025695801
concept_绿色电力_pct,2782.280029296875
concept_算力概念_x_ret,2753.2879638671875
concept_婴童概念_pct,2706.0
concept_在线教育_x_ret,2703.159912109375
concept_沪企改革_pct,2686.0400390625
concept_微盘股,2675.1199951171875
industry_商业百货,2661.261016845703
concept_破净股_pct,2654.3720092773438
concept_智能电视_pct,2633.7750244140625
concept_独家药品_pct,2627.552978515625
concept_通用航空_pct,2626.6439819335938
concept_数字经济_pct,2601.919921875
concept_养老概念,2540.2599487304688
concept_AI手机_pct,2505.194091796875
concept_小米概念_pct,2486.7649536132812
concept_工业气体_pct,2460.4269409179688
concept_无人机_pct,2431.0520629882812
concept_新能源车_x_ret,2394.4963989257812
concept_破净股,2370.468994140625
concept_调味品概念_pct,2358.5279541015625
concept_CAR-T细胞疗法_pct,2355.800048828125
concept_太阳能_pct,2343.570068359375
concept_超级电容_pct,2299.5160522460938
concept_刀片电池_pct,2296.3699951171875
industry_通用设备_pct,2246.5509643554688
concept_乳业_pct,2153.259033203125
concept_鸿蒙概念,2121.2249755859375
concept_流感,2105.366958618164
concept_内贸流通_pct,2086.02001953125
concept_互联金融,2053.3689880371094
concept_数据中心_pct,2041.6610107421875
concept_智能家居_pct,2030.6099853515625
concept_电子车牌_pct,1999.7540283203125
concept_百度概念_x_ret,1973.6700439453125
concept_QFII重仓,1957.6969909667969
concept_固态电池_x_ret,1950.969970703125
concept_机器人执行器_pct,1947.7580261230469
concept_内贸流通,1944.8260192871094
concept_上证180__pct,1928.4410705566406
concept_新型工业化_pct,1922.219970703125
concept_大数据,1904.1052017211914
concept_跨境支付,1900.6029663085938
concept_信创_pct,1897.2099609375
concept_固态电池,1878.6845092773438
concept_QFII重仓_x_ret,1838.6739501953125
concept_HS300__x_ret,1812.864974975586
concept_食品安全_pct,1805.3209838867188
concept_科创板做市股_pct,1757.6600341796875
concept_昨日触板_pct,1722.7339782714844
concept_海洋经济_pct,1714.9660339355469
concept_单抗概念_pct,1695.1659545898438
industry_化学制品_pct,1691.3350067138672
industry_航运港口_pct,1682.4930114746094
concept_云计算_pct,1634.6199951171875
concept_虚拟数字人_pct,1601.3690185546875
concept_数字哨兵_pct,1588.5970001220703
concept_沪股通,1556.6990051269531
concept_算力概念_pct,1527.9100341796875
concept_蓝宝石_pct,1523.9100341796875
concept_代糖概念_pct,1509.7750396728516
concept_京津冀_pct,1501.8130493164062
industry_食品饮料,1493.893051147461
concept_VPN_pct,1460.176986694336
concept_低空经济_pct,1449.22998046875
concept_AIGC概念,1427.7599487304688
concept_液冷概念_pct,1404.281982421875
concept_智能电网_pct,1400.3890380859375
concept_AI智能体,1397.3900146484375
concept_国产软件,1394.7949848175049
concept_西部大开发_x_ret,1389.5669708251953
concept_WiFi_pct,1380.4769897460938
concept_创业成份,1368.22998046875
concept_注册制次新股_pct,1367.31005859375
concept_流感_pct,1348.4879760742188
concept_上证180_,1340.0457134246826
concept_新能源车,1334.9074935913086
concept_医疗美容_pct,1323.0799560546875
concept_植物照明_pct,1322.0119934082031
concept_统一大市场_pct,1277.7080078125
concept_燃料电池_pct,1258.31005859375
concept_车联网(车路云)_pct,1247.300048828125
concept_数据确权_pct,1208.25
concept_低空经济,1202.9751510620117
concept_区块链_x_ret,1169.3479766845703
concept_创新药_x_ret,1164.050048828125
concept_体育产业_pct,1133.0699462890625
concept_数据中心,1105.2220153808594
concept_机器视觉_pct,1091.77001953125
industry_文化传媒_x_ret,1083.0970306396484
concept_低空经济_x_ret,1074.3970031738281
concept_一带一路_x_ret,1066.5183029174805
concept_电子烟_pct,1053.219970703125
concept_电商概念_x_ret,1035.1820068359375
concept_碳基材料_pct,1003.5819702148438
concept_AIGC概念_pct,983.4320068359375
concept_抖音概念(字节概念),967.0479888916016
concept_人造肉_pct,957.0040283203125
concept_阿里概念_pct,944.0289916992188
concept_宠物经济,933.3900146484375
concept_电商概念_pct,910.9600219726562
concept_动力电池回收_pct,904.5280151367188
concept_免疫治疗_pct,899.5609741210938
concept_创业成份_pct,872.3870239257812
concept_柔性屏(折叠屏)_pct,845.6209716796875
concept_股权激励_pct,843.447998046875
concept_抖音概念(字节概念)_pct,841.156982421875
concept_无人驾驶_pct,840.0590209960938
concept_军民融合,836.2009887695312
concept_工业互联_pct,832.5250244140625
industry_互联网服务_x_ret,829.0709838867188
concept_AIPC_pct,827.3319702148438
concept_AB股_pct,817.0139770507812
concept_腾讯云_pct,767.5809936523438
concept_医疗器械概念_x_ret,731.2410278320312
concept_生物疫苗_pct,723.1179809570312
concept_婴童概念_x_ret,721.968994140625
concept_短剧互动游戏_pct,702.3049926757812
industry_汽车零部件,697.1510162353516
concept_锂电池,679.719970703125
concept_内贸流通_x_ret,677.4869995117188
concept_西部大开发,676.4320068359375
concept_DeepSeek概念,668.9800033569336
concept_车联网(车路云)_x_ret,651.9949722290039
concept_区块链,638.2570190429688
industry_化学制药,632.0780029296875
concept_星闪概念_pct,622.1079711914062
concept_锂电池_pct,609.9569702148438
concept_海工装备,608.3519897460938
concept_节能环保,607.0559997558594
concept_中药概念_pct,605.364990234375
concept_中药概念_x_ret,590.7249755859375
concept_边缘计算_pct,588.7319946289062
concept_固态电池_pct,575.8889770507812
concept_降解塑料_pct,573.5460205078125
concept_无线耳机_pct,567.4190063476562
concept_电商概念,566.5059967041016
concept_激光雷达_pct,565.260009765625
concept_物联网,562.4609985351562
concept_在线教育_pct,557.1480102539062
concept_跨境电商_x_ret,554.719970703125
concept_云计算,548.2469940185547
concept_虚拟现实,540.7180023193359
industry_电子元件_x_ret,532.0759887695312
concept_数据要素_x_ret,520.1829833984375
concept_北斗导航_pct,498.5780029296875
concept_5G概念_x_ret,497.125
concept_风能,494.14500427246094
concept_上证180__x_ret,489.4159851074219
concept_ChatGPT概念,488.0630187988281
concept_一带一路,470.95001220703125
concept_页岩气_pct,459.0429992675781
concept_装配建筑_pct,451.52301025390625
concept_油气设服_pct,425.9670104980469
industry_食品饮料_x_ret,386.1820068359375
concept_乡村振兴,373.71600341796875
concept_鸿蒙概念_x_ret,369.2430114746094
concept_物联网_x_ret,365.8059997558594
concept_乡村振兴_x_ret,357.8370056152344
concept_储能_x_ret,340.68499755859375
industry_有色金属_pct,333.3900146484375
concept_新材料_x_ret,331.85198974609375
concept_无线充电_pct,328.1319885253906
concept_地摊经济_pct,327.739013671875
industry_电池,321.406005859375
industry_通用设备_x_ret,315.8610076904297
concept_AI眼镜,307.2200012207031
concept_储能,297.8269958496094
concept_元宇宙概念_pct,296.1910095214844
concept_电子纸概念_pct,289.9580078125
concept_HS300_,272.0899963378906
concept_2025中报预增,269.49200439453125
concept_BC电池_pct,256.48199462890625
concept_东数西算_pct,251.6649932861328
industry_医疗器械,249.677001953125
concept_婴童概念,242.41600036621094
concept_合成生物,240.9040069580078
concept_网络游戏,236.46800231933594
concept_影视概念_pct,233.8249969482422
concept_创投_x_ret,215.23300170898438
concept_医疗器械概念,213.03679656982422
concept_锂电池_x_ret,200.88499450683594
concept_流感_x_ret,196.46600341796875
concept_深证100R,192.49400329589844
concept_超级真菌_pct,191.76600646972656
industry_消费电子,190.37399291992188
industry_专用设备_x_ret,188.94900512695312
concept_百元股,180.54299926757812
concept_数字经济,179.81300354003906
concept_深圳特区,176.1959991455078
concept_网红经济_x_ret,173.58999633789062
concept_车联网(车路云),171.8679962158203
concept_上证380,166.45199584960938
concept_飞行汽车(eVTOL)_pct,166.4499969482422
industry_食品饮料_pct,163.2570037841797
concept_谷子经济,155.89100646972656
concept_节能环保_x_ret,153.593994140625
concept_创投,149.6649932861328
concept_富时罗素,146.4320068359375
concept_无人驾驶,145.94400024414062
concept_机构重仓_x_ret,129.96099853515625
industry_电子元件,122.93699645996094
concept_证金持股_pct,116.30799865722656
concept_智能家居,111.84200286865234
concept_5G概念,110.62100219726562
concept_数据中心_x_ret,91.36150360107422
concept_燃料电池,90.33799743652344
concept_长江三角,80.222900390625
concept_工业互联,51.90489959716797
concept_无人机_x_ret,39.94160079956055
concept_虚拟现实_x_ret,37.85559844970703
concept_铜缆高速连接_x_ret,0.0
concept_深成500_pct,0.0
concept_长江三角_x_ret,0.0
concept_阿兹海默,0.0
concept_阿兹海默_x_ret,0.0
concept_锂矿概念,0.0
concept_煤化工,0.0
industry_橡胶制品_x_ret,0.0
concept_阿里概念,0.0
industry_橡胶制品,0.0
concept_深圳特区_x_ret,0.0
concept_煤化工_x_ret,0.0
concept_深圳特区_pct,0.0
concept_熔盐储能,0.0
industry_旅游酒店,0.0
concept_熔盐储能_x_ret,0.0
concept_激光雷达_x_ret,0.0
concept_锂矿概念_x_ret,0.0
concept_深股通_pct,0.0
concept_混合现实,0.0
concept_湖北自贸,0.0
industry_有色金属,0.0
concept_湖北自贸_x_ret,0.0
concept_滨海新区,0.0
industry_旅游酒店_x_ret,0.0
concept_长江三角_pct,0.0
concept_深证100R_x_ret,0.0
concept_长寿药,0.0
concept_长寿药_x_ret,0.0
concept_滨海新区_x_ret,0.0
concept_深证100R_pct,0.0
industry_有色金属_x_ret,0.0
concept_激光雷达,0.0
industry_交运设备_x_ret,0.0
concept_混合现实_x_ret,0.0
concept_装配建筑,0.0
industry_仪器仪表,0.0
concept_生物质能发电,0.0
industry_教育,0.0
concept_玻璃基板_x_ret,0.0
concept_生态农业,0.0
industry_房地产服务_x_ret,0.0
concept_生态农业_x_ret,0.0
concept_生物疫苗,0.0
industry_保险_x_ret,0.0
concept_生物疫苗_x_ret,0.0
concept_生物识别,0.0
concept_钙钛矿电池,0.0
concept_生物识别_pct,0.0
concept_生物识别_x_ret,0.0
concept_钒电池_x_ret,0.0
concept_铜缆高速连接,0.0
concept_生物质能发电_x_ret,0.0
industry_光伏设备,0.0
concept_钒电池,0.0
concept_量子科技_x_ret,0.0
industry_光伏设备_x_ret,0.0
concept_电子后视镜,0.0
industry_房地产服务,0.0
concept_电子后视镜_x_ret,0.0
concept_电子烟,0.0
concept_量子科技,0.0
concept_电子烟_x_ret,0.0
concept_重组蛋白_x_ret,0.0
concept_玻璃基板,0.0
concept_环氧丙烷_x_ret,0.0
concept_钙钛矿电池_x_ret,0.0
concept_钛白粉,0.0
concept_燃料电池_x_ret,0.0
concept_铁路基建_x_ret,0.0
concept_物联网_pct,0.0
concept_铁路基建_pct,0.0
concept_特斯拉,0.0
concept_特斯拉_pct,0.0
concept_阿里概念_x_ret,0.0
concept_特斯拉_x_ret,0.0
concept_特高压,0.0
concept_铁路基建,0.0
concept_钠离子电池_x_ret,0.0
concept_特高压_x_ret,0.0
industry_仪器仪表_x_ret,0.0
concept_独家药品,0.0
concept_钠离子电池,0.0
concept_独家药品_x_ret,0.0
concept_独角兽,0.0
concept_独角兽_pct,0.0
concept_独角兽_x_ret,0.0
concept_猪肉概念,0.0
industry_教育_x_ret,0.0
concept_钛白粉_x_ret,0.0
concept_猪肉概念_x_ret,0.0
industry_保险,0.0
concept_环氧丙烷,0.0
concept_液冷概念_x_ret,0.0
industry_水泥建材_x_ret,0.0
concept_液冷概念,0.0
concept_毛发医疗_x_ret,0.0
concept_高带宽内存_x_ret,0.0
concept_毫米波概念_x_ret,0.0
concept_民爆概念,0.0
concept_民爆概念_x_ret,0.0
concept_气溶胶检测,0.0
concept_高带宽内存,0.0
concept_气溶胶检测_x_ret,0.0
concept_氟化工,0.0
industry_汽车服务_x_ret,0.0
concept_氟化工_x_ret,0.0
concept_高压快充_x_ret,0.0
concept_氢能源,0.0
concept_氢能源_pct,0.0
concept_氢能源_x_ret,0.0
concept_氦气概念,0.0
industry_中药,0.0
concept_氦气概念_x_ret,0.0
concept_氮化镓,0.0
concept_氮化镓_pct,0.0
concept_高压快充,0.0
concept_氮化镓_x_ret,0.0
concept_水产养殖,0.0
industry_汽车服务,0.0
concept_毫米波概念,0.0
concept_鸡肉概念,0.0
concept_水利建设,0.0
industry_专用设备,0.0
concept_机构重仓_pct,0.0
concept_柔性屏(折叠屏),0.0
industry_专业服务,0.0
concept_柔性屏(折叠屏)_x_ret,0.0
concept_黄金概念,0.0
industry_煤炭行业,0.0
industry_游戏_x_ret,0.0
industry_游戏,0.0
concept_核污染防治,0.0
industry_消费电子_x_ret,0.0
concept_核污染防治_x_ret,0.0
concept_核能核电,0.0
concept_核能核电_pct,0.0
concept_核能核电_x_ret,0.0
concept_植物照明,0.0
concept_麒麟电池_x_ret,0.0
industry_专业服务_x_ret,0.0
