feature,importance
concept_国产芯片_x_ret,2307.327294111252
concept_退税商店_pct,2282.882905960083
concept_数字货币_pct,2268.3515768051147
concept_MLCC_pct,2264.1513295173645
concept_互联金融_x_ret,2252.4845547676086
concept_粮食概念_pct,2247.3970036506653
concept_锂电池_x_ret,2240.96542429924
concept_尾气治理_pct,2208.846712589264
industry_电机_pct,2203.7872314453125
concept_ST股_x_ret,2188.9528481960297
concept_工业气体_pct,2185.90891456604
concept_人工智能_x_ret,2182.8331577777863
concept_固态电池_x_ret,2179.3233268260956
concept_首发经济_pct,2175.8428993225098
concept_宁组合_pct,2173.223850250244
concept_肝炎概念_pct,2165.8471636772156
concept_昨日触板_pct,2143.5054951906204
concept_PVDF概念_pct,2139.0801153182983
concept_Sora概念_pct,2120.765022754669
concept_茅指数_pct,2101.8801996707916
concept_短剧互动游戏_pct,2089.2131519317627
concept_WiFi_pct,2077.8659262657166
concept_时空大数据_pct,2067.674472808838
concept_AI芯片_pct,2061.357631444931
concept_3D玻璃_pct,2054.239294052124
concept_磁悬浮概念_pct,2053.3647747039795
concept_半导体概念_x_ret,2042.7153015136719
concept_电子烟_pct,2033.5638236999512
concept_新型城镇化_pct,2030.86834192276
concept_中证500_x_ret,2020.2179834842682
concept_DeepSeek概念_pct,2018.6448850631714
industry_环保行业_pct,1994.5241713523865
concept_东数西算_pct,1994.248212814331
concept_精准医疗_pct,1993.6839046478271
concept_空间计算_pct,1966.0104007720947
concept_EDA概念_pct,1955.9193346500397
concept_钠离子电池_pct,1949.30366897583
industry_化学制品_pct,1933.902794599533
concept_超级真菌_pct,1922.6479043960571
concept_TOPCon电池_pct,1922.1691603660583
industry_化纤行业_pct,1870.0210897922516
concept_同步磁阻电机_pct,1854.6492052078247
concept_新零售_pct,1843.6734838485718
concept_植物照明_pct,1840.365409374237
concept_次新股_pct,1832.4321615695953
concept_粤港自贸_pct,1804.1994071006775
concept_快递概念_pct,1797.7413721084595
concept_发电机概念_pct,1793.5299677848816
concept_MLOps概念_pct,1789.2264549732208
concept_消毒剂_pct,1766.9888935089111
industry_家电行业_pct,1761.8170337677002
concept_水产养殖_pct,1754.8140716552734
concept_人形机器人_pct,1749.3037297725677
concept_地热能_pct,1744.7835621833801
concept_半导体概念_pct,1739.7784252166748
concept_谷子经济_pct,1739.5938606262207
concept_噪声防治_pct,1738.238209247589
concept_第四代半导体_pct,1703.3306441307068
concept_百元股_pct,1671.3023118972778
industry_非金属材料_pct,1655.597856760025
concept_央视50__pct,1654.4550008773804
industry_生物制品_pct,1633.6357254981995
concept_上证50__pct,1620.5731353759766
concept_LED_pct,1619.8221912384033
industry_汽车零部件_x_ret,1596.2946138381958
concept_电商概念_x_ret,1595.7219274640083
concept_券商概念,1590.615000963211
industry_电力行业,1583.9363169670105
concept_AI制药（医疗）_pct,1571.54907143116
concept_SPD概念_pct,1564.439376592636
concept_跨境支付_pct,1556.3922724723816
concept_免疫治疗_pct,1550.2461116313934
concept_裸眼3D_pct,1547.1932888031006
concept_无人机_pct,1543.904709815979
concept_煤化工_pct,1496.0895986557007
concept_医疗美容_pct,1495.9969148635864
concept_PLC概念_pct,1487.4801678657532
concept_青蒿素_pct,1485.0293655395508
industry_文化传媒,1483.847285270691
concept_华为概念,1480.096080005169
concept_深股通_x_ret,1473.893592119217
concept_超级电容_pct,1472.0954246520996
concept_土壤修复_pct,1459.9871702194214
concept_微盘股_x_ret,1453.7313804626465
concept_破净股,1446.4411442279816
concept_MicroLED_pct,1442.0260264873505
concept_上海自贸_pct,1435.881576538086
concept_苹果概念_pct,1429.3531875610352
concept_中俄贸易概念_pct,1427.504843711853
concept_胎压监测_pct,1411.490490913391
concept_MiniLED_pct,1403.967638015747
concept_华为汽车_pct,1395.896388053894
concept_共享经济_pct,1395.03386759758
concept_电子车牌_pct,1377.0401372909546
concept_飞行汽车(eVTOL)_pct,1374.267490386963
concept_HIT电池_pct,1364.4768733978271
concept_混合现实_pct,1362.3325304985046
concept_农业种植_pct,1361.9678897857666
concept_商汤概念_pct,1360.3866219520569
industry_电网设备_pct,1351.5056257247925
concept_AI智能体_pct,1349.6187863349915
concept_湖北自贸_pct,1342.037197113037
concept_创新药_pct,1339.8596167564392
concept_数据确权_pct,1320.9052829742432
industry_通信设备_pct,1313.4946312904358
concept_中芯概念_pct,1304.4721388816833
concept_工程机械概念_pct,1302.6744298934937
concept_AB股_pct,1300.7407503128052
concept_建筑节能_pct,1299.835406780243
industry_通信服务_pct,1298.1374526023865
industry_软件开发_pct,1296.3311772346497
concept_新能源车_x_ret,1290.5181386470795
industry_房地产开发,1279.5451765060425
concept_证金持股_pct,1277.2242078781128
concept_维生素_pct,1272.2401404380798
concept_蚂蚁概念_pct,1268.7155250310898
concept_数字哨兵_pct,1263.5524039268494
industry_电池_pct,1254.21018409729
concept_航母概念_pct,1248.1411123275757
concept_海工装备_pct,1246.2990608215332
industry_光伏设备,1244.8271799087524
concept_5G概念_x_ret,1243.0801074504852
concept_房屋检测_pct,1237.3860445022583
concept_拼多多概念_pct,1226.6333937644958
concept_央国企改革,1212.456601679325
industry_化学原料_pct,1211.1297779083252
concept_汽车芯片_pct,1200.8443584442139
concept_屏下摄像_pct,1197.6299679279327
concept_一带一路_x_ret,1194.7442545890808
concept_新零售_x_ret,1189.499391078949
concept_创新药_x_ret,1188.004041671753
concept_娃哈哈概念_pct,1163.5754823684692
concept_生态农业_pct,1161.1485891342163
concept_股权转让_pct,1159.7202081680298
concept_换电概念_pct,1153.2141122817993
concept_网红经济_pct,1149.2121963500977
concept_锂矿概念_pct,1124.418725013733
concept_绿色电力_x_ret,1122.5813331604004
concept_毫米波概念_pct,1119.8383655548096
concept_腾讯云_pct,1114.8295011520386
concept_上证180__pct,1104.0523352622986
industry_软件开发_x_ret,1095.4958264827728
industry_造纸印刷_pct,1094.9824757575989
concept_页岩气_pct,1092.8691987991333
concept_机器视觉_pct,1090.053418636322
concept_数据安全_pct,1082.2559146881104
concept_铜缆高速连接_pct,1080.7298369407654
concept_GDR_pct,1068.137966632843
concept_远程办公_pct,1066.4914045333862
concept_风能_x_ret,1051.4338941574097
industry_消费电子_pct,1050.9575109481812
concept_单抗概念_pct,1040.3606610298157
concept_人工智能,1030.7053573131561
concept_科创板做市股_pct,1029.5444808006287
concept_深圳特区_pct,1026.3430252075195
concept_富士康_pct,1018.3388166427612
concept_MSCI中国_pct,1010.2955904006958
concept_减速器_pct,1001.063992023468
concept_星闪概念_pct,992.4589862823486
concept_培育钻石_pct,978.7534227371216
concept_影视概念_pct,969.754604101181
concept_智慧城市_pct,968.3200950622559
concept_智能电网_pct,967.4259209632874
concept_REITs概念_pct,967.2697563171387
concept_熔盐储能_pct,966.227032661438
concept_调味品概念_pct,956.4204626083374
concept_内贸流通_x_ret,956.4121451377869
industry_装修装饰_pct,952.8736238479614
concept_财税数字化_pct,945.5253896713257
concept_机器人执行器_pct,940.5776746273041
concept_深证100R_pct,929.1527707576752
concept_注册制次新股_pct,913.1048316955566
concept_快手概念_pct,898.1363258361816
concept_信创,895.0936650335789
concept_西部大开发_x_ret,890.0334963798523
industry_食品饮料,885.6191709041595
concept_抽水蓄能_pct,885.0961780548096
concept_北斗导航_pct,883.1764268875122
concept_参股银行_pct,874.6430053710938
concept_阿里概念_pct,865.5911445617676
concept_一带一路_pct,865.4027695655823
industry_农牧饲渔,862.08944272995
concept_储能_x_ret,860.9432144165039
concept_预制菜概念_pct,852.0820322036743
concept_小金属概念_pct,847.1729183197021
concept_ETC_pct,845.3190851211548
concept_复合集流体_pct,842.4106044769287
concept_上证380_x_ret,841.7173027992249
concept_低价股,835.4517202377319
concept_医疗器械概念_x_ret,829.8434120714664
concept_IGBT概念_pct,825.1143336296082
concept_新能源车,821.5387188196182
concept_国产芯片,820.6455564498901
concept_小米概念_pct,810.8853034973145
concept_液冷概念_pct,808.4066886901855
concept_铁路基建_pct,805.7048225402832
concept_华为海思_pct,805.1313319206238
concept_互联金融,804.8570947647095
concept_有机硅_pct,799.5845985412598
concept_军民融合_x_ret,797.5239660739899
concept_基因测序_pct,796.2899932861328
concept_化工原料_pct,794.4084415435791
concept_化妆品概念_pct,788.2643966674805
concept_融资融券,780.3794565200806
concept_汽车拆解_pct,779.1690378189087
concept_智能电视_pct,777.4302825927734
concept_职业教育_pct,776.1827158927917
concept_军工_pct,767.1580200195312
concept_虚拟电厂_pct,758.8785400390625
concept_食品安全_pct,745.5404939651489
concept_NFT概念_pct,739.8295030593872
concept_跨境电商_pct,738.1726188659668
industry_电子元件_x_ret,737.167797088623
concept_证金持股_x_ret,737.1046295166016
concept_流感_x_ret,733.9219326972961
concept_低空经济_x_ret,733.7888054847717
concept_高压快充_pct,720.3606543540955
concept_社保重仓_pct,715.9655318260193
concept_商业航天_x_ret,711.3569011688232
concept_军工,708.5787138938904
concept_小米汽车_pct,706.5831470489502
concept_太阳能_x_ret,689.9298071861267
concept_独家药品_pct,680.1729459762573
concept_机构重仓_x_ret,671.134479880333
concept_专精特新,663.1240778267384
industry_商业百货,653.6630330085754
concept_工业母机_pct,651.6002073287964
concept_创投_pct,648.6673240661621
concept_地摊经济_pct,647.420373916626
concept_西部大开发_pct,645.9940013885498
concept_辅助生殖_pct,635.1183071136475
concept_华为昇腾_pct,630.187493801117
concept_痘病毒防治_pct,628.6521697044373
concept_体外诊断_pct,627.3425006866455
industry_通用设备_pct,623.3846073150635
concept_低价股_x_ret,623.0343194007874
concept_充电桩_pct,599.8080139160156
concept_装配建筑_pct,595.9541969299316
concept_土地流转_pct,594.6050643920898
industry_化学制药,589.0032525062561
concept_IPO受益_pct,586.5258369445801
concept_人形机器人,585.8965301513672
concept_生物疫苗_pct,582.3674492835999
concept_增强现实_pct,576.3059129714966
concept_国产软件_x_ret,574.2949898838997
concept_基金重仓_pct,569.854044675827
concept_进口博览_pct,568.1852588653564
concept_钒电池_pct,566.7968416213989
industry_专用设备_x_ret,561.4516186714172
concept_电子竞技_pct,552.6611042022705
concept_AIPC_pct,549.431360244751
concept_机器人概念,547.6234064102173
concept_车联网(车路云)_x_ret,544.7763323783875
concept_参股期货_pct,539.8150749206543
concept_2025中报预增,537.4571174383163
concept_深成500_x_ret,536.2133927345276
concept_中药概念,529.3115782737732
concept_CRO_pct,527.9654626846313
concept_工业大麻_pct,524.177818775177
concept_物联网_x_ret,513.7719843387604
industry_半导体,513.5506024360657
concept_电子身份证_pct,502.15611457824707
concept_垃圾分类_pct,497.5832505226135
industry_计算机设备_pct,493.79496717453003
concept_北交所概念_pct,493.6955394744873
concept_彩票概念_pct,488.5431842803955
concept_碳纤维_pct,484.7044048309326
concept_区块链_x_ret,482.7908149957657
concept_UWB概念_pct,481.9991865158081
industry_文化传媒_x_ret,480.50159645080566
concept_AIGC概念_pct,475.03173065185547
concept_降解塑料_pct,466.8130054473877
concept_小米概念_x_ret,457.23790550231934
concept_数据中心,448.9553084373474
concept_玻璃基板_pct,448.5064001083374
concept_大数据_x_ret,446.41204261779785
industry_电网设备_x_ret,445.72185230255127
concept_碳基材料_pct,445.36736392974854
concept_幽门螺杆菌概念_pct,438.44587802886963
concept_新能源_x_ret,431.9915976524353
concept_创业板综_pct,429.0919895172119
concept_锂电池_pct,421.9934024810791
concept_上证180_,420.06220054626465
concept_白酒_pct,419.1448812484741
concept_虚拟数字人_pct,419.0914011001587
concept_东北振兴_pct,418.1491174697876
concept_核能核电_pct,416.29470443725586
concept_光刻机(胶)_pct,412.7680826187134
concept_养老金_pct,409.4831027984619
concept_云计算,407.3906280994415
concept_区块链_pct,404.915545463562
concept_AI手机_pct,403.1168975830078
concept_动力电池回收_pct,394.6607656478882
concept_破净股_pct,394.07440185546875
concept_流感_pct,392.44964265823364
concept_深股通,392.37683272361755
concept_微盘股,389.1666171550751
concept_新材料_x_ret,388.84036111831665
concept_云计算_x_ret,387.10794174671173
concept_长江三角_x_ret,385.1714406013489
industry_汽车零部件,384.4614783525467
concept_婴童概念_pct,383.69749546051025
concept_医废处理_pct,383.2701873779297
concept_沪股通,378.36204293370247
industry_医疗器械,377.73278057575226
industry_食品饮料_x_ret,376.9928460121155
concept_燃料电池_pct,375.4404010772705
concept_蓝宝石_pct,375.26059341430664
concept_绿色电力_pct,374.8866105079651
concept_小红书概念,374.29096508026123
concept_算力概念,369.49288177490234
concept_病毒防治_x_ret,366.944860458374
concept_病毒防治_pct,365.26696014404297
concept_空气能热泵_pct,364.63466358184814
industry_通用设备_x_ret,362.3094868659973
concept_5G概念,361.21096110343933
concept_富时罗素_pct,360.23607635498047
concept_在线教育_pct,357.7959728240967
concept_生物识别_pct,354.7216696739197
concept_3D打印_pct,353.46921157836914
industry_软件开发,352.6191976070404
concept_无人驾驶_x_ret,352.20667600631714
concept_转债标的_x_ret,349.4374294281006
concept_特斯拉_x_ret,339.5720708370209
concept_养老概念_pct,336.8311004638672
concept_标准普尔,336.2430078983307
concept_大飞机_pct,336.05183696746826
concept_智能电网_x_ret,326.3039803504944
concept_乡村振兴_pct,322.30106592178345
concept_军民融合_pct,317.3403754234314
concept_节能环保_x_ret,316.75206303596497
concept_太阳能_pct,314.63469409942627
concept_创业成份_pct,311.7560558319092
concept_黄金概念,310.7577085494995
concept_存储芯片_pct,309.3245041370392
concept_特高压_pct,307.61272144317627
concept_天然气_x_ret,305.6597957611084
concept_水利建设_pct,303.8945016860962
concept_中药概念_pct,303.53329944610596
concept_创投_x_ret,302.7135999202728
concept_京津冀_pct,300.19009494781494
concept_AH股_pct,299.39359998703003
concept_物联网_pct,299.34578704833984
concept_光通信模块_pct,299.22866916656494
concept_激光雷达_pct,297.7564687728882
concept_地下管网_pct,297.37660932540894
concept_创新药,294.0244792699814
concept_贬值受益_x_ret,292.68020725250244
concept_国产软件,290.21855115890503
concept_碳化硅_pct,286.01072216033936
concept_机构重仓_pct,285.2188034057617
concept_锂电池,284.7594676017761
concept_上证380_pct,283.93431973457336
concept_多模态AI_pct,283.47950077056885
concept_数字孪生_pct,281.45399475097656
industry_电池,281.310245513916
concept_商业航天_pct,280.4854211807251
concept_充电桩_x_ret,279.7559003829956
concept_天然气_pct,277.6192216873169
concept_百度概念,276.46149921417236
concept_预制菜概念,273.70489597320557
concept_超清视频_pct,270.8536911010742
concept_小金属概念,269.102961063385
concept_网红经济_x_ret,263.71403980255127
concept_光刻机(胶),260.4282760620117
concept_深圳特区_x_ret,257.3366684913635
concept_中字头,253.41442322731018
concept_核污染防治_pct,253.1603021621704
concept_固态电池,252.91460037231445
concept_跨境支付,252.4556074142456
concept_苹果概念_x_ret,251.7856788635254
concept_电商概念_pct,248.1643991470337
industry_互联网服务,247.79769825935364
concept_汽车热管理_pct,247.7450065612793
concept_新型工业化_pct,247.46259307861328
concept_成渝特区_pct,246.1416425704956
concept_西部大开发,244.71570920944214
concept_氢能源_x_ret,242.81112051010132
concept_养老金_x_ret,241.51737880706787
industry_医疗器械_x_ret,240.0311935544014
concept_MSCI中国,237.75585985183716
concept_军民融合,236.25170004367828
industry_互联网服务_x_ret,227.9337010383606
concept_数字货币,226.4545829296112
concept_碳交易_x_ret,224.40840768814087
concept_数据要素_pct,222.6792232990265
industry_环保行业_x_ret,221.26204824447632
concept_元宇宙概念,220.2606906890869
concept_内贸流通_pct,219.39960098266602
concept_减速器,218.91986989974976
concept_抖音概念(字节概念),218.754478931427
concept_虚拟机器人_pct,218.3262481689453
concept_核能核电_x_ret,218.32431936264038
concept_智能穿戴_x_ret,207.15379810333252
concept_HS300_,206.60222864151
concept_医疗器械概念_pct,206.22601079940796
concept_液冷概念,205.77240085601807
concept_大数据_pct,204.74475193023682
concept_跨境电商_x_ret,204.69210958480835
industry_通信设备,203.08993864059448
concept_DeepSeek概念,199.61404013633728
concept_百元股,199.43917989730835
concept_无人机_x_ret,196.3028802871704
concept_智慧城市_x_ret,196.1917018890381
concept_大数据,195.34077072143555
concept_融资融券_pct,194.1504020690918
industry_化学制品_x_ret,192.4999704360962
concept_半导体概念,190.90838098526
concept_谷子经济,190.5140790939331
concept_内贸流通,190.22129154205322
concept_数字经济_x_ret,189.41770911216736
concept_QFII重仓,189.35685968399048
concept_移动支付_pct,188.68808889389038
concept_中特估,183.43370246887207
concept_氢能源_pct,179.1412992477417
concept_专精特新_pct,174.1753978729248
concept_Chiplet概念_pct,173.998309135437
concept_QFII重仓_pct,173.0841875076294
industry_消费电子,172.35187005996704
concept_雄安新区_pct,171.61359786987305
industry_通用设备,170.97522830963135
concept_虚拟现实_x_ret,168.43330037593842
concept_荣耀概念_pct,167.09549617767334
concept_QFII重仓_x_ret,166.74277067184448
concept_煤化工,163.08087873458862
concept_网络游戏,162.0985598564148
concept_AI眼镜,159.81471920013428
concept_基金重仓,159.71269035339355
concept_稀缺资源,158.44386959075928
concept_石墨烯_pct,156.49429988861084
concept_工业互联_x_ret,154.29741048812866
concept_2025中报预减,152.2656693458557
concept_参股银行_x_ret,151.75467038154602
concept_标准普尔_pct,151.16909980773926
industry_电子元件,149.96714878082275
concept_英伟达概念_pct,149.46559524536133
concept_富时罗素,148.04032063484192
concept_长江三角_pct,146.1269989013672
concept_医疗器械概念,145.88583040237427
concept_数据要素_x_ret,145.64655828475952
concept_创投,144.79162168502808
concept_5G概念_pct,143.22784566879272
concept_鸿蒙概念,141.5572509765625
concept_新型城镇化_x_ret,136.58125615119934
concept_跨境电商,136.06365871429443
concept_2025中报扭亏,134.76948070526123
concept_鸿蒙概念_x_ret,132.302001953125
concept_乡村振兴_x_ret,130.82458925247192
concept_稀土永磁,130.46659755706787
concept_低空经济,128.3769793510437
industry_光学光电子,125.62940883636475
concept_AH股_x_ret,122.90897274017334
concept_婴童概念_x_ret,122.2107605934143
concept_移动支付,121.17375040054321
concept_电商概念,120.82953071594238
concept_数据中心_x_ret,120.68991041183472
concept_人工智能_pct,119.51519870758057
concept_一带一路,116.56738901138306
concept_转债标的,116.4413206577301
concept_汽车热管理,116.4065203666687
concept_云计算_pct,114.90069770812988
concept_中证500,114.6313705444336
concept_深成500,113.80477917194366
concept_鸿蒙概念_pct,113.3554801940918
industry_生物制品,112.9507188796997
concept_参股新三板_pct,112.42580127716064
concept_阿里概念_x_ret,111.0334701538086
concept_中字头_x_ret,110.97592949867249
concept_数据中心_pct,110.78120231628418
concept_核能核电,108.4604249894619
concept_网红经济,107.16593933105469
concept_虚拟现实,106.3116090297699
concept_无人驾驶_pct,105.71029853820801
industry_电网设备,103.92157220840454
concept_在线教育,102.83172726631165
concept_PCB,97.70424032211304
concept_算力概念_x_ret,97.33521032333374
concept_NFT概念,96.52506113052368
concept_区块链,96.40030813217163
concept_多模态AI,95.70007944107056
concept_雄安新区_x_ret,95.08679103851318
