feature_name,importance,feature_index,importance_rank,importance_percent,cumulative_percent
step_24_个股_涨跌幅,153,451,13,0.6398,11.3876
step_17_个股_涨跌幅,150,318,14,0.6273,12.0149
step_27_个股_振幅,146,509,15,0.6106,12.6255
step_20_个股_涨跌幅,141,375,16,0.5897,13.2152
step_24_个股_振幅,140,454,17,0.5855,13.8007
step_12_个股_涨跌幅,138,232,18,0.5771,14.3778
step_05_个股_涨跌幅,133,101,19,0.5562,14.934
step_21_个股_涨跌幅,131,393,20,0.5478,15.4818
step_25_个股_涨跌幅,130,469,21,0.5437,16.0255
step_23_个股_振幅,130,435,22,0.5437,16.5692
step_25_个股_振幅,128,471,23,0.5353,17.1045
step_00_个股_涨跌幅,127,3,24,0.5311,17.6356
step_19_个股_涨跌幅,127,358,25,0.5311,18.1667
step_28_个股_成交额,126,528,26,0.5269,18.6936
step_22_个股_涨跌幅,126,412,27,0.5269,19.2205
step_25_个股_RSI,124,473,28,0.5186,19.7391
step_28_个股_换手率,123,529,29,0.5144,20.2535
step_09_个股_涨跌幅,122,175,30,0.5102,20.7637
step_24_个股_RSI,121,456,31,0.506,21.2697
step_27_个股_RSI,120,510,32,0.5018,21.7715
step_18_个股_涨跌幅,119,338,33,0.4977,22.2692
step_29_个股_换手率,119,552,34,0.4977,22.7669
step_03_个股_涨跌幅,118,60,35,0.4935,23.2604
step_13_个股_涨跌幅,117,247,36,0.4893,23.7497
step_20_个股_振幅,116,377,37,0.4851,24.2348
step_02_个股_振幅,115,46,38,0.4809,24.7157
step_00_个股_RSI,115,8,39,0.4809,25.1966
step_06_个股_涨跌幅,114,124,40,0.4767,25.6733
step_21_个股_振幅,114,396,41,0.4767,26.15
step_02_个股_涨跌幅,113,43,42,0.4726,26.6226
step_08_个股_振幅,112,160,43,0.4684,27.091
step_27_个股_成交额,111,507,44,0.4642,27.5552
step_04_个股_涨跌幅,110,82,45,0.46,28.0152
step_15_个股_涨跌幅,109,280,46,0.4558,28.471
RSI_收盘价,109,577,47,0.4558,28.9268
step_10_个股_涨跌幅,108,194,48,0.4517,29.3785
RSI_最高价,108,583,49,0.4517,29.8302
step_01_个股_涨跌幅,108,22,50,0.4517,30.2819
step_23_个股_RSI,107,436,51,0.4475,30.7294
step_11_个股_涨跌幅,107,213,52,0.4475,31.1769
step_01_个股_振幅,107,25,53,0.4475,31.6244
step_08_个股_涨跌幅,106,158,54,0.4433,32.0677
step_10_个股_振幅,104,196,55,0.4349,32.5026
step_29_个股_成交量,104,549,56,0.4349,32.9375
step_13_个股_振幅,104,250,57,0.4349,33.3724
step_14_个股_涨跌幅,102,264,58,0.4266,33.799
step_26_个股_RSI,101,491,59,0.4224,34.2214
step_15_个股_振幅,100,283,60,0.4182,34.6396
RSI_开盘价,96,571,61,0.4015,35.0411
step_07_个股_涨跌幅,96,140,62,0.4015,35.4426
step_27_个股_换手率,96,508,63,0.4015,35.8441
step_07_个股_振幅,95,143,64,0.3973,36.2414
step_07_个股_RSI,93,145,65,0.3889,36.6303
step_00_个股_振幅,92,6,66,0.3847,37.015
step_03_个股_振幅,92,63,67,0.3847,37.3997
step_29_个股_MACD,92,556,68,0.3847,37.7844
step_16_个股_振幅,92,302,69,0.3847,38.1691
step_11_个股_振幅,91,216,70,0.3806,38.5497
step_19_个股_换手率,91,359,71,0.3806,38.9303
step_17_个股_振幅,89,321,72,0.3722,39.3025
step_20_个股_RSI,88,379,73,0.368,39.6705
Volatility_最高价,88,584,74,0.368,40.0385
step_14_个股_振幅,88,267,75,0.368,40.4065
step_21_个股_RSI,87,398,76,0.3638,40.7703
step_12_个股_振幅,85,235,77,0.3555,41.1258
step_04_个股_振幅,85,85,78,0.3555,41.4813
step_08_个股_RSI,85,162,79,0.3555,41.8368
step_06_个股_振幅,83,127,80,0.3471,42.1839
Volatility_收盘价,83,578,81,0.3471,42.531
step_25_个股_换手率,83,470,82,0.3471,42.8781
step_13_个股_RSI,82,251,83,0.3429,43.221
step_10_个股_RSI,82,198,84,0.3429,43.5639
step_11_个股_成交额,81,214,85,0.3387,43.9026
step_18_个股_振幅,80,341,86,0.3346,44.2372
step_14_个股_RSI,80,268,87,0.3346,44.5718
step_05_个股_振幅,80,104,88,0.3346,44.9064
step_09_个股_RSI,79,179,89,0.3304,45.2368
step_08_个股_换手率,78,159,90,0.3262,45.563
step_11_个股_RSI,77,218,91,0.322,45.885
step_16_个股_RSI,75,304,92,0.3137,46.1987
step_19_个股_振幅,75,360,93,0.3137,46.5124
step_28_个股_成交量,74,526,94,0.3095,46.8219
step_22_个股_振幅,74,415,95,0.3095,47.1314
MA20_开盘价,73,570,96,0.3053,47.4367
step_17_个股_RSI,73,323,97,0.3053,47.742
step_14_个股_换手率,73,266,98,0.3053,48.0473
step_06_个股_RSI,72,128,99,0.3011,48.3484
step_05_个股_RSI,72,106,100,0.3011,48.6495
MA20_最高价,72,582,101,0.3011,48.9506
step_11_个股_换手率,72,215,102,0.3011,49.2517
step_09_个股_成交额,71,176,103,0.2969,49.5486
step_10_个股_换手率,71,195,104,0.2969,49.8455
step_26_个股_成交额,71,487,105,0.2969,50.1424
step_00_个股_MACD_signal,70,9,106,0.2927,50.4351
step_15_个股_RSI,70,285,107,0.2927,50.7278
step_09_个股_振幅,70,178,108,0.2927,51.0205
step_12_个股_换手率,70,234,109,0.2927,51.3132
step_03_个股_RSI,69,65,110,0.2886,51.6018
step_20_个股_成交额,69,376,111,0.2886,51.8904
step_26_个股_换手率,69,488,112,0.2886,52.179
step_03_个股_换手率,68,62,113,0.2844,52.4634
step_15_个股_成交额,67,281,114,0.2802,52.7436
MA10_开盘价,66,569,115,0.276,53.0196
step_26_个股_成交量,65,485,116,0.2718,53.2914
step_01_个股_换手率,65,24,117,0.2718,53.5632
step_02_个股_RSI,64,47,118,0.2676,53.8308
