交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-11-06,78.0,85.1,92.2,78.0,338359.0,2808780002.0,29.71,78.07,37.31,74.09
2019-11-07,90.0,91.5,92.88,85.64,131575.0,1176558262.0,8.51,7.52,6.4,28.81
2019-11-08,90.15,100.0,103.88,88.12,115529.0,1111870032.0,17.22,9.29,8.5,25.3
2019-11-11,100.5,98.01,102.88,95.6,82219.0,812063182.0,7.28,-1.99,-1.99,18.0
2019-11-12,96.89,94.11,99.85,88.88,107872.0,1018121357.0,11.19,-3.98,-3.9,23.62
2019-11-13,93.2,97.0,98.99,90.6,59784.0,569411216.0,8.92,3.07,2.89,13.09
2019-11-14,96.19,94.6,98.2,94.15,45545.0,437315156.0,4.18,-2.47,-2.4,9.97
2019-11-15,94.0,99.35,102.68,93.03,59397.0,582634107.0,10.2,5.02,4.75,13.01
2019-11-18,99.21,93.93,101.47,92.0,65394.0,629699536.0,9.53,-5.46,-5.42,14.32
2019-11-19,93.93,95.1,96.4,92.5,36308.0,343828088.0,4.15,1.25,1.17,7.95
2019-11-20,94.5,95.1,98.88,94.12,38308.0,370476252.0,5.01,0.0,0.0,8.39
2019-11-21,94.15,93.05,97.37,91.88,32177.0,304534640.0,5.77,-2.16,-2.05,7.05
2019-11-22,92.18,86.66,93.5,86.6,48133.0,431093596.0,7.42,-6.87,-6.39,10.54
2019-11-25,86.06,85.85,86.66,83.12,28935.0,246525926.0,4.08,-0.93,-0.81,6.34
2019-11-26,86.0,86.03,87.05,84.19,19979.0,171304654.0,3.33,0.21,0.18,4.37
2019-11-27,86.2,82.47,86.53,80.8,43034.0,357622330.0,6.66,-4.14,-3.56,9.42
2019-11-28,82.03,83.37,84.47,82.02,17936.0,149840942.0,2.97,1.09,0.9,3.93
2019-11-29,83.37,80.28,83.7,79.0,31465.0,253782593.0,5.64,-3.71,-3.09,6.89
2019-12-02,80.0,79.0,81.99,78.08,31226.0,248600440.0,4.87,-1.59,-1.28,6.84
2019-12-03,79.21,80.01,80.78,78.56,24149.0,192070554.0,2.81,1.28,1.01,5.29
2019-12-04,79.18,81.2,83.47,79.0,22589.0,184498196.0,5.59,1.49,1.19,4.95
2019-12-05,81.94,80.18,82.26,79.16,23998.0,192981890.0,3.82,-1.26,-1.02,5.26
2019-12-06,79.5,79.6,81.3,79.5,13417.0,107508953.0,2.24,-0.72,-0.58,2.94
2019-12-09,79.6,82.2,82.22,79.38,18008.0,145852979.0,3.57,3.27,2.6,3.94
2019-12-10,82.3,83.7,86.94,80.85,42160.0,356438528.0,7.41,1.82,1.5,9.23
2019-12-11,82.9,82.0,84.79,81.79,16946.0,140317213.0,3.58,-2.03,-1.7,3.71
2019-12-12,82.0,82.78,84.19,82.0,18956.0,157994504.0,2.67,0.95,0.78,4.15
2019-12-13,83.0,83.19,84.01,82.49,12967.0,107908529.0,1.84,0.5,0.41,2.84
2019-12-16,83.37,83.56,83.68,81.39,18837.0,155396104.0,2.75,0.44,0.37,4.12
2019-12-17,83.5,84.48,86.82,83.12,24801.0,211372732.0,4.43,1.1,0.92,5.43
2019-12-18,84.17,85.7,87.05,84.17,24536.0,211037734.0,3.41,1.44,1.22,5.37
2019-12-19,85.8,85.71,88.2,85.19,17029.0,147554991.0,3.51,0.01,0.01,3.73
2019-12-20,85.08,83.82,86.66,83.82,12860.0,108711380.0,3.31,-2.21,-1.89,2.82
2019-12-23,83.31,78.78,83.82,78.78,26656.0,214862642.0,6.01,-6.01,-5.04,5.84
2019-12-24,78.96,80.2,80.44,78.88,16736.0,133361648.0,1.98,1.8,1.42,3.66
2019-12-25,80.47,79.44,81.5,79.3,14027.0,112352184.0,2.74,-0.95,-0.76,3.07
2019-12-26,78.82,83.39,84.0,78.82,22275.0,183453994.0,6.52,4.97,3.95,4.88
2019-12-27,83.75,81.0,84.4,80.78,14138.0,116426007.0,4.34,-2.87,-2.39,3.1
2019-12-30,80.12,83.2,83.48,80.01,14305.0,117034582.0,4.28,2.72,2.2,3.13
2019-12-31,83.49,83.4,83.88,81.2,16694.0,137765016.0,3.22,0.24,0.2,3.66
2020-01-02,83.9,85.03,86.55,83.56,24884.0,212129293.0,3.59,1.95,1.63,5.45
2020-01-03,86.28,83.36,86.48,82.78,21846.0,183310706.0,4.35,-1.96,-1.67,4.78
2020-01-06,82.4,84.0,84.5,81.7,19401.0,160605770.0,3.36,0.77,0.64,4.25
2020-01-07,83.9,84.27,84.45,82.88,21691.0,181288772.0,1.87,0.32,0.27,4.75
2020-01-08,83.0,82.22,83.47,81.0,18328.0,150931989.0,2.93,-2.43,-2.05,4.01
2020-01-09,82.4,84.84,85.6,82.4,24384.0,205441838.0,3.89,3.19,2.62,5.34
2020-01-10,84.55,83.64,85.5,83.0,19556.0,164025503.0,2.95,-1.41,-1.2,4.28
2020-01-13,83.0,82.16,83.01,80.6,32673.0,266977498.0,2.88,-1.77,-1.48,7.15
2020-01-14,82.4,83.79,84.8,81.59,28142.0,233207794.0,3.91,1.98,1.63,6.16
2020-01-15,83.25,83.05,83.9,82.0,16670.0,138016880.0,2.27,-0.88,-0.74,3.65
2020-01-16,83.14,89.96,91.45,82.66,61044.0,538021785.0,10.58,8.32,6.91,13.37
2020-01-17,91.0,91.69,94.83,90.28,53157.0,489722800.0,5.06,1.92,1.73,11.64
2020-01-20,90.8,92.4,92.78,89.18,44089.0,403044928.0,3.93,0.77,0.71,9.65
2020-01-21,92.4,89.4,94.0,88.6,34998.0,317739960.0,5.84,-3.25,-3.0,7.66
2020-01-22,88.4,89.12,89.69,86.5,29673.0,260717843.0,3.57,-0.31,-0.28,6.5
2020-01-23,87.7,85.0,88.98,84.0,36669.0,314924880.0,5.59,-4.62,-4.12,8.03
2020-02-03,72.01,77.04,79.87,72.0,42322.0,321078464.0,9.26,-9.36,-7.96,9.27
2020-02-04,78.0,81.6,82.35,77.0,24331.0,195850409.0,6.94,5.92,4.56,5.33
2020-02-05,81.33,82.86,84.47,80.8,32949.0,270040540.0,4.5,1.54,1.26,7.22
2020-02-06,82.0,83.08,83.7,80.98,43222.0,355434916.0,3.28,0.27,0.22,9.46
2020-02-07,82.5,81.77,84.29,79.88,33616.0,275217338.0,5.31,-1.58,-1.31,7.36
2020-02-10,81.0,83.4,84.39,79.68,31985.0,264058159.0,5.76,1.99,1.63,7.0
2020-02-11,84.06,81.1,84.06,80.2,21415.0,174371675.0,4.63,-2.76,-2.3,4.69
2020-02-12,81.1,82.1,82.99,80.88,20634.0,168920468.0,2.6,1.23,1.0,4.52
2020-02-13,82.08,86.75,87.1,81.5,46161.0,391557988.0,6.82,5.66,4.65,10.11
2020-02-14,87.8,84.7,88.88,83.8,33376.0,286533536.0,5.86,-2.36,-2.05,7.31
2020-02-17,84.76,86.54,86.9,84.02,23147.0,199199654.0,3.4,2.17,1.84,5.07
2020-02-18,86.59,85.65,87.49,84.2,23888.0,204739530.0,3.8,-1.03,-0.89,5.23
2020-02-19,86.5,94.1,98.39,86.4,67350.0,625818436.0,14.0,9.87,8.45,14.75
2020-02-20,93.25,92.33,95.84,91.2,40363.0,378126799.0,4.93,-1.88,-1.77,8.84
2020-02-21,92.33,90.12,92.33,89.51,33263.0,300665832.0,3.05,-2.39,-2.21,7.28
2020-02-24,90.0,89.02,90.0,87.0,31744.0,280283422.0,3.33,-1.22,-1.1,6.95
2020-02-25,87.0,89.25,89.96,86.53,29222.0,257740331.0,3.85,0.26,0.23,6.4
2020-02-26,87.68,85.01,88.28,85.0,28344.0,244711572.0,3.68,-4.75,-4.24,6.21
2020-02-27,85.28,87.9,88.1,84.86,22507.0,195245060.0,3.81,3.4,2.89,4.93
2020-02-28,85.51,86.4,89.88,85.05,32624.0,285402048.0,5.49,-1.71,-1.5,7.14
2020-03-02,86.7,89.6,91.95,86.7,25352.0,227860217.0,6.08,3.7,3.2,5.55
2020-03-03,90.44,91.46,91.6,89.35,22465.0,203661102.0,2.51,2.08,1.86,4.92
2020-03-04,90.97,90.99,91.96,89.8,18602.0,168849105.0,2.36,-0.51,-0.47,4.07
2020-03-05,91.36,93.0,96.36,90.55,33142.0,310569104.0,6.39,2.21,2.01,7.26
2020-03-06,91.93,88.8,91.93,87.89,26032.0,233500040.0,4.34,-4.52,-4.2,5.7
2020-03-09,86.83,85.12,89.1,85.01,28489.0,247388151.0,4.61,-4.14,-3.68,6.24
2020-03-10,83.05,86.09,86.57,82.08,22936.0,193815061.0,5.27,1.14,0.97,5.02
2020-03-11,86.09,85.95,88.19,85.52,13996.0,121297158.0,3.1,-0.16,-0.14,3.06
2020-03-12,84.52,83.28,84.6,82.37,15510.0,129622983.0,2.59,-3.11,-2.67,3.4
2020-03-13,78.0,84.58,85.05,77.0,16016.0,130390329.0,9.67,1.56,1.3,3.51
2020-03-16,84.95,79.0,85.94,78.24,18553.0,153111001.0,9.1,-6.6,-5.58,4.06
2020-03-17,80.0,78.5,82.85,77.36,19019.0,150717969.0,6.95,-0.63,-0.5,4.16
2020-03-18,79.8,76.97,80.59,76.8,14240.0,112570913.0,4.83,-1.95,-1.53,3.12
2020-03-19,76.6,77.05,77.79,75.14,15176.0,116075954.0,3.44,0.1,0.08,3.32
2020-03-20,78.21,80.01,80.5,78.21,14794.0,118002003.0,2.97,3.84,2.96,3.24
2020-03-23,77.88,78.92,79.85,77.02,15272.0,119826615.0,3.54,-1.36,-1.09,3.34
2020-03-24,80.3,79.75,80.99,77.11,12159.0,96220515.0,4.92,1.05,0.83,2.66
2020-03-25,81.35,81.28,81.98,80.69,8751.0,71151933.0,1.62,1.92,1.53,1.92
2020-03-26,80.77,79.9,81.6,79.68,7384.0,59578129.0,2.36,-1.7,-1.38,1.62
2020-03-27,80.92,78.85,81.0,78.31,8897.0,70684003.0,3.37,-1.31,-1.05,1.95
2020-03-30,77.0,77.24,77.78,75.88,11059.0,84679036.0,2.41,-2.04,-1.61,2.42
2020-03-31,78.0,76.34,78.38,76.1,6627.0,51059738.0,2.95,-1.17,-0.9,1.45
2020-04-01,75.98,76.3,77.37,75.6,5950.0,45536988.0,2.32,-0.05,-0.04,1.3
2020-04-02,75.99,78.28,78.6,75.7,6606.0,50941531.0,3.8,2.6,1.98,1.45
2020-04-03,78.1,77.96,79.82,77.71,7226.0,56787429.0,2.7,-0.41,-0.32,1.58
2020-04-07,79.5,79.49,79.77,78.69,7668.0,60810796.0,1.39,1.96,1.53,1.68
2020-04-08,79.04,81.0,81.02,78.9,7260.0,58159225.0,2.67,1.9,1.51,1.59
2020-04-09,81.3,81.2,82.22,80.6,8341.0,67945434.0,2.0,0.25,0.2,1.83
2020-04-10,80.55,80.09,81.2,79.5,9949.0,79953185.0,2.09,-1.37,-1.11,2.18
2020-04-13,80.0,80.26,81.57,78.06,9315.0,74169341.0,4.38,0.21,0.17,2.04
2020-04-14,80.65,83.04,83.6,80.46,10372.0,85551354.0,3.91,3.46,2.78,2.27
2020-04-15,82.8,81.28,84.14,81.04,12512.0,102961163.0,3.73,-2.12,-1.76,2.74
2020-04-16,80.3,80.45,81.74,80.3,8495.0,68760218.0,1.77,-1.02,-0.83,1.86
2020-04-17,80.9,83.3,83.8,80.9,16573.0,137055802.0,3.6,3.54,2.85,3.63
2020-04-20,83.0,88.2,88.3,82.71,18427.0,159590432.0,6.71,5.88,4.9,4.04
2020-04-21,87.3,87.5,88.2,85.15,12635.0,109717464.0,3.46,-0.79,-0.7,2.77
2020-04-22,86.9,90.3,92.38,86.8,23195.0,209738813.0,6.38,3.2,2.8,5.08
2020-04-23,91.0,90.8,92.28,89.7,12220.0,111436559.0,2.86,0.55,0.5,2.68
2020-04-24,91.0,91.55,91.58,89.0,12280.0,111040248.0,2.84,0.83,0.75,2.69
2020-04-27,91.4,91.03,94.38,90.11,11154.0,102554897.0,4.66,-0.57,-0.52,2.44
2020-04-28,91.1,91.6,91.9,85.28,14718.0,132011150.0,7.27,0.63,0.57,3.22
2020-04-29,92.58,87.96,92.88,87.96,12915.0,116597000.0,5.37,-3.97,-3.64,2.83
2020-04-30,87.55,94.86,94.86,87.55,23469.0,215500737.0,8.31,7.84,6.9,5.14
2020-05-06,94.55,96.63,96.88,91.01,27296.0,254696102.0,6.19,1.87,1.77,5.68
2020-05-07,95.58,94.0,96.01,93.8,15635.0,148090384.0,2.29,-2.72,-2.63,3.25
2020-05-08,94.05,97.56,98.58,94.0,16789.0,162399289.0,4.87,3.79,3.56,3.49
2020-05-11,97.99,101.5,104.7,97.11,25280.0,257604737.0,7.78,4.04,3.94,5.26
2020-05-12,101.01,109.04,109.23,100.03,29143.0,307981832.0,9.06,7.43,7.54,6.06
2020-05-13,108.0,108.25,111.51,106.95,20909.0,226427353.0,4.18,-0.72,-0.79,4.35
2020-05-14,107.21,112.0,112.88,106.02,20270.0,222035267.0,6.34,3.46,3.75,4.22
2020-05-15,111.01,106.3,113.0,104.5,33979.0,363692206.0,7.59,-5.09,-5.7,7.07
2020-05-18,105.22,104.26,108.18,103.8,23073.0,243784580.0,4.12,-1.92,-2.04,4.8
2020-05-19,106.0,113.83,115.8,103.99,33403.0,368228224.0,11.33,9.18,9.57,6.95
2020-05-20,112.0,104.8,115.5,101.5,38278.0,412492624.0,12.3,-7.93,-9.03,7.96
2020-05-21,104.0,101.65,107.1,100.65,22474.0,233026004.0,6.15,-3.01,-3.15,4.67
2020-05-22,102.95,100.0,103.96,99.67,21955.0,222575157.0,4.22,-1.62,-1.65,4.57
2020-05-25,101.0,104.0,105.0,99.13,21681.0,223751933.0,5.87,4.0,4.0,4.51
2020-05-26,104.72,110.0,111.11,104.36,20605.0,223014643.0,6.49,5.77,6.0,4.29
2020-05-27,109.66,109.0,111.87,107.57,13238.0,145068776.0,3.91,-0.91,-1.0,2.75
2020-05-28,109.87,113.62,115.78,108.25,20819.0,233863910.0,6.91,4.24,4.62,4.33
2020-05-29,113.65,112.76,114.79,111.18,14690.0,166009239.0,3.18,-0.76,-0.86,3.06
2020-06-01,113.79,113.61,118.48,112.8,19043.0,219244009.0,5.04,0.75,0.85,3.96
2020-06-02,113.61,110.0,113.97,108.45,23017.0,254006437.0,4.86,-3.18,-3.61,4.79
2020-06-03,109.75,112.11,114.38,108.96,15981.0,179182215.0,4.93,1.92,2.11,3.32
2020-06-04,113.0,119.45,121.8,110.22,23742.0,275707325.0,10.33,6.55,7.34,4.94
2020-06-05,118.45,124.5,127.5,118.45,21477.0,265010415.0,7.58,4.23,5.05,4.47
2020-06-08,124.93,123.25,126.5,119.49,20957.0,256646325.0,5.63,-1.0,-1.25,4.36
2020-06-09,122.98,130.86,131.0,121.17,19749.0,249901852.0,7.98,6.17,7.61,4.11
2020-06-10,131.52,126.44,134.47,125.1,27554.0,353000056.0,7.16,-3.38,-4.42,5.73
2020-06-11,127.7,127.3,129.88,124.85,14221.0,181597323.0,3.98,0.68,0.86,2.96
2020-06-12,125.0,127.42,130.0,124.0,15041.0,191363051.0,4.71,0.09,0.12,3.13
2020-06-15,128.0,130.0,132.38,125.12,15232.0,197023036.0,5.7,2.02,2.58,3.17
2020-06-16,129.97,138.6,139.37,129.0,20936.0,281921008.0,7.98,6.62,8.6,4.35
2020-06-17,138.77,136.6,141.99,135.0,18390.0,254509926.0,5.04,-1.44,-2.0,3.83
2020-06-18,136.2,130.77,137.86,129.58,24409.0,322991229.0,6.06,-4.27,-5.83,5.08
2020-06-19,131.66,132.2,136.2,130.3,17820.0,238732870.0,4.51,1.09,1.43,3.71
2020-06-22,133.68,133.66,139.46,132.0,18763.0,253873812.0,5.64,1.1,1.46,3.9
2020-06-23,133.01,139.57,139.88,132.0,19039.0,261073057.0,5.9,4.42,5.91,3.96
