交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-08-11,80.01,96.0,128.8,80.01,134674.0,1252246319.0,108.42,113.33,51.0,82.84
2023-08-14,94.67,84.45,98.18,82.7,98522.0,893691604.0,16.13,-12.03,-11.55,60.6
2023-08-15,78.82,75.17,83.0,75.0,89728.0,702037328.0,9.47,-10.99,-9.28,55.19
2023-08-16,70.17,71.59,73.99,68.8,68552.0,487262006.0,6.9,-4.76,-3.58,42.17
2023-08-17,70.3,75.63,77.08,65.75,89781.0,633931164.0,15.83,5.64,4.04,55.22
2023-08-18,74.99,82.92,89.9,74.18,104725.0,845776216.0,20.79,9.64,7.29,64.41
2023-08-21,78.0,78.76,84.18,76.01,80155.0,638513717.0,9.85,-5.02,-4.16,49.3
2023-08-22,76.0,68.5,76.03,68.26,74659.0,540729082.0,9.87,-13.03,-10.26,45.92
2023-08-23,65.75,82.2,82.2,65.74,104202.0,816760015.0,24.03,20.0,13.7,64.09
2023-08-24,79.03,84.73,95.36,70.0,120923.0,960211942.0,30.85,3.08,2.53,74.38
2023-08-25,78.0,78.7,93.0,76.0,99088.0,837303861.0,20.06,-7.12,-6.03,60.95
2023-08-28,81.0,87.23,89.4,77.36,95373.0,798101658.0,15.3,10.84,8.53,58.66
2023-08-29,83.0,87.58,91.5,81.5,88906.0,765982888.0,11.46,0.4,0.35,54.68
2023-08-30,84.6,81.0,86.14,81.0,67365.0,560399340.0,5.87,-7.51,-6.58,41.44
2023-08-31,78.99,75.66,78.99,75.3,53366.0,410967052.0,4.56,-6.59,-5.34,32.82
2023-09-01,74.01,72.05,75.57,71.7,42344.0,309440705.0,5.11,-4.77,-3.61,26.05
2023-09-04,72.77,73.28,75.96,72.1,40174.0,297374515.0,5.36,1.71,1.23,24.71
2023-09-05,72.78,72.56,74.2,70.36,39611.0,285263652.0,5.24,-0.98,-0.72,24.36
2023-09-06,71.01,71.19,71.68,68.58,35985.0,252746410.0,4.27,-1.89,-1.37,22.13
2023-09-07,70.84,67.7,72.83,67.7,33881.0,239085850.0,7.21,-4.9,-3.49,20.84
2023-09-08,67.0,68.87,69.68,66.16,25391.0,173869207.0,5.2,1.73,1.17,15.62
2023-09-11,68.4,68.19,68.8,65.82,23254.0,156221741.0,4.33,-0.99,-0.68,14.3
2023-09-12,68.0,66.94,69.69,66.66,21129.0,143507410.0,4.44,-1.83,-1.25,13.0
2023-09-13,66.94,70.18,70.6,66.94,40820.0,280911592.0,5.47,4.84,3.24,25.11
2023-09-14,69.08,66.47,69.5,66.46,29860.0,202888132.0,4.33,-5.29,-3.71,18.37
