交易日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,前收盘价,开盘涨跌幅
2010-06-01,zs399006,986.02,973.23,994.79,948.12,1356285.0,4924176896.0,0.0,0.0,0.0,0.03,,
2010-06-02,zs399006,967.61,997.12,997.12,952.61,1074627.0,4001206272.0,4.57,2.45,23.89,0.02,973.23,-0.58
2010-06-03,zs399006,1002.35,998.39,1026.7,997.78,1616805.0,6240835584.0,2.9,0.13,1.27,0.03,997.12,0.52
2010-06-04,zs399006,989.68,1027.68,1027.68,986.5,1500295.0,5269440512.0,4.12,2.93,29.29,0.03,998.39,-0.87
2010-06-07,zs399006,1005.03,1069.47,1075.22,1001.7,2655275.0,9106095104.0,7.15,4.07,41.79,0.05,1027.68,-2.2
2010-06-08,zs399006,1067.32,1067.15,1075.5,1050.96,1976720.0,6621994496.0,2.29,-0.22,-2.32,0.04,1069.47,-0.2
2010-06-09,zs399006,1070.85,1077.82,1102.1,1069.43,2541568.0,8994866176.0,3.06,1.0,10.67,0.05,1067.15,0.35
2010-06-10,zs399006,1077.68,1117.48,1119.11,1076.28,2197404.0,8242731008.0,3.97,3.68,39.66,0.04,1077.82,-0.01
2010-06-11,zs399006,1122.44,1122.2,1128.23,1118.71,2224874.0,8449039360.0,0.85,0.42,4.72,0.04,1117.48,0.44
2010-06-17,zs399006,1126.13,1064.84,1129.69,1064.84,1764283.0,6757409280.0,5.78,-5.11,-57.36,0.03,1122.2,0.35
2010-06-18,zs399006,1052.07,1000.28,1053.14,993.17,1630650.0,5827721216.0,5.63,-6.06,-64.56,0.03,1064.84,-1.2
2010-06-21,zs399006,991.96,1040.8,1043.16,976.41,1574797.0,5604269568.0,6.67,4.05,40.52,0.03,1000.28,-0.83
2010-06-22,zs399006,1037.04,1034.99,1057.36,1033.65,1427162.0,5067480064.0,2.28,-0.56,-5.81,0.03,1040.8,-0.36
2010-06-23,zs399006,1026.86,1047.34,1056.35,1023.74,1257359.0,4608672256.0,3.15,1.19,12.35,0.02,1034.99,-0.79
2010-06-24,zs399006,1046.76,1050.6,1059.75,1041.54,1069132.0,3904947968.0,1.74,0.31,3.26,0.02,1047.34,-0.06
2010-06-25,zs399006,1046.21,1016.28,1046.21,999.16,1237298.0,4515664384.0,4.48,-3.27,-34.32,0.02,1050.6,-0.42
2010-06-28,zs399006,1009.22,987.83,1014.41,984.22,920673.0,3463552256.0,2.97,-2.8,-28.45,0.02,1016.28,-0.69
2010-06-29,zs399006,985.57,913.31,992.23,912.54,1497799.0,5293896704.0,8.07,-7.54,-74.52,0.03,987.83,-0.23
2010-06-30,zs399006,898.29,919.31,921.81,881.36,1223661.0,3852158464.0,4.43,0.66,6.0,0.02,913.31,-1.64
2010-07-01,zs399006,914.4,882.19,921.21,882.19,1049572.0,3663773696.0,4.24,-4.04,-37.12,0.02,919.31,-0.53
2010-07-02,zs399006,878.95,873.12,885.34,832.62,1288833.0,4212661760.0,5.98,-1.03,-9.07,0.02,882.19,-0.37
2010-07-05,zs399006,857.37,862.27,870.86,842.73,915864.0,2851736064.0,3.22,-1.24,-10.85,0.02,873.12,-1.8
2010-07-06,zs399006,859.26,893.72,898.45,857.8,1165231.0,3751055616.0,4.71,3.65,31.45,0.02,862.27,-0.35
2010-07-07,zs399006,896.53,908.55,908.55,890.34,1046162.0,3342473728.0,2.04,1.66,14.83,0.02,893.72,0.31
2010-07-08,zs399006,912.0,905.51,914.3,887.03,1098087.0,3780698880.0,3.0,-0.33,-3.04,0.02,908.55,0.38
2010-07-09,zs399006,903.5,932.15,936.53,896.89,1451460.0,4743256576.0,4.38,2.94,26.64,0.03,905.51,-0.22
2010-07-12,zs399006,931.53,930.17,941.07,924.06,1263617.0,4188147200.0,1.82,-0.21,-1.98,0.02,932.15,-0.07
2010-07-13,zs399006,924.95,931.08,936.64,906.3,1468657.0,4744135680.0,3.26,0.1,0.91,0.03,930.17,-0.56
2010-07-14,zs399006,929.75,922.36,937.93,916.07,1423586.0,4648080384.0,2.35,-0.94,-8.72,0.03,931.08,-0.14
2010-07-15,zs399006,920.05,892.56,930.55,892.56,1175880.0,3960490752.0,4.12,-3.23,-29.8,0.02,922.36,-0.25
2010-07-16,zs399006,885.07,892.3,895.06,869.02,1009312.0,3264221696.0,2.92,-0.03,-0.26,0.02,892.56,-0.84
2010-07-19,zs399006,881.66,908.05,910.18,878.07,938802.0,2992584192.0,3.6,1.77,15.75,0.02,892.3,-1.19
2010-07-20,zs399006,909.54,937.02,937.54,909.54,1365808.0,4559580672.0,3.08,3.19,28.97,0.03,908.05,0.16
2010-07-21,zs399006,940.1,941.25,959.04,938.16,1665745.0,5960653824.0,2.23,0.45,4.23,0.03,937.02,0.33
2010-07-22,zs399006,938.22,950.21,950.21,932.02,1326602.0,4356669440.0,1.93,0.95,8.96,0.03,941.25,-0.32
2010-07-23,zs399006,951.84,960.59,964.74,948.13,1721251.0,5339086336.0,1.75,1.09,10.38,0.03,950.21,0.17
2010-07-26,zs399006,962.76,966.15,966.73,954.76,1476035.0,4626044928.0,1.25,0.58,5.56,0.03,960.59,0.23
2010-07-27,zs399006,963.54,957.97,968.04,955.73,1361821.0,4574086656.0,1.27,-0.85,-8.18,0.03,966.15,-0.27
2010-07-28,zs399006,955.19,972.53,972.53,954.52,1566182.0,5187227648.0,1.88,1.52,14.56,0.03,957.97,-0.29
2010-07-29,zs399006,974.29,975.36,982.02,965.61,1794193.0,5897853440.0,1.69,0.29,2.83,0.03,972.53,0.18
2010-07-30,zs399006,971.66,968.43,971.66,955.92,1458486.0,5049473024.0,1.61,-0.71,-6.93,0.03,975.36,-0.38
2010-08-02,zs399006,968.45,994.23,994.23,968.45,1810364.0,6104407552.0,2.66,2.66,25.8,0.03,968.43,0.0
2010-08-03,zs399006,995.2,975.65,996.26,975.65,1757058.0,5951414784.0,2.07,-1.87,-18.58,0.03,994.23,0.1
2010-08-04,zs399006,971.41,978.01,978.01,955.93,1446165.0,4758297088.0,2.26,0.24,2.36,0.03,975.65,-0.43
2010-08-05,zs399006,980.27,987.35,998.1,978.33,1770399.0,6033987072.0,2.02,0.96,9.34,0.03,978.01,0.23
2010-08-06,zs399006,987.97,1011.39,1011.39,985.63,1899061.0,6225316864.0,2.61,2.43,24.04,0.04,987.35,0.06
2010-08-09,zs399006,1013.24,1032.34,1032.34,1013.24,2091995.0,6918898688.0,1.89,2.07,20.95,0.04,1011.39,0.18
2010-08-10,zs399006,1031.98,993.99,1034.33,993.99,2177071.0,7106822656.0,3.91,-3.71,-38.35,0.04,1032.34,-0.03
2010-08-11,zs399006,991.28,1004.64,1006.45,990.94,1615078.0,5180189696.0,1.56,1.07,10.65,0.03,993.99,-0.27
2010-08-12,zs399006,994.05,991.78,1007.58,987.98,1689189.0,5316055552.0,1.95,-1.28,-12.86,0.03,1004.64,-1.05
2010-08-13,zs399006,992.63,1007.21,1007.52,986.62,1471798.0,4831450112.0,2.11,1.56,15.43,0.03,991.78,0.09
2010-08-16,zs399006,1007.5,1030.22,1031.05,1005.05,1880400.0,6199923200.0,2.58,2.28,23.01,0.04,1007.21,0.03
2010-08-17,zs399006,1031.07,1033.58,1036.82,1023.08,1800777.0,6092952064.0,1.33,0.33,3.36,0.03,1030.22,0.08
2010-08-18,zs399006,1033.71,1026.72,1035.61,1018.5,1643501.0,5721278464.0,1.66,-0.66,-6.86,0.03,1033.58,0.01
2010-08-19,zs399006,1026.98,1025.53,1033.25,1021.7,1624534.0,5547406848.0,1.12,-0.12,-1.19,0.03,1026.72,0.03
2010-08-20,zs399006,1021.46,995.94,1022.45,993.56,1870224.0,6597771776.0,2.82,-2.89,-29.59,0.04,1025.53,-0.4
2010-08-23,zs399006,994.94,995.61,1001.18,991.52,1456014.0,5064150016.0,0.97,-0.03,-0.33,0.03,995.94,-0.1
2010-08-24,zs399006,993.58,1004.98,1007.76,987.22,1365051.0,4942148608.0,2.06,0.94,9.37,0.03,995.61,-0.2
2010-08-25,zs399006,1000.27,976.88,1002.33,976.55,1501342.0,5247657984.0,2.57,-2.8,-28.1,0.03,1004.98,-0.47
2010-08-26,zs399006,978.6,980.63,984.87,973.0,1288066.0,4668328960.0,1.22,0.38,3.75,0.02,976.88,0.18
2010-08-27,zs399006,978.51,999.46,1000.86,975.72,1216242.0,4490466304.0,2.56,1.92,18.83,0.02,980.63,-0.22
2010-08-30,zs399006,1002.99,1024.93,1025.15,1002.99,1645412.0,5997851136.0,2.22,2.55,25.47,0.03,999.46,0.35
2010-08-31,zs399006,1020.75,1025.57,1029.8,1015.13,1534699.0,5742617600.0,1.43,0.06,0.64,0.03,1024.93,-0.41
2010-09-01,zs399006,1025.68,995.59,1029.81,987.59,1864362.0,6805223424.0,4.12,-2.92,-29.98,0.04,1025.57,0.01
2010-09-02,zs399006,1001.6,1014.92,1018.28,996.52,1630857.0,5905102336.0,2.19,1.94,19.33,0.03,995.59,0.6
2010-09-03,zs399006,1017.64,1036.7,1045.21,1017.51,2289365.0,8448724480.0,2.73,2.15,21.78,0.04,1014.92,0.27
2010-09-06,zs399006,1039.46,1010.76,1043.24,1007.43,1813080.0,6466212352.0,3.45,-2.5,-25.94,0.03,1036.7,0.27
2010-09-07,zs399006,1010.11,1022.62,1022.62,1007.64,1284514.0,4586031104.0,1.48,1.17,11.86,0.02,1010.76,-0.06
2010-09-08,zs399006,1020.23,1026.33,1027.64,1016.84,1403818.0,4795945984.0,1.06,0.36,3.71,0.03,1022.62,-0.23
2010-09-09,zs399006,1029.11,1021.83,1040.67,1019.69,1959802.0,6404983296.0,2.04,-0.44,-4.5,0.04,1026.33,0.27
2010-09-10,zs399006,1021.87,1034.94,1037.51,1016.19,1812290.0,5743872512.0,2.09,1.28,13.11,0.03,1021.83,0.0
2010-09-13,zs399006,1034.39,1042.48,1045.39,1033.25,1667889.0,5527660544.0,1.17,0.73,7.54,0.03,1034.94,-0.05
2010-09-14,zs399006,1044.3,1031.22,1046.13,1028.77,1590231.0,5554204672.0,1.67,-1.08,-11.26,0.03,1042.48,0.17
2010-09-15,zs399006,1029.52,990.1,1030.02,987.05,1818273.0,6238212608.0,4.17,-3.99,-41.12,0.03,1031.22,-0.16
2010-09-16,zs399006,989.49,972.6,994.95,964.53,1442058.0,4843029504.0,3.07,-1.77,-17.5,0.03,990.1,-0.06
2010-09-17,zs399006,976.07,972.23,981.73,967.55,967840.0,3271601152.0,1.46,-0.04,-0.37,0.02,972.6,0.36
2010-09-20,zs399006,972.45,949.2,975.26,947.41,923658.0,3136271360.0,2.86,-2.37,-23.03,0.02,972.23,0.02
2010-09-21,zs399006,952.07,934.46,953.83,930.25,835858.0,2664430080.0,2.48,-1.55,-14.74,0.02,949.2,0.3
2010-09-27,zs399006,936.21,950.67,951.84,930.86,892936.0,2896534016.0,2.25,1.73,16.21,0.02,934.46,0.19
2010-09-28,zs399006,949.63,942.05,949.89,939.63,939433.0,2943710208.0,1.08,-0.91,-8.62,0.02,950.67,-0.11
2010-09-29,zs399006,941.27,926.76,944.17,924.41,831735.0,2805263872.0,2.1,-1.62,-15.29,0.02,942.05,-0.08
2010-09-30,zs399006,923.83,942.54,942.54,921.36,699737.0,2252413184.0,2.29,1.7,15.78,0.01,926.76,-0.32
2010-10-08,zs399006,946.47,959.86,963.18,945.62,1083960.0,3415850240.0,1.86,1.84,17.32,0.02,942.54,0.42
2010-10-11,zs399006,960.91,947.11,961.17,941.91,1446870.0,4702486528.0,2.01,-1.33,-12.75,0.03,959.86,0.11
2010-10-12,zs399006,946.63,951.79,959.98,945.01,1240192.0,3915278848.0,1.58,0.49,4.68,0.02,947.11,-0.05
2010-10-13,zs399006,951.33,962.74,962.74,940.65,1330516.0,4123690496.0,2.32,1.15,10.95,0.03,951.79,-0.05
2010-10-14,zs399006,963.29,958.49,975.91,956.86,1396405.0,4577347072.0,1.98,-0.44,-4.25,0.03,962.74,0.06
2010-10-15,zs399006,954.12,944.25,957.77,937.12,1352498.0,4343111168.0,2.15,-1.49,-14.24,0.03,958.49,-0.46
2010-10-18,zs399006,941.87,932.36,941.87,913.82,1327875.0,4243012608.0,2.97,-1.26,-11.89,0.03,944.25,-0.25
2010-10-19,zs399006,932.83,995.92,1005.59,932.32,2339086.0,7752442880.0,7.86,6.82,63.56,0.04,932.36,0.05
2010-10-20,zs399006,986.65,1004.54,1024.58,986.03,2638132.0,8597749760.0,3.87,0.87,8.62,0.05,995.92,-0.93
2010-10-21,zs399006,1001.68,991.84,1001.68,983.66,1569122.0,4853646848.0,1.79,-1.26,-12.7,0.03,1004.54,-0.28
2010-10-22,zs399006,991.14,1013.45,1023.7,991.14,1765748.0,5596426240.0,3.28,2.18,21.61,0.03,991.84,-0.07
2010-10-25,zs399006,1018.08,1039.05,1043.09,1018.08,2063689.0,6717409792.0,2.47,2.53,25.6,0.04,1013.45,0.46
2010-10-26,zs399006,1041.53,1036.01,1041.91,1020.94,1838413.0,5899693568.0,2.02,-0.29,-3.04,0.03,1039.05,0.24
2010-10-27,zs399006,1034.86,1030.59,1048.56,1028.7,1701689.0,5627187712.0,1.92,-0.52,-5.42,0.03,1036.01,-0.11
2010-10-28,zs399006,1024.7,1038.62,1038.62,1023.49,1592477.0,5363520512.0,1.47,0.78,8.03,0.03,1030.59,-0.57
2010-10-29,zs399006,1042.4,1064.52,1069.75,1042.4,2235518.0,7678784000.0,2.63,2.49,25.9,0.04,1038.62,0.36
2010-11-01,zs399006,1071.63,1107.52,1113.62,1071.63,2817899.0,9836596224.0,3.94,4.04,43.0,0.05,1064.52,0.67
2010-11-02,zs399006,1108.09,1075.15,1108.09,1074.58,2454531.0,8659221504.0,3.03,-2.92,-32.37,0.05,1107.52,0.05
2010-11-03,zs399006,1063.2,1040.62,1063.2,1040.55,1620491.0,5454222848.0,2.11,-3.21,-34.53,0.03,1075.15,-1.11
2010-11-04,zs399006,1041.42,1057.71,1057.71,1037.24,1338790.0,4549208576.0,1.97,1.64,17.09,0.03,1040.62,0.08
2010-11-05,zs399006,1067.87,1072.22,1072.22,1058.26,1397024.0,4795822080.0,1.32,1.37,14.51,0.03,1057.71,0.96
2010-11-08,zs399006,1077.5,1107.06,1107.06,1077.5,1786498.0,6235219968.0,2.76,3.25,34.84,0.03,1072.22,0.49
2010-11-09,zs399006,1110.43,1115.65,1117.52,1102.01,1900221.0,6746547712.0,1.4,0.78,8.59,0.04,1107.06,0.3
2010-11-10,zs399006,1115.74,1141.58,1147.48,1113.75,2266693.0,7916958720.0,3.02,2.32,25.93,0.04,1115.65,0.01
2010-11-11,zs399006,1137.08,1132.72,1163.7,1132.36,2297906.0,7972459520.0,2.75,-0.78,-8.86,0.04,1141.58,-0.39
2010-11-12,zs399006,1126.85,1082.24,1140.63,1080.27,2292284.0,8050112512.0,5.33,-4.46,-50.48,0.04,1132.72,-0.52
2010-11-15,zs399006,1087.81,1148.54,1148.54,1086.52,2091313.0,7721729536.0,5.73,6.13,66.3,0.04,1082.24,0.51
2010-11-16,zs399006,1154.41,1126.18,1175.31,1111.5,2894465.0,10386977792.0,5.56,-1.95,-22.36,0.05,1148.54,0.51
2010-11-17,zs399006,1115.12,1085.35,1132.86,1080.93,2076114.0,7106503680.0,4.61,-3.63,-40.83,0.04,1126.18,-0.98
2010-11-18,zs399006,1090.14,1102.84,1102.84,1077.06,1569906.0,5219806720.0,2.38,1.61,17.49,0.03,1085.35,0.44
2010-11-19,zs399006,1106.75,1153.17,1153.17,1105.59,2414228.0,8111277568.0,4.31,4.56,50.33,0.05,1102.84,0.35
2010-11-22,zs399006,1153.26,1174.94,1194.2,1151.76,3034243.0,10608553984.0,3.68,1.89,21.77,0.06,1153.17,0.01
2010-11-23,zs399006,1172.06,1183.5,1183.84,1148.81,2157363.0,7681751552.0,2.98,0.73,8.56,0.04,1174.94,-0.25
2010-11-24,zs399006,1176.42,1208.45,1208.45,1174.68,2120382.0,7594378752.0,2.85,2.11,24.95,0.04,1183.5,-0.6
2010-11-25,zs399006,1212.77,1186.36,1215.74,1177.83,2101209.0,7526842880.0,3.14,-1.83,-22.09,0.04,1208.45,0.36
2010-11-26,zs399006,1184.8,1196.02,1200.5,1179.28,1747079.0,6325633024.0,1.79,0.81,9.66,0.03,1186.36,-0.13
2010-11-29,zs399006,1195.31,1220.11,1221.74,1193.41,1964041.0,7287946240.0,2.37,2.01,24.09,0.04,1196.02,-0.06
2010-11-30,zs399006,1219.08,1181.5,1219.12,1146.97,2362348.0,8516006400.0,5.91,-3.16,-38.61,0.04,1220.11,-0.08
2010-12-01,zs399006,1176.61,1177.18,1182.57,1169.89,1194692.0,4367794176.0,1.07,-0.37,-4.32,0.02,1181.5,-0.41
2010-12-02,zs399006,1187.1,1177.84,1192.8,1177.81,1251548.0,4635977216.0,1.27,0.06,0.66,0.02,1177.18,0.84
2010-12-03,zs399006,1177.17,1157.94,1178.67,1148.09,1204867.0,4450798080.0,2.6,-1.69,-19.9,0.02,1177.84,-0.06
2010-12-06,zs399006,1157.72,1134.38,1159.3,1124.94,1133120.0,4059918336.0,2.97,-2.03,-23.56,0.02,1157.94,-0.02
2010-12-07,zs399006,1132.33,1161.69,1162.58,1123.76,924935.0,3432386560.0,3.42,2.41,27.31,0.02,1134.38,-0.18
2010-12-08,zs399006,1160.92,1160.24,1176.42,1158.1,1018373.0,3804190976.0,1.58,-0.12,-1.45,0.02,1161.69,-0.07
2010-12-09,zs399006,1158.82,1144.53,1160.91,1144.18,996302.0,3617316352.0,1.44,-1.35,-15.71,0.02,1160.24,-0.12
2010-12-10,zs399006,1139.83,1166.8,1167.68,1136.33,1029898.0,3865522176.0,2.74,1.95,22.27,0.02,1144.53,-0.41
2010-12-13,zs399006,1175.51,1209.27,1210.75,1175.51,1624762.0,6233175040.0,3.02,3.64,42.47,0.03,1166.8,0.75
2010-12-14,zs399006,1211.46,1218.52,1219.71,1204.66,1422649.0,5339625984.0,1.24,0.76,9.25,0.03,1209.27,0.18
2010-12-15,zs399006,1217.81,1211.8,1224.05,1209.29,1428834.0,5255721984.0,1.21,-0.55,-6.72,0.03,1218.52,-0.06
2010-12-16,zs399006,1209.62,1225.03,1233.62,1209.34,1475229.0,5295292928.0,2.0,1.09,13.23,0.03,1211.8,-0.18
2010-12-17,zs399006,1222.93,1232.98,1233.39,1222.93,1283842.0,4801740800.0,0.85,0.65,7.95,0.02,1225.03,-0.17
2010-12-20,zs399006,1235.67,1212.34,1239.6,1180.53,1749592.0,6788415488.0,4.79,-1.67,-20.64,0.03,1232.98,0.22
2010-12-21,zs399006,1212.09,1215.02,1222.3,1204.48,1210381.0,4491643392.0,1.47,0.22,2.68,0.02,1212.34,-0.02
2010-12-22,zs399006,1214.77,1201.65,1215.79,1199.68,1109217.0,4057622784.0,1.33,-1.1,-13.37,0.02,1215.02,-0.02
2010-12-23,zs399006,1198.74,1176.36,1200.76,1175.86,1073045.0,4106420736.0,2.07,-2.1,-25.29,0.02,1201.65,-0.24
2010-12-24,zs399006,1170.69,1144.5,1170.69,1140.13,1011828.0,3824362496.0,2.6,-2.71,-31.86,0.02,1176.36,-0.48
2010-12-27,zs399006,1145.7,1105.3,1154.53,1100.52,996825.0,3686715648.0,4.72,-3.43,-39.2,0.02,1144.5,0.1
2010-12-28,zs399006,1098.94,1091.48,1099.18,1080.4,942165.0,3226394112.0,1.7,-1.25,-13.82,0.02,1105.3,-0.58
2010-12-29,zs399006,1091.82,1113.31,1113.31,1091.82,789672.0,2849558784.0,1.97,2.0,21.83,0.01,1091.48,0.03
2010-12-30,zs399006,1113.56,1117.21,1122.41,1106.43,821867.0,3028753408.0,1.44,0.35,3.9,0.02,1113.31,0.02
2010-12-31,zs399006,1117.36,1137.66,1138.47,1117.36,841734.0,3190304000.0,1.89,1.83,20.45,0.02,1117.21,0.01
2011-01-04,zs399006,1142.17,1155.11,1155.52,1140.04,1695881.0,7403006976.0,1.36,1.53,17.45,0.03,1137.66,0.4
2011-01-05,zs399006,1153.91,1155.35,1159.12,1146.38,1683527.0,7341840384.0,1.1,0.02,0.24,0.03,1155.11,-0.1
2011-01-06,zs399006,1153.63,1134.79,1159.41,1134.09,1559129.0,6869233664.0,2.19,-1.78,-20.56,0.03,1155.35,-0.15
2011-01-07,zs399006,1132.73,1126.52,1139.78,1119.61,1974030.0,9548235776.0,1.78,-0.73,-8.27,0.04,1134.79,-0.18
2011-01-10,zs399006,1124.34,1093.77,1124.34,1089.06,1591818.0,7219412480.0,3.13,-2.91,-32.75,0.03,1126.52,-0.19
2011-01-11,zs399006,1089.99,1078.36,1089.99,1068.4,1376431.0,5853695488.0,1.97,-1.41,-15.41,0.03,1093.77,-0.35
2011-01-12,zs399006,1083.12,1089.67,1095.52,1071.09,1234470.0,5239284736.0,2.27,1.05,11.31,0.02,1078.36,0.44
2011-01-13,zs399006,1094.83,1093.86,1097.1,1089.67,1776971.0,7317823488.0,0.68,0.38,4.19,0.03,1089.67,0.47
2011-01-14,zs399006,1092.09,1067.42,1092.09,1065.75,1534370.0,6235600896.0,2.41,-2.42,-26.44,0.03,1093.86,-0.16
2011-01-17,zs399006,1066.44,1028.16,1066.99,1025.66,1701014.0,6922489344.0,3.87,-3.68,-39.26,0.03,1067.42,-0.09
2011-01-18,zs399006,1021.84,1025.72,1029.86,1014.63,1018064.0,4027368960.0,1.48,-0.24,-2.44,0.02,1028.16,-0.61
2011-01-19,zs399006,1025.93,1048.54,1048.6,1023.15,1178339.0,4748988416.0,2.48,2.22,22.82,0.02,1025.72,0.02
2011-01-20,zs399006,1047.77,1020.39,1051.52,1020.29,1442281.0,5770513920.0,2.98,-2.68,-28.15,0.03,1048.54,-0.07
2011-01-21,zs399006,1014.72,1024.51,1033.52,1013.27,1254321.0,5075485184.0,1.98,0.4,4.12,0.02,1020.39,-0.56
2011-01-24,zs399006,1024.79,994.97,1029.33,994.26,1315743.0,5500294656.0,3.42,-2.88,-29.54,0.02,1024.51,0.03
2011-01-25,zs399006,992.57,979.0,992.57,968.32,1421063.0,5456791552.0,2.44,-1.61,-15.97,0.03,994.97,-0.24
2011-01-26,zs399006,978.07,995.74,995.78,977.85,1161020.0,4471076352.0,1.83,1.71,16.74,0.02,979.0,-0.09
2011-01-27,zs399006,991.06,1013.02,1015.05,984.79,1186127.0,4478251008.0,3.04,1.74,17.28,0.02,995.74,-0.47
2011-01-28,zs399006,1013.64,1020.94,1023.63,1011.3,998536.0,3845951232.0,1.22,0.78,7.92,0.02,1013.02,0.06
2011-01-31,zs399006,1021.63,1029.12,1030.19,1014.4,1211559.0,4843982848.0,1.55,0.8,8.18,0.02,1020.94,0.07
2011-02-01,zs399006,1029.67,1032.6,1034.14,1026.9,1447715.0,5627796480.0,0.7,0.34,3.48,0.03,1029.12,0.05
2011-02-09,zs399006,1026.45,1025.15,1037.84,1021.79,1287175.0,4788958720.0,1.55,-0.72,-7.45,0.02,1032.6,-0.6
2011-02-10,zs399006,1026.25,1063.95,1063.95,1024.71,1833971.0,6739880448.0,3.83,3.78,38.8,0.03,1025.15,0.11
2011-02-11,zs399006,1067.19,1071.58,1075.59,1065.15,1858216.0,7173862912.0,0.98,0.72,7.63,0.04,1063.95,0.3
2011-02-14,zs399006,1072.31,1086.56,1087.31,1072.31,2085430.0,8396670976.0,1.4,1.4,14.98,0.04,1071.58,0.07
2011-02-15,zs399006,1086.8,1087.72,1097.56,1082.27,2692483.0,9864465408.0,1.41,0.11,1.16,0.05,1086.56,0.02
2011-02-16,zs399006,1086.77,1107.24,1107.24,1083.85,2430058.0,9216957440.0,2.15,1.79,19.52,0.05,1087.72,-0.09
2011-02-17,zs399006,1108.63,1115.33,1116.96,1103.89,2407534.0,9368213504.0,1.18,0.73,8.09,0.05,1107.24,0.13
2011-02-18,zs399006,1114.45,1100.46,1114.69,1098.58,2314419.0,8861476864.0,1.44,-1.33,-14.87,0.04,1115.33,-0.08
2011-02-21,zs399006,1096.17,1117.67,1117.67,1094.43,2338857.0,9423121408.0,2.11,1.56,17.21,0.04,1100.46,-0.39
2011-02-22,zs399006,1118.61,1088.27,1122.18,1087.01,3202336.0,12449324032.0,3.15,-2.63,-29.4,0.06,1117.67,0.08
2011-02-23,zs399006,1088.08,1114.05,1117.29,1087.86,2313215.0,9947056128.0,2.7,2.37,25.78,0.04,1088.27,-0.02
2011-02-24,zs399006,1112.43,1101.95,1112.72,1094.62,2238639.0,9413684224.0,1.62,-1.09,-12.1,0.04,1114.05,-0.15
2011-02-25,zs399006,1098.11,1095.1,1098.73,1085.8,1966280.0,7877873664.0,1.17,-0.62,-6.85,0.04,1101.95,-0.35
2011-02-28,zs399006,1096.34,1099.78,1099.78,1087.59,1903786.0,7613563904.0,1.11,0.43,4.68,0.04,1095.1,0.11
2011-03-01,zs399006,1100.81,1098.0,1102.55,1091.98,2101515.0,8041562112.0,0.96,-0.16,-1.78,0.04,1099.78,0.09
2011-03-02,zs399006,1094.97,1088.9,1096.09,1077.65,1797659.0,6938441216.0,1.68,-0.83,-9.1,0.03,1098.0,-0.28
2011-03-03,zs399006,1088.89,1064.31,1091.89,1062.37,1799709.0,6877458432.0,2.71,-2.26,-24.59,0.03,1088.9,-0.0
2011-03-04,zs399006,1063.43,1071.86,1071.86,1056.56,1471274.0,5426590208.0,1.44,0.71,7.55,0.03,1064.31,-0.08
2011-03-07,zs399006,1073.93,1078.11,1078.11,1069.93,1770028.0,6658862080.0,0.76,0.58,6.25,0.03,1071.86,0.19
2011-03-08,zs399006,1079.53,1084.82,1085.31,1074.1,2526986.0,8812152832.0,1.04,0.62,6.71,0.05,1078.11,0.13
2011-03-09,zs399006,1084.7,1087.3,1087.3,1075.46,2453239.0,8904006656.0,1.09,0.23,2.48,0.05,1084.82,-0.01
2011-03-10,zs399006,1088.34,1093.9,1103.54,1087.56,2564247.0,9837758464.0,1.47,0.61,6.6,0.05,1087.3,0.1
2011-03-11,zs399006,1090.21,1101.76,1113.01,1088.65,2755355.0,10764427264.0,2.23,0.72,7.86,0.05,1093.9,-0.34
2011-03-14,zs399006,1099.32,1107.54,1107.54,1095.9,2543075.0,9295617024.0,1.06,0.52,5.78,0.05,1101.76,-0.22
2011-03-15,zs399006,1108.2,1094.95,1108.2,1078.23,2786249.0,10290751488.0,2.71,-1.14,-12.59,0.05,1107.54,0.06
2011-03-16,zs399006,1094.12,1102.21,1102.67,1094.12,2621254.0,9973230592.0,0.78,0.66,7.26,0.05,1094.95,-0.08
2011-03-17,zs399006,1096.22,1078.37,1096.22,1074.87,2579187.0,9618102272.0,1.94,-2.16,-23.84,0.05,1102.21,-0.54
2011-03-18,zs399006,1081.6,1083.6,1088.31,1079.56,1714087.0,6422767104.0,0.81,0.48,5.23,0.03,1078.37,0.3
2011-03-21,zs399006,1083.15,1070.6,1084.55,1068.31,1675007.0,6448694272.0,1.5,-1.2,-13.0,0.03,1083.6,-0.04
2011-03-22,zs399006,1072.39,1067.29,1074.08,1057.86,1846559.0,6761189888.0,1.52,-0.31,-3.31,0.03,1070.6,0.17
2011-03-23,zs399006,1066.17,1076.56,1076.56,1064.59,1762140.0,6575953920.0,1.12,0.87,9.27,0.03,1067.29,-0.1
2011-03-24,zs399006,1078.02,1077.99,1081.59,1074.04,1872127.0,6819942912.0,0.7,0.13,1.43,0.04,1076.56,0.14
2011-03-25,zs399006,1077.34,1072.34,1078.02,1069.38,1977720.0,7106481664.0,0.8,-0.52,-5.65,0.04,1077.99,-0.06
2011-03-28,zs399006,1072.89,1052.11,1074.41,1051.02,2287752.0,8190142976.0,2.18,-1.89,-20.23,0.04,1072.34,0.05
2011-03-29,zs399006,1050.29,1019.04,1050.29,1017.88,2763171.0,9805270016.0,3.08,-3.14,-33.07,0.05,1052.11,-0.17
