交易日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,前收盘价,开盘涨跌幅
2005-02-18,zs000852,973.19,964.01,974.21,963.76,1079202.0,523135989.0,1.07,-1.01,-9.8,0.01,973.81,-0.06
2005-02-21,zs000852,963.58,983.61,983.69,963.58,1311630.0,667415493.0,2.09,2.03,19.6,0.01,964.01,-0.04
2005-02-22,zs000852,983.96,1015.66,1016.38,982.76,2277205.0,1264275078.0,3.42,3.26,32.05,0.02,983.61,0.04
2005-02-23,zs000852,1016.77,1032.9,1038.91,1010.43,2613755.0,1538436291.0,2.8,1.7,17.24,0.03,1015.66,0.11
2005-02-24,zs000852,1031.75,1035.35,1037.78,1023.3,2337970.0,1364538388.0,1.4,0.24,2.45,0.02,1032.9,-0.11
2005-02-25,zs000852,1034.54,1032.41,1046.99,1032.32,2256679.0,1328017351.0,1.42,-0.28,-2.94,0.02,1035.35,-0.08
2005-02-28,zs000852,1032.18,1029.38,1034.46,1021.86,1734785.0,1019363572.0,1.22,-0.29,-3.03,0.02,1032.41,-0.02
2005-03-01,zs000852,1028.61,1030.82,1031.54,1018.99,1470517.0,820164592.0,1.22,0.14,1.44,0.02,1029.38,-0.07
2005-03-02,zs000852,1031.5,1014.53,1038.35,1013.83,1831920.0,1033918085.0,2.38,-1.58,-16.29,0.02,1030.82,0.07
2005-03-03,zs000852,1011.26,1020.25,1021.45,1003.21,1327873.0,700373468.0,1.8,0.56,5.72,0.01,1014.53,-0.32
2005-03-04,zs000852,1020.55,1011.36,1022.23,1009.84,1103897.0,609366074.0,1.21,-0.87,-8.89,0.01,1020.25,0.03
2005-03-07,zs000852,1011.81,1013.59,1016.56,1009.27,972267.0,557313567.0,0.72,0.22,2.23,0.01,1011.36,0.04
2005-03-08,zs000852,1014.26,1037.03,1037.06,1014.26,1594232.0,1002768664.0,2.25,2.31,23.44,0.02,1013.59,0.07
2005-03-09,zs000852,1039.51,1042.18,1044.01,1034.48,1880125.0,1069727043.0,0.92,0.5,5.15,0.02,1037.03,0.24
2005-03-10,zs000852,1042.74,1011.79,1043.32,1008.4,1735186.0,1040762076.0,3.35,-2.92,-30.39,0.02,1042.18,0.05
2005-03-11,zs000852,1009.98,1017.45,1018.11,1005.95,1401692.0,823588167.0,1.2,0.56,5.66,0.01,1011.79,-0.18
2005-03-14,zs000852,1016.72,1005.99,1016.72,990.34,1561112.0,932085419.0,2.59,-1.13,-11.46,0.02,1017.45,-0.07
2005-03-15,zs000852,1005.51,993.48,1007.55,991.23,1329083.0,785187317.0,1.62,-1.24,-12.51,0.01,1005.99,-0.05
2005-03-16,zs000852,991.75,982.84,991.77,977.6,1105233.0,645896393.0,1.43,-1.07,-10.64,0.01,993.48,-0.17
2005-03-17,zs000852,980.92,967.59,984.38,967.48,1127534.0,627814450.0,1.72,-1.55,-15.25,0.01,982.84,-0.2
2005-03-18,zs000852,965.18,946.71,969.39,943.69,1217741.0,658828649.0,2.66,-2.16,-20.88,0.01,967.59,-0.25
2005-03-21,zs000852,945.76,950.79,952.09,939.19,883849.0,502887285.0,1.36,0.43,4.08,0.01,946.71,-0.1
2005-03-22,zs000852,950.8,915.94,951.15,915.73,1196442.0,646892698.0,3.73,-3.67,-34.85,0.01,950.79,0.0
2005-03-23,zs000852,915.04,915.97,933.53,909.34,1184107.0,675843060.0,2.64,0.0,0.03,0.01,915.94,-0.1
2005-03-24,zs000852,914.47,928.54,928.68,906.58,1046097.0,660406051.0,2.41,1.37,12.57,0.01,915.97,-0.16
2005-03-25,zs000852,928.73,923.2,928.73,918.79,1055056.0,600489694.0,1.07,-0.58,-5.34,0.01,928.54,0.02
2005-03-28,zs000852,921.89,911.35,921.89,896.95,961090.0,489989131.0,2.7,-1.28,-11.85,0.01,923.2,-0.14
2005-03-29,zs000852,910.67,904.82,919.16,904.73,886913.0,451712056.0,1.58,-0.72,-6.53,0.01,911.35,-0.07
2005-03-30,zs000852,902.01,869.58,902.01,868.89,1084932.0,549417551.0,3.66,-3.89,-35.24,0.01,904.82,-0.31
2005-03-31,zs000852,868.27,880.9,880.91,860.42,925705.0,441395017.0,2.36,1.3,11.32,0.01,869.58,-0.15
2005-04-01,zs000852,880.26,913.85,921.49,870.6,1670438.0,824177193.0,5.78,3.74,32.95,0.02,880.9,-0.07
2005-04-04,zs000852,904.54,896.29,909.31,890.3,1289542.0,643128136.0,2.08,-1.92,-17.56,0.01,913.85,-1.02
2005-04-05,zs000852,894.29,886.2,898.45,884.66,1062394.0,494005305.0,1.54,-1.13,-10.09,0.01,896.29,-0.22
2005-04-06,zs000852,886.2,898.88,903.12,874.03,1298918.0,676588388.0,3.28,1.43,12.68,0.01,886.2,0.0
2005-04-07,zs000852,898.6,913.66,925.78,897.65,1973750.0,1024571087.0,3.13,1.64,14.78,0.02,898.88,-0.03
2005-04-08,zs000852,913.34,931.38,931.88,909.87,1676923.0,853763902.0,2.41,1.94,17.72,0.02,913.66,-0.04
2005-04-11,zs000852,930.52,931.97,940.15,924.6,1672758.0,864273409.0,1.67,0.06,0.59,0.02,931.38,-0.09
2005-04-12,zs000852,930.97,905.87,930.97,905.77,1276594.0,656486793.0,2.7,-2.8,-26.1,0.01,931.97,-0.11
2005-04-13,zs000852,908.76,929.11,929.66,908.76,1547536.0,792163436.0,2.31,2.57,23.24,0.02,905.87,0.32
2005-04-14,zs000852,931.79,916.35,932.91,914.62,1699260.0,917913232.0,1.97,-1.37,-12.76,0.02,929.11,0.29
2005-04-15,zs000852,912.68,887.93,912.68,886.01,1760858.0,884247572.0,2.91,-3.1,-28.42,0.02,916.35,-0.4
2005-04-18,zs000852,882.41,868.33,882.41,862.17,1084737.0,511594300.0,2.28,-2.21,-19.6,0.01,887.93,-0.62
2005-04-19,zs000852,867.35,867.23,871.67,856.7,962069.0,454128724.0,1.72,-0.13,-1.1,0.01,868.33,-0.11
2005-04-20,zs000852,866.65,844.93,866.65,843.77,1237491.0,589274625.0,2.64,-2.57,-22.3,0.01,867.23,-0.07
2005-04-21,zs000852,843.57,826.05,846.79,820.48,1425269.0,640097208.0,3.11,-2.23,-18.88,0.01,844.93,-0.16
2005-04-22,zs000852,823.62,806.65,826.77,800.95,1448845.0,634696733.0,3.13,-2.35,-19.4,0.02,826.05,-0.29
2005-04-25,zs000852,792.11,789.54,794.46,778.24,1283510.0,545752900.0,2.01,-2.12,-17.11,0.01,806.65,-1.8
2005-04-26,zs000852,784.95,806.94,811.24,780.44,1371690.0,569624547.0,3.9,2.2,17.4,0.01,789.54,-0.58
2005-04-27,zs000852,809.9,790.24,809.9,789.96,1230318.0,552219497.0,2.47,-2.07,-16.7,0.01,806.94,0.37
2005-04-28,zs000852,787.36,813.63,817.23,777.63,1530630.0,701338601.0,5.01,2.96,23.39,0.02,790.24,-0.36
2005-04-29,zs000852,812.84,802.28,814.27,801.0,1376870.0,576519501.0,1.63,-1.39,-11.35,0.01,813.63,-0.1
2005-05-09,zs000852,803.67,771.08,806.51,770.86,964443.0,425784603.0,4.44,-3.89,-31.2,0.01,802.28,0.17
2005-05-10,zs000852,767.78,773.2,773.2,746.65,1178146.0,505434743.0,3.44,0.27,2.12,0.01,771.08,-0.43
2005-05-11,zs000852,771.41,772.08,781.3,766.4,1120796.0,479967910.0,1.93,-0.14,-1.12,0.01,773.2,-0.23
2005-05-12,zs000852,772.16,769.02,778.23,761.26,1246417.0,534120692.0,2.2,-0.4,-3.06,0.01,772.08,0.01
2005-05-13,zs000852,766.13,779.49,780.41,764.34,1221495.0,490752675.0,2.09,1.36,10.47,0.01,769.02,-0.38
2005-05-16,zs000852,778.48,776.54,778.48,770.59,935839.0,367417173.0,1.01,-0.38,-2.95,0.01,779.49,-0.13
2005-05-17,zs000852,775.24,785.44,788.68,770.83,1180189.0,442305203.0,2.3,1.15,8.9,0.01,776.54,-0.17
2005-05-18,zs000852,785.25,794.57,794.76,780.58,1222897.0,451754590.0,1.81,1.16,9.13,0.01,785.44,-0.02
2005-05-19,zs000852,795.21,794.49,798.11,783.64,1074998.0,399518937.0,1.82,-0.01,-0.08,0.01,794.57,0.08
2005-05-20,zs000852,794.71,787.9,797.34,787.57,1226793.0,455450467.0,1.23,-0.83,-6.59,0.01,794.49,0.03
2005-05-23,zs000852,784.48,758.68,784.48,757.72,1179870.0,441954036.0,3.4,-3.71,-29.22,0.01,787.9,-0.43
2005-05-24,zs000852,756.41,777.77,782.26,753.41,1111553.0,410880546.0,3.8,2.52,19.09,0.01,758.68,-0.3
2005-05-25,zs000852,778.17,781.99,788.77,773.48,1190658.0,443233797.0,1.97,0.54,4.22,0.01,777.77,0.05
2005-05-26,zs000852,781.52,772.87,784.46,770.66,1109768.0,431461974.0,1.76,-1.17,-9.12,0.01,781.99,-0.06
2005-05-27,zs000852,771.07,767.27,783.11,766.36,1021733.0,393685346.0,2.17,-0.72,-5.6,0.01,772.87,-0.23
2005-05-30,zs000852,764.93,776.41,777.65,761.48,838625.0,326290531.0,2.11,1.19,9.14,0.01,767.27,-0.3
2005-05-31,zs000852,776.24,775.74,779.82,772.61,981839.0,353959125.0,0.93,-0.09,-0.67,0.01,776.41,-0.02
2005-06-01,zs000852,775.55,760.51,775.55,755.93,1080148.0,381718954.0,2.53,-1.96,-15.23,0.01,775.74,-0.02
2005-06-02,zs000852,759.99,756.82,764.55,752.32,1086313.0,432562431.0,1.61,-0.49,-3.69,0.01,760.51,-0.07
2005-06-03,zs000852,755.93,756.91,762.25,747.06,1023605.0,374196635.0,2.01,0.01,0.09,0.01,756.82,-0.12
2005-06-06,zs000852,755.12,766.73,766.81,743.67,895900.0,339938141.0,3.06,1.3,9.82,0.01,756.91,-0.24
2005-06-07,zs000852,767.28,767.91,780.69,763.67,1412035.0,550749531.0,2.22,0.15,1.18,0.01,766.73,0.07
2005-06-08,zs000852,770.46,826.23,830.13,770.08,3303475.0,1344156946.0,7.82,7.59,58.32,0.03,767.91,0.33
2005-06-09,zs000852,825.58,836.83,848.34,815.38,3542474.0,1527252983.0,3.99,1.28,10.6,0.04,826.23,-0.08
2005-06-10,zs000852,836.54,820.0,837.07,815.81,2389042.0,999372280.0,2.54,-2.01,-16.83,0.02,836.83,-0.03
2005-06-13,zs000852,821.9,825.87,828.71,810.45,1862176.0,761135562.0,2.23,0.72,5.87,0.02,820.0,0.23
2005-06-14,zs000852,826.62,807.36,832.19,807.16,1662562.0,656711120.0,3.03,-2.24,-18.51,0.02,825.87,0.09
2005-06-15,zs000852,805.59,788.29,805.59,786.85,1486633.0,604650694.0,2.32,-2.36,-19.07,0.02,807.36,-0.22
2005-06-16,zs000852,787.5,797.43,797.53,778.75,1402971.0,646654999.0,2.38,1.16,9.14,0.01,788.29,-0.1
2005-06-17,zs000852,799.17,790.55,801.79,786.99,1249846.0,572136372.0,1.86,-0.86,-6.88,0.01,797.43,0.22
2005-06-20,zs000852,790.11,813.12,813.23,777.65,1636025.0,771198235.0,4.5,2.85,22.57,0.02,790.55,-0.06
2005-06-21,zs000852,813.87,806.02,815.0,803.07,1425905.0,709413863.0,1.47,-0.87,-7.1,0.01,813.12,0.09
2005-06-22,zs000852,804.63,810.03,810.93,799.18,1414657.0,685017017.0,1.46,0.5,4.01,0.01,806.02,-0.17
2005-06-23,zs000852,807.94,796.05,809.02,794.54,1331881.0,623194286.0,1.79,-1.73,-13.98,0.01,810.03,-0.26
2005-06-24,zs000852,793.83,799.7,800.03,789.9,1392793.0,587928511.0,1.27,0.46,3.65,0.01,796.05,-0.28
2005-06-27,zs000852,804.25,822.88,828.19,804.25,2284130.0,1095622308.0,2.99,2.9,23.18,0.02,799.7,0.57
2005-06-28,zs000852,820.98,807.64,820.98,805.86,1413534.0,665625889.0,1.84,-1.85,-15.24,0.01,822.88,-0.23
2005-06-29,zs000852,809.28,805.1,812.73,804.08,1321964.0,732784502.0,1.07,-0.31,-2.54,0.01,807.64,0.2
2005-06-30,zs000852,804.46,781.83,804.46,781.71,1542577.0,735475457.0,2.83,-2.89,-23.27,0.02,805.1,-0.08
2005-07-01,zs000852,779.48,743.12,779.48,742.13,1872582.0,702594686.0,4.78,-4.95,-38.71,0.02,781.83,-0.3
2005-07-04,zs000852,736.66,734.95,736.66,712.7,1602784.0,564432890.0,3.22,-1.1,-8.17,0.02,743.12,-0.87
2005-07-05,zs000852,732.54,729.36,738.87,722.22,1188659.0,450293423.0,2.27,-0.76,-5.59,0.01,734.95,-0.33
2005-07-06,zs000852,729.28,727.06,735.97,721.42,1105248.0,393261799.0,1.99,-0.32,-2.3,0.01,729.36,-0.01
2005-07-07,zs000852,726.93,732.05,737.01,723.96,1078282.0,389995711.0,1.79,0.69,4.99,0.01,727.06,-0.02
2005-07-08,zs000852,730.58,706.74,730.58,706.3,1277682.0,442762306.0,3.32,-3.46,-25.31,0.01,732.05,-0.2
2005-07-11,zs000852,709.05,694.83,726.19,693.62,1264472.0,449318654.0,4.61,-1.69,-11.91,0.01,706.74,0.33
2005-07-12,zs000852,691.28,720.57,722.14,685.78,1663751.0,603814605.0,5.23,3.7,25.74,0.02,694.83,-0.51
2005-07-13,zs000852,718.91,711.95,719.75,708.64,1414119.0,511701172.0,1.54,-1.2,-8.62,0.01,720.57,-0.23
2005-07-14,zs000852,711.09,711.58,719.47,708.37,1228525.0,446974496.0,1.56,-0.05,-0.37,0.01,711.95,-0.12
2005-07-15,zs000852,712.13,690.49,716.43,688.69,1296857.0,444388210.0,3.9,-2.96,-21.09,0.01,711.58,0.08
2005-07-18,zs000852,688.09,669.03,688.09,665.87,1057003.0,332422637.0,3.22,-3.11,-21.46,0.01,690.49,-0.35
2005-07-19,zs000852,667.76,677.02,677.92,663.35,920325.0,284559898.0,2.18,1.19,7.99,0.01,669.03,-0.19
2005-07-20,zs000852,677.2,682.12,685.57,671.73,950536.0,311396313.0,2.04,0.75,5.1,0.01,677.02,0.03
2005-07-21,zs000852,682.97,679.02,683.23,668.03,1111501.0,365433595.0,2.23,-0.45,-3.1,0.01,682.12,0.12
2005-07-22,zs000852,678.73,694.29,701.14,677.56,2102000.0,701950159.0,3.47,2.25,15.27,0.02,679.02,-0.04
2005-07-25,zs000852,694.04,692.39,694.04,686.52,1376345.0,459486461.0,1.08,-0.27,-1.9,0.01,694.29,-0.04
2005-07-26,zs000852,691.5,709.1,709.1,691.05,2025920.0,675867839.0,2.61,2.41,16.71,0.02,692.39,-0.13
2005-07-27,zs000852,708.67,724.05,724.05,702.75,2125089.0,715209381.0,3.0,2.11,14.95,0.02,709.1,-0.06
2005-07-28,zs000852,723.71,725.81,734.17,719.93,2465034.0,841662097.0,1.97,0.24,1.76,0.03,724.05,-0.05
2005-07-29,zs000852,724.81,722.87,727.08,717.53,1771571.0,570055299.0,1.32,-0.41,-2.94,0.02,725.81,-0.14
2005-08-01,zs000852,721.49,729.9,729.99,720.35,1372699.0,463927868.0,1.33,0.97,7.03,0.01,722.87,-0.19
2005-08-02,zs000852,730.33,744.01,744.01,725.62,2031681.0,665930188.0,2.52,1.93,14.11,0.02,729.9,0.06
2005-08-03,zs000852,745.66,751.89,763.3,743.34,2966003.0,996171562.0,2.68,1.06,7.88,0.03,744.01,0.22
2005-08-04,zs000852,750.61,747.57,750.74,744.11,2223620.0,738947348.0,0.88,-0.57,-4.32,0.02,751.89,-0.17
2005-08-05,zs000852,748.0,772.15,772.22,747.89,2794786.0,1067114199.0,3.25,3.29,24.58,0.03,747.57,0.06
2005-08-08,zs000852,777.96,783.73,789.48,772.66,3337860.0,1302421551.0,2.18,1.5,11.58,0.03,772.15,0.75
2005-08-09,zs000852,786.08,799.41,799.46,778.52,2962722.0,1117354503.0,2.67,2.0,15.68,0.03,783.73,0.3
2005-08-10,zs000852,799.1,809.46,809.47,788.69,3183349.0,1231208833.0,2.6,1.26,10.05,0.03,799.41,-0.04
2005-08-11,zs000852,811.74,817.62,819.15,805.2,3364643.0,1328094918.0,1.72,1.01,8.16,0.03,809.46,0.28
2005-08-12,zs000852,819.0,803.44,827.34,799.17,4008386.0,1640795580.0,3.45,-1.73,-14.18,0.04,817.62,0.17
2005-08-15,zs000852,803.66,830.34,830.54,803.37,3061160.0,1369878619.0,3.38,3.35,26.9,0.03,803.44,0.03
2005-08-16,zs000852,832.39,833.49,838.76,824.86,3869609.0,1586111071.0,1.67,0.38,3.15,0.04,830.34,0.25
2005-08-17,zs000852,833.35,857.66,857.66,818.79,4535422.0,1824464821.0,4.66,2.9,24.17,0.05,833.49,-0.02
2005-08-18,zs000852,859.07,826.42,878.13,825.84,5862568.0,2289080939.0,6.1,-3.64,-31.24,0.06,857.66,0.16
2005-08-19,zs000852,821.77,827.46,833.29,804.28,4342307.0,1649883795.0,3.51,0.13,1.04,0.05,826.42,-0.56
2005-08-22,zs000852,825.52,836.52,838.06,817.69,2593216.0,980388313.0,2.46,1.09,9.06,0.03,827.46,-0.23
2005-08-23,zs000852,834.93,819.17,834.93,808.25,2588825.0,975577025.0,3.19,-2.07,-17.35,0.03,836.52,-0.19
2005-08-24,zs000852,818.85,831.0,831.32,815.76,2841418.0,1104328980.0,1.9,1.44,11.83,0.03,819.17,-0.04
2005-08-25,zs000852,831.37,843.88,843.93,827.02,2971158.0,1098063720.0,2.03,1.55,12.88,0.03,831.0,0.04
2005-08-26,zs000852,845.09,848.02,851.54,838.33,3096152.0,1131856548.0,1.57,0.49,4.14,0.03,843.88,0.14
2005-08-29,zs000852,848.14,842.15,850.82,832.19,3013695.0,1042912896.0,2.2,-0.69,-5.87,0.03,848.02,0.01
2005-08-30,zs000852,840.33,832.52,842.6,832.52,2501182.0,870606837.0,1.2,-1.14,-9.63,0.03,842.15,-0.22
2005-08-31,zs000852,831.0,850.73,850.95,823.71,2720483.0,1029056500.0,3.27,2.19,18.21,0.03,832.52,-0.18
2005-09-01,zs000852,850.26,870.71,871.44,846.45,3656856.0,1435124532.0,2.94,2.35,19.98,0.04,850.73,-0.06
2005-09-02,zs000852,872.61,880.86,882.64,868.45,3867123.0,1593195828.0,1.63,1.17,10.15,0.04,870.71,0.22
2005-09-05,zs000852,882.74,891.16,891.22,877.61,3080218.0,1260970437.0,1.55,1.17,10.3,0.03,880.86,0.21
2005-09-06,zs000852,893.59,864.93,898.55,862.82,3922936.0,1524541773.0,4.01,-2.94,-26.23,0.04,891.16,0.27
2005-09-07,zs000852,864.14,893.58,893.59,858.82,3569207.0,1382778526.0,4.02,3.31,28.65,0.04,864.93,-0.09
2005-09-08,zs000852,896.17,897.37,899.89,881.57,4084904.0,1658707260.0,2.05,0.42,3.79,0.04,893.58,0.29
2005-09-09,zs000852,897.41,888.0,901.95,882.38,2915857.0,1308567122.0,2.18,-1.04,-9.37,0.03,897.37,0.0
2005-09-12,zs000852,888.84,894.16,894.21,883.78,2051689.0,851360325.0,1.17,0.69,6.16,0.02,888.0,0.09
2005-09-13,zs000852,895.05,915.5,915.5,893.68,3154642.0,1293907714.0,2.44,2.39,21.34,0.03,894.16,0.1
2005-09-14,zs000852,916.88,927.82,927.95,913.1,4268347.0,1763720812.0,1.62,1.35,12.32,0.04,915.5,0.15
2005-09-15,zs000852,926.86,929.95,932.75,921.18,3664611.0,1487963721.0,1.25,0.23,2.13,0.04,927.82,-0.1
2005-09-16,zs000852,929.08,930.41,931.71,919.4,2966946.0,1199301927.0,1.32,0.05,0.46,0.03,929.95,-0.09
2005-09-19,zs000852,932.58,947.9,947.9,930.79,3633007.0,1444083872.0,1.84,1.88,17.49,0.04,930.41,0.23
2005-09-20,zs000852,950.67,947.28,951.7,936.32,4708887.0,1937759487.0,1.62,-0.07,-0.62,0.05,947.9,0.29
2005-09-21,zs000852,942.73,933.81,946.03,933.45,4306509.0,1678298826.0,1.33,-1.42,-13.47,0.04,947.28,-0.48
2005-09-22,zs000852,927.85,892.08,929.01,879.44,3858553.0,1573801694.0,5.31,-4.47,-41.73,0.04,933.81,-0.64
2005-09-23,zs000852,885.94,874.67,895.15,874.67,2470351.0,995592681.0,2.3,-1.95,-17.41,0.03,892.08,-0.69
2005-09-26,zs000852,873.95,884.29,884.52,868.28,1885136.0,773078352.0,1.86,1.1,9.62,0.02,874.67,-0.08
2005-09-27,zs000852,884.26,859.63,887.34,859.43,2418509.0,990144084.0,3.16,-2.79,-24.66,0.03,884.29,-0.0
2005-09-28,zs000852,857.59,857.46,868.15,854.1,2012547.0,827741349.0,1.63,-0.25,-2.17,0.02,859.63,-0.24
2005-09-29,zs000852,855.55,876.57,876.78,855.55,2373054.0,985107807.0,2.48,2.23,19.11,0.02,857.46,-0.22
2005-09-30,zs000852,876.92,870.96,876.92,869.23,2025483.0,832712928.0,0.88,-0.64,-5.61,0.02,876.57,0.04
2005-10-10,zs000852,870.25,859.08,870.25,857.13,1803455.0,770687319.0,1.51,-1.36,-11.88,0.02,870.96,-0.08
2005-10-11,zs000852,857.27,879.88,880.13,853.72,1886938.0,804656763.0,3.07,2.42,20.8,0.02,859.08,-0.21
2005-10-12,zs000852,880.11,889.6,893.64,875.35,2047171.0,902707861.0,2.08,1.1,9.72,0.02,879.88,0.03
2005-10-13,zs000852,890.44,886.08,893.38,882.2,2161941.0,908068096.0,1.26,-0.4,-3.52,0.02,889.6,0.09
2005-10-14,zs000852,884.32,876.26,884.72,873.11,1851454.0,808059555.0,1.31,-1.11,-9.82,0.02,886.08,-0.2
2005-10-17,zs000852,873.79,879.27,879.68,866.64,1669485.0,734293887.0,1.49,0.34,3.01,0.02,876.26,-0.28
2005-10-18,zs000852,878.94,897.45,897.66,878.94,2479574.0,1071856805.0,2.13,2.07,18.18,0.03,879.27,-0.04
2005-10-19,zs000852,897.73,891.35,906.31,889.94,2784692.0,1166554165.0,1.82,-0.68,-6.1,0.03,897.45,0.03
2005-10-20,zs000852,891.15,891.06,891.54,874.26,2275535.0,960674093.0,1.94,-0.03,-0.29,0.02,891.35,-0.02
2005-10-21,zs000852,891.33,897.64,902.33,888.02,2265740.0,969685846.0,1.61,0.74,6.58,0.02,891.06,0.03
2005-10-24,zs000852,896.58,897.36,899.72,890.94,1946045.0,850824061.0,0.98,-0.03,-0.28,0.02,897.64,-0.12
2005-10-25,zs000852,896.22,876.64,896.22,876.48,2040043.0,828771098.0,2.2,-2.31,-20.72,0.02,897.36,-0.13
2005-10-26,zs000852,875.05,853.18,876.09,852.4,2267515.0,921658708.0,2.7,-2.68,-23.46,0.02,876.64,-0.18
2005-10-27,zs000852,848.86,837.34,853.46,831.34,2108943.0,838593315.0,2.59,-1.86,-15.84,0.02,853.18,-0.51
2005-10-28,zs000852,839.37,806.56,839.37,794.02,2080815.0,796798363.0,5.42,-3.68,-30.78,0.02,837.34,0.24
2005-10-31,zs000852,803.01,812.45,815.65,799.61,1612590.0,606313477.0,1.99,0.73,5.89,0.02,806.56,-0.44
2005-11-01,zs000852,810.97,804.35,810.97,789.02,1723265.0,656172119.0,2.7,-1.0,-8.1,0.02,812.45,-0.18
2005-11-02,zs000852,804.15,826.51,828.83,804.15,2251458.0,881710110.0,3.07,2.76,22.16,0.02,804.35,-0.02
2005-11-03,zs000852,826.04,818.95,830.39,813.85,1925940.0,731399545.0,2.0,-0.91,-7.56,0.02,826.51,-0.06
2005-11-04,zs000852,818.21,826.77,827.21,808.89,1674602.0,673501573.0,2.24,0.95,7.82,0.02,818.95,-0.09
2005-11-07,zs000852,827.48,837.67,837.91,823.15,1596636.0,646260852.0,1.79,1.32,10.9,0.02,826.77,0.09
2005-11-08,zs000852,837.9,846.56,846.91,831.2,1795778.0,714815824.0,1.88,1.06,8.89,0.02,837.67,0.03
2005-11-09,zs000852,847.17,842.77,851.6,842.7,2168394.0,963247190.0,1.05,-0.45,-3.79,0.02,846.56,0.07
2005-11-10,zs000852,841.52,816.01,841.52,815.44,2375131.0,1010760099.0,3.09,-3.18,-26.76,0.02,842.77,-0.15
2005-11-11,zs000852,814.29,822.67,828.69,810.63,1747338.0,679645650.0,2.21,0.82,6.66,0.02,816.01,-0.21
2005-11-14,zs000852,820.64,827.48,827.48,816.91,1384955.0,551989715.0,1.28,0.58,4.81,0.01,822.67,-0.25
