股票代码,名称,上市日期,上市状态,终止/暂停上市日期
sh600756,浪潮软件,1996-09-23,正常交易,
sh600757,长江传媒,1996-10-03,正常交易,
sh600758,辽宁能源,1996-10-29,正常交易,
sh600759,洲际油气,1996-10-08,正常交易,
sh600760,中航沈飞,1996-10-11,正常交易,
sh600761,安徽合力,1996-10-09,正常交易,
sh600763,通策医疗,1996-10-30,正常交易,
sh600764,XD中国海,1996-11-04,正常交易,
sh600765,中航重机,1996-11-06,正常交易,
sh600768,宁波富邦,1996-11-11,正常交易,
sh600769,祥龙电业,1996-11-01,正常交易,
sh600770,综艺股份,1996-11-20,正常交易,
sh600771,广誉远,1996-11-05,正常交易,
sh600773,西藏城投,1996-11-08,正常交易,
sh600774,汉商集团,1996-11-08,正常交易,
sh600775,南京熊猫,1996-11-18,正常交易,
sh600776,东方通信,1996-11-26,正常交易,
sh600777,*ST新潮,1996-11-21,正常交易,
sh600778,友好集团,1996-12-03,正常交易,
sh600779,水井坊,1996-12-06,正常交易,
sh600780,通宝能源,1996-12-05,正常交易,
sh600782,新钢股份,1996-12-25,正常交易,
sh600783,鲁信创投,1996-12-25,正常交易,
sh600784,鲁银投资,1996-12-25,正常交易,
sh600785,新华百货,1997-01-08,正常交易,
sh600787,中储股份,1997-01-21,正常交易,
sh600789,鲁抗医药,1997-02-26,正常交易,
sh600790,轻纺城,1997-02-28,正常交易,
sh600791,京能置业,1997-01-30,正常交易,
sh600792,云煤能源,1997-01-23,正常交易,
sh600793,宜宾纸业,1997-02-20,正常交易,
sh600794,保税科技,1997-03-06,正常交易,
sh600795,国电电力,1997-03-18,正常交易,
sh600796,钱江生化,1997-04-08,正常交易,
sh600797,浙大网新,1997-04-18,正常交易,
sh600798,宁波海运,1997-04-23,正常交易,
sh600800,渤海化学,1993-12-06,正常交易,
sh600801,华新水泥,1994-01-03,正常交易,
sh600802,福建水泥,1994-01-03,正常交易,
sh600803,新奥股份,1994-01-03,正常交易,
sh600805,悦达投资,1994-01-03,正常交易,
sh600807,济高发展,1994-01-03,正常交易,
sh600808,马钢股份,1994-01-06,正常交易,
sh600809,山西汾酒,1994-01-06,正常交易,
sh600810,神马股份,1994-01-06,正常交易,
sh600812,华北制药,1994-01-14,正常交易,
sh600814,杭州解百,1994-01-14,正常交易,
sh600815,厦工股份,1994-01-28,正常交易,
sh600816,建元信托,1994-01-28,正常交易,
sh600817,宇通重工,1994-01-28,正常交易,
sh600818,中路股份,1994-01-28,正常交易,
sh600819,耀皮玻璃,1994-01-28,正常交易,
sh600820,隧道股份,1994-01-28,正常交易,
sh600821,金开新能,1994-01-28,正常交易,
sh600822,上海物贸,1994-02-04,正常交易,
sh600824,益民集团,1994-02-04,正常交易,
sh600825,新华传媒,1994-02-04,正常交易,
sh600826,兰生股份,1994-02-04,正常交易,
sh600827,百联股份,1994-02-04,正常交易,
sh600828,茂业商业,1994-02-24,正常交易,
sh600829,人民同泰,1994-02-24,正常交易,
sh600830,香溢融通,1994-02-24,正常交易,
sh600831,ST广网,1994-02-24,正常交易,
sh600833,第一医药,1994-02-24,正常交易,
sh600834,申通地铁,1994-02-24,正常交易,
sh600835,上海机电,1994-02-24,正常交易,
sh600838,XD上海九,1994-02-24,正常交易,
sh600839,四川长虹,1994-03-11,正常交易,
sh600841,动力新科,1994-03-11,正常交易,
sh600843,上工申贝,1994-03-11,正常交易,
sh600844,金煤科技,1994-03-11,正常交易,
sh600845,宝信软件,1994-03-11,正常交易,
sh600846,同济科技,1994-03-11,正常交易,
sh600847,万里股份,1994-03-24,正常交易,
sh600848,上海临港,1994-03-24,正常交易,
sh600850,电科数字,1994-03-24,正常交易,
sh600851,海欣股份,1994-04-04,正常交易,
sh600853,龙建股份,1994-04-04,正常交易,
sh600854,春兰股份,1994-04-25,正常交易,
sh600855,航天长峰,1994-04-25,正常交易,
sh600857,宁波中百,1994-04-25,正常交易,
sh600858,银座股份,1994-05-06,正常交易,
sh600859,王府井,1994-05-06,正常交易,
sh600860,京城股份,1994-05-06,正常交易,
sh600861,北京人力,1994-05-20,正常交易,
sh600862,中航高科,1994-05-20,正常交易,
sh600863,内蒙华电,1994-05-20,正常交易,
sh600864,哈投股份,1994-08-09,正常交易,
sh600865,百大集团,1994-08-09,正常交易,
sh600866,星湖科技,1994-08-18,正常交易,
sh600867,通化东宝,1994-08-24,正常交易,
sh600868,梅雁吉祥,1994-09-12,正常交易,
sh600869,远东股份,1995-02-06,正常交易,
sh600871,石化油服,1995-04-11,正常交易,
sh600872,中炬高新,1995-01-24,正常交易,
sh600873,梅花生物,1995-02-17,正常交易,
sh600874,创业环保,1995-06-30,正常交易,
sh600875,东方电气,1995-10-10,正常交易,
sh600876,凯盛新能,1995-10-31,正常交易,
sh600877,电科芯片,1995-10-13,正常交易,
sh600879,航天电子,1995-11-15,正常交易,
sh600880,博瑞传播,1995-11-15,正常交易,
sh600881,亚泰集团,1995-11-15,正常交易,
sh600882,妙可蓝多,1995-12-06,正常交易,
sh600883,博闻科技,1995-12-08,正常交易,
sh600884,杉杉股份,1996-01-30,正常交易,
sh600885,宏发股份,1996-02-05,正常交易,
sh600886,XD国投电,1996-01-18,正常交易,
sh600887,伊利股份,1996-03-12,正常交易,
sh600888,新疆众和,1996-02-15,正常交易,
sh600889,南京化纤,1996-03-08,正常交易,
sh600892,*ST大晟,1996-03-15,正常交易,
sh600893,航发动力,1996-04-08,正常交易,
sh600894,广日股份,1996-03-28,正常交易,
sh600895,XD张江高,1996-04-22,正常交易,
sh600897,厦门空港,1996-05-31,正常交易,
sh600900,长江电力,2003-11-18,正常交易,
sh600901,江苏金租,2018-03-01,正常交易,
sh600903,贵州燃气,2017-11-07,正常交易,
sh600905,三峡能源,2021-06-10,正常交易,
sh600906,财达证券,2021-05-07,正常交易,
sh600908,无锡银行,2016-09-23,正常交易,
sh600909,华安证券,2016-12-06,正常交易,
sh600916,中国黄金,2021-02-05,正常交易,
sh600917,重庆燃气,2014-09-30,正常交易,
sh600918,中泰证券,2020-06-03,正常交易,
sh600919,江苏银行,2016-08-02,正常交易,
sh600925,苏能股份,2023-03-29,正常交易,
sh600926,杭州银行,2016-10-27,正常交易,
sh600927,永安期货,2021-12-23,正常交易,
sh600928,西安银行,2019-03-01,正常交易,
sh600929,雪天盐业,2018-03-26,正常交易,
sh600930,华电新能,2025-07-16,正常交易,
sh600933,爱柯迪,2017-11-17,正常交易,
sh600935,华塑股份,2021-11-26,正常交易,
sh600936,广西广电,2016-08-15,正常交易,
sh600938,中国海油,2022-04-21,正常交易,
sh600939,重庆建工,2017-02-21,正常交易,
sh600941,中国移动,2022-01-05,正常交易,
sh600955,维远股份,2021-09-15,正常交易,
sh600956,新天绿能,2020-06-29,正常交易,
sh600958,东方证券,2015-03-23,正常交易,
sh600959,江苏有线,2015-04-28,正常交易,
sh600960,渤海汽车,2004-04-07,正常交易,
sh600961,株冶集团,2004-08-30,正常交易,
sh600962,国投中鲁,2004-06-22,正常交易,
sh600963,岳阳林纸,2004-05-25,正常交易,
sh600965,福成股份,2004-07-13,正常交易,
sh600966,博汇纸业,2004-06-08,正常交易,
sh600967,内蒙一机,2004-05-18,正常交易,
sh600968,海油发展,2019-06-26,正常交易,
sh600969,郴电国际,2004-04-08,正常交易,
sh600970,中材国际,2005-04-12,正常交易,
sh600971,恒源煤电,2004-08-17,正常交易,
sh600973,宝胜股份,2004-08-02,正常交易,
sh600975,新五丰,2004-06-09,正常交易,
sh600976,健民集团,2004-04-19,正常交易,
sh600977,中国电影,2016-08-09,正常交易,
sh600979,广安爱众,2004-09-06,正常交易,
sh600980,北矿科技,2004-05-12,正常交易,
sh600981,汇鸿集团,2004-06-30,正常交易,
sh600982,宁波能源,2004-07-06,正常交易,
sh600983,惠而浦,2004-07-27,正常交易,
sh600984,建设机械,2004-07-07,正常交易,
sh600985,淮北矿业,2004-04-28,正常交易,
sh600986,浙文互联,2004-04-26,正常交易,
sh600987,航民股份,2004-08-09,正常交易,
sh600988,赤峰黄金,2004-04-14,正常交易,
sh600989,宝丰能源,2019-05-16,正常交易,
sh600990,四创电子,2004-05-10,正常交易,
sh600992,贵绳股份,2004-05-14,正常交易,
sh600993,XD马应龙,2004-05-17,正常交易,
sh600995,南网储能,2004-06-15,正常交易,
sh600996,贵广网络,2016-12-26,正常交易,
sh600997,开滦股份,2004-06-02,正常交易,
sh600998,九州通,2010-11-02,正常交易,
sh600999,招商证券,2009-11-17,正常交易,
sh601000,唐山港,2010-07-05,正常交易,
sh601001,晋控煤业,2006-06-23,正常交易,
sh601002,晋亿实业,2007-01-26,正常交易,
sh601003,柳钢股份,2007-02-27,正常交易,
sh601005,重庆钢铁,2007-02-28,正常交易,
sh601006,大秦铁路,2006-08-01,正常交易,
sh601007,金陵饭店,2007-04-06,正常交易,
sh601008,连云港,2007-04-26,正常交易,
sh601009,南京银行,2007-07-19,正常交易,
sh601010,文峰股份,2011-06-03,正常交易,
sh601011,宝泰隆,2011-03-09,正常交易,
sh601012,隆基绿能,2012-04-11,正常交易,
sh601015,陕西黑猫,2014-11-05,正常交易,
sh601016,节能风电,2014-09-29,正常交易,
sh601018,宁波港,2010-09-28,正常交易,
sh601019,山东出版,2017-11-22,正常交易,
sh601020,华钰矿业,2016-03-16,正常交易,
sh601021,春秋航空,2015-01-21,正常交易,
sh601022,宁波远洋,2022-12-08,正常交易,
sh601033,永兴股份,2024-01-18,正常交易,
sh601038,一拖股份,2012-08-08,正常交易,
sh601058,赛轮轮胎,2011-06-30,正常交易,
sh601059,信达证券,2023-02-01,正常交易,
sh601061,中信金属,2023-04-10,正常交易,
sh601065,江盐集团,2023-04-10,正常交易,
sh601066,中信建投,2018-06-20,正常交易,
sh601068,中铝国际,2018-08-31,正常交易,
sh601069,西部黄金,2015-01-22,正常交易,
sh601077,渝农商行,2019-10-29,正常交易,
sh601083,锦江航运,2023-12-05,正常交易,
sh601086,国芳集团,2017-09-29,正常交易,
sh601088,中国神华,2007-10-09,正常交易,
sh601089,福元医药,2022-06-30,正常交易,
sh601096,宏盛华源,2023-12-22,正常交易,
sh601098,中南传媒,2010-10-28,正常交易,
sh601099,太平洋,2007-12-28,正常交易,
sh601100,恒立液压,2011-10-28,正常交易,
sh601101,昊华能源,2010-03-31,正常交易,
sh601106,中国一重,2010-02-09,正常交易,
sh601107,四川成渝,2009-07-27,正常交易,
sh601108,财通证券,2017-10-24,正常交易,
sh601111,中国国航,2006-08-18,正常交易,
sh601113,华鼎股份,2011-05-09,正常交易,
sh601116,三江购物,2011-03-02,正常交易,
sh601117,中国化学,2010-01-07,正常交易,
sh601118,海南橡胶,2011-01-07,正常交易,
sh601121,宝地矿业,2023-03-10,正常交易,
sh601126,四方股份,2010-12-31,正常交易,
sh601127,赛力斯,2016-06-15,正常交易,
sh601128,常熟银行,2016-09-30,正常交易,
sh601133,柏诚股份,2023-04-10,正常交易,
sh601136,首创证券,2022-12-22,正常交易,
sh601137,博威合金,2011-01-27,正常交易,
sh601138,工业富联,2018-06-08,正常交易,
sh601139,深圳燃气,2009-12-25,正常交易,
sh601155,新城控股,2015-12-04,正常交易,
sh601156,东航物流,2021-06-09,正常交易,
sh601158,重庆水务,2010-03-29,正常交易,
sh601162,天风证券,2018-10-19,正常交易,
sh601163,三角轮胎,2016-09-09,正常交易,
sh601166,兴业银行,2007-02-05,正常交易,
sh601168,西部矿业,2007-07-12,正常交易,
sh601169,北京银行,2007-09-19,正常交易,
sh601177,杭齿前进,2010-10-11,正常交易,
sh601179,中国西电,2010-01-28,正常交易,
sh601186,中国铁建,2008-03-10,正常交易,
sh601187,厦门银行,2020-10-27,正常交易,
sh601188,龙江交通,2010-03-19,正常交易,
sh601198,东兴证券,2015-02-26,正常交易,
sh601199,江南水务,2011-03-17,正常交易,
sh601200,上海环境,2017-03-31,正常交易,
sh601208,东材科技,2011-05-20,正常交易,
sh601211,国泰海通,2015-06-26,正常交易,
sh601212,白银有色,2017-02-15,正常交易,
sh601216,君正集团,2011-02-22,正常交易,
sh601218,吉鑫科技,2011-05-06,正常交易,
sh601222,林洋能源,2011-08-08,正常交易,
sh601225,陕西煤业,2014-01-28,正常交易,
sh601226,华电科工,2014-12-11,正常交易,
sh601228,XD广州港,2017-03-29,正常交易,
sh601229,上海银行,2016-11-16,正常交易,
sh601231,环旭电子,2012-02-20,正常交易,
sh601233,桐昆股份,2011-05-18,正常交易,
sh601236,红塔证券,2019-07-05,正常交易,
sh601238,广汽集团,2012-03-29,正常交易,
sh601279,英利汽车,2021-04-15,正常交易,
sh601288,农业银行,2010-07-15,正常交易,
sh601298,青岛港,2019-01-21,正常交易,
sh601311,骆驼股份,2011-06-02,正常交易,
sh601318,中国平安,2007-03-01,正常交易,
sh601319,XD中国人,2018-11-16,正常交易,
sh601326,秦港股份,2017-08-16,正常交易,
sh601328,交通银行,2007-05-15,正常交易,
sh601330,绿色动力,2018-06-11,正常交易,
sh601333,广深铁路,2006-12-22,正常交易,
sh601336,XD新华保,2011-12-16,正常交易,
sh601339,百隆东方,2012-06-12,正常交易,
sh601360,三六零,2012-01-16,正常交易,
sh601366,利群股份,2017-04-12,正常交易,
sh601368,绿城水务,2015-06-12,正常交易,
sh601369,陕鼓动力,2010-04-28,正常交易,
sh601375,中原证券,2017-01-03,正常交易,
sh601377,兴业证券,2010-10-13,正常交易,
sh601388,怡球资源,2012-04-23,正常交易,
sh601390,中国中铁,2007-12-03,正常交易,
sh601398,工商银行,2006-10-27,正常交易,
sh601399,国机重装,2020-06-08,正常交易,
sh601456,国联民生,2020-07-31,正常交易,
sh601500,通用股份,2016-09-19,正常交易,
sh601512,中新集团,2019-12-20,正常交易,
sh601515,东峰集团,2012-02-16,正常交易,
sh601518,吉林高速,2010-03-19,正常交易,
sh601519,大智慧,2011-01-28,正常交易,
sh601528,瑞丰银行,2021-06-25,正常交易,
sh601555,东吴证券,2011-12-12,正常交易,
sh601566,九牧王,2011-05-30,正常交易,
sh601567,三星医疗,2011-06-15,正常交易,
sh601568,北元集团,2020-10-20,正常交易,
sh601577,长沙银行,2018-09-26,正常交易,
sh601579,会稽山,2014-08-25,正常交易,
sh601588,北辰实业,2006-10-16,正常交易,
sh601595,上海电影,2016-08-17,正常交易,
sh601598,中国外运,2019-01-18,正常交易,
sh601599,浙文影业,2011-05-27,正常交易,
sh601600,XD中国铝,2007-04-30,正常交易,
sh601601,中国太保,2007-12-25,正常交易,
sh601606,长城军工,2018-08-06,正常交易,
sh601607,上海医药,1994-03-24,正常交易,
sh601608,中信重工,2012-07-06,正常交易,
sh601609,金田股份,2020-04-22,正常交易,
sh601611,中国核建,2016-06-06,正常交易,
sh601615,明阳智能,2019-01-23,正常交易,
sh601616,广电电气,2011-02-01,正常交易,
sh601618,中国中冶,2009-09-21,正常交易,
sh601619,嘉泽新能,2017-07-20,正常交易,
sh601628,中国人寿,2007-01-09,正常交易,
sh601633,长城汽车,2011-09-28,正常交易,
sh601636,旗滨集团,2011-08-12,正常交易,
sh601658,邮储银行,2019-12-10,正常交易,
sh601665,齐鲁银行,2021-06-18,正常交易,
sh601666,平煤股份,2006-11-23,正常交易,
sh601668,中国建筑,2009-07-29,正常交易,
sh601669,中国电建,2011-10-18,正常交易,
sh601677,明泰铝业,2011-09-19,正常交易,
sh601678,滨化股份,2010-02-23,正常交易,
sh601686,友发集团,2020-12-04,正常交易,
sh601688,华泰证券,2010-02-26,正常交易,
sh601689,拓普集团,2015-03-19,正常交易,
sh601696,中银证券,2020-02-26,正常交易,
sh601698,中国卫通,2019-06-28,正常交易,
sh601699,潞安环能,2006-09-22,正常交易,
sh601700,风范股份,2011-01-18,正常交易,
sh601702,华峰铝业,2020-09-07,正常交易,
sh601717,中创智领,2010-08-03,正常交易,
sh601718,际华集团,2010-08-16,正常交易,
sh601727,上海电气,2008-12-05,正常交易,
sh601728,中国电信,2021-08-20,正常交易,
sh601766,中国中车,2008-08-18,正常交易,
sh601777,千里科技,2010-11-25,正常交易,
sh601778,晶科科技,2020-05-19,正常交易,
sh601788,光大证券,2009-08-18,正常交易,
sh601789,宁波建工,2011-08-16,正常交易,
sh601798,蓝科高新,2011-06-22,正常交易,
sh601799,星宇股份,2011-02-01,正常交易,
sh601800,中国交建,2012-03-09,正常交易,
sh601801,皖新传媒,2010-01-18,正常交易,
sh601808,中海油服,2007-09-28,正常交易,
sh601811,新华文轩,2016-08-08,正常交易,
sh601816,京沪高铁,2020-01-16,正常交易,
sh601818,光大银行,2010-08-18,正常交易,
sh601825,沪农商行,2021-08-19,正常交易,
sh601827,三峰环境,2020-06-05,正常交易,
sh601828,美凯龙,2018-01-17,正常交易,
sh601838,成都银行,2018-01-31,正常交易,
sh601857,中国石油,2007-11-05,正常交易,
sh601858,中国科传,2017-01-18,正常交易,
sh601860,紫金银行,2019-01-03,正常交易,
sh601865,福莱特,2019-02-15,正常交易,
sh601866,中远海发,2007-12-12,正常交易,
sh601868,中国能建,2021-09-28,正常交易,
sh601869,长飞光纤,2018-07-20,正常交易,
sh601872,招商轮船,2006-12-01,正常交易,
sh601877,正泰电器,2010-01-21,正常交易,
sh601878,浙商证券,2017-06-26,正常交易,
sh601880,辽港股份,2010-12-06,正常交易,
sh601881,中国银河,2017-01-23,正常交易,
sh601882,海天精工,2016-11-07,正常交易,
sh601886,江河集团,2011-08-18,正常交易,
sh601888,中国中免,2009-10-15,正常交易,
sh601890,亚星锚链,2010-12-28,正常交易,
sh601898,中煤能源,2008-02-01,正常交易,
sh601899,紫金矿业,2008-04-25,正常交易,
sh601900,南方传媒,2016-02-15,正常交易,
sh601901,方正证券,2011-08-10,正常交易,
sh601908,京运通,2011-09-08,正常交易,
sh601916,浙商银行,2019-11-26,正常交易,
sh601918,新集能源,2007-12-19,正常交易,
sh601919,中远海控,2007-06-26,正常交易,
sh601921,浙版传媒,2021-07-23,正常交易,
sh601928,凤凰传媒,2011-11-30,正常交易,
sh601929,吉视传媒,2012-02-23,正常交易,
sh601933,永辉超市,2010-12-15,正常交易,
sh601939,建设银行,2007-09-25,正常交易,
sh601949,中国出版,2017-08-21,正常交易,
sh601952,苏垦农发,2017-05-15,正常交易,
sh601956,东贝集团,2020-12-25,正常交易,
sh601958,XD金钼股,2008-04-17,正常交易,
sh601963,重庆银行,2021-02-05,正常交易,
sh601965,中国汽研,2012-06-11,正常交易,
sh601966,玲珑轮胎,2016-07-06,正常交易,
sh601968,宝钢包装,2015-06-11,正常交易,
sh601969,海南矿业,2014-12-09,正常交易,
sh601975,招商南油,2019-01-08,正常交易,
sh601985,中国核电,2015-06-10,正常交易,
sh601988,中国银行,2006-07-05,正常交易,
sh601989,中国重工,2009-12-16,正常交易,
sh601990,南京证券,2018-06-13,正常交易,
sh601991,大唐发电,2006-12-20,正常交易,
sh601992,金隅集团,2011-03-01,正常交易,
sh601995,中金公司,2020-11-02,正常交易,
sh601996,丰林集团,2011-09-29,正常交易,
sh601997,贵阳银行,2016-08-16,正常交易,
sh601998,中信银行,2007-04-27,正常交易,
sh601999,出版传媒,2007-12-21,正常交易,
sh603000,人民网,2012-04-27,正常交易,
sh603001,奥康国际,2012-04-26,正常交易,
sh603002,宏昌电子,2012-05-18,正常交易,
sh603004,鼎龙科技,2023-12-27,正常交易,
sh603005,晶方科技,2014-02-10,正常交易,
sh603006,联明股份,2014-06-30,正常交易,
sh603007,*ST花王,2016-08-26,正常交易,
sh603008,喜临门,2012-07-17,正常交易,
sh603009,北特科技,2014-07-18,正常交易,
sh603010,万盛股份,2014-10-10,正常交易,
sh603011,合锻智能,2014-11-07,正常交易,
sh603012,创力集团,2015-03-20,正常交易,
sh603013,亚普股份,2018-05-09,正常交易,
sh603014,威高血净,2025-05-19,正常交易,
sh603015,弘讯科技,2015-03-03,正常交易,
sh603016,新宏泰,2016-07-01,正常交易,
sh603017,中衡设计,2014-12-31,正常交易,
sh603018,华设集团,2014-10-13,正常交易,
sh603019,中科曙光,2014-11-06,正常交易,
sh603020,爱普股份,2015-03-25,正常交易,
sh603021,ST华鹏,2015-04-23,正常交易,
sh603022,新通联,2015-05-18,正常交易,
sh603023,威帝股份,2015-05-27,正常交易,
sh603025,大豪科技,2015-04-22,正常交易,
sh603026,石大胜华,2015-05-29,正常交易,
sh603027,千禾味业,2016-03-07,正常交易,
sh603028,赛福天,2016-03-31,正常交易,
sh603029,天鹅股份,2016-04-27,正常交易,
sh603030,全筑股份,2015-03-20,正常交易,
sh603031,安孚科技,2016-08-22,正常交易,
sh603032,德新科技,2017-01-05,正常交易,
sh603033,三维股份,2016-12-07,正常交易,
sh603035,常熟汽饰,2017-01-05,正常交易,
sh603036,如通股份,2016-12-09,正常交易,
sh603037,凯众股份,2017-01-20,正常交易,
sh603038,华立股份,2017-01-16,正常交易,
sh603039,泛微网络,2017-01-13,正常交易,
sh603040,新坐标,2017-02-09,正常交易,
sh603041,美思德,2017-03-30,正常交易,
sh603042,华脉科技,2017-06-02,正常交易,
sh603043,广州酒家,2017-06-27,正常交易,
sh603045,福达合金,2018-05-17,正常交易,
sh603048,浙江黎明,2021-11-16,正常交易,
sh603049,中策橡胶,2025-06-05,正常交易,
sh603050,科林电气,2017-04-14,正常交易,
sh603051,DR鹿山新,2022-03-25,正常交易,
sh603052,可川科技,2022-10-11,正常交易,
sh603053,成都燃气,2019-12-17,正常交易,
sh603055,台华新材,2017-09-21,正常交易,
sh603056,德邦股份,2018-01-16,正常交易,
sh603057,紫燕食品,2022-09-26,正常交易,
sh603058,永吉股份,2016-12-23,正常交易,
sh603059,倍加洁,2018-03-02,正常交易,
sh603060,国检集团,2016-11-09,正常交易,
sh603061,金海通,2023-03-03,正常交易,
sh603062,麦加芯彩,2023-11-07,正常交易,
sh603063,禾望电气,2017-07-28,正常交易,
sh603065,宿迁联盛,2023-03-21,正常交易,
sh603066,音飞储存,2015-06-11,正常交易,
sh603067,振华股份,2016-09-13,正常交易,
sh603068,博通集成,2019-04-15,正常交易,
sh603069,海汽集团,2016-07-12,正常交易,
sh603070,万控智造,2022-03-10,正常交易,
sh603071,物产环能,2021-12-16,正常交易,
sh603072,天和磁材,2025-01-03,正常交易,
sh603073,彩蝶实业,2023-03-16,正常交易,
sh603075,热威股份,2023-09-11,正常交易,
sh603076,乐惠国际,2017-11-13,正常交易,
sh603077,和邦生物,2012-07-31,正常交易,
sh603078,江化微,2017-04-10,正常交易,
sh603079,圣达生物,2017-08-23,正常交易,
sh603080,新疆火炬,2018-01-03,正常交易,
sh603081,大丰实业,2017-04-20,正常交易,
sh603082,北自科技,2024-01-30,正常交易,
sh603083,剑桥科技,2017-11-10,正常交易,
sh603085,天成自控,2015-06-30,正常交易,
sh603086,先达股份,2017-05-11,正常交易,
sh603087,甘李药业,2020-06-29,正常交易,
sh603088,宁波精达,2014-11-11,正常交易,
sh603089,正裕工业,2017-01-26,正常交易,
sh603090,宏盛股份,2016-08-31,正常交易,
sh603091,众鑫股份,2024-09-20,正常交易,
sh603093,南华期货,2019-08-30,正常交易,
sh603095,越剑智能,2020-04-15,正常交易,
sh603096,新经典,2017-04-25,正常交易,
sh603097,江苏华辰,2022-05-12,正常交易,
sh603098,森特股份,2016-12-16,正常交易,
sh603099,长白山,2014-08-22,正常交易,
sh603100,川仪股份,2014-08-05,正常交易,
sh603101,汇嘉时代,2016-05-06,正常交易,
sh603102,百合股份,2022-01-25,正常交易,
sh603103,横店影视,2017-10-12,正常交易,
sh603105,芯能科技,2018-07-09,正常交易,
sh603106,恒银科技,2017-09-20,正常交易,
sh603107,上海汽配,2023-11-01,正常交易,
sh603108,润达医疗,2015-05-27,正常交易,
sh603109,神驰机电,2019-12-31,正常交易,
sh603110,东方材料,2017-10-13,正常交易,
sh603111,康尼机电,2014-08-01,正常交易,
sh603112,华翔股份,2020-09-17,正常交易,
sh603113,金能科技,2017-05-11,正常交易,
sh603115,海星股份,2019-08-09,正常交易,
sh603116,红蜻蜓,2015-06-29,正常交易,
sh603117,万林物流,2015-06-29,正常交易,
sh603118,共进股份,2015-02-25,正常交易,
sh603119,浙江荣泰,2023-08-01,正常交易,
sh603120,肯特催化,2025-04-16,正常交易,
sh603121,华培动力,2019-01-11,正常交易,
sh603122,合富中国,2022-02-16,正常交易,
sh603123,翠微股份,2012-05-03,正常交易,
sh603124,江南新材,2025-03-20,正常交易,
sh603125,常青科技,2023-04-10,正常交易,
sh603126,中材节能,2014-07-31,正常交易,
sh603127,昭衍新药,2017-08-25,正常交易,
sh603128,华贸物流,2012-05-29,正常交易,
sh603129,春风动力,2017-08-18,正常交易,
sh603130,云中马,2022-11-18,正常交易,
sh603131,上海沪工,2016-06-07,正常交易,
sh603132,金徽股份,2022-02-22,正常交易,
sh603135,中重科技,2023-04-10,正常交易,
sh603136,天目湖,2017-09-27,正常交易,
sh603137,恒尚节能,2023-04-19,正常交易,
sh603138,海量数据,2017-03-06,正常交易,
sh603139,康惠制药,2017-04-21,正常交易,
sh603150,万朗磁塑,2022-01-24,正常交易,
sh603151,邦基科技,2022-10-19,正常交易,
sh603153,上海建科,2023-03-13,正常交易,
sh603155,新亚强,2020-09-01,正常交易,
sh603156,养元饮品,2018-02-12,正常交易,
sh603158,腾龙股份,2015-03-20,正常交易,
sh603159,上海亚虹,2016-08-12,正常交易,
sh603160,汇顶科技,2016-10-17,正常交易,
sh603161,科华控股,2018-01-05,正常交易,
sh603162,海通发展,2023-03-29,正常交易,
sh603163,圣晖集成,2022-10-13,正常交易,
sh603165,荣晟环保,2017-01-17,正常交易,
sh603166,福达股份,2014-11-27,正常交易,
sh603167,渤海轮渡,2012-09-06,正常交易,
sh603168,莎普爱思,2014-07-02,正常交易,
sh603169,兰石重装,2014-10-09,正常交易,
sh603170,宝立食品,2022-07-15,正常交易,
sh603171,税友股份,2021-06-30,正常交易,
sh603172,万丰股份,2023-05-10,正常交易,
sh603173,福斯达,2023-01-30,正常交易,
sh603176,汇通集团,2021-12-31,正常交易,
sh603177,德创环保,2017-02-07,正常交易,
sh603178,圣龙股份,2017-03-28,正常交易,
sh603179,新泉股份,2017-03-17,正常交易,
sh603180,金牌家居,2017-05-12,正常交易,
sh603181,皇马科技,2017-08-24,正常交易,
sh603182,嘉华股份,2022-09-09,正常交易,
sh603183,建研院,2017-09-05,正常交易,
sh603185,弘元绿能,2018-12-28,正常交易,
sh603186,华正新材,2017-01-03,正常交易,
sh603187,海容冷链,2018-11-29,正常交易,
sh603188,亚邦股份,2014-09-09,正常交易,
sh603189,网达软件,2016-09-14,正常交易,
sh603190,亚通精工,2023-02-17,正常交易,
sh603191,望变电气,2022-04-28,正常交易,
sh603192,汇得科技,2018-08-28,正常交易,
sh603193,润本股份,2023-10-17,正常交易,
sh603194,中力股份,2024-12-24,正常交易,
sh603195,公牛集团,2020-02-06,正常交易,
sh603196,日播时尚,2017-05-31,正常交易,
sh603197,保隆科技,2017-05-19,正常交易,
sh603198,迎驾贡酒,2015-05-28,正常交易,
sh603199,九华旅游,2015-03-26,正常交易,
sh603200,上海洗霸,2017-06-01,正常交易,
sh603201,常润股份,2022-07-29,正常交易,
sh603202,天有为,2025-04-24,正常交易,
sh603203,快克智能,2016-11-08,正常交易,
sh603205,健尔康,2024-11-07,正常交易,
sh603206,嘉环科技,2022-05-06,正常交易,
sh603207,小方制药,2024-08-26,正常交易,
sh603208,江山欧派,2017-02-10,正常交易,
sh603209,兴通股份,2022-03-24,正常交易,
sh603210,泰鸿万立,2025-04-09,正常交易,
sh603211,晋拓股份,2022-07-25,正常交易,
sh603212,赛伍技术,2020-04-30,正常交易,
sh603213,镇洋发展,2021-11-11,正常交易,
sh603214,爱婴室,2018-03-30,正常交易,
sh603215,比依股份,2022-02-18,正常交易,
sh603216,梦天家居,2021-12-15,正常交易,
sh603217,元利科技,2019-06-20,正常交易,
