股票代码,名称,上市日期,上市状态,终止/暂停上市日期
sh603169,兰石重装,2014-10-09,正常交易,
sh603170,宝立食品,2022-07-15,正常交易,
sh603171,税友股份,2021-06-30,正常交易,
sh603172,万丰股份,2023-05-10,正常交易,
sh603173,福斯达,2023-01-30,正常交易,
sh603176,汇通集团,2021-12-31,正常交易,
sh603177,德创环保,2017-02-07,正常交易,
sh603178,圣龙股份,2017-03-28,正常交易,
sh603179,新泉股份,2017-03-17,正常交易,
sh603180,金牌家居,2017-05-12,正常交易,
sh603181,皇马科技,2017-08-24,正常交易,
sh603182,嘉华股份,2022-09-09,正常交易,
sh603183,建研院,2017-09-05,正常交易,
sh603185,弘元绿能,2018-12-28,正常交易,
sh603186,华正新材,2017-01-03,正常交易,
sh603187,海容冷链,2018-11-29,正常交易,
sh603188,亚邦股份,2014-09-09,正常交易,
sh603189,网达软件,2016-09-14,正常交易,
sh603190,亚通精工,2023-02-17,正常交易,
sh603191,望变电气,2022-04-28,正常交易,
sh603192,汇得科技,2018-08-28,正常交易,
sh603193,润本股份,2023-10-17,正常交易,
sh603194,中力股份,2024-12-24,正常交易,
sh603195,公牛集团,2020-02-06,正常交易,
sh603196,日播时尚,2017-05-31,正常交易,
sh603197,保隆科技,2017-05-19,正常交易,
sh603198,迎驾贡酒,2015-05-28,正常交易,
sh603199,九华旅游,2015-03-26,正常交易,
sh603200,上海洗霸,2017-06-01,正常交易,
sh603201,常润股份,2022-07-29,正常交易,
sh603202,天有为,2025-04-24,正常交易,
sh603203,快克智能,2016-11-08,正常交易,
sh603205,健尔康,2024-11-07,正常交易,
sh603206,嘉环科技,2022-05-06,正常交易,
sh603207,小方制药,2024-08-26,正常交易,
sh603208,江山欧派,2017-02-10,正常交易,
sh603209,兴通股份,2022-03-24,正常交易,
sh603210,泰鸿万立,2025-04-09,正常交易,
sh603211,晋拓股份,2022-07-25,正常交易,
sh603212,赛伍技术,2020-04-30,正常交易,
sh603213,镇洋发展,2021-11-11,正常交易,
sh603214,爱婴室,2018-03-30,正常交易,
sh603215,比依股份,2022-02-18,正常交易,
sh603216,梦天家居,2021-12-15,正常交易,
sh603217,元利科技,2019-06-20,正常交易,
sh603218,日月股份,2016-12-28,正常交易,
sh603219,富佳股份,2021-11-22,正常交易,
sh603220,中贝通信,2018-11-15,正常交易,
sh603221,爱丽家居,2020-03-23,正常交易,
sh603222,济民健康,2015-02-17,正常交易,
sh603223,恒通股份,2015-06-30,正常交易,
sh603225,新凤鸣,2017-04-18,正常交易,
sh603226,菲林格尔,2017-06-15,正常交易,
sh603227,雪峰科技,2015-05-15,正常交易,
sh603228,景旺电子,2017-01-06,正常交易,
sh603229,奥翔药业,2017-05-09,正常交易,
sh603230,内蒙新华,2021-12-24,正常交易,
sh603231,索宝蛋白,2023-12-15,正常交易,
sh603232,格尔软件,2017-04-21,正常交易,
sh603233,大参林,2017-07-31,正常交易,
sh603235,天新药业,2022-07-12,正常交易,
sh603236,移远通信,2019-07-16,正常交易,
sh603237,五芳斋,2022-08-31,正常交易,
sh603238,诺邦股份,2017-02-22,正常交易,
sh603239,浙江仙通,2016-12-30,正常交易,
sh603255,鼎际得,2022-08-18,正常交易,
sh603256,宏和科技,2019-07-19,正常交易,
sh603257,中国瑞林,2025-04-08,正常交易,
sh603258,电魂网络,2016-10-26,正常交易,
sh603259,药明康德,2018-05-08,正常交易,
sh603260,合盛硅业,2017-10-30,正常交易,
sh603261,*ST立航,2022-03-15,正常交易,
sh603262,技源集团,2025-07-23,正常交易,
sh603266,天龙股份,2017-01-10,正常交易,
sh603267,鸿远电子,2019-05-15,正常交易,
sh603268,*ST松发,2015-03-19,正常交易,
sh603269,海鸥股份,2017-05-17,正常交易,
sh603270,金帝股份,2023-09-01,正常交易,
sh603271,永杰新材,2025-03-11,正常交易,
sh603272,联翔股份,2022-05-20,正常交易,
sh603273,天元智能,2023-10-23,正常交易,
sh603275,众辰科技,2023-08-23,正常交易,
sh603276,恒兴新材,2023-09-25,正常交易,
sh603277,银都股份,2017-09-11,正常交易,
sh603278,大业股份,2017-11-13,正常交易,
sh603279,景津装备,2019-07-29,正常交易,
sh603280,南方路机,2022-11-08,正常交易,
sh603281,江瀚新材,2023-01-31,正常交易,
sh603282,亚光股份,2023-03-15,正常交易,
sh603283,赛腾股份,2017-12-25,正常交易,
sh603285,键邦股份,2024-07-05,正常交易,
sh603286,日盈电子,2017-06-27,正常交易,
sh603288,海天味业,2014-02-11,正常交易,
sh603289,泰瑞机器,2017-10-31,正常交易,
sh603290,斯达半导,2020-02-04,正常交易,
sh603291,联合水务,2023-03-27,正常交易,
sh603296,华勤技术,2023-08-08,正常交易,
sh603297,永新光学,2018-09-10,正常交易,
sh603298,杭叉集团,2016-12-27,正常交易,
sh603299,苏盐井神,2015-12-31,正常交易,
sh603300,海南华铁,2015-05-29,正常交易,
sh603301,振德医疗,2018-04-12,正常交易,
sh603303,得邦照明,2017-03-30,正常交易,
sh603305,旭升集团,2017-07-10,正常交易,
sh603306,华懋科技,2014-09-26,正常交易,
sh603307,扬州金泉,2023-02-16,正常交易,
sh603308,应流股份,2014-01-22,正常交易,
sh603309,维力医疗,2015-03-02,正常交易,
sh603310,巍华新材,2024-08-14,正常交易,
sh603311,金海高科,2015-05-18,正常交易,
sh603312,西典新能,2024-01-11,正常交易,
sh603313,梦百合,2016-10-13,正常交易,
sh603315,福鞍股份,2015-04-24,正常交易,
sh603316,诚邦股份,2017-06-19,正常交易,
sh603317,天味食品,2019-04-16,正常交易,
sh603318,水发燃气,2015-04-24,正常交易,
sh603319,美湖股份,2016-11-30,正常交易,
sh603320,迪贝电气,2017-05-02,正常交易,
sh603321,梅轮电梯,2017-09-15,正常交易,
sh603322,超讯通信,2016-07-28,正常交易,
sh603323,苏农银行,2016-11-29,正常交易,
sh603324,盛剑科技,2021-04-07,正常交易,
sh603325,博隆技术,2024-01-10,正常交易,
sh603326,我乐家居,2017-06-16,正常交易,
sh603327,福蓉科技,2019-05-23,正常交易,
sh603328,依顿电子,2014-07-01,正常交易,
sh603329,上海雅仕,2017-12-29,正常交易,
sh603330,天洋新材,2017-02-13,正常交易,
sh603331,百达精工,2017-07-05,正常交易,
sh603332,苏州龙杰,2019-01-17,正常交易,
sh603333,尚纬股份,2012-05-07,正常交易,
sh603335,迪生力,2017-06-20,正常交易,
sh603336,宏辉果蔬,2016-11-24,正常交易,
sh603337,杰克股份,2017-01-19,正常交易,
sh603338,浙江鼎力,2015-03-25,正常交易,
sh603339,四方科技,2016-05-19,正常交易,
sh603341,龙旗科技,2024-03-01,正常交易,
sh603344,星德胜,2024-03-20,正常交易,
sh603345,安井食品,2017-02-22,正常交易,
sh603348,文灿股份,2018-04-26,正常交易,
sh603350,安乃达,2024-07-03,正常交易,
sh603351,威尔药业,2019-01-30,正常交易,
sh603353,和顺石油,2020-04-07,正常交易,
sh603355,莱克电气,2015-05-13,正常交易,
sh603356,华菱精工,2018-01-24,正常交易,
sh603357,设计总院,2017-08-01,正常交易,
sh603358,华达科技,2017-01-25,正常交易,
sh603359,东珠生态,2017-09-01,正常交易,
sh603360,百傲化学,2017-02-06,正常交易,
sh603363,傲农生物,2017-09-26,正常交易,
sh603365,水星家纺,2017-11-20,正常交易,
sh603366,日出东方,2012-05-21,正常交易,
sh603367,辰欣药业,2017-09-29,正常交易,
sh603368,柳药集团,2014-12-04,正常交易,
sh603369,今世缘,2014-07-03,正常交易,
sh603373,安邦护卫,2023-12-20,正常交易,
sh603375,盛景微,2024-01-24,正常交易,
sh603377,ST东时,2016-02-05,正常交易,
sh603378,亚士创能,2017-09-28,正常交易,
sh603379,三美股份,2019-04-02,正常交易,
sh603380,易德龙,2017-06-22,正常交易,
sh603381,永臻股份,2024-06-26,正常交易,
sh603382,海阳科技,2025-06-12,正常交易,
sh603383,顶点软件,2017-05-22,正常交易,
sh603385,惠达卫浴,2017-04-05,正常交易,
sh603386,骏亚科技,2017-09-12,正常交易,
sh603387,基蛋生物,2017-07-17,正常交易,
sh603388,*ST元成,2017-03-24,正常交易,
sh603389,*ST亚振,2016-12-15,正常交易,
sh603390,通达电气,2019-11-25,正常交易,
sh603391,力聚热能,2024-07-31,正常交易,
sh603392,万泰生物,2020-04-29,正常交易,
sh603393,新天然气,2016-09-12,正常交易,
sh603395,红四方,2024-11-26,正常交易,
sh603396,金辰股份,2017-10-18,正常交易,
sh603398,*ST沐邦,2015-12-09,正常交易,
sh603399,永杉锂业,2012-08-24,正常交易,
sh603400,华之杰,2025-06-20,正常交易,
sh603408,建霖家居,2020-07-30,正常交易,
sh603409,汇通控股,2025-03-04,正常交易,
sh603416,信捷电气,2016-12-21,正常交易,
sh603421,鼎信通讯,2016-10-11,正常交易,
sh603429,集友股份,2017-01-24,正常交易,
sh603439,贵州三力,2020-04-28,正常交易,
sh603444,吉比特,2017-01-04,正常交易,
sh603456,九洲药业,2014-10-10,正常交易,
sh603458,勘设股份,2017-08-09,正常交易,
sh603466,风语筑,2017-10-20,正常交易,
sh603477,巨星农牧,2017-12-18,正常交易,
sh603486,科沃斯,2018-05-28,正常交易,
sh603488,展鹏科技,2017-05-16,正常交易,
sh603489,八方股份,2019-11-11,正常交易,
sh603496,恒为科技,2017-06-07,正常交易,
sh603499,翔港科技,2017-10-16,正常交易,
sh603500,祥和实业,2017-09-04,正常交易,
sh603501,豪威集团,2017-05-04,正常交易,
sh603505,金石资源,2017-05-03,正常交易,
sh603506,南都物业,2018-02-01,正常交易,
sh603507,振江股份,2017-11-06,正常交易,
sh603508,思维列控,2015-12-24,正常交易,
sh603511,爱慕股份,2021-05-31,正常交易,
sh603515,欧普照明,2016-08-19,正常交易,
sh603516,淳中科技,2018-02-02,正常交易,
sh603517,绝味食品,2017-03-17,正常交易,
sh603518,锦泓集团,2014-12-03,正常交易,
sh603519,立霸股份,2015-03-19,正常交易,
sh603520,司太立,2016-03-09,正常交易,
sh603527,众源新材,2017-09-07,正常交易,
sh603528,多伦科技,2016-05-03,正常交易,
sh603529,爱玛科技,2021-06-15,正常交易,
sh603530,神马电力,2019-08-05,正常交易,
sh603533,掌阅科技,2017-09-21,正常交易,
sh603535,嘉诚国际,2017-08-08,正常交易,
sh603536,惠发食品,2017-06-13,正常交易,
sh603538,美诺华,2017-04-07,正常交易,
sh603551,奥普科技,2020-01-15,正常交易,
sh603555,ST贵人,2014-01-24,终止上市,2024-03-29
sh603556,海兴电力,2016-11-10,正常交易,
sh603557,ST起步,2017-08-18,正常交易,
sh603558,健盛集团,2015-01-27,正常交易,
sh603559,ST通脉,2016-12-02,正常交易,
sh603565,中谷物流,2020-09-25,正常交易,
sh603566,普莱柯,2015-05-18,正常交易,
sh603567,珍宝岛,2015-04-24,正常交易,
sh603568,伟明环保,2015-05-28,正常交易,
sh603569,长久物流,2016-08-10,正常交易,
sh603577,汇金通,2016-12-22,正常交易,
sh603578,三星新材,2017-03-06,正常交易,
sh603579,荣泰健康,2017-01-11,正常交易,
sh603580,*ST艾艾,2017-05-25,正常交易,
sh603583,捷昌驱动,2018-09-21,正常交易,
sh603585,苏利股份,2016-12-14,正常交易,
sh603586,金麒麟,2017-04-06,正常交易,
sh603587,地素时尚,2018-06-22,正常交易,
sh603588,高能环境,2014-12-29,正常交易,
sh603589,口子窖,2015-06-29,正常交易,
sh603590,康辰药业,2018-08-27,正常交易,
sh603595,东尼电子,2017-07-12,正常交易,
sh603596,伯特利,2018-04-27,正常交易,
sh603598,引力传媒,2015-05-27,正常交易,
sh603599,广信股份,2015-05-13,正常交易,
sh603600,永艺股份,2015-01-23,正常交易,
sh603601,再升科技,2015-01-22,正常交易,
sh603602,纵横通信,2017-08-10,正常交易,
sh603603,退市博天,2017-02-17,终止上市,2024-04-25
sh603605,珀莱雅,2017-11-15,正常交易,
sh603606,东方电缆,2014-10-15,正常交易,
sh603607,京华激光,2017-10-25,正常交易,
sh603608,天创时尚,2016-02-18,正常交易,
sh603609,禾丰股份,2014-08-08,正常交易,
sh603610,麒盛科技,2019-10-29,正常交易,
sh603611,诺力股份,2015-01-28,正常交易,
sh603612,索通发展,2017-07-18,正常交易,
sh603613,国联股份,2019-07-30,正常交易,
sh603615,茶花股份,2017-02-13,正常交易,
sh603616,韩建河山,2015-06-11,正常交易,
sh603617,君禾股份,2017-07-03,正常交易,
sh603618,杭电股份,2015-02-17,正常交易,
sh603619,中曼石油,2017-11-17,正常交易,
sh603626,科森科技,2017-02-09,正常交易,
sh603628,清源股份,2017-01-12,正常交易,
sh603629,利通电子,2018-12-24,正常交易,
sh603630,拉芳家化,2017-03-13,正常交易,
sh603633,徕木股份,2016-11-17,正常交易,
sh603636,南威软件,2014-12-30,正常交易,
sh603637,镇海股份,2017-02-08,正常交易,
sh603638,艾迪精密,2017-01-20,正常交易,
sh603639,海利尔,2017-01-12,正常交易,
sh603648,畅联股份,2017-09-13,正常交易,
sh603650,彤程新材,2018-06-27,正常交易,
sh603655,朗博科技,2017-12-29,正常交易,
sh603656,泰禾智能,2017-03-21,正常交易,
sh603657,春光科技,2018-07-30,正常交易,
sh603658,安图生物,2016-09-01,正常交易,
sh603659,璞泰来,2017-11-03,正常交易,
sh603660,苏州科达,2016-12-01,正常交易,
sh603661,恒林股份,2017-11-21,正常交易,
sh603662,柯力传感,2019-08-06,正常交易,
sh603663,三祥新材,2016-08-01,正常交易,
sh603665,康隆达,2017-03-13,正常交易,
sh603666,亿嘉和,2018-06-12,正常交易,
sh603667,五洲新春,2016-10-25,正常交易,
sh603668,天马科技,2017-01-17,正常交易,
sh603669,灵康药业,2015-05-28,正常交易,
sh603676,卫信康,2017-07-21,正常交易,
sh603677,奇精机械,2017-02-06,正常交易,
sh603678,火炬电子,2015-01-26,正常交易,
sh603679,华体科技,2017-06-21,正常交易,
sh603680,今创集团,2018-02-27,正常交易,
sh603681,永冠新材,2019-03-26,正常交易,
sh603682,锦和商管,2020-04-21,正常交易,
sh603683,晶华新材,2017-10-20,正常交易,
sh603685,晨丰科技,2017-11-27,正常交易,
sh603686,福龙马,2015-01-26,正常交易,
sh603687,大胜达,2019-07-26,正常交易,
sh603688,石英股份,2014-10-31,正常交易,
sh603689,皖天然气,2017-01-10,正常交易,
sh603690,至纯科技,2017-01-13,正常交易,
sh603693,江苏新能,2018-07-03,正常交易,
sh603696,安记食品,2015-12-09,正常交易,
sh603697,有友食品,2019-05-08,正常交易,
sh603698,航天工程,2015-01-28,正常交易,
sh603699,纽威股份,2014-01-17,正常交易,
sh603700,宁水集团,2019-01-22,正常交易,
sh603701,德宏股份,2016-04-12,正常交易,
sh603703,盛洋科技,2015-04-23,正常交易,
sh603706,东方环宇,2018-07-09,正常交易,
sh603707,健友股份,2017-07-19,正常交易,
sh603708,家家悦,2016-12-13,正常交易,
sh603709,中源家居,2018-02-08,正常交易,
sh603711,香飘飘,2017-11-30,正常交易,
sh603712,七一二,2018-02-26,正常交易,
sh603713,密尔克卫,2018-07-13,正常交易,
sh603716,塞力医疗,2016-10-31,正常交易,
sh603717,天域生物,2017-03-27,正常交易,
sh603718,海利生物,2015-05-15,正常交易,
sh603719,良品铺子,2020-02-24,正常交易,
sh603721,*ST天择,2017-08-11,正常交易,
sh603722,阿科力,2017-10-25,正常交易,
sh603725,天安新材,2017-09-06,正常交易,
sh603726,朗迪集团,2016-04-21,正常交易,
sh603727,博迈科,2016-11-22,正常交易,
sh603728,鸣志电器,2017-05-09,正常交易,
sh603729,龙韵股份,2015-03-24,正常交易,
sh603730,岱美股份,2017-07-28,正常交易,
sh603733,仙鹤股份,2018-04-20,正常交易,
sh603737,三棵树,2016-06-03,正常交易,
sh603738,泰晶科技,2016-09-28,正常交易,
sh603739,蔚蓝生物,2019-01-16,正常交易,
sh603755,日辰股份,2019-08-28,正常交易,
sh603757,大元泵业,2017-07-11,正常交易,
sh603758,秦安股份,2017-05-17,正常交易,
sh603759,海天股份,2021-03-26,正常交易,
sh603766,隆鑫通用,2012-08-10,正常交易,
sh603767,中马传动,2017-06-13,正常交易,
sh603768,常青股份,2017-03-24,正常交易,
sh603773,沃格光电,2018-04-17,正常交易,
sh603776,永安行,2017-08-17,正常交易,
sh603777,来伊份,2016-10-12,正常交易,
sh603778,国晟科技,2015-12-31,正常交易,
sh603779,威龙股份,2016-05-16,正常交易,
sh603786,科博达,2019-10-15,正常交易,
sh603787,新日股份,2017-04-27,正常交易,
sh603788,宁波高发,2015-01-20,正常交易,
sh603789,*ST星农,2015-04-27,正常交易,
sh603790,雅运股份,2018-09-12,正常交易,
sh603797,联泰环保,2017-04-13,正常交易,
sh603798,康普顿,2016-04-06,正常交易,
sh603799,华友钴业,2015-01-29,正常交易,
sh603800,洪田股份,2015-12-10,正常交易,
sh603801,志邦家居,2017-06-30,正常交易,
sh603803,瑞斯康达,2017-04-20,正常交易,
sh603806,福斯特,2014-09-05,正常交易,
sh603808,歌力思,2015-04-22,正常交易,
sh603809,豪能股份,2017-11-28,正常交易,
sh603810,丰山集团,2018-09-17,正常交易,
sh603811,诚意药业,2017-03-15,正常交易,
sh603813,*ST原尚,2017-09-18,正常交易,
sh603815,交建股份,2019-10-21,正常交易,
sh603816,顾家家居,2016-10-14,正常交易,
sh603817,海峡环保,2017-02-20,正常交易,
sh603818,曲美家居,2015-04-22,正常交易,
sh603819,神力股份,2016-11-25,正常交易,
sh603822,嘉澳环保,2016-04-28,正常交易,
sh603823,百合花,2016-12-20,正常交易,
sh603825,华扬联众,2017-08-02,正常交易,
sh603826,坤彩科技,2017-04-14,正常交易,
sh603828,ST柯利达,2015-02-26,正常交易,
sh603829,洛凯股份,2017-10-17,正常交易,
sh603833,欧派家居,2017-03-28,正常交易,
sh603836,海程邦达,2021-05-26,正常交易,
sh603838,*ST四通,2015-07-01,正常交易,
sh603839,安正时尚,2017-02-14,正常交易,
sh603843,*ST正平,2016-09-05,正常交易,
sh603848,好太太,2017-12-01,正常交易,
sh603855,华荣股份,2017-05-24,正常交易,
sh603856,东宏股份,2017-11-06,正常交易,
sh603858,步长制药,2016-11-18,正常交易,
sh603859,能科科技,2016-10-21,正常交易,
sh603860,中公高科,2017-08-02,正常交易,
sh603861,白云电器,2016-03-22,正常交易,
sh603863,松炀资源,2019-06-21,正常交易,
sh603866,桃李面包,2015-12-22,正常交易,
sh603867,新化股份,2019-06-27,正常交易,
sh603868,飞科电器,2016-04-18,正常交易,
sh603869,ST智知,2015-03-26,正常交易,
sh603871,嘉友国际,2018-02-06,正常交易,
sh603876,鼎胜新材,2018-04-18,正常交易,
sh603877,太平鸟,2017-01-09,正常交易,
sh603878,武进不锈,2016-12-19,正常交易,
sh603879,永悦科技,2017-06-14,正常交易,
sh603880,南卫股份,2017-08-07,正常交易,
sh603881,数据港,2017-02-08,正常交易,
sh603882,金域医学,2017-09-08,正常交易,
sh603883,老百姓,2015-04-23,正常交易,
sh603885,吉祥航空,2015-05-27,正常交易,
sh603886,元祖股份,2016-12-28,正常交易,
sh603887,城地香江,2016-10-10,正常交易,
sh603888,新华网,2016-10-28,正常交易,
sh603889,新澳股份,2014-12-31,正常交易,
sh603890,春秋电子,2017-12-12,正常交易,
sh603893,瑞芯微,2020-02-07,正常交易,
sh603895,天永智能,2018-01-22,正常交易,
sh603896,寿仙谷,2017-05-10,正常交易,
sh603897,长城科技,2018-04-10,正常交易,
sh603898,好莱客,2015-02-17,正常交易,
sh603899,晨光股份,2015-01-27,正常交易,
sh603900,莱绅通灵,2016-11-23,正常交易,
sh603901,永创智能,2015-05-29,正常交易,
sh603903,中持股份,2017-03-14,正常交易,
sh603906,龙蟠科技,2017-04-10,正常交易,
sh603908,牧高笛,2017-03-07,正常交易,
sh603909,建发合诚,2016-06-28,正常交易,
sh603912,佳力图,2017-11-01,正常交易,
sh603915,国茂股份,2019-06-14,正常交易,
sh603916,苏博特,2017-11-10,正常交易,
sh603917,合力科技,2017-12-04,正常交易,
sh603918,金桥信息,2015-05-28,正常交易,
sh603919,金徽酒,2016-03-10,正常交易,
sh603920,世运电路,2017-04-26,正常交易,
sh603922,金鸿顺,2017-10-23,正常交易,
sh603926,铁流股份,2017-05-10,正常交易,
sh603927,中科软,2019-09-09,正常交易,
sh603928,兴业股份,2016-12-12,正常交易,
sh603929,亚翔集成,2016-12-30,正常交易,
sh603931,格林达,2020-08-19,正常交易,
sh603933,睿能科技,2017-07-06,正常交易,
sh603936,博敏电子,2015-12-09,正常交易,
sh603937,丽岛新材,2017-11-02,正常交易,
sh603938,三孚股份,2017-06-28,正常交易,
sh603939,益丰药房,2015-02-17,正常交易,
sh603948,建业股份,2020-03-02,正常交易,
sh603949,雪龙集团,2020-03-10,正常交易,
sh603950,长源东谷,2020-05-26,正常交易,
sh603955,大千生态,2017-03-10,正常交易,
sh603956,威派格,2019-02-22,正常交易,
sh603958,哈森股份,2016-06-29,正常交易,
sh603959,百利科技,2016-05-17,正常交易,
sh603960,克来机电,2017-03-14,正常交易,
sh603963,*ST大药,2017-09-22,终止上市,2025-03-21
sh603966,法兰泰克,2017-01-25,正常交易,
sh603967,中创物流,2019-04-29,正常交易,
sh603968,醋化股份,2015-05-18,正常交易,
sh603969,银龙股份,2015-02-27,正常交易,
sh603970,中农立华,2017-11-16,正常交易,
sh603976,正川股份,2017-08-22,正常交易,
sh603977,国泰集团,2016-11-11,正常交易,
sh603978,深圳新星,2017-08-07,正常交易,
sh603979,金诚信,2015-06-30,正常交易,
sh603980,吉华集团,2017-06-15,正常交易,
sh603982,泉峰汽车,2019-05-22,正常交易,
sh603983,丸美生物,2019-07-25,正常交易,
sh603985,恒润股份,2017-05-05,正常交易,
sh603986,兆易创新,2016-08-18,正常交易,
sh603987,康德莱,2016-11-21,正常交易,
sh603988,中电电机,2014-11-04,正常交易,
sh603989,艾华集团,2015-05-15,正常交易,
sh603990,麦迪科技,2016-12-08,正常交易,
sh603991,至正股份,2017-03-08,正常交易,
sh603992,松霖科技,2019-08-26,正常交易,
sh603993,洛阳钼业,2012-10-09,正常交易,
sh603995,甬金股份,2019-12-24,正常交易,
sh603996,退市中新,2015-12-22,终止上市,2022-05-24
sh603997,继峰股份,2015-03-02,正常交易,
sh603998,方盛制药,2014-12-05,正常交易,
sh603999,读者传媒,2015-12-10,正常交易,
sh605001,威奥股份,2020-05-22,正常交易,
sh605003,众望布艺,2020-09-08,正常交易,
sh605005,合兴股份,2021-01-19,正常交易,
sh605006,山东玻纤,2020-09-03,正常交易,
sh605007,五洲特纸,2020-11-10,正常交易,
sh605008,长鸿高科,2020-08-21,正常交易,
sh605009,豪悦护理,2020-09-11,正常交易,
sh605011,杭州热电,2021-06-30,正常交易,
sh605016,百龙创园,2021-04-21,正常交易,
sh605018,长华集团,2020-09-29,正常交易,
sh605020,永和股份,2021-07-09,正常交易,
sh605028,世茂能源,2021-07-12,正常交易,
sh605033,美邦股份,2021-09-16,正常交易,
sh605050,福然德,2020-09-24,正常交易,
sh605055,迎丰股份,2021-01-29,正常交易,
sh605056,咸亨国际,2021-07-20,正常交易,
sh605058,澳弘电子,2020-10-21,正常交易,
sh605060,联德股份,2021-03-01,正常交易,
sh605066,天正电气,2020-08-07,正常交易,
sh605068,明新旭腾,2020-11-23,正常交易,
sh605069,正和生态,2021-08-16,正常交易,
sh605077,华康股份,2021-02-09,正常交易,
sh605080,浙江自然,2021-05-06,正常交易,
sh605081,*ST太和,2021-02-09,正常交易,
sh605086,龙高股份,2021-04-16,正常交易,
sh605088,冠盛股份,2020-08-17,正常交易,
sh605089,味知香,2021-04-27,正常交易,
sh605090,九丰能源,2021-05-25,正常交易,
sh605098,行动教育,2021-04-21,正常交易,
sh605099,共创草坪,2020-09-30,正常交易,
sh605100,华丰股份,2020-08-11,正常交易,
sh605108,同庆楼,2020-07-16,正常交易,
sh605111,新洁能,2020-09-28,正常交易,
sh605116,奥锐特,2020-09-21,正常交易,
sh605117,德业股份,2021-04-20,正常交易,
sh605118,力鼎光电,2020-07-30,正常交易,
sh605122,四方新材,2021-03-10,正常交易,
sh605123,派克新材,2020-08-25,正常交易,
sh605128,上海沿浦,2020-09-15,正常交易,
sh605133,嵘泰股份,2021-02-24,正常交易,
sh605136,丽人丽妆,2020-09-29,正常交易,
sh605138,盛泰集团,2021-10-27,正常交易,
sh605151,西上海,2020-12-15,正常交易,
sh605155,西大门,2020-12-31,正常交易,
sh605158,华达新材,2020-08-05,正常交易,
sh605162,新中港,2021-07-07,正常交易,
sh605166,聚合顺,2020-06-18,正常交易,
sh605167,利柏特,2021-07-26,正常交易,
sh605168,三人行,2020-05-28,正常交易,
sh605169,洪通燃气,2020-10-30,正常交易,
sh605177,东亚药业,2020-11-25,正常交易,
sh605178,时空科技,2020-08-21,正常交易,
sh605179,一鸣食品,2020-12-28,正常交易,
sh605180,华生科技,2021-04-30,正常交易,
sh605183,确成股份,2020-12-07,正常交易,
sh605186,健麾信息,2020-12-22,正常交易,
sh605188,国光连锁,2020-07-28,正常交易,
sh605189,富春染织,2021-05-28,正常交易,
sh605196,华通线缆,2021-05-11,正常交易,
sh605198,安德利,2020-09-18,正常交易,
sh605199,ST葫芦娃,2020-07-10,正常交易,
sh605208,永茂泰,2021-03-08,正常交易,
sh605218,伟时电子,2020-09-28,正常交易,
sh605222,起帆电缆,2020-07-31,正常交易,
sh605228,神通科技,2021-01-20,正常交易,
sh605255,天普股份,2020-08-25,正常交易,
sh605258,协和电子,2020-12-03,正常交易,
sh605259,绿田机械,2021-06-15,正常交易,
sh605266,健之佳,2020-12-01,正常交易,
sh605268,王力安防,2021-02-24,正常交易,
sh605277,新亚电子,2021-01-06,正常交易,
sh605286,同力日升,2021-03-22,正常交易,
sh605287,德才股份,2021-07-06,正常交易,
sh605288,凯迪股份,2020-06-01,正常交易,
sh605289,罗曼股份,2021-04-26,正常交易,
sh605296,神农集团,2021-05-28,正常交易,
sh605298,必得科技,2021-03-01,正常交易,
sh605299,舒华体育,2020-12-15,正常交易,
sh605300,佳禾食品,2021-04-30,正常交易,
sh605303,园林股份,2021-03-01,正常交易,
sh605305,中际联合,2021-05-06,正常交易,
sh605318,法狮龙,2020-08-03,正常交易,
sh605319,无锡振华,2021-06-07,正常交易,
sh605333,沪光股份,2020-08-18,正常交易,
sh605336,帅丰电器,2020-10-19,正常交易,
sh605337,李子园,2021-02-08,正常交易,
sh605338,巴比食品,2020-10-12,正常交易,
sh605339,南侨食品,2021-05-18,正常交易,
sh605358,立昂微,2020-09-11,正常交易,
sh605365,立达信,2021-07-20,正常交易,
sh605366,宏柏新材,2020-08-12,正常交易,
sh605368,蓝天燃气,2021-01-29,正常交易,
sh605369,拱东医疗,2020-09-16,正常交易,
sh605376,博迁新材,2020-12-08,正常交易,
sh605377,华旺科技,2020-12-28,正常交易,
sh605378,野马电池,2021-04-12,正常交易,
sh605388,均瑶健康,2020-08-18,正常交易,
sh605389,长龄液压,2021-03-22,正常交易,
sh605398,新炬网络,2021-01-21,正常交易,
sh605399,晨光新材,2020-08-04,正常交易,
sh605488,福莱新材,2021-05-13,正常交易,
sh605499,东鹏饮料,2021-05-27,正常交易,
sh605500,森林包装,2020-12-22,正常交易,
sh605507,国邦医药,2021-08-02,正常交易,
sh605555,德昌股份,2021-10-21,正常交易,
sh605566,福莱蒽特,2021-10-25,正常交易,
sh605567,春雪食品,2021-10-13,正常交易,
sh605577,龙版传媒,2021-08-24,正常交易,
sh605580,恒盛能源,2021-08-19,正常交易,
sh605588,冠石科技,2021-08-12,正常交易,
sh605589,圣泉集团,2021-08-10,正常交易,
sh605598,上海港湾,2021-09-17,正常交易,
sh605599,菜百股份,2021-09-09,正常交易,
sh688001,华兴源创,2019-07-22,正常交易,
sh688002,睿创微纳,2019-07-22,正常交易,
sh688003,天准科技,2019-07-22,正常交易,
sh688004,博汇科技,2020-06-12,正常交易,
