代码,报告期,基本每股收益,扣除非经常性损益每股收益,每股未分配利润,每股净资产,每股资本公积金,净资产收益率,净资产收益率,每股经营现金流量,货币资金,交易性金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,交易性金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,减：库存股,未分配利润,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其中：营业收入,其中：营业成本,营业税金及附加,销售费用,管理费用,堪探费用,财务费用,财务费用,资产减值损失,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置净损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,归属于母公司所有者的净利润,少数股东损益,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,净利润,资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,现金及现金等价物净增加额,现金及现金等价物净增加额,流动比率,速动比率,现金比率(%),利息保障倍数,非流动负债比率(%),流动负债比率(%),现金到期债务比率(%),有形资产净值债务率(%),权益乘数(%),股东的权益/负债合计(%),有形资产/负债合计(%),经营活动产生的现金流量净额/负债合计(%),EBITDA/负债合计(%),应收帐款周转率,存货周转率,运营资金周转率,总资产周转率,固定资产周转率,应收帐款周转天数,存货周转天数,流动资产周转率,流动资产周转天数,总资产周转天数,股东权益周转率,营业收入增长率(%),净利润增长率(%),净资产增长率(%),固定资产增长率(%),总资产增长率(%),投资收益增长率(%),营业利润增长率(%),暂无,暂无,暂无,暂无,暂无,暂无,暂无,暂无,暂无,成本费用利润率(%),营业利润率,营业税金率,营业成本率,净资产收益率,净资产收益率,投资收益率,销售净利率(%),总资产报酬率,净利润率,销售毛利率(%),三费比重,管理费用率,财务费用率,扣除非经常性损益后的净利润,扣除非经常性损益后的净利润,息税前利润(EBIT),息税折旧摊销前利润(EBITDA),EBITDA/营业总收入(%),资产负债率(%),流动资产比率,货币资金比率,存货比率,固定资产比率,负债结构比,归属于母公司股东权益/全部投入资本(%),股东的权益/带息债务(%),有形资产/净债务(%),每股经营性现金流(元),营业收入现金含量(%),经营活动产生的现金流量净额/经营活动净收益(%),销售商品提供劳务收到的现金/营业收入(%),经营活动产生的现金流量净额/营业收入,资本支出/折旧和摊销,每股现金流量净额(元),经营净现金比率（短期债务）,经营净现金比率（全部债务）,经营活动现金净流量与净利润比率,全部资产现金回收率,营业收入,营业利润,归属于母公司所有者的净利润,归属于母公司所有者的净利润,扣除非经常性损益后的净利润,扣除非经常性损益后的净利润,经营活动产生的现金流量净额,经营活动产生的现金流量净额,投资活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,筹资活动产生的现金流量净额,现金及现金等价物净增加额,现金及现金等价物净增加额,总股本,已上市流通A股,已上市流通B股,已上市流通H股,股东人数(户),第一大股东的持股数量,十大流通股东持股数量合计(股),十大股东持股数量合计(股),机构总量（家）,机构持股总量(股),QFII机构数,QFII持股量,券商机构数,券商持股量,保险机构数,保险持股量,基金机构数,基金持股量,社保机构数,社保持股量,私募机构数,私募持股量,财务公司机构数,财务公司持股量,年金机构数,年金持股量,十大流通股东中持有A股合计(股),第一大流通股东持股量(股),自由流通股(股),受限流通A股(股),一般风险准备(金融类),其他综合收益(利润表),综合收益总额(利润表),归属于母公司股东权益(资产负债表),银行机构数(家)(机构持股),银行持股量(股)(机构持股),一般法人机构数(家)(机构持股),一般法人持股量(股)(机构持股),近一年净利润(元),信托机构数(家)(机构持股),信托持股量(股)(机构持股),特殊法人机构数(家)(机构持股),特殊法人持股量(股)(机构持股),加权净资产收益率(每股指标),扣非每股收益(单季度财务指标),最近一年营业收入(),国家队持股数量(万股),业绩预告-本期净利润同比增幅下限%,业绩预告-本期净利润同比增幅上限%,业绩快报-归母净利润,业绩快报-扣非净利润,业绩快报-总资产,业绩快报-净资产,业绩快报-每股收益,业绩快报-摊薄净资产收益率,业绩快报-加权净资产收益率,业绩快报-每股净资产,应付票据及应付账款(资产负债表),应收票据及应收账款(资产负债表),递延收益(资产负债表),其他综合收益(资产负债表),其他权益工具(资产负债表),其他收益(利润表),资产处置收益(利润表),持续经营净利润(利润表),终止经营净利润(利润表),研发费用(利润表),其中:利息费用(利润表-财务费用),其中:利息收入(利润表-财务费用),近一年经营活动现金流净额,近一年归母净利润,近一年扣非净利润,近一年现金净流量,基本每股收益(单季度),营业总收入(单季度),业绩预告公告日期,财报公告日期,业绩快报公告日期,近一年投资活动现金流净额,业绩预告-本期净利润下限,业绩预告-本期净利润上限,营业总收入TTM,员工总数(人),每股企业自由现金流,每股股东自由现金流,专项储备,结算备付金,拆出资金,发放贷款及垫款,发放贷款及垫款,衍生金融资产,应收保费,应收分保账款,应收分保合同准备金,买入返售金融资产,划分为持有待售的资产,发放贷款及垫款,发放贷款及垫款,向中央银行借款,吸收存款及同业存放,拆入资金,衍生金融负债,卖出回购金融资产款,应付手续费及佣金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,划分为持有待售的负债,预计负债,预计负债,递延收益,其中:优先股,其中:优先股,永续债非流动负债科目,长期应付职工薪酬,其中:优先股,其中:优先股,永续债所有者权益科目,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,合同负债,合同资产,其他资产,应收款项融资,使用权资产,租赁负债,稀释每股收益,营业总收入,汇兑收益,其中:归属于母公司综合收益,其中:归属于少数股东综合收益,利息收入,已赚保费,手续费及佣金收入,利息支出,手续费及佣金支出,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其中:非流动资产处置利得,信用减值损失,信用减值损失,信用减值损失,净敞口套期收益,营业总成本,信用减值损失,信用减值损失,信用减值损失,资产减值损失,资产减值损失,:其他原因对现金的影响2,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置以公允价值计量且其变动计入当期损益的金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,其中:子公司吸收少数股东投资收到的现金,其中:子公司支付给少数股东的股利利润,投资性房地产的折旧及摊销,信用减值损失,信用减值损失,信用减值损失,col581,col582,col583,col584
sz000159,20250630,0.051500000059604645,0.05590000003576279,2.439300060272217,4.252699851989746,0.461899995803833,1.2120000123977661,1.2120000123977661,-0.08399999886751175,650669952.0,0.0,2056881.125,535794496.0,347806336.0,8080148.5,0.0,0.0,0.0,83810480.0,0.0,0.0,17074586.0,1662156032.0,0.0,0.0,0.0,0.0,18014196.0,377404800.0,486202048.0,0.0,0.0,0.0,0.0,50963560.0,0.0,755032704.0,2101301.0,35986092.0,761252.75,1850291072.0,3512447232.0,748389440.0,0.0,227850000.0,212599360.0,1214687.875,17852520.0,15591865.0,0.0,0.0,20907070.0,0.0,44250296.0,60037992.0,1384232320.0,0.0,0.0,15301556.0,0.0,2609870.0,0.0,9579248.0,0.0,84232680.0,1468465024.0,480685984.0,222017584.0,214537488.0,0.0,1172531968.0,-234751.5625,0.0,0.0,2043982208.0,3512447232.0,945783552.0,841030016.0,3893174.0,3696750.25,36489540.0,0.0,23268878.0,23964520.0,0.0,46.86000061035156,0.0,19.600000381469727,0.0,0.0,35148352.0,0.0,2002.4100341796875,2780435.5,0.0,0.0,32369920.0,7657480.5,0.0,24712440.0,24769798.0,16156942.0,-57358.0703125,1071685696.0,3392.909912109375,1535521664.0,2607210752.0,1186287744.0,28130496.0,33387086.0,1399691136.0,2647496448.0,-40285744.0,47065636.0,100267.2265625,19.600000381469727,0.0,124000000.0,0.0,124100288.0,9263300.0,100267.2265625,0.0,0.0,9363568.0,114736720.0,119334600.0,0.0,584000000.0,35094000.0,619094016.0,477800000.0,18554450.0,91872472.0,588226944.0,30867082.0,24643788.0,-52995.5703125,0.0,105265064.0,406894432.0,512159488.0,24712440.0,-4442288.5,13210250.0,1243459.5,277251.25,14587.2099609375,0.0,0.0,23268878.0,23964520.0,-19.600000381469727,39206.21875,-550336.0,-8730721.0,-65265012.0,-27229024.0,0.0,-40285744.0,0.0,0.0,0.0,512159488.0,406894432.0,0.0,0.0,105265064.0,190995040.0,1.2009999752044678,1.1399999856948853,47.00600051879883,2.5399999618530273,5.736000061035156,94.26399993896484,0.0,118.59500122070312,1.7200000286102295,139.19000244140625,70.01000213623047,-2.740000009536743,4.639999866485596,1.7309999465942383,10.586000442504883,3.325000047683716,0.27300000190734863,2.4830000400543213,104.0,17.0,0.5809999704360962,310.0,660.0,0.4650000035762787,-49.959999084472656,17.15999984741211,1.0800000429153442,-1.781999945640564,2.5,-99.99700164794922,73.76000213623047,20.729999542236328,20.780000686645508,0.0,20.729999542236328,20.780000686645508,0.0,20.729999542236328,20.780000686645508,0.0,2.7200000286102295,3.7200000286102295,0.41200000047683716,88.92400360107422,1.2120000123977661,1.2120000123977661,0.0,2.609999895095825,0.7139999866485596,2.61899995803833,11.079999923706055,6.709000110626221,3.8580000400543213,2.4600000381469727,26856998.0,18589152.0,53435320.0,68166280.0,7.210000038146973,41.810001373291016,47.321998596191406,39.145999908447266,5.041999816894531,10.744999885559082,1643.343994140625,66.69999694824219,200.2899932861328,277.989990234375,-0.08380000293254852,275.6700134277344,-137.44000244140625,113.30999755859375,-4.260000228881836,53.849998474121094,0.21899999678134918,-2.9100000858306885,-2.743000030517578,-163.01800537109375,-1.1469999551773071,587185344.0,22321192.0,24769798.0,16156942.0,26856998.0,18589152.0,-40285744.0,47065636.0,114736720.0,119334600.0,30867082.0,24643788.0,105265064.0,190995040.0,480685984.0,480672864.0,0.0,0.0,48225.0,109708888.0,134228384.0,134228384.0,4.0,116188888.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6480000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134228384.0,109708888.0,370963968.0,13125.0,0.0,-2661735.75,22050704.0,2044216960.0,0.0,0.0,1.0,109708888.0,-435267264.0,0.0,0.0,0.0,0.0,1.2200000286102295,0.03869999945163727,163210.140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440449344.0,537851392.0,0.0,-46433736.0,0.0,1409871.625,-14587.2099609375,24712440.0,0.0,8094401.5,22428712.0,1363311.875,531574208.0,-43515.3203125,5851.5,41451.0,0.03359999880194664,58718.5390625,,20250725,,-7507.876953125,0.0,0.0,163210.140625,0.0,0.12999999523162842,0.3499999940395355,87.7699966430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355.56982421875,0.0,3553.909912109375,1686.3199462890625,0.0,0.0,5026.9501953125,5674.2001953125,0.05000000074505806,94578.3515625,0.0,2210.81005859375,-5.739999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.3699951171875,0.0,0.0,91647.28125,0.0,397.3699951171875,0.0,0.0,46.86000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.3699951171875,0.0,246.99000549316406,0.0,0.0,0.0
sz000408,20250630,1.1526000499725342,1.1578999757766724,7.308800220489502,10.013400077819824,1.2005000114440918,11.449000358581543,11.449000358581543,0.531000018119812,3313925120.0,36145944.0,0.0,49168584.0,33262890.0,16469136.0,0.0,0.0,0.0,408523904.0,0.0,0.0,81547144.0,4015591424.0,0.0,0.0,0.0,5790523392.0,11462576.0,2384596992.0,152776576.0,0.0,0.0,0.0,0.0,679788032.0,0.0,1761341.0,17773598.0,75365008.0,3364038912.0,12877828096.0,16893419520.0,20000000.0,0.0,0.0,275029728.0,476190.46875,34302476.0,131559160.0,1538036.125,0.0,15414170.0,0.0,8217277.0,3530689.75,553076416.0,225000000.0,0.0,0.0,0.0,382145824.0,0.0,6522767.5,0.0,635126400.0,1188202880.0,1570225792.0,1885132416.0,790217536.0,46318160.0,11476415488.0,-18158018.0,0.0,0.0,15705216000.0,16893419520.0,1678141952.0,727315584.0,119574960.0,25079620.0,120714184.0,0.0,1968029.25,8092664.5,0.0,0.0,3658859.0,1240534656.0,1240215424.0,0.0,1930070912.0,0.0,157512.890625,20971608.0,0.0,0.0,1909256832.0,114029328.0,0.0,1795227520.0,1800205184.0,1052958336.0,-4977769.0,1568066944.0,244069808.0,457191072.0,2269327872.0,486214656.0,176528144.0,336340608.0,436168128.0,1435251584.0,834076224.0,730033856.0,129000000.0,1541437824.0,561520.0,0.0,0.0,1670999296.0,33704496.0,236250000.0,6661762.5,60297944.0,336914208.0,1334085120.0,1298853376.0,1191939.25,225000000.0,195297888.0,421489824.0,0.0,136211.125,155344384.0,155480608.0,266009232.0,325996832.0,-391094.09375,0.0,2433779456.0,852640128.0,3286419712.0,1795227520.0,587288.5,185530768.0,30196142.0,3977248.0,-455271.03125,15092083.0,-3658859.0,1968029.25,8092664.5,-1240534656.0,19334146.0,-3204045.25,18736924.0,339104480.0,-354706560.0,14144065.0,834076224.0,0.0,0.0,0.0,3286419712.0,852640128.0,0.0,0.0,2433779456.0,2355250176.0,7.260000228881836,6.521999835968018,599.1799926757812,0.0,53.452999114990234,46.547000885009766,0.0,7.89900016784668,1.0800000429153442,1321.760009765625,479.5899963378906,70.19999694824219,178.63999938964844,45.3849983215332,1.7410000562667847,0.7099999785423279,0.10499999672174454,0.6830000281333923,4.0,103.0,0.550000011920929,327.0,1715.0,0.11299999803304672,-4.739999771118164,38.79999923706055,13.402999877929688,-5.810999870300293,12.00100040435791,21.197999954223633,28.739999771118164,42.34000015258789,41.54999923706055,0.0,42.34000015258789,41.54999923706055,0.0,42.34000015258789,41.54999923706055,0.0,180.49000549316406,115.01000213623047,7.125,43.340999603271484,11.449000358581543,11.449000358581543,20.604000091552734,106.9800033569336,11.258999824523926,107.27400207519531,56.65999984741211,8.805000305175781,7.192999839782715,0.11699999868869781,1808397952.0,1058387456.0,1902890368.0,2122594432.0,126.4800033569336,7.03000020980835,23.770000457763672,82.5260009765625,10.17300033569336,14.116000175476074,87.08100128173828,98.41000366210938,6164.81982421875,-186.27999877929688,0.5311999917030334,135.22999572753906,123.69000244140625,93.44000244140625,49.70000076293945,14.890000343322754,1.5499999523162842,150.8070068359375,70.19599914550781,46.46099853515625,4.936999797821045,1125993344.0,1141036416.0,1800205184.0,1052958336.0,1808397952.0,1058387456.0,834076224.0,730033856.0,1334085120.0,1298853376.0,266009232.0,325996832.0,2433779456.0,2355250176.0,1570225792.0,1570209280.0,0.0,0.0,28145.0,408152960.0,977808000.0,977808000.0,87.0,915648896.0,0.0,0.0,2.0,33915608.0,0.0,0.0,79.0,52543360.0,1.0,18120000.0,0.0,0.0,0.0,0.0,0.0,0.0,977808000.0,408152960.0,689604928.0,16500.0,0.0,-7586.5,1795219840.0,15723374592.0,0.0,0.0,4.0,779918592.0,3072760064.0,0.0,0.0,0.0,0.0,12.270000457763672,0.6740000247955322,316728.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275029728.0,49168584.0,16242147.0,-48592176.0,0.0,11700745.0,455271.03125,1795227520.0,0.0,9180860.0,7819776.0,6366459.5,1401622016.0,308319.71875,307775.75,247130.765625,0.6725999712944031,112599.328125,,20250802,,135135.296875,0.0,0.0,316728.4375,0.0,-0.14000000059604645,0.009999999776482582,9629.3203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382145824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,14189.01953125,120.41999816894531,6454.669921875,0.0,0.0,7654.8701171875,2039.6600341796875,521.5700073242188,1.149999976158142,167814.1875,0.0,180019.765625,-497.7799987792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.72999954223633,0.0,0.0,100383.3203125,0.0,-58.72999954223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19000244140625,0.0,0.0,0.0,-58.72999954223633,0.0,661.22998046875,0.0,0.0,0.0
sz000802,20250630,-0.32499998807907104,-0.3407000005245209,-4.319900035858154,1.1902999877929688,4.436399936676025,-27.301000595092773,-27.301000595092773,0.09300000220537186,116358160.0,0.0,0.0,118829680.0,574147776.0,44802460.0,0.0,1620205.375,0.0,39517112.0,0.0,0.0,10986346.0,904641536.0,0.0,0.0,0.0,29692892.0,0.0,60664412.0,0.0,0.0,0.0,0.0,0.0,476276864.0,0.0,86160776.0,4242278.5,256048736.0,0.0,1139519232.0,2044160768.0,250451392.0,0.0,0.0,182298960.0,240174384.0,1418130.875,351738.90625,0.0,0.0,486066816.0,0.0,9218180.0,0.0,1174155520.0,0.0,0.0,900000.0,0.0,5029528.5,0.0,6505517.5,0.0,38528140.0,1212683648.0,715900224.0,3175991552.0,82671376.0,0.0,-3092595456.0,-20638158.0,0.0,0.0,831477120.0,2044160768.0,157766128.0,356768608.0,422848.5625,0.0,36990332.0,0.0,14374814.0,14575511.0,0.0,272.6400146484375,0.0,232381.015625,232381.015625,0.0,-229645760.0,0.0,0.0,7308.5498046875,0.0,0.0,-229653072.0,2982844.0,0.0,-232635920.0,-232633776.0,-14736141.0,-2135.22998046875,307187616.0,0.0,12344425.0,319532032.0,214129824.0,8712628.0,8049859.0,22183114.0,253075424.0,66456600.0,77332856.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,40000.0,-40000.0,0.0,0.0,250000000.0,32000000.0,282000000.0,250000000.0,9459967.0,33865700.0,293325664.0,-11325669.0,-6139041.0,0.0,0.0,55090932.0,61267228.0,116358160.0,-232635920.0,-9720151.0,1064252.625,20720884.0,625066.8125,0.0,0.0,0.0,14374814.0,14575511.0,-232381.015625,4069287.25,-1054948.75,161802960.0,298889728.0,-197011776.0,1144266.25,66456600.0,0.0,0.0,0.0,116358160.0,61267228.0,0.0,0.0,55090932.0,71153816.0,0.7699999809265137,0.7369999885559082,9.90999984741211,-15.0,3.177000045776367,96.822998046875,0.0,418.6319885253906,2.4600000381469727,68.56999969482422,14.600000381469727,5.480000019073486,-15.90999984741211,0.9169999957084656,2.9630000591278076,-0.9670000076293945,0.06700000166893005,2.5789999961853027,196.0,61.0,0.13199999928474426,1367.0,2684.0,0.16300000250339508,1944.239990234375,-610.2899780273438,-21.445999145507812,-1.6679999828338623,-23.174999237060547,143.41600036621094,-581.5499877929688,-581.4000244140625,-576.5700073242188,0.0,-581.4000244140625,-576.5700073242188,0.0,-581.4000244140625,-576.5700073242188,0.0,-56.939998626708984,-145.55999755859375,0.2680000066757202,226.13800048828125,-27.301000595092773,-27.301000595092773,0.7860000133514404,-147.4600067138672,-9.888999938964844,-147.4550018310547,-126.13999938964844,32.55799865722656,23.445999145507812,9.111000061035156,-243934336.0,-25969496.0,-215297696.0,-192887488.0,-122.26000213623047,59.31999969482422,44.255001068115234,12.862000465393066,4.368000030517578,2.9679999351501465,3047.527099609375,76.63999938964844,320.2099914550781,123.5199966430664,0.09279999881982803,202.5399932861328,0.0,194.7100067138672,42.119998931884766,0.15000000596046448,0.07699999958276749,5.659999847412109,5.480000019073486,-28.566999435424805,3.250999927520752,59784436.0,-13815758.0,-232633776.0,-14736141.0,-243934336.0,-25969496.0,66456600.0,77332856.0,-40000.0,0.0,-11325669.0,-6139041.0,55090932.0,71153816.0,715900224.0,715465280.0,0.0,0.0,52884.0,111649912.0,361195136.0,361195136.0,3.0,195909232.0,0.0,0.0,0.0,0.0,1.0,111649912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361195136.0,111649912.0,554756032.0,435000.0,0.0,0.0,-232635920.0,852115264.0,0.0,0.0,2.0,84259328.0,-356146304.0,0.0,0.0,0.0,0.0,-24.020000457763672,-0.03629999980330467,46697.8203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182298960.0,118829680.0,7799702.5,-29852332.0,0.0,11192190.0,0.0,-232635920.0,0.0,0.0,14575511.0,220139.59375,-118321736.0,-35551.80859375,-36002.3515625,2318.929931640625,-0.020600000396370888,5978.43994140625,,20250802,,0.0,0.0,0.0,46697.8203125,0.0,0.029999999329447746,0.029999999329447746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5029528.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20041.119140625,0.0,417.5899963378906,0.0,0.0,0.0,2602.2099609375,1829.3399658203125,-0.33000001311302185,15776.6103515625,0.0,-23263.380859375,-0.20999999344348907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.3699951171875,0.0,0.0,40855.66015625,0.0,699.3699951171875,0.0,0.0,272.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.3699951171875,0.0,421.9800109863281,0.0,0.0,0.0
