stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,15.1,15.33,15.33,81865.0,0.2,124563918.0,1.84,1.63,6802677642.81,32.40740740740743,-0.08650989344883975,0.05277592361707881,17.27362877852785,16.086499999999997,14.899371221472144,1479.16,1505.3,1505.6,1476.43,6988738.0,3.98,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sh688098,8.48,7.97,8.48,406904.0,-6.01,320600597.0,9.91,10.5,3272832680.0,80.4123711340206,0.412376380719925,0.2507795328905593,7.859911697899521,6.660500000000001,5.461088302100481,10831.9,10972.36,10973.9,10805.6,6862522.0,0.78,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sz000423,51.7,51.53,51.85,62337.0,-0.33,320611758.75,0.97,1.61,33134721920.05,66.9849931787176,-0.16623903854623023,-0.4647259585811421,52.46760981798303,50.659,48.850390182016966,2309.43,2359.31,2359.31,2298.44,7104134.0,1.6,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sh600282,4.5,4.52,4.54,286820.0,0.22,128610039.0,0.47,2.44,27866211369.72,47.4226804123711,0.0647056228873426,0.09525742463789838,4.810645553431768,4.614,4.417354446568232,9867.51,9961.01,9961.01,9805.34,7308356.0,0.8,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sh603221,11.0,11.24,11.47,116212.0,0.81,131032458.0,4.8,4.39,2723114800.0,52.22222222222223,0.018081688513305494,0.05074629422751086,11.654790331929096,11.282,10.909209668070904,9111.55,9181.89,9183.37,9084.05,4177602.0,0.44,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sz300436,101.65,120.9,122.06,189458.0,18.18,2072922076.0,13.86,22.72,16529426117.1,78.76142131979695,16.339572279488493,12.527504845153684,114.70993331078614,77.884,41.05806668921385,17746.44,17772.34,17772.97,17598.05,14803123.0,-0.66,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sz000566,6.45,6.56,6.56,595201.0,1.71,381739733.42,5.11,5.12,7648367848.48,58.95765472312704,0.12875094134556875,0.16267457208556835,7.098827499549618,6.498,5.897172500450383,1225.49,1242.85,1242.85,1223.32,5450483.0,1.04,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sh605098,36.49,36.29,36.58,12646.0,-0.55,45962864.0,1.06,1.53,4327622419.0,58.45896147403682,0.06613366462967463,0.028350941509649546,36.59415758248769,35.88,35.165842417512316,7516.84,7590.32,7592.62,7490.96,11136832.0,0.83,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sz002057,9.62,9.72,9.72,231999.0,0.62,224678808.86,3.08,1.14,7323290183.52,55.521472392638046,0.24853283536378257,0.3222912192921492,10.935219998907257,9.7395,8.543780001092742,28863.49,29094.43,29105.35,28748.57,13922777.0,0.34,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
sz300618,36.6,36.56,36.8,68344.0,-0.73,248813795.0,2.52,1.85,9919486912.48,58.15602836879439,0.6649669769940445,0.7629960895752613,38.93100163575072,36.534,34.13699836424928,4270.04,4312.54,4341.08,4270.04,42136967.0,0.66,3580.42,4067.42,11029.3,2331.43,6255.59,0.19,1.78
