stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,15.3,15.3,15.38,122227.0,0.33,186004374.0,2.75,2.36,6789365162.1,28.632478632478666,-0.054549603186075046,0.08759737788355845,17.278076673778372,16.1395,15.000923326221631,1436.15,1447.73,1452.93,1436.15,2471621.0,0.41,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh688098,7.1,8.48,8.48,298002.0,19.94,241248956.0,7.26,20.08,3482261120.0,92.12598425196853,0.35698056428474345,0.2103803209332179,7.617876255840299,6.5685,5.519123744159701,10857.53,10887.77,10962.4,10857.53,7571613.0,0.22,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz000423,51.6,51.7,52.54,90071.0,0.19,467741254.76,1.4,2.21,33244034994.5,62.70753512132823,-0.2165925089281231,-0.53934768858987,52.43308480436231,50.6465,48.8599151956377,2309.88,2322.21,2331.2,2302.64,9538385.0,0.39,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh600282,4.57,4.51,4.6,316768.0,-0.88,143814823.0,0.51,2.2,27804560459.61,45.91836734693878,0.07852190571910977,0.10289537507553731,4.813426491751266,4.612,4.410573508248734,9769.64,9881.93,9882.58,9763.97,8607699.0,1.45,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh603221,10.73,11.15,11.22,115909.0,2.76,127794069.0,4.78,4.52,2701310500.0,56.12244897959183,0.016889309739907432,0.058912445656062205,11.655819896411696,11.2835,10.911180103588304,9118.68,9142.04,9179.14,9112.02,4975897.0,0.24,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz300436,110.0,102.3,115.13,194954.0,-10.66,2112892219.0,14.26,12.34,13986437483.7,74.3721670954306,14.646121646652674,11.57448798656998,106.63269161807786,74.6335,42.63430838192214,17908.55,17891.22,18002.46,17811.99,16120126.0,-0.29,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz000566,6.39,6.45,6.6,551828.0,0.47,357778035.88,4.73,3.89,7520117777.85,53.291536050156736,0.13864946340533013,0.17115547977056825,7.116375408417324,6.4670000000000005,5.817624591582677,1214.17,1230.06,1232.04,1213.64,6936163.0,1.35,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh605098,35.5,36.49,36.93,24696.0,4.2,89762827.0,2.07,4.08,4351472639.0,56.65584415584415,0.03694534658759352,0.01890526072964327,36.54298205375316,35.845,35.14701794624684,7437.78,7527.81,7605.1,7437.78,13910681.0,1.82,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz002057,9.74,9.66,9.77,220405.0,-1.02,213773615.2,2.93,1.23,7278084688.56,55.792682926829286,0.2869854847379063,0.3407308152742408,10.935974773730539,9.7105,8.48502522626946,28842.22,28995.19,29023.78,28842.22,16224787.0,0.38,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz300618,36.69,36.83,37.06,80585.0,0.38,295975797.0,2.97,1.94,9992743517.14,55.03355704697987,0.7646744869606366,0.7875033677205654,38.95832718416956,36.45,33.941672815830444,4280.84,4284.47,4311.09,4241.2,41844962.0,0.18,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz001217,11.58,11.67,11.71,30575.0,0.6,35641813.0,0.93,1.12,3834563866.74,47.511312217194586,0.0396474588261011,0.05770586396568656,12.150976308872396,11.73,11.309023691127605,4805.32,4818.6,4827.59,4797.8,5680406.0,0.19,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh688020,53.0,53.81,56.5,85791.0,-5.23,466413255.0,10.61,7.78,4349556359.88,77.09395484340861,4.381627779194929,2.6144551190783556,56.6057642069593,42.6915,28.777235793040695,49693.62,49856.85,49938.78,49688.57,2351399.0,0.31,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz001260,19.68,19.7,19.88,15246.0,0.1,29975204.0,4.8,1.78,625475000.0,51.65562913907287,0.30990554664553116,0.3516519622109274,20.095228731404667,19.6205,19.145771268595333,530.33,531.63,535.08,528.76,3745816.0,0.35,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz301151,22.68,21.91,22.73,129095.0,-5.23,286230928.0,23.16,3.59,1221196443.04,62.65861027190333,1.5903178298086118,1.472722347145092,26.40575048401879,20.4625,14.519249515981208,1450.31,1452.66,1457.64,1439.07,10632599.0,0.38,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz300052,10.29,10.35,10.38,49851.0,0.68,51344152.0,1.9,1.46,2710134148.5,44.252873563218365,0.12372036141212561,0.17963324156350202,11.015733747409472,10.581500000000002,10.147266252590532,16962.86,16982.02,17055.2,16920.92,9928895.0,0.04,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh600496,3.28,3.27,3.3,186732.0,0.0,61296391.0,0.94,1.22,6507706595.07,46.031746031746046,0.030420263841552497,0.05274506837321188,3.49866633874811,3.3560000000000003,3.2133336612518906,663.63,663.97,669.25,660.75,8273879.0,-0.01,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh603616,7.3,7.16,7.89,1079384.0,-7.01,798607193.0,28.3,12.21,2730594880.0,73.19391634980988,0.7334233042858465,0.5123364223148583,7.739193219024924,5.556,3.3728067809750764,8427.94,8500.13,8506.78,8427.94,2615324.0,1.0,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh688581,80.96,79.63,82.5,12922.0,-1.22,103885156.0,3.12,4.79,3297989206.08,77.52570010634525,4.306998376901419,3.4231828085619522,85.93017466432813,71.7005,57.470825335671876,977.65,986.39,996.58,976.14,12883759.0,1.12,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz300444,7.25,7.28,7.32,129053.0,0.28,93870287.0,2.18,1.24,4311950501.04,43.689320388349515,0.08316332690202533,0.12051331233502156,7.637293017584794,7.398500000000001,7.159706982415209,1773.29,1766.61,1788.49,1756.2,3214814.0,-0.66,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh600637,7.69,7.76,7.77,226232.0,0.78,174454649.0,0.67,1.3,26088342579.92,58.620689655172434,0.09272426960566893,0.09133308842626987,7.9949569253253685,7.6805,7.366043074674632,478.7,483.12,483.78,478.6,14348047.0,1.12,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh688708,84.5,79.25,84.5,30405.0,-5.77,244516295.0,7.92,8.74,3043960800.0,77.71288041807563,6.581967118399987,4.956573564539605,85.37152825960894,67.085,48.79847174039106,43915.97,44075.42,44336.07,43835.61,24521256.0,0.38,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz300234,5.32,5.4,5.43,128669.0,0.93,68984106.0,3.74,2.62,1857530037.6,53.278688524590166,0.11374168836783483,0.12438491773592295,5.596657650562574,5.357,5.117342349437426,1680.69,1697.42,1700.56,1680.69,11496489.0,1.02,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz000935,19.43,19.35,19.67,102629.0,-1.02,199214234.7,1.34,2.81,14772570443.55,52.0891364902507,0.3941383796254705,0.523184335308025,21.479476021407546,19.5655,17.651523978592454,1109.89,1110.96,1123.91,1107.12,10585426.0,-0.02,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh603315,13.23,13.26,13.35,54234.0,0.23,71795067.0,1.73,1.59,4160010260.64,56.64488017429192,0.2625346276554481,0.2891485090119356,14.451107691678168,13.139500000000002,11.827892308321836,1279.42,1279.52,1303.76,1272.66,12096660.0,-0.27,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sh688056,35.64,35.95,36.18,5774.0,0.87,20702749.0,0.86,2.24,2424915937.0,69.40298507462694,0.8080172381953474,0.6804191559659635,36.93905613597682,34.574,32.208943864023176,469.55,469.92,470.7,468.41,1984724.0,0.06,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz301237,39.42,40.9,40.94,25819.0,3.28,103355118.0,6.58,5.58,1605325000.0,83.08338332333534,3.008512651263281,2.4365717023334383,41.65555390527922,33.8055,25.955446094720784,15509.8,15589.03,15626.49,15509.8,3766902.0,0.56,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
sz002898,14.74,14.92,15.42,32705.0,-0.33,49278911.8,3.23,4.61,1510837410.12,59.908883826879254,0.662659659121779,0.5550986593964238,15.128484165020236,13.506499999999999,11.884515834979762,1639.23,1650.08,1658.6,1634.22,23797975.0,0.51,3559.95,4054.93,10991.32,2322.63,6213.2,0.07,0.48
