stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,16.59,16.75,16.99,461977.0,1.45,772677540.0,10.41,3.88,7432801729.75,54.60992907801418,0.5324355222582415,0.4998056578919014,17.705457350835175,16.1265,14.547542649164825,1473.01,1485.09,1487.87,1463.65,6793313.0,1.35,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sh688098,6.15,6.22,6.25,39672.0,0.81,24595721.0,0.97,1.62,2554205680.0,76.81159420289848,0.08256673630620082,0.06930056716703557,6.3009797508632595,6.0245,5.74802024913674,10779.46,10780.91,10832.16,10709.53,14923909.0,-0.03,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sz000423,50.19,50.55,50.77,60014.0,0.6,302896227.33,0.93,1.29,32504564196.75,34.37499999999994,-1.0554972175047155,-1.058179614994996,53.281233868582824,51.785000000000004,50.288766131417184,2243.81,2226.24,2246.56,2218.08,8051902.0,-0.88,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sh600282,4.55,4.54,4.59,468238.0,-0.22,213157988.0,0.76,1.32,27989513189.94,84.61538461538466,0.08765734964826599,0.04481602467969809,4.634004576630894,4.266,3.8979954233691063,9787.93,9731.26,9807.95,9709.91,8241347.0,-0.41,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sh603221,11.52,11.44,11.59,48687.0,-0.95,55578022.0,2.01,1.99,2771568800.0,79.3388429752066,0.11955025770498295,0.05011366249429014,11.615877355857938,10.9755,10.335122644142062,9252.89,9245.8,9276.21,9223.56,6474974.0,-0.12,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sz300436,60.7,62.0,65.19,289248.0,7.27,1782511072.0,21.16,10.67,8476628778.0,88.2320593896068,6.76101817766164,4.255967636283876,63.77959268072503,42.637,21.49440731927497,17603.6,17632.23,17654.46,17419.82,18621876.0,0.04,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sz000566,6.22,6.28,6.46,858575.0,-1.72,540999948.26,7.36,4.23,7321913123.240001,64.28571428571432,0.0733551414894773,0.051182509187782305,6.410113044990263,5.980500000000001,5.550886955009739,1189.0,1190.45,1195.56,1178.9,4752111.0,0.03,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sh605098,35.85,35.78,35.99,8905.0,-0.2,31791164.0,0.75,1.34,4266804358.0,66.54929577464782,-0.09067531230809323,-0.20170645890260425,36.19538948503977,35.458999999999996,34.72261051496022,7301.23,7293.31,7308.16,7233.3,13588119.0,0.02,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sz002057,9.21,9.29,9.5,599865.0,2.2,557377238.68,7.96,3.96,6999317469.639999,60.416666666666664,0.19271061460795202,0.22965509791862052,9.70335680109125,9.0685,8.43364319890875,28875.1,28903.16,28974.54,28738.73,12489335.0,0.23,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
sz300618,35.21,35.95,36.67,151779.0,2.13,546575165.0,5.59,4.66,9753981250.1,51.14638447971783,0.5729472477426754,0.6323343531172803,37.17434839428605,35.05800000000001,32.941651605713965,4607.88,4509.06,4632.44,4509.06,75477344.0,-1.91,3510.18,4014.81,10696.1,2207.1,6027.08,0.15,0.3
