stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,15.55,15.25,15.73,154384.0,-2.37,238909014.0,3.48,3.39,6767177694.25,22.62773722627739,-0.009908656658891957,0.12313412315096683,17.24544596648238,16.174500000000002,15.103554033517627,1456.72,1441.77,1456.72,1435.75,4714469.0,-2.49,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh688098,7.01,7.07,7.49,168612.0,2.46,120324587.0,4.11,9.28,2903253080.0,84.00000000000004,0.22915564128151722,0.17373026009533646,7.018317959224089,6.447,5.875682040775911,11140.76,10864.23,11140.86,10837.56,14617981.0,-3.23,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz000423,52.0,51.6,52.15,120478.0,-1.3,621288854.84,1.87,1.76,33179733186.0,56.12602100350061,-0.2950205019038705,-0.6200364835053067,52.35462899566555,50.6195,48.884371004334454,2295.53,2313.18,2346.8,2295.53,9717178.0,0.39,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh600282,4.7,4.55,4.72,449464.0,-4.01,205929676.0,0.73,4.22,28051164100.05,50.50505050505049,0.09603255172301495,0.1089887424146442,4.823488725852706,4.607000000000001,4.390511274147296,9876.93,9740.27,9885.61,9708.2,7237675.0,-1.58,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh603221,11.29,10.85,12.44,165018.0,-4.07,186816532.0,6.81,14.5,2628629500.0,36.52968036529682,0.024285374509279478,0.0694182296351009,11.658276040588818,11.2805,10.902723959411182,9220.88,9120.07,9220.88,9099.41,7005268.0,-1.2,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz300436,99.47,114.5,116.4,219758.0,18.04,2414871329.0,16.07,17.94,15654419275.5,87.53217043179869,14.165446524063654,10.806579571549307,102.90265207648488,72.0855,41.2683479235151,18154.56,17942.46,18154.56,17904.92,24093048.0,-1.77,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz000566,6.53,6.42,6.61,703252.0,-1.98,457197943.2,6.03,3.21,7485140485.86,52.18749999999999,0.16046685754843892,0.17928198386187777,7.1199584660487085,6.449,5.778041533951291,1225.16,1213.68,1241.22,1209.56,5928154.0,-1.44,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh605098,36.12,35.02,36.12,19087.0,-3.02,68019604.0,1.6,3.05,4176173522.000001,42.08333333333336,-0.02121058439103507,0.014395239265155702,36.43722979970831,35.797999999999995,35.15877020029168,7511.84,7393.6,7514.33,7374.12,11886131.0,-1.74,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz002057,9.9,9.76,9.96,325893.0,-1.61,319998222.98,4.33,2.52,7353427180.16,57.366771159874624,0.33799980470651114,0.35416714790832443,10.939037694317294,9.6815,8.423962305682705,29422.34,28885.17,29422.34,28851.01,21277435.0,-2.17,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz300618,37.65,36.69,37.77,121350.0,-3.4,450529848.0,4.47,3.34,9954758611.02,54.973118279569874,0.8533240798712924,0.7932105879105474,38.94465531840862,36.3555,33.76634468159138,4322.72,4276.74,4326.79,4246.36,47920355.0,-1.07,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz001217,11.8,11.6,11.86,58259.0,-2.11,67972930.0,1.77,2.62,3811563055.2,48.21428571428571,0.05419007941172538,0.062220465250582925,12.152155359737367,11.732000000000001,11.311844640262635,4901.15,4809.54,4901.58,4793.62,11788779.0,-2.12,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh688020,58.0,56.78,62.5,127575.0,2.12,740334481.0,15.78,13.31,4589626651.440001,86.5695792880259,4.096480723253279,2.172661954049212,54.922639642152895,41.984,29.04536035784711,50523.74,49702.37,50536.86,49614.72,3443772.0,-1.9,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz001260,19.95,19.68,20.0,13532.0,-1.35,26761322.4,4.26,2.46,624840000.0,55.48780487804879,0.33461071867448666,0.36208856610227647,20.18695311585097,19.572499999999998,18.958046884149027,542.54,529.79,542.69,527.41,5726847.0,-3.42,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz301151,23.09,23.12,24.32,142754.0,-3.55,334585371.0,25.61,5.38,1288638145.28,67.99742433998712,1.7304039821530104,1.443323476479212,26.306231906718953,20.222,14.13776809328105,1448.34,1447.18,1466.27,1442.23,12748992.0,-0.47,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz300052,10.51,10.28,10.56,77123.0,-2.47,80209125.0,2.95,2.94,2691804738.8,35.89743589743587,0.14992424442850805,0.1936114616013461,11.113861567535553,10.552,9.990138432464446,17130.47,16975.82,17257.51,16903.42,11075929.0,-1.17,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh600496,3.35,3.27,3.37,301563.0,-2.39,99101467.0,1.52,3.28,6507706595.07,47.692307692307715,0.040391951947855276,0.05832626950612672,3.4979622880793055,3.3564999999999996,3.2150377119206937,673.54,664.04,677.79,660.94,10552109.0,-1.77,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh603616,6.89,7.7,8.0,1512195.0,4.48,1097474413.0,39.65,18.59,2936533600.0,81.5677966101695,0.7119016192299172,0.4570647018221112,7.517465142284223,5.422499999999999,3.3275348577157753,8576.19,8415.79,8576.19,8401.21,3716837.0,-1.95,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh688581,79.0,80.61,83.94,20765.0,1.93,169379541.0,5.01,7.25,3338577293.76,79.18175235336713,4.341173996942217,3.202228916477085,85.00458179565972,70.946,56.887418204340285,976.88,975.49,991.18,971.31,12556540.0,-0.07,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz300444,7.35,7.26,7.44,215127.0,-1.89,157843940.0,3.63,2.57,4300104483.18,46.29629629629629,0.09739422457852509,0.12985080869327062,7.644087027296331,7.394500000000001,7.14491297270367,1802.86,1778.41,1823.44,1771.78,4751999.0,-1.77,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh600637,7.82,7.7,7.85,325578.0,-1.91,252001739.0,0.97,2.29,25886628590.9,51.23966942148761,0.09969463443022697,0.09098529313142009,7.994123389548899,7.664500000000001,7.334876610451103,483.67,477.79,484.95,476.2,16406053.0,-1.5,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sh688708,80.8,84.1,85.5,38355.0,3.98,317404085.0,9.99,7.68,3230247360.0,91.78644763860368,6.556055185253271,4.550225176074509,83.94077065111743,65.8975,47.854229348882555,44102.67,43909.19,44544.05,43775.97,29653533.0,-0.78,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz300234,5.5,5.35,5.54,207077.0,-2.19,111765673.0,6.02,4.02,1840330685.4,53.658536585365844,0.12294539768577017,0.12704572507794498,5.603856887562822,5.343,5.082143112437178,1707.57,1680.3,1709.97,1676.06,10533123.0,-1.83,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
sz000935,19.31,19.55,19.88,143180.0,0.57,281352926.04,1.88,2.93,14925258510.15,46.344485749690215,0.4570117187397216,0.5554458242286636,21.48760207935658,19.529,17.57039792064342,1119.15,1111.22,1136.32,1106.91,13369373.0,-0.93,3573.21,4075.59,11009.77,2328.31,6226.34,-1.52,-0.82
