stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,15.59,15.92,15.92,145437.0,1.21,229881295.0,3.28,2.23,7064489763.44,49.159663865546214,0.12443717884011996,0.2646245931033141,17.264116101120603,16.2175,15.1708838988794,1517.67,1521.84,1522.15,1501.77,8142662.0,-1.54,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh688098,6.47,6.63,6.67,53179.0,1.69,35029278.0,1.3,3.07,2722569720.0,78.43137254901961,0.15077951047314375,0.12041982796035584,6.607950625951074,6.261,5.914049374048926,11390.35,11630.53,11651.63,11260.56,21406914.0,1.87,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz000423,50.99,51.59,51.79,88018.0,1.18,452087562.68,1.37,1.94,33173303005.15,53.32302936630607,-0.6914613868240096,-0.977281121866296,52.73288817985675,50.770500000000006,48.80811182014326,2288.4,2312.64,2312.64,2287.56,11233385.0,0.5,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh600282,4.71,4.74,4.76,367528.0,0.21,172969962.0,0.6,2.54,29222531392.140003,73.2394366197184,0.12857345236625228,0.10620909717619802,4.863627815053072,4.51,4.156372184946927,9848.45,9922.68,9922.68,9848.45,8827743.0,0.87,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh603221,11.43,11.33,11.44,38311.0,-0.09,43499911.0,1.58,1.41,2744919100.0,55.88235294117648,0.10112133404746437,0.09056401531030393,11.663818071263469,11.233,10.802181928736532,9453.89,9530.16,9546.54,9440.55,8348172.0,0.86,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz300436,73.0,73.2,74.5,141573.0,0.69,1014695973.0,10.35,5.94,10007890750.8,74.76212052560037,9.425302605893052,8.59099243769659,86.40733252884397,58.163,29.918667471156027,17928.69,18245.46,18257.09,17922.19,30329601.0,1.92,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz000566,6.49,7.18,7.18,1883373.0,9.95,1312509698.76,16.15,10.57,8371231882.94,65.88921282798836,0.23064466045952692,0.14878969274109788,7.028800628520095,6.2965,5.564199371479905,1210.84,1221.52,1221.66,1208.56,5764255.0,0.68,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh605098,35.91,35.99,36.1,14139.0,0.0,50852460.0,1.19,0.75,4291847089.0,59.24369747899163,0.04627527078520188,-0.028768151555229125,36.25576056906715,35.757000000000005,35.25823943093286,7434.38,7572.81,7572.81,7429.05,15978310.0,1.84,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz002057,10.11,10.93,11.28,1677752.0,2.53,1824287975.13,22.27,11.63,8234934331.88,86.8525896414343,0.415932885365363,0.26694329284295587,10.552123350569435,9.4565,8.360876649430566,28959.4,29283.51,29283.51,28959.4,15662115.0,1.15,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz300618,36.07,38.57,39.88,308616.0,6.11,1178350972.0,11.37,10.65,10464841636.06,76.7304860088366,0.7031311708284207,0.5575125521998776,37.46929396482791,35.838,34.20670603517209,4409.2,4345.79,4409.2,4339.25,49512498.0,-1.39,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz001217,11.84,12.04,12.08,70090.0,1.52,83600704.0,2.13,2.19,3956139584.88,58.73015873015869,0.06463304707744122,0.0413598289181451,12.15344148792508,11.7415,11.32955851207492,4887.51,5038.03,5038.37,4887.02,16307551.0,2.97,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh688020,38.11,38.52,38.91,9489.0,1.13,36489663.0,1.17,2.1,3113638932.96,43.230403800475095,0.6559630092966557,0.9336964486257183,40.371907322245626,38.9855,37.59909267775438,50922.55,51391.88,51391.88,50859.16,3695116.0,0.77,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz001260,19.92,19.67,19.94,21473.0,-0.86,42303835.84,6.76,1.81,624522500.0,72.03791469194324,0.3737690426103839,0.3738382722665344,20.108242181948622,19.3065,18.504757818051377,519.41,560.68,563.23,519.41,9851310.0,7.44,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz301151,22.49,24.47,26.47,259537.0,1.49,622813262.0,46.56,18.33,1363883019.6799998,82.99015219337511,1.6685542467530254,0.8919684119336648,24.20328707191258,18.817,13.43071292808742,1437.24,1457.53,1457.53,1437.24,9439050.0,1.39,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz300052,10.67,10.88,11.06,155226.0,4.02,168343031.0,5.93,4.21,2848913964.8,70.28985507246377,0.21145947290242617,0.20611852145113196,11.188006998526484,10.357,9.525993001473514,16635.87,16833.8,16833.93,16635.87,11179854.0,0.99,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh600496,3.42,3.45,3.46,282741.0,0.58,97117472.0,1.42,2.33,6865928976.450001,63.492063492063515,0.07831969339348044,0.06583194252654437,3.5092804832277924,3.3289999999999997,3.148719516772207,679.03,700.58,701.3,679.03,15501022.0,2.49,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh603616,5.86,6.61,6.61,848047.0,9.98,523638096.0,22.24,18.14,2520842480.0,88.40579710144927,0.36857656549557394,0.2075171371415857,5.976100449089625,4.8885,3.800899550910375,8633.83,8701.63,8701.63,8627.7,3366215.0,0.69,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh688581,72.0,75.88,77.4,21634.0,5.13,162219641.0,5.22,7.8,3142677646.08,78.78172588832481,2.41993307089173,1.4132054038686148,74.69792644157339,67.13550000000001,59.57307355842663,942.56,960.04,961.59,940.0,12434525.0,2.19,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sz300444,7.41,7.44,7.48,204215.0,0.4,151799057.0,3.45,1.35,4406718643.92,57.22891566265061,0.14730645206575055,0.1561576758448075,7.766637247617142,7.3225,6.878362752382857,1726.86,1751.53,1752.34,1726.86,3885000.0,1.46,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
sh600637,7.8,7.82,7.87,358956.0,0.51,280727830.0,1.07,1.16,26290056568.94,66.96428571428572,0.08828819687489098,0.05694562702158699,7.838006347801289,7.5675,7.296993652198711,483.87,488.72,488.72,483.44,27715107.0,1.01,3605.73,4149.04,11193.06,2345.37,6293.6,1.02,1.09
