stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sh603682,5.87,5.89,5.9,59918.0,0.86,35136046.0,1.27,1.37,2783025000.0,73.91304347826089,0.05469747844759265,0.02342994251707222,5.983882637612257,5.6425,5.3011173623877434,1168.54,1188.93,1189.53,1165.3,35454929.0,1.57,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002787,8.27,8.34,8.36,51352.0,0.97,42697205.68,2.05,1.45,2092181690.76,65.25423728813557,-0.013525695862073306,-0.0520742574630469,8.498292604304659,8.125,7.751707395695341,143810.48,145660.5,145867.44,143598.94,35266718.0,1.27,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh601778,2.99,3.06,3.06,1027669.0,2.34,311335172.0,2.88,3.68,10927180045.26,74.6268656716418,0.09373901351989433,0.07737024645137591,3.1533532994261995,2.8465,2.5396467005738,15320.55,15398.78,15399.28,15230.3,5729413.0,0.46,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh601208,10.88,11.97,11.97,1458540.0,10.02,1700840739.0,16.26,11.76,10845965864.16,88.88888888888884,0.41039761500374716,0.1652076351999941,11.086046910008225,9.614,8.141953089991777,38883.18,39373.43,39375.17,38819.22,28009538.0,1.19,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300279,6.91,7.03,7.03,116702.0,1.88,81557057.0,2.54,1.88,3225615336.56,66.12903225806453,0.10544732446967497,0.0834125927143673,7.09787905274714,6.730500000000001,6.363120947252862,1050.37,1059.87,1059.87,1040.02,7146560.0,0.26,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603661,30.5,30.46,30.82,10204.0,-0.46,31000353.0,0.73,2.06,4235981764.26,71.09905020352782,0.734519979409054,0.5163962093649601,31.010340549261542,28.605,26.19965945073846,17779.3,17882.4,17882.4,17734.65,5229350.0,0.6,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300252,11.05,11.59,11.66,673909.0,4.41,773315257.0,12.72,6.13,6140123392.33,62.61127596439167,0.2791451124207551,0.2683989068411241,11.817532425549249,10.940000000000001,10.062467574450753,583.91,586.91,587.24,582.82,3188704.0,0.75,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300058,6.4,6.47,6.47,926467.0,1.09,597218847.0,2.7,1.88,22174852811.01,51.754385964912295,-0.28537455437625514,-0.3615298564567248,6.769812636754949,6.4535,6.137187363245051,1094.32,1097.9,1107.17,1093.48,3970887.0,0.19,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300530,34.76,34.9,35.08,47268.0,0.14,164274637.0,2.99,1.61,5523777048.599999,27.08039492242594,-0.29880986501524376,0.478684933571185,43.819764376743045,38.186,32.552235623256955,27840.41,28280.96,28294.48,27750.34,44301942.0,1.52,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688506,300.1,292.2,303.0,11514.0,-3.53,337376837.0,1.12,5.12,30064785264.0,40.95136453727699,1.3500742584039358,3.0297603376478257,331.151740952786,304.279,277.406259047214,34772.45,35062.93,35681.12,34772.45,29711078.0,0.73,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh601877,22.96,23.37,23.4,123632.0,1.52,286846535.0,0.58,2.26,50221404969.12,77.92207792207817,0.2017238218074695,0.10144995177132089,23.339146242192214,22.506999999999998,21.67485375780778,10395.38,10438.86,10445.96,10385.31,7764655.0,0.9,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603815,7.6,7.46,7.6,56041.0,-1.58,42055305.0,0.91,1.98,4617174793.1,74.21875000000003,0.033698671226306764,-0.05722275615418269,7.663607099817521,7.093500000000001,6.52339290018248,12665.41,12785.2,12785.2,12640.04,29625699.0,1.01,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300798,9.5,9.47,9.56,322618.0,-1.15,304339810.0,8.65,2.19,3530406880.3900003,43.65994236311239,0.3020116129825343,0.5383135426023149,11.817679903339556,10.296999999999999,8.776320096660442,1546.58,1585.19,1585.33,1543.42,21219532.0,2.77,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688576,64.89,64.4,64.9,2733.0,0.05,17655617.0,1.25,0.95,1403420191.6,64.05959031657359,0.1713563769338151,-0.010447453886720857,64.73936176055967,63.331500000000005,61.923638239440336,666.01,672.5,672.5,665.8,3889007.0,0.83,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600790,3.82,3.82,3.82,105458.0,0.26,40055048.0,0.72,1.05,5599321344.96,58.823529411764696,0.011575834556150078,0.0030264009621083074,3.8607244515368873,3.739,3.6172755484631125,1022.2,1025.91,1041.12,1021.55,6970005.0,0.27,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688339,21.5,21.85,21.96,23745.0,1.63,51574293.0,1.21,2.47,4277948550.15,61.538461538461576,0.146364886821015,0.08146898677730169,22.044722755320628,21.294999999999998,20.54527724467937,26297.51,26499.92,26502.29,26188.2,5594510.0,1.34,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603636,12.71,12.74,12.75,281575.0,1.11,355550054.0,4.85,1.9,7393793063.02,60.32608695652172,0.15675691515828305,0.08071985724175165,12.840734585622505,12.114,11.387265414377497,50490.17,50881.8,50881.96,50490.17,5879264.0,0.51,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002510,6.66,6.71,6.74,472964.0,0.45,316455397.5,4.71,1.65,6742523007.66,55.99999999999999,0.01898194524460539,0.02702575023054771,7.159326982099169,6.709999999999999,6.260673017900829,1615.83,1621.14,1621.26,1610.33,3413481.0,0.41,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300648,33.5,33.5,33.87,45230.0,1.03,151447921.0,4.26,2.29,3557346206.5,25.670498084291168,-0.2315314837724145,0.2331666990123124,38.16649657227531,35.227999999999994,32.28950342772468,10209.08,10304.59,10304.59,10183.34,21462702.0,0.75,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002532,8.55,8.56,8.61,396193.0,0.23,338589094.0,0.96,1.29,35352846669.12,54.94505494505493,0.19677117429278468,0.18579956969926584,8.868614919066856,8.4195,7.970385080933143,1147.05,1160.81,1160.85,1141.94,9276349.0,1.14,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600215,7.28,7.41,7.43,67238.0,1.79,49584407.0,1.47,2.2,3385502140.8,48.41269841269841,-0.2040096653973329,-0.22456875075056162,7.848122264701616,7.490499999999999,7.132877735298382,1873.82,1893.08,1893.08,1869.13,7680167.0,1.51,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600004,9.04,9.07,9.07,113997.0,0.33,103211265.0,0.48,0.44,21466134826.81,38.333333333333314,-0.0688080555181827,-0.04949156000325235,9.422746677935997,9.1955,8.968253322064001,976.55,982.46,988.94,976.55,1568174.0,0.68,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002587,6.41,6.55,6.55,180135.0,2.02,117146628.67,3.5,2.49,3374710545.2,69.8795180722892,0.11282118127722551,0.10602554925760659,6.56824937910466,6.305999999999999,6.043750620895338,5679.96,5712.58,5713.74,5662.75,7055342.0,1.0,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300750,260.7,263.31,265.9,155923.0,0.93,4104293094.0,0.37,2.33,1119627479797.14,67.44689221085758,3.2287787011700573,1.3747565342631978,265.90949556302786,251.0165,236.12350443697215,1418.46,1423.83,1435.37,1417.11,9530569.0,0.4,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz301041,26.33,27.34,27.9,80079.0,2.98,217309389.0,10.15,6.4,2157690270.26,81.3141683778234,0.9123416207947486,0.6956368106633856,27.278899309088008,24.834,22.38910069091199,10519.54,10529.8,10529.8,10456.69,5484740.0,-0.2,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600234,7.65,7.75,7.83,39469.0,1.44,30406650.0,1.5,3.14,2034537540.75,69.4610778443114,0.12756746507004824,0.08337327463707019,7.795368619072758,7.307499999999999,6.81963138092724,1178.06,1191.47,1192.13,1174.59,4279525.0,1.04,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603520,9.9,10.06,10.13,78250.0,1.51,78760092.0,1.78,2.83,4410403402.860001,61.29032258064516,0.08999319785339566,0.0783522078415833,10.339708883869758,9.8135,9.287291116130241,14789.21,14835.37,14835.37,14723.88,16283113.0,0.22,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603035,13.29,13.34,13.34,46355.0,0.45,61753985.0,1.22,0.6,5069612646.22,47.76119402985073,-0.05129596108332457,-0.06637867210025962,13.720098985218904,13.321000000000002,12.921901014781099,15162.03,15508.77,15515.38,15133.8,25037049.0,1.95,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300468,47.8,49.2,49.72,927755.0,1.07,4504481318.0,17.51,4.97,26065867998.0,67.57944557133199,5.591105908164117,5.711448469135161,55.21936573232533,42.03,28.840634267674673,10797.04,10796.54,10855.94,10722.25,12905957.0,0.23,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300902,19.0,19.25,19.38,76072.0,2.12,145263342.0,6.26,3.61,2340477447.0,67.91443850267376,0.16631556932114577,0.08777147228792938,19.221594349727575,18.285500000000003,17.34940565027243,813.01,816.21,816.65,809.95,2892163.0,0.61,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688078,31.3,31.32,31.43,6055.0,0.32,18942281.0,0.83,1.31,2283008760.0,59.58904109589042,0.19334848220853829,0.08904985729589564,32.05001481037072,30.577000000000005,29.103985189629295,1508.42,1524.9,1524.9,1507.13,3545382.0,1.12,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300567,60.18,60.16,61.29,42840.0,0.08,258800662.0,2.12,2.06,12163369647.36,64.31334622823981,0.3683507744204775,0.14383348460959247,61.74667100335756,58.779999999999994,55.813328996642426,48545.09,48419.28,48553.27,48098.95,6756338.0,-0.2,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh601002,5.16,5.12,5.26,256788.0,-0.78,132126231.0,2.69,3.29,4886736486.400001,67.70833333333331,0.05866776692535236,0.022077462027115483,5.157594527425735,4.8660000000000005,4.574405472574266,23769.63,23903.73,23905.81,23701.34,18251689.0,0.67,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300553,37.72,37.08,38.1,40581.0,-1.67,151411386.0,4.77,3.45,3154656791.52,54.32624113475177,-1.8151146992089764,-2.0484208653731244,44.853122595313266,38.5505,32.24787740468673,12093.65,12188.73,12188.73,12093.0,15457212.0,0.98,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300443,21.96,22.59,22.92,108859.0,2.5,246192523.0,4.48,4.95,5484265676.55,58.78524945770063,0.627635284484338,0.6001648025703121,23.42760087453732,21.515,19.602399125462682,2303.99,2357.82,2361.86,2303.49,12041941.0,2.31,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688073,55.09,56.66,58.17,13918.0,2.44,79119288.0,3.22,5.57,2449648185.52,74.00835073068893,3.046045625355653,2.6802007249224378,60.33093893164505,51.9285,43.52606106835495,17769.91,17618.61,17769.91,17465.6,61188650.0,-0.61,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz301110,53.18,53.6,53.89,24449.0,0.34,130907749.0,5.04,1.44,2601761848.8,32.86093888396813,0.21315006487483856,0.7720932564604368,66.77406060426402,56.872,46.96993939573597,1354.62,1366.98,1368.57,1351.27,5538251.0,1.25,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600176,11.98,12.54,12.65,682199.0,4.15,848314728.0,1.7,5.73,50199334569.12,89.8395721925133,0.1801738243342843,0.029161518708825107,12.332208282885711,11.445500000000001,10.55879171711429,897.81,907.04,907.04,896.14,12770097.0,1.05,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688162,26.58,26.97,27.0,9602.0,1.47,25795425.0,0.7,1.96,3697607901.75,64.43965517241382,0.07460547462947531,0.0231138969831509,27.750361174600812,26.4055,25.060638825399188,2192.58,2219.19,2222.13,2186.21,2611185.0,1.22,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh605086,26.49,26.04,26.49,8528.0,0.5,22184952.0,0.48,2.47,4666368000.0,54.30267062314539,0.053993554034466484,0.04988541439649636,26.589302284517018,25.964500000000005,25.33969771548299,1391.45,1432.65,1447.06,1385.95,15089863.0,2.75,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600299,9.7,9.7,9.72,76145.0,0.21,73728658.0,0.28,1.03,26014442348.1,62.33766233766234,0.007542904229072889,-0.014911783728363355,9.828471038229107,9.617,9.405528961770894,1157.39,1160.8,1167.09,1156.81,6680739.0,1.15,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh605050,15.05,15.14,15.52,126066.0,0.6,190626482.0,2.56,4.25,7461433800.34,76.984126984127,0.42156578592096317,0.2838423558836286,14.812657286270937,13.592000000000002,12.371342713729067,13575.02,13619.46,13639.54,13526.55,8984922.0,0.61,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688512,10.5,10.73,10.75,73325.0,2.39,78188446.0,2.26,2.77,3482639276.08,63.08411214953271,0.12805549021321028,0.11995748469347024,11.042913662674191,10.43,9.817086337325808,22855.51,23013.33,23021.21,22795.69,15097111.0,0.88,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002003,10.7,10.69,10.72,75700.0,-0.09,80859644.52,0.74,0.75,10885253245.53,38.28124999999998,-0.1534368588337056,-0.13855352061091897,11.472286662807333,11.008,10.543713337192665,1324.85,1342.36,1342.36,1323.13,3882444.0,1.4,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688528,10.23,10.46,10.46,9764.0,2.25,10099844.0,0.58,2.74,1757280000.0000002,66.49214659685865,0.2111323414102948,0.19174677744231,10.597672786213558,10.006499999999999,9.41532721378644,1223.89,1228.67,1228.86,1220.12,8288077.0,0.61,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh603178,18.61,18.66,18.79,34941.0,0.05,65218272.0,1.48,1.77,4411445699.46,58.91719745222927,-0.049014868713587845,-0.13840843456873989,19.13145414308349,18.2965,17.461545856916512,1445.49,1462.43,1465.12,1445.49,5448230.0,1.67,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600587,15.05,15.14,15.16,71010.0,0.2,107135469.0,1.17,0.93,9150041225.04,54.954954954954985,-0.04500074755908656,-0.05879002711349122,15.51473491523172,15.169,14.82326508476828,1005.68,1015.08,1015.2,1002.95,2101422.0,0.96,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh601216,5.44,5.51,5.51,678771.0,1.1,372613527.0,0.8,1.47,46493475818.9,58.5714285714286,0.018755770435272545,0.009301669259951188,5.6638677058209215,5.431,5.198132294179079,7628.14,7793.99,7798.21,7608.77,31797584.0,2.11,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz000025,17.2,17.22,17.26,57251.0,0.06,98449894.3,1.46,0.87,6763642670.4,42.78606965174126,-0.17536655325911354,-0.165188477647075,18.240002261864223,17.3645,16.488997738135776,1066.48,1128.01,1132.08,1063.97,34664759.0,5.55,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz301458,32.48,33.62,33.98,65443.0,2.97,218504239.0,10.71,4.9,2170215243.92,61.61731207289293,0.6882262937956369,0.5876380361047543,35.064268415610776,32.313,29.561731584389232,18603.87,18939.36,18940.18,18588.94,23485315.0,1.82,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz300593,12.93,12.98,13.15,106315.0,0.31,138197986.0,2.36,2.47,5844420242.9800005,61.99261992619926,-0.09040858844925381,-0.16386824804696318,13.509395315154078,12.733999999999998,11.958604684845918,1458.58,1476.01,1476.7,1456.26,14908884.0,1.5,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz003000,12.87,12.93,12.94,88607.0,0.15,113969434.49,2.95,1.01,3884090644.44,35.1219512195122,-0.26406419194788633,-0.24131955803779873,14.267859692470823,13.3315,12.395140307529177,2860.26,2889.26,2889.26,2855.35,29975912.0,1.05,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh688767,35.97,35.57,36.02,18305.0,-1.11,64883174.0,1.23,2.75,5311786690.38,53.5111111111111,-0.6110042165219483,-1.166676256582641,37.63389833839496,34.177499999999995,30.721101661605037,27466.09,28212.14,28241.97,27424.46,32415052.0,2.9,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz002626,20.39,20.26,20.5,105472.0,-0.3,213795064.0,1.73,1.87,12355455060.46,69.37716262975783,0.7374088473797791,0.6795410498776008,21.78773161916165,19.313499999999998,16.839268380838345,1477.25,1481.53,1488.23,1474.2,3279311.0,1.15,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz000737,11.23,11.46,11.52,1300623.0,1.69,1478787471.36,7.34,3.9,21826007313.6,70.76350093109869,0.6730524729418033,0.4815817763129715,12.549353580167958,10.119499999999999,7.689646419832039,1519.48,1520.59,1526.49,1511.13,1728641.0,-0.96,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sz000592,3.06,3.12,3.12,1157811.0,1.96,358669736.08,6.05,2.29,5975088440.88,60.41666666666666,0.010462941732656716,0.008468306228451348,3.153710280692791,3.0635,2.9732897193072088,10461.81,10521.38,10521.89,10417.04,7750967.0,0.56,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
sh600038,38.25,38.39,38.46,60413.0,0.29,231687184.0,0.9,0.71,25680423134.19,66.66666666666666,0.40719667043797614,0.332162199786742,39.173897684094385,37.64,36.106102315905616,2216.59,2242.0,2243.23,2196.34,10498323.0,1.72,3497.48,3998.45,10588.39,2181.08,5977.74,0.89,1.6
