stock_code,个股_开盘价,个股_收盘价,个股_最高价,个股_成交量,个股_涨跌幅,个股_成交额,个股_换手率,个股_振幅,个股_流通市值,个股_RSI,个股_MACD,个股_MACD_signal,个股_BB_upper,个股_BB_middle,个股_BB_lower,行业_开盘价,行业_收盘价,行业_最高价,行业_最低价,行业_成交量,行业_涨跌幅,指数_上证指数,指数_沪深300,指数_深证成指,指数_创业板指,指数_中证500,情绪_sentiment_0,情绪_sentiment_1
sz300465,15.99,15.84,16.0,190010.0,-1.06,300984307.0,4.28,1.5,7028989814.88,53.238866396761146,0.19701812501525495,0.337395805863691,17.479450519441432,16.342,15.204549480558564,1537.64,1552.3,1569.6,1537.64,8548824.0,2.26,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh688098,6.48,6.49,6.53,53564.0,0.62,34734634.0,1.3,1.55,2665079560.0,69.79166666666666,0.13124600377155193,0.10649708705376376,6.511832588999664,6.2015,5.891167411000336,10925.02,11499.17,11542.7,10809.68,32138417.0,5.78,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz000423,49.6,51.15,51.2,167205.0,3.13,845390375.67,2.6,3.43,32890375047.75,49.74358974358974,-0.9669553991568733,-1.0997401332219434,53.01086552867076,50.8675,48.724134471329236,2325.19,2308.85,2326.06,2296.0,10094660.0,-0.36,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh600282,4.67,4.82,4.84,541433.0,3.43,258009226.0,0.88,3.65,29715738673.02,81.53846153846162,0.12276804930210616,0.09417665221827758,4.843609291598596,4.4464999999999995,4.049390708401403,9952.2,9915.33,9952.2,9818.39,11139052.0,-0.59,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh603221,11.5,11.47,11.66,44337.0,-0.95,50617791.0,1.83,3.11,2778836900.0,61.86046511627906,0.11232622423879945,0.0831119261979793,11.657313385458222,11.1905,10.723686614541778,9403.61,9472.97,9476.16,9349.86,8373128.0,0.84,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz300436,71.6,69.42,77.61,174652.0,-5.51,1279768347.0,12.77,11.27,9491089834.98,80.12488849241748,9.509858009706697,8.102820803105242,84.10552368957536,54.244499999999995,24.38347631042463,17857.02,17852.97,17859.55,17703.61,16767063.0,-0.05,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz000566,6.81,6.97,7.34,1876299.0,4.19,1294025566.53,16.09,10.61,8126390839.009999,70.20408163265307,0.19143613008853677,0.11402431488267455,6.842774149139865,6.1875,5.532225850860135,1221.27,1224.86,1231.81,1217.83,8870998.0,0.9,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh605098,36.05,36.18,36.19,10336.0,0.56,37270999.0,0.87,0.86,4314504798.0,63.82113821138202,0.025943412211759664,-0.06880718272117704,36.2256666941583,35.694,35.162333305841706,7410.75,7440.85,7441.0,7359.44,13492806.0,0.42,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz002057,10.48,10.48,10.48,191686.0,9.97,200887190.0,2.54,0.0,7895893119.68,78.63636363636367,0.2598986683609983,0.20275307716756583,9.929200012618091,9.3245,8.71979998738191,29014.87,29118.98,29118.98,28865.76,14244247.0,0.35,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz300618,36.09,36.48,36.74,110887.0,1.08,403101871.0,4.09,2.3,9897781251.839998,54.562043795620454,0.5081170320814365,0.521010585440014,36.60413582778576,35.64,34.67586417221424,4434.22,4393.32,4437.54,4346.88,52360448.0,-1.0,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz001217,11.92,12.06,12.06,121528.0,2.12,145120276.0,3.7,2.37,3962711245.32,56.31578947368421,0.030947199734811193,0.033913770645226535,12.195373881965574,11.75,11.304626118034426,4867.46,4882.88,4890.83,4817.24,13653094.0,0.59,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh688020,38.53,38.31,39.25,12491.0,-1.08,48173479.0,1.55,2.63,3096664265.88,44.38073394495414,0.8234302415883903,1.0751958889085187,41.01317826034675,38.7625,36.51182173965326,50562.69,51484.26,51484.26,50334.97,4829317.0,1.92,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz001260,19.64,19.66,19.75,15675.0,0.2,30731403.0,4.94,1.27,624205000.0,74.585635359116,0.3823028350699005,0.37041987106354923,20.061857573665705,19.178,18.294142426334297,518.78,528.54,530.65,515.28,6285747.0,2.34,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz301151,25.56,25.56,25.56,132884.0,20.0,339133463.0,23.84,2.63,1424636288.64,93.31243469174507,1.1222900739800785,0.5168866413130273,22.028655789399053,18.101000000000003,14.17334421060095,1457.06,1447.65,1460.11,1440.66,9466412.0,-0.78,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz300052,10.44,10.49,10.64,82802.0,0.48,86326220.0,3.16,3.45,2746792967.9,62.29508196721309,0.20422679153584866,0.20830038958944094,11.14105263002068,10.258999999999999,9.376947369979318,16930.39,16871.2,16980.44,16801.83,16464297.0,-0.08,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh600496,3.47,3.52,3.53,453085.0,0.86,158017802.0,2.28,2.58,7005237680.32,72.2222222222222,0.0781185440331229,0.05892898029272096,3.5059128031381395,3.2950000000000004,3.0840871968618613,694.68,690.88,695.77,681.78,14776357.0,-0.53,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh603616,5.21,5.46,5.46,539529.0,10.08,283415829.0,14.15,11.29,2082269280.0,75.13812154696133,0.17257993671159788,0.144744667958388,5.171826745518557,4.717,4.262173254481442,8684.23,8680.71,8688.1,8603.26,3555133.0,-0.07,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh688581,70.5,72.8,73.91,12776.0,3.16,92703073.0,3.08,5.26,3015115084.8,67.23549488054604,1.7902115177826516,0.9542738623985897,72.1275843043351,66.092,60.0564156956649,939.13,939.62,944.43,935.26,8542980.0,0.12,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz300444,7.48,7.59,7.59,457034.0,1.74,342234701.0,7.72,3.22,4495563777.87,56.36363636363636,0.1588519182334318,0.15996115601941127,7.785043654978615,7.266,6.746956345021385,1725.54,1728.08,1739.0,1719.4,3391730.0,-0.04,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh600637,7.66,7.88,7.97,912068.0,2.87,716241041.0,2.71,4.18,26491770557.96,71.71717171717174,0.06959124504929637,0.04169023411758392,7.757883595598229,7.5329999999999995,7.30811640440177,484.48,483.99,484.67,479.98,22864209.0,-0.02,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh688708,66.99,68.29,70.55,42001.0,1.43,290143969.0,10.94,5.29,2622991584.0000005,82.31791113147045,3.0622658148312,1.9713292326903882,67.47882112493826,58.456,49.433178875061735,44555.79,44388.41,44616.12,44198.09,36885885.0,-0.47,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz300234,5.5,5.43,5.5,108265.0,-0.37,58716111.0,3.15,2.2,1867849648.92,71.42857142857136,0.1280462589912732,0.1147260531205192,5.513938060669205,5.183,4.852061939330794,1709.85,1716.46,1719.94,1703.74,11102508.0,0.31,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz000935,20.8,22.1,22.37,678089.0,8.44,1476389597.89,8.88,7.7,16872031359.3,74.40401505646173,0.6738092379911897,0.4819431087109068,21.004800849800738,18.904,16.803199150199262,1109.37,1128.63,1138.0,1104.74,16613692.0,1.54,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh603315,13.61,14.18,14.18,357712.0,4.26,488310411.0,11.4,7.43,4448638423.52,79.136690647482,0.2519775780406661,0.09297371675976294,13.571636186375507,12.6825,11.793363813624492,1199.86,1201.41,1219.93,1196.05,10028858.0,-0.24,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sh688056,34.61,35.61,36.86,16329.0,3.4,58601833.0,2.42,7.43,2401982100.6,74.75345167652858,0.4889442575430607,0.2662834760393142,35.02796063772757,33.3815,31.735039362272435,482.44,479.52,486.15,477.91,3987129.0,-0.41,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz301237,36.54,34.93,36.61,30955.0,-3.99,110103783.0,7.89,5.11,1371002500.0,76.59222497932176,2.1532008373692832,1.5144151551484906,35.77441949440652,30.1655,24.556580505593484,15807.84,15885.0,15885.45,15674.42,7357415.0,0.57,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz002898,13.61,13.12,13.8,51733.0,-4.65,68917445.3,5.11,5.31,1328564800.32,59.0747330960854,0.5505896278072377,0.5238088480854605,14.429327707081907,12.561000000000002,10.692672292918097,1629.53,1616.76,1631.04,1609.87,23858343.0,-0.97,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
sz301328,43.2,42.8,43.83,22370.0,-1.2,96298174.0,6.55,3.02,1460928394.8,63.043478260869584,0.6986019072692926,0.5997507252101418,43.37502665293057,41.9125,40.44997334706943,30224.18,30475.56,30490.72,29899.85,48588879.0,1.3,3581.86,4118.96,11099.83,2310.86,6213.41,4.41,-0.13
